,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
AB-05AA008,5.812849223701933,5.551292816399799,6.3654248905248485,6.878751058580949,7.326221319109297,7.65090002619243,6.3825518973527755,4.449985208976039,8.569858281317481,5.763611691643308,5.904614886650812,6.704067454652737,6.254474664349886,8.972955404642585,11.12322137450378,5.353736841338943,7.803652219210322,5.818698047338862,5.521915753282161,5.83049166098332,8.289763933067656,6.312581976390798,5.853063460054279,5.238497911848965,4.854667411961984,9.250923069141665,5.446442121069324,4.457906351738152,4.5941525142926265,6.393292542366183,12.119121337829553,6.636561466181965,6.133839344536095,6.31431706966033,6.628640326470045,5.084106667783898,4.908851043415692,5.465800996527258,3.9653334426700027,4.749321338176859
AB-05AA023,5.5987448711623795,5.752670114865319,5.884031278990894,4.737944463534762,6.057465850211971,5.779702384283272,4.649509502659282,3.654174457361191,11.489886967994664,5.464509692758668,4.815209013836386,6.178640031333236,4.500448497766894,10.12897147476908,10.332442643815254,5.173870865991778,4.362791848977481,4.184264024634188,5.112489394692958,4.700628397938291,7.185645735514168,5.551764621116117,5.186398933409324,3.765812444568924,3.652283095036552,13.842955444402557,5.387716686388474,4.297260819427131,3.5709908613753227,4.309578055659934,,,,,,,,,,
AB-05AD003,4.185907814688583,3.820644618190631,4.640252641377981,5.711672324822381,6.206071663879181,4.959574485218914,4.743806692337349,2.9443965735718955,7.927395573445209,3.4249794110394043,5.005226498565801,5.864207029252159,5.518286545269029,5.662855644550859,8.51617715479996,3.862637660717193,4.640218151399617,5.716216176257513,5.565255692383166,4.272799172161974,7.235175253431931,4.6006102714195505,3.7492890971407884,3.7774092944562008,3.642266965016267,6.176690057232758,3.3820757036769886,2.4413879473541225,2.7834105971043797,3.999796787795656,7.120515943312662,7.00520294998821,7.476865670679582,4.339164026822397,6.197102745376197,5.078385144496026,2.797018491909793,,,
AB-05AD005,6.7320836764413485,5.865434261332859,6.330861495304766,6.220560330394013,6.877183946577385,6.480800820423462,6.220534353884653,3.1628600513283716,10.258404963460022,2.5427099749757054,7.217818221160452,6.3070957100712794,6.533415372710444,8.122426459318904,11.492915127003995,4.272177498699112,6.354119271693931,6.358721895721198,7.690668832275595,4.187501206633589,8.01898645818791,5.335223915869074,5.510409487780811,5.072453616142938,3.8277511961722506,9.046496904895896,4.592087069003969,2.2959818741590174,3.660784490648246,5.539956322146457,9.193698227142518,8.614794541152206,7.70625269351122,5.371864689748381,8.88285286514905,6.702768414654363,3.6067294740620404,,,
AB-05BA002,,,,,,,12.093781117045332,10.829809477741193,12.123896745329494,12.165387374630171,19.19668947834775,11.407337217285875,16.098121737922853,9.93196564133547,14.861813531790387,11.671845738030648,15.70330438254968,12.83473315075507,11.427099735334517,11.912393408752378,18.470286414458574,14.610030884335993,11.325067987221962,10.230108667884995,10.508086711816185,12.271958507159766,9.854190501691788,9.80108537846279,9.258615126078595,12.543852270421919,14.979735459273947,12.094757622285577,12.569391792378015,10.298920835635505,9.619893980759475,11.199295733104623,,,,
AB-05BB001,13.916608975359276,9.804509073066043,17.022540216414363,13.645987291193013,15.833538913268297,16.506163203963023,12.50982787274151,12.504866681770332,12.69399334832767,13.20904974863951,17.314192865122077,12.87434674783211,16.63384784772069,12.732536989141222,15.031388656996361,12.897158440292303,16.11314680278737,13.206018899608171,12.870506210475833,12.987528259201447,19.144761742918718,15.70394000439447,14.053906211628162,10.516503551397136,11.310330489718677,13.402124686710668,10.878825611114742,10.019969953610222,9.990933624306914,12.92538917426445,15.70893752619,13.539922960183508,13.2245024182584,12.039358809553459,11.41349240664207,12.6068977877919,11.875620501365102,12.502690422097333,,11.145224700416945
AB-05BL022,7.90550015581179,5.292446475119346,6.543975597356375,4.847118209276342,5.4094342959650294,4.75794332331473,5.039307633956279,3.69047619047619,11.381592506927438,6.390079843906451,4.9288273457925795,6.682605399731771,3.8488510717875597,7.465316009689504,11.115976137047776,5.075667791047495,4.11639873252129,3.9165126706490776,6.2454415300251265,4.430603870268919,7.848032930697073,6.331963458367144,4.308082701346636,3.4710990040010214,3.496517737140064,11.896529084781356,4.762890331927661,4.001978029741095,3.0907838445362943,3.888299283629616,22.31578947368422,6.107599056808482,3.016988152354846,4.003607075798008,4.518033236983192,3.1785439930528474,4.3651523511740535,,,
AB-05DA007,22.420854135688117,15.039113000416352,24.942454692045402,20.358498811284985,25.845238464160623,27.65743139523118,19.821061193244336,19.33705062724197,16.849732454366773,20.89828222283759,23.838500123345124,22.654978720741013,24.911412963236376,19.43674455383599,22.535907688357874,22.370673324904004,18.716879634743222,20.29754353592433,21.451835883496955,21.44621083500541,27.84874140080738,23.533167789996437,22.564734251608918,16.65196131696184,20.481273453773255,21.457652005606366,18.748756083880693,17.134485559330336,15.808665978890573,21.67188104193764,22.91644183696494,21.27020065947213,19.137423127241675,18.39742840444183,19.41655951777098,19.078894428073827,16.596017779749786,,,
AB-05DA009,25.87914678998851,16.328900766780265,28.236221744909713,17.787532364956007,27.652305887650712,29.387532548704243,21.819912244483792,22.272711327664073,17.702093392796233,22.340954399144326,26.762484056668473,26.115557242107258,27.44400416031877,21.08783205371026,23.603218750535426,23.496142889817634,17.9102404851365,21.62400031262796,22.729932470281394,22.977065422377123,30.251097744725346,25.19478672014485,26.03458198952214,17.89437042437665,23.799092252650958,25.773027284085497,21.248302583105737,18.210254549682197,17.254971145766103,23.911147179571763,24.102308530497435,18.176888635384138,21.294143156469396,21.940709047857506,21.999554543181304,22.210033222004043,18.93252055571307,22.664574578454836,,
AB-05DA010,14.508964409954487,10.190848132046261,18.326002106437056,11.230849886409985,16.437671746190343,16.526911775245473,15.6491560182994,13.501834970995619,12.825875849704918,13.919587768662275,19.343428074965843,14.122401847575041,20.664788194278625,10.691277596815048,15.352667382742563,14.761796561387555,16.548770199234188,14.587598230205353,15.583710407239815,13.719533245874443,23.32376578645234,14.500288850375476,13.610955841252121,10.03605070357018,10.682010731431783,12.63990802421127,12.391782831988248,10.33417175709665,11.863145906161334,13.623700482435261,16.244423870044585,16.419857785896017,14.964815318172201,11.80460927780079,13.01743565413355,10.788167815943794,9.273941665465381,12.96594065195148,,
