,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
AB-05AA008,5.053972318029208,4.0896820787621255,7.117807769622564,3.837298863893561,3.049944277782677,2.7257703635964976,2.7158231087122964,5.100550654762455,3.072051605949851,2.7369983152752355,4.3450633934861544,6.2238693129149745,8.556248987690267,2.6545384167576875,5.332773569689676,3.7319195259906977,8.07795983163269,6.741956222836206,6.2817811588198005,6.410551866834897,4.362912097395532,2.9977014818885466,2.345308159959304,10.217632178565685,4.608157853093164,2.0332296326227945,6.476045842559014,4.88145010171313,5.443282279204481,6.008563814863146,2.6724082252997308,4.484567350007952,8.360752096383973,6.731444549195705,8.71537129867167,8.091141093097011,3.874952706810112,2.399388828792821,6.989384195677815,5.82543334335144
AB-05AA023,14.099380773025931,12.66422762833982,26.344332175112616,14.93291346663434,8.513933941358465,8.220457991486347,8.538787863788015,20.705076942167718,8.782925502476976,8.10277225686218,12.049342845532898,30.36148885597528,29.66302166392638,9.384757713033007,27.948800739853237,10.077928701678701,44.74647004795657,22.217437466169336,17.84733066095666,28.021268368701715,11.276653974315511,6.3000688595008985,7.592284533350536,31.57073507970152,15.684381139210515,8.02786528365871,35.32897450797752,12.756910571547335,12.94250799147528,20.91214712867248,,,,,,,,,,
AB-05AD003,20.66425027732952,24.376035430201245,26.42967641318534,26.19008457787574,18.251422792074933,16.507744952090373,18.865702391442042,21.466562465193594,18.26556156857147,14.773223065966425,20.529114822838068,20.918349872076753,32.335084817849484,11.020618024892766,18.11403159435354,15.91963558477977,40.0120420435855,23.697861568723464,29.727505326103156,22.68982855547612,23.278389953313802,14.8202921670486,18.07940749373305,39.245750138122254,18.330909705553058,15.568158713304847,19.421561554770683,26.29403927089195,18.412018598131688,33.23733577025838,18.24036602678638,23.4833019871712,29.808644586937188,23.51082713902507,23.630565579913046,32.31623547330465,15.877918598353826,,,
AB-05AD005,9.427635994158674,10.256855587109019,10.835647216623244,10.17161098619188,7.656123972177455,6.773668594588264,8.165386822333716,8.293980505976297,7.560269326435018,5.973860846253111,9.381471495881406,8.414318301228299,13.765423975653603,4.382518682090708,7.829992013574011,7.138065055801332,18.325540730958103,11.328565194602623,14.190680001575403,12.49589612185373,11.275341056779913,6.544455735541382,7.711033920061851,18.129717520472145,8.415543704501328,7.578801553134751,9.696516742651154,12.355902440682467,6.755799062215911,12.957487391759258,9.121031461524744,12.679790981132207,17.041686180059642,12.230036578674103,10.339476299660834,15.668289387662023,8.188967116262305,,,
AB-05BA002,,,,,,,5.152524871453571,11.701191554499204,5.602356265539299,7.065345728277297,6.544360358519232,9.117018399422173,8.835230565812084,5.355532109267098,4.774668684065641,5.7270542748359565,6.63074919827171,7.758046016321893,8.480108806133213,6.597210567668752,8.967362820484782,7.817356736064966,6.546829415106584,8.249227450661389,6.39856155935836,6.823160534329953,5.757535855341196,5.657524798559227,9.193205312481219,6.791730290638528,4.4527358437146605,5.509278407896791,7.959150885948549,11.392052560096213,11.294430318188814,7.650693500639048,,,,
AB-05BB001,34.17058286554921,39.89218575189632,50.28167576598099,43.88025937784543,35.39488548340262,37.5970884908217,31.500347671470717,59.33370483650777,32.0354225092392,36.755407601238694,39.28200772317708,52.50684397087987,52.16577205271917,32.11493300305879,31.892175729379343,35.14443520224958,48.05939406701823,48.31973178834482,45.34998015684165,32.9162167857514,45.509627874366075,39.146450929484715,30.999267459598347,46.541960027507464,38.06755821303088,35.56643144657963,34.91270819862637,35.995388222295716,50.07307108838223,36.181585859462885,30.160680309798398,29.50457359578756,43.97628913591401,60.29416075523159,55.15221121239667,44.00573376593645,31.56016402983028,24.61536988785068,,43.75987344315058
AB-05BL022,2.387067604833787,3.1065173367607994,4.9880033727773325,2.251633538243361,1.7539287982444778,1.6673005689105695,2.0874209273596396,3.690135570569185,1.5978384831867127,1.6636079266036308,1.9168060493076535,5.459463480321403,4.090670306764092,1.9544657422872471,3.9922282206193422,1.6563326526571311,8.477865259986459,3.4423203710940404,3.748707543434142,5.374900878626248,2.0598399725048457,1.2065042020509193,1.6718489441632665,5.732524770395464,2.2756672813770744,1.8136567089473,4.673171908162873,2.468303002422071,2.5285425127692824,4.911417034476444,2.0777692380454185,2.8050581883527923,4.328416250215379,3.8193694283938857,18.73690533554066,4.743169634619188,1.8298861069944268,,,
AB-05DA007,7.655263293811607,6.879542955052121,8.33498206764299,8.490527176066783,7.457003375365599,8.132169320298637,6.960677755311315,8.595042419166825,6.738622778841859,7.036106024872316,7.715417787372399,8.376599793865449,8.90677273177005,7.286814492127006,6.388816734235826,6.890359887934047,7.619801618025704,7.674401067594387,7.423841723668056,7.900951073772354,7.816048332365356,7.1316639697667625,6.353745240749726,8.942604477838836,7.374309508868966,7.53478240963818,6.472286259364331,7.286139412808307,9.07498873272885,7.675529614386545,6.6696282200533785,6.4438446449475455,6.938860785500955,8.74478807926887,8.392521911650308,7.886818409885719,7.266115986945692,,,
AB-05DA009,66.83223864857632,57.806768167688325,78.50839595039311,70.1154699482784,60.93050172448788,68.41845553416029,60.67758387271623,70.52957542267681,63.194867632817285,63.19784709254477,67.0654264796361,74.46075714146806,73.12601339657223,64.44047781519086,53.78478844178463,62.517320468661715,65.07404867894203,64.1650978121752,66.57556491809052,75.18482707030752,69.29501409264742,59.655172610311624,58.00112034160388,71.34539970467931,62.960600405728364,67.49000665177226,56.90482988004828,65.47188218388348,78.25278383148175,62.651212632122885,59.25603688213476,51.550891643930775,55.794017412756574,75.29473382365813,71.21372116599001,68.21444542292008,68.05834117862217,56.439491424637446,,
AB-05DA010,0.94438246479901,0.46404772598003263,0.6539094287453453,0.6912307081663678,0.4365344372221279,0.5920218725197169,0.45441433688487753,0.7168180004626018,0.4577742016988719,0.5570932819118901,0.6236331928039306,0.7411642841861209,0.7926008523148725,0.5085371748183853,0.45903002974933116,0.48481379733841884,0.5964088653112732,0.6967268277247425,0.5905132098471133,0.48004779895864963,0.7341181650134155,0.8119719237473823,0.4435844579408788,0.9571318361899661,0.5625517179368705,0.5744631504961077,0.49572589415092233,0.5952026136097597,0.7079962918078994,0.5966140754612381,0.4409592011471975,0.5310400746584253,0.7643974674632393,0.8956324879280354,0.7447334353044381,0.6306750448506822,0.5378505398320229,0.43865397075733276,,
AB-07AA001,14.381425340897351,10.432495911664395,12.11066699299423,17.74120651716101,9.72229643932152,15.818530640792849,12.932745080432218,19.27472854348007,13.661945541585014,10.970045445296515,14.258336326295913,17.418018209002486,19.128767697248882,13.789687699511754,13.266141956762105,13.669651165974832,13.307030555256732,16.62082035786326,18.12570160061517,10.081680662818679,18.27269585094382,13.872982855204821,12.353548207380186,16.78478919714421,13.418254292976048,11.910301295119035,11.562751597063839,12.245487211197217,19.54843885844121,12.839409012190671,12.107855313999563,12.15175064486737,15.369464568761611,22.98580089395893,13.446407549220481,13.137412507949039,14.917148791292176,,,
AB-07AA002,92.12635175650874,78.2120710265659,95.43539044057867,117.16259453860135,84.85940521477804,106.97525594126783,83.71314098271087,118.50709826648092,94.01781140995911,80.75026045762162,99.68015589071226,116.8935410322903,132.08320950357057,92.47416891425442,77.4758032354371,92.19713603429066,96.62620930022312,103.96311184543045,106.45882760044807,84.3277218303307,118.8995075782493,91.53167087003526,84.07899794184104,120.59434929392754,100.9439426408125,89.11780318538618,83.85344838290575,89.41997839205284,113.28768437693519,92.56560003502517,84.12223576263675,81.4057880371865,93.3323143526277,142.9733111524867,102.94306689179771,94.74632221221492,105.10235991629175,75.49170108500553,,92.57186038344251
AB-07CD001,100.50963966470195,65.6987654470941,39.412167997032455,64.79700117815152,40.15369302678456,55.34311756974078,105.33987283625059,63.379656668481,61.86343687079988,57.65015510049627,66.67172285861534,89.77920537042542,69.5555082857963,38.479958667668676,34.30177273823541,74.60918410431508,74.29378521618696,102.43554255387814,79.88934346675804,40.68226659783873,26.619459968504717,35.88511033115374,49.113411170115974,45.7624771505641,60.889371798150066,73.85350608700708,122.27288208317293,57.89352123846523,86.92132949936159,79.6926695388748,87.41997782901483,52.30380841778819,57.51326734663689,58.695640057472986,172.58789421566968,117.79560057619305,25.735263211500467,68.8050916140187,68.28894292326562,77.51177560234048
