,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
AB-05AA008,2.159666666666667,4.846666666666666,3.7353333333333336,1.908333333333333,2.9696666666666665,2.155666666666667,2.6766666666666667,7.1549999999999985,5.163999999999999,2.7049999999999996,2.836666666666666,5.521666666666666,6.449,2.250666666666666,2.570333333333333,5.873333333333333,1.973333333333333,7.552333333333334,3.794000000000001,2.6859999999999995,2.4316666666666666,3.9886666666666666,1.4643333333333337,2.1406666666666667,4.651666666666667,3.6153333333333335,3.561999999999999,5.771999999999999,6.086333333333332,1.8593333333333333,2.059,2.7656666666666667,1.823,8.303666666666668,3.5233333333333334,4.359333333333334,5.959999999999999,6.877666666666667,5.7393333333333345,3.777666666666667
AB-05AA023,5.295333333333334,13.694666666666668,8.616333333333333,5.2669999999999995,5.541666666666666,4.245333333333333,6.015666666666665,13.910666666666666,11.656333333333333,6.481666666666667,7.620666666666667,12.994666666666667,9.963000000000001,5.9143333333333326,6.865333333333334,11.922666666666665,4.1193333333333335,15.269000000000004,8.046,6.945666666666666,7.0216666666666665,8.701666666666666,4.781666666666667,4.506,12.925000000000002,10.173666666666668,6.984,10.361333333333334,11.437000000000003,4.153666666666667,,,,,,,,,,
AB-05AD003,5.507666666666667,17.025333333333332,11.670333333333334,4.388666666666667,7.465666666666667,9.665666666666668,12.883000000000001,17.610000000000003,17.708666666666662,15.139666666666665,13.749666666666668,18.682000000000002,14.470333333333334,9.85933333333333,7.287666666666668,13.834999999999997,7.235333333333335,17.759666666666664,11.847333333333331,9.488333333333333,9.130333333333335,12.090333333333335,4.445333333333333,7.6979999999999995,15.256333333333334,13.770333333333332,8.379666666666667,12.284333333333333,15.276666666666666,2.8916666666666666,6.749333333333333,10.458333333333334,5.563999999999999,16.663333333333334,10.349666666666668,9.943666666666667,17.02,,,
AB-05AD005,3.487999999999999,9.712666666666667,7.303666666666667,1.9716666666666671,4.246,5.169666666666667,7.246666666666667,9.601666666666665,10.083,8.781,7.898,11.096666666666666,8.830666666666666,5.223999999999999,5.271666666666666,8.929333333333334,4.415,10.546666666666663,6.356666666666667,6.596666666666666,5.608333333333333,6.590333333333334,3.6889999999999996,6.026333333333334,8.844666666666667,7.169333333333333,4.966333333333334,7.1096666666666675,5.529333333333333,2.1853333333333333,5.228,5.414666666666666,2.2546666666666666,13.457333333333334,5.671666666666665,5.347999999999999,8.063999999999998,,,
AB-05BA002,,,,,,,1.2443333333333335,1.238,1.7469999999999999,2.436,0.8923333333333332,1.9813333333333338,1.7193333333333336,2.5900000000000003,1.1423333333333332,1.9053333333333333,1.1046666666666667,1.8373333333333337,1.016,1.538666666666667,1.188,1.2830000000000001,1.0083333333333333,0.7206666666666667,1.5583333333333333,1.6376666666666664,2.2230000000000003,1.5046666666666664,1.1516666666666668,0.8409999999999999,0.9683333333333336,2.050666666666667,0.6813333333333335,1.562,1.1266666666666667,0.7816666666666664,,,,
AB-05BB001,7.373333333333334,14.758666666666668,10.444999999999999,8.039666666666667,9.695333333333334,9.040000000000001,10.375999999999998,9.472333333333333,10.720666666666668,14.037666666666668,9.476666666666665,13.042,10.149333333333335,10.641333333333332,7.784,13.277333333333335,8.468,12.21766666666667,9.766666666666664,10.272666666666668,9.338666666666667,10.034333333333333,8.206666666666667,7.691333333333333,12.003000000000002,11.917999999999997,13.452,12.335666666666665,10.615000000000006,8.324333333333335,8.648666666666667,10.556666666666665,8.541333333333334,12.317666666666668,10.406666666666665,9.272333333333334,11.203000000000001,22.452666666666666,,9.387333333333332
AB-05BL022,0.28933333333333344,1.3596666666666666,0.8766666666666666,0.318,0.5123333333333333,0.4706666666666667,0.6793333333333333,0.8726666666666667,1.0843333333333334,0.739,0.7376666666666665,1.3363333333333334,0.7530000000000001,0.9413333333333334,0.5479999999999999,1.1989999999999996,0.2889999999999999,1.063,0.9366666666666669,1.2916666666666667,0.9930000000000001,0.8496666666666667,0.3373333333333334,0.2846666666666666,1.2703333333333333,1.344,1.1166666666666667,0.836,0.8596666666666664,0.22899999999999998,0.3113333333333334,0.6853333333333335,0.23366666666666672,1.2216666666666667,0.469,0.5920000000000001,1.4523333333333333,,,
AB-05DA007,0.6400000000000001,2.308,0.6983333333333331,0.7086666666666667,0.8366666666666667,1.1576666666666668,0.8623333333333334,1.2419999999999998,1.0050000000000001,1.7376666666666662,0.8119999999999999,1.2766666666666666,1.1970000000000003,1.4763333333333335,0.9113333333333336,1.5636666666666665,0.7179999999999997,2.1489999999999996,1.3403333333333334,1.1423333333333334,1.0723333333333331,0.811,0.9096666666666667,0.7753333333333334,1.666,1.6129999999999995,1.7083333333333335,1.05,1.1170000000000002,0.6326666666666666,0.7336666666666667,1.3933333333333335,0.582,1.8780000000000001,0.9863333333333334,1.2440000000000002,1.2893333333333337,,,
AB-05DA009,6.061000000000002,17.398000000000003,7.515333333333334,5.947666666666667,6.720666666666667,7.868333333333333,6.712999999999999,7.9973333333333345,8.530333333333335,14.024999999999999,8.197,9.926666666666666,8.625666666666666,11.424666666666669,7.252,11.104000000000003,5.983333333333333,11.041999999999996,6.657333333333332,8.914666666666667,8.162333333333333,8.172,6.189666666666667,4.785333333333333,10.240333333333334,11.298666666666668,13.106000000000002,8.049333333333333,7.820666666666666,6.021000000000001,6.759333333333333,9.276666666666667,4.927666666666667,11.579333333333334,7.427666666666667,6.631333333333332,10.127666666666666,23.125333333333334,,
AB-05DA010,0.029333333333333354,0.16766666666666666,0.05200000000000002,0.02666666666666668,0.053666666666666675,0.037666666666666695,0.04800000000000003,0.03766666666666669,0.08433333333333337,0.1396666666666667,0.05100000000000002,0.13766666666666666,0.1086666666666667,0.12700000000000006,0.04033333333333335,0.1046666666666667,0.020666666666666673,0.07433333333333336,0.025666666666666678,0.07233333333333335,0.050333333333333355,0.06633333333333338,0.034333333333333355,0.02466666666666668,0.06866666666666665,0.09533333333333334,0.10533333333333333,0.05433333333333334,0.025300000000000007,0.01866666666666667,0.03400000000000002,0.07566666666666667,0.023233333333333335,0.10633333333333336,0.024666666666666677,0.02033333333333334,0.04133333333333334,0.151,,
AB-07AA001,1.1153333333333333,4.123,1.4016666666666668,0.8486666666666667,1.5466666666666666,1.6633333333333336,1.3699999999999999,1.1896666666666667,2.0736666666666665,4.262666666666666,1.604,3.726,3.6600000000000006,4.710333333333335,1.2529999999999997,3.9493333333333336,1.0743333333333334,2.821666666666667,1.2706666666666668,1.9023333333333334,2.6636666666666664,1.2239999999999998,1.2196666666666665,1.1376666666666666,2.3096666666666668,2.1590000000000003,3.7810000000000006,2.052333333333334,2.2033333333333327,0.9430000000000002,1.0599999999999998,2.7470000000000003,0.9016666666666666,3.8073333333333332,1.4113333333333336,1.2116666666666667,3.491999999999999,,,
AB-07AA002,12.354999999999999,39.68766666666667,13.865,10.299999999999999,12.79666666666667,15.739999999999998,12.04233333333333,13.846666666666666,13.883333333333331,24.526666666666664,15.439333333333332,21.4,23.37666666666666,25.786666666666665,14.269999999999994,26.44,11.633333333333335,21.973333333333326,13.55,15.186666666666666,14.352666666666666,13.633333333333333,12.954333333333334,12.781999999999998,17.442999999999994,17.303333333333335,22.209999999999997,15.366666666666667,15.439999999999998,11.102666666666666,11.949333333333334,16.28333333333333,10.534,26.68,14.54666666666667,13.401,25.100000000000005,44.05,,15.946666666666664
AB-07CD001,68.24666666666666,146.35333333333335,117.35666666666665,73.43,126.95666666666666,134.72666666666666,126.55333333333333,119.33,179.16333333333333,74.69,81.97,157.48,114.11333333333333,108.1,91.58333333333333,147.70666666666665,83.96000000000001,135.19666666666666,127.43666666666667,172.01666666666668,92.17999999999999,77.14333333333335,96.17999999999999,43.97999999999999,118.42000000000002,143.23,318.12666666666667,156.48,179.17000000000002,64.14333333333333,182.16666666666666,153.96666666666667,85.98666666666666,86.24333333333333,63.313333333333325,83.04666666666665,109.81666666666666,96.68666666666667,132.16666666666666,150.28
AB-07GG001,4.744,8.375666666666666,9.597333333333335,1.639,2.4963333333333337,7.542333333333334,14.041666666666666,13.504,4.889666666666667,3.143333333333333,2.805666666666667,5.215,19.046333333333333,11.032333333333334,4.096666666666667,17.651999999999997,7.243,13.760666666666667,17.996333333333332,3.046,11.894666666666666,0.9946666666666667,0.9196666666666666,2.2486666666666664,14.431000000000001,6.489333333333332,10.847333333333331,3.7126666666666677,25.07133333333333,4.781000000000001,9.198,1.651,5.241333333333334,6.417000000000001,18.96033333333333,21.171333333333337,,,,
