,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
AB-05AA008,28.633333333333336,20.0,38.93333333333334,15.866666666666667,14.9,11.833333333333334,14.066666666666668,33.1,15.133333333333333,13.9,20.066666666666666,37.46666666666667,49.9,19.03333333333333,26.233333333333334,16.26666666666667,67.96666666666667,32.333333333333336,31.5,42.86666666666667,20.5,12.833333333333334,10.64,45.03333333333333,25.666666666666668,9.200000000000001,44.199999999999996,22.066666666666663,24.366666666666664,43.833333333333336,12.9,23.96666666666667,44.93333333333334,27.5,69.53333333333333,47.13333333333333,28.03333333333333,10.733333333333334,29.599999999999998,28.766666666666666
AB-05AA023,89.39999999999999,57.333333333333336,156.66666666666666,70.73333333333333,42.73333333333333,33.73333333333333,43.333333333333336,133.33333333333334,46.800000000000004,48.6,55.0,200.66666666666666,163.66666666666666,63.900000000000006,154.66666666666666,45.13333333333333,413.3333333333333,98.03333333333335,106.5,167.0,54.73333333333333,24.96666666666667,49.166666666666664,169.66666666666666,85.7,41.36666666666667,278.0,78.93333333333334,59.833333333333336,149.66666666666666,,,,,,,,,,
AB-05AD003,104.93333333333334,135.66666666666666,148.33333333333334,111.33333333333333,93.83333333333333,72.60000000000001,92.60000000000001,132.66666666666666,80.0,61.0,104.66666666666667,93.23333333333335,144.0,48.199999999999996,87.56666666666666,74.9,331.0,121.66666666666667,143.0,104.33333333333333,98.5,62.333333333333336,92.86666666666667,171.33333333333334,91.63333333333333,67.39999999999999,111.66666666666667,115.0,95.06666666666666,194.0,94.63333333333334,114.33333333333333,110.66666666666667,95.23333333333333,116.66666666666667,206.0,95.0,,,
AB-05AD005,52.96666666666667,55.96666666666666,59.56666666666666,43.9,40.06666666666667,35.93333333333334,38.63333333333333,52.06666666666667,34.86666666666667,28.400000000000002,53.86666666666667,36.93333333333333,68.83333333333333,19.099999999999998,32.03333333333333,32.06666666666667,136.06666666666666,61.666666666666664,71.49999999999999,67.26666666666667,49.833333333333336,33.06666666666666,47.73333333333333,80.93333333333334,43.93333333333334,32.36666666666667,64.39999999999999,75.76666666666667,37.43333333333333,88.3,51.666666666666664,61.300000000000004,75.56666666666666,52.133333333333326,47.5,122.66666666666667,58.93333333333334,,,
AB-05BA002,,,,,,,22.5,81.13333333333333,22.7,48.5,31.033333333333335,40.5,38.03333333333333,21.46666666666667,21.633333333333336,22.733333333333334,30.3,37.56666666666667,43.366666666666674,24.666666666666668,44.23333333333333,33.2,39.233333333333334,39.833333333333336,25.5,32.03333333333333,25.099999999999998,23.666666666666668,56.63333333333333,35.333333333333336,22.133333333333336,25.03333333333333,30.466666666666665,61.46666666666666,80.63333333333334,31.0,,,,
AB-05BB001,138.0,169.66666666666666,212.33333333333334,190.0,151.33333333333334,195.66666666666666,145.66666666666666,310.3333333333333,133.0,214.0,199.66666666666666,229.33333333333334,229.0,126.66666666666667,118.0,143.66666666666666,231.33333333333334,215.66666666666666,204.33333333333334,124.33333333333333,194.66666666666666,150.33333333333334,151.66666666666666,221.66666666666666,156.33333333333334,154.0,157.0,164.0,276.6666666666667,158.0,140.0,132.66666666666666,176.33333333333334,282.0,385.6666666666667,169.0,144.0,105.33333333333333,,194.66666666666666
AB-05BL022,14.133333333333333,20.266666666666666,30.03333333333333,11.533333333333333,8.91,7.096666666666667,10.370000000000001,24.133333333333336,8.493333333333334,9.416666666666666,9.6,37.800000000000004,19.833333333333332,12.6,20.2,8.116666666666665,72.76666666666667,19.400000000000002,23.3,36.26666666666667,9.583333333333334,5.836666666666666,11.653333333333334,33.53333333333333,11.700000000000001,7.303333333333334,24.5,16.900000000000002,13.233333333333334,39.166666666666664,9.603333333333333,18.433333333333334,18.333333333333332,20.033333333333335,169.73333333333332,38.699999999999996,11.333333333333334,,,
AB-05DA007,29.333333333333332,29.666666666666668,30.46666666666667,30.46666666666667,33.266666666666666,34.233333333333334,27.7,40.733333333333334,26.666666666666668,30.799999999999997,31.03333333333333,31.03333333333333,32.0,27.766666666666666,19.433333333333334,25.433333333333337,29.5,31.73333333333333,25.066666666666663,27.233333333333334,29.666666666666668,28.166666666666668,21.833333333333332,42.3,24.066666666666666,29.166666666666668,22.366666666666664,30.733333333333334,40.166666666666664,34.93333333333334,23.5,25.26666666666667,25.099999999999998,34.36666666666667,38.266666666666666,31.2,27.03333333333333,,,
AB-05DA009,253.33333333333334,258.0,271.0,264.0,232.66666666666666,265.3333333333333,223.66666666666666,308.3333333333333,229.66666666666666,245.66666666666666,232.66666666666666,263.0,250.33333333333334,240.0,166.33333333333334,232.66666666666666,225.0,248.66666666666666,230.0,260.6666666666667,243.33333333333334,223.0,194.33333333333334,286.3333333333333,195.0,225.33333333333334,191.66666666666666,225.66666666666666,304.6666666666667,262.3333333333333,213.66666666666666,197.0,183.0,277.6666666666667,283.0,242.66666666666666,229.66666666666666,198.33333333333334,,
AB-05DA010,4.806666666666666,2.52,2.92,3.0066666666666664,2.143333333333333,3.6,2.1766666666666663,3.5799999999999996,2.09,3.83,3.48,4.08,4.243333333333333,2.6133333333333333,1.9466666666666665,2.5833333333333335,3.0,4.13,2.8266666666666667,2.1266666666666665,3.703333333333333,4.3933333333333335,2.0366666666666666,5.2,2.4433333333333334,3.5066666666666664,2.4166666666666665,3.77,4.306666666666667,3.393333333333333,1.9266666666666667,2.686666666666667,2.89,4.083333333333333,5.383333333333333,3.046666666666667,2.893333333333333,2.4166666666666665,,
