,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
AB-05AA008,20.40754728093229,20.30648290239453,23.34786492938425,26.29846459737103,27.67589535179071,27.418058327838946,23.66856308326847,16.899273126822465,25.62791975817532,20.836758748427613,24.2676808545072,22.87110527417728,23.910192983726304,38.70575959219281,39.800213985021045,18.694398742010165,27.24067410744432,22.781046597798234,20.67187140714137,21.295802591605185,27.47492474376318,24.340190025272733,22.20106057211144,22.72244848652193,18.527808831749574,31.16348861126566,25.501393758835796,16.99532414184893,18.04105547169613,23.8976230150628,33.997705887933485,28.381489075334287,23.040985051637268,25.778101611974677,23.282786125023193,21.884492113036007,18.136243703526027,18.839649705571496,14.346337563295679,17.008511140545288
AB-05AA023,18.40620700432983,18.179619802512256,21.024135804261988,22.8322942745406,23.18260323441671,23.442941204323482,21.830370638593322,13.75861611593409,29.62295461037282,18.086410800690864,19.21453596867404,19.952781683162907,22.446922555218357,48.75580085174647,44.48294473948997,17.105286650359766,21.818473030133163,20.57628217080646,16.8297689749666,20.73236602414742,23.61152675300552,21.66074009400576,19.324322949001086,17.689099165783105,14.807505769809678,35.10856171898297,26.48922419412716,16.43741047373293,14.317800335704586,18.70615151183642,,,,,,,,,,
AB-05AD003,19.50931660062201,15.202224404678393,21.90756613203281,28.15426856277515,26.3027722872637,23.244067032267942,19.7013081078814,13.567675334110527,24.84068601952436,13.945589309560257,22.94425601265409,25.946654122281377,27.445260403055485,24.583071542004518,34.42879614790963,16.288269227291636,21.330578630340298,26.113215469547914,22.002811574402546,19.021085120615798,27.800433448224357,21.91861861594712,15.980844628090857,27.45665366798903,17.61318873071923,28.358518932390364,17.392501762266196,12.844309941783845,14.29810603231866,24.558630349742717,26.63446634189549,29.83179942875278,35.618937593720304,24.96694668328989,21.904416809936084,25.21899229516565,12.289349971887304,,,
AB-05AD005,22.93273189707977,21.931789025552977,24.761150002201386,29.79313167392194,27.072723478507967,26.33976784920181,24.460605348759056,16.257330064375527,31.182577304969968,12.675283348522465,26.80862138034487,25.31236829897611,27.25005978306137,32.695589091763644,41.704248984065096,18.01223495664417,26.07541687620234,27.71473494529309,26.588363862403632,19.95643248321975,29.234398994834567,23.917759659695147,20.546777000461102,29.926402256499337,18.40339384969853,32.43669105233539,21.044331020244307,13.01928234022506,17.866948529885658,30.09246402748208,29.17473097468453,31.683019394971442,32.55190279000917,24.980986074121184,27.734417733823854,27.14061095008213,16.43966205967603,,,
AB-05BA002,,,,,,,41.24309767357653,33.892989217782066,36.933145812338736,38.20808462551989,49.23316931546103,41.77845410123707,48.83519976545835,34.506816569912516,41.98069191156987,38.86326732827358,44.345564920587385,49.83609105747559,38.25923816543267,37.424192811979744,53.386429774850654,52.512505981121386,38.84772049829586,43.262787635834854,34.501242127181456,43.783966625324155,36.58333536184612,35.759095267942755,39.77143671344936,44.161029990252295,44.06986759609799,46.043540250054846,44.448656609758864,43.39422720501326,39.06857170375365,43.28609481283834,,,,
AB-05BB001,45.549262916314994,32.823637982584955,51.81700997925611,46.31331549690097,47.11008182751053,50.120780737004395,42.13016320018536,39.07618991508135,39.24618783873493,40.51988180159289,45.93784909109373,43.53091982742422,50.921497990036386,40.337142297105814,44.48270891317468,41.70211526581468,43.538723444813925,47.65006091337131,40.87869184974978,39.99574673724757,54.055532811683314,51.850300991566904,43.47340370719569,44.06723598749098,35.64228015642079,44.85106952897686,38.155259919464655,35.320811618361546,40.35134528820589,43.756236957290746,45.945211661286685,45.02615166618594,45.56383310673769,46.09584485842062,40.95958366603003,44.19935477263415,38.80925788036735,38.26457810195704,,35.49205837974843
AB-05BL022,24.23067933935806,17.453065049937027,26.64158617183529,23.48256030452232,22.327496904924327,20.370867325032197,25.427556720226196,14.812105565117614,29.234891336707353,18.746630381761697,19.996126658274427,23.29095962835539,21.810935271979247,43.527490273801654,44.064364293142134,17.291913574619382,23.645067201565933,20.079648172819343,18.664739728247653,18.583748203387007,28.91052027802145,23.922205062429647,18.81542143660429,19.019749723333614,16.14466663951452,33.95777709692009,25.0002155934425,17.067570908834018,13.148067580305993,18.88431944812948,40.35087719298245,30.310877081314107,15.873151865269756,22.497282340152182,13.883571412228582,19.979737477872657,15.641795925040359,,,
AB-05DA007,62.23635351680942,46.3746521462848,64.9053630996098,61.4182793500355,61.95065587051703,66.24192335267185,60.664561504234236,49.93733743687518,54.955001551670634,53.08315542176209,58.50410501213976,61.34059331580925,62.709655987007245,51.6666521841138,54.127066385839456,59.92048457848153,57.98788379573615,61.34284928541647,56.145777194585676,60.103411020219184,65.89401086397363,68.05452794810724,61.69757452072382,58.94078018037597,52.89145006119257,58.74991657211507,53.496987461325524,53.8723876230317,57.98349337354181,61.09167926319118,63.502045541504366,58.47747957070045,57.42828917506964,56.60705240600039,59.15208851875008,57.57388808632445,52.210187701547405,,,
AB-05DA009,66.55711628927914,48.770973356428215,69.28129936344189,61.20997843093786,63.00155940325722,65.91747735659175,63.51719536915867,51.28875164528787,56.409830842223556,55.6771332874697,62.05108300495347,65.17606402428636,65.4128640278917,53.680453573370144,55.605114820758544,62.23358908780905,59.453912801956605,62.53578655665789,58.78587126011223,62.83398670594615,67.25781953763436,68.02676802929967,66.40387253992435,61.09729991969107,58.62248935981199,63.92686941246857,56.29738960563617,57.90058150140014,60.619425886635135,62.0839228212094,65.80226995644229,58.515053195502894,59.206203107749005,61.166312722572854,62.56527559338448,61.194363843517415,54.6945881769209,58.780344104640065,,
AB-05DA010,57.66122558201766,37.882248913123576,63.35419119013693,50.64367682180928,52.05262719626946,59.850928115817396,52.76068780564759,41.855096483958796,42.19018450735789,39.82642891043461,56.422986223159974,52.15357967667437,61.57887196141174,37.90083242851972,43.952738990332975,49.291827614936,51.33363618664414,61.956019282836955,49.95475113122171,42.422150107022034,68.92078071182547,70.39283651068746,46.329420532886154,47.73229445284334,37.129341993787065,53.12278091502385,49.9413059427733,35.587495508444135,55.26040329429425,53.45518787796425,52.89958757680332,55.483071302759456,51.00017114151388,50.74846456148664,48.962163444431276,55.30063800992461,39.45715521324573,47.9169712030405,,
