,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,-0.020392906022906207,63.87028336489446,0.8789410950444057,-0.0,40.0,-0.796,-0.034,23.513,22.717
AB-05AA023,-0.1845329882836864,394.4892552560495,0.2844114676220473,-0.0,30.0,-5.351,-0.211,29.298,23.947
AB-05AD003,-0.17280389928484416,368.97132040453516,0.1325629997688904,-0.0,37.0,-6.221,-0.259,26.992,20.771
AB-05AD005,-0.13240698787966773,286.9528495381226,0.1076814338591705,-0.0,37.0,-4.766,-0.218,24.919,20.153
AB-05BA002,-0.1487566474317017,309.0808265031039,0.1434770815195705,-0.0,30.0,-4.314,-0.323,13.799,9.485
AB-05BB001,0.010236709336865157,-10.142109531992261,0.9229050934914809,0.0,39.0,0.4,0.035,10.116,10.516
AB-05BL022,-0.15999829752698208,345.6442267712408,0.16966453316566255,-0.0,37.0,-5.76,-0.23,29.008,23.248
AB-05DA007,-0.016436522398785586,40.46794300953044,0.7635561283061163,-0.0,37.0,-0.592,-0.073,7.94,7.348
AB-05DA009,0.0005772840995547771,5.908776919030113,0.959893189819583,0.0,38.0,0.022,0.003,7.051,7.073
AB-05DA010,-0.03046028147795532,69.9411283415343,0.5461965236354749,-0.0,38.0,-1.127,-0.112,9.66,8.533
AB-07AA001,-0.018776860558820427,53.533351712665805,0.9062974979468705,-0.0,37.0,-0.676,-0.041,16.374,15.698
AB-07AA002,0.041170389627554246,-73.64425403346374,0.5293245899568817,0.0,39.0,1.606,0.174,7.832,9.438
AB-07CD001,-0.004060590069653536,22.937605111862393,0.9907040297231748,-0.0,40.0,-0.159,-0.01,14.902,14.743
AB-07GG001,0.2456777465191733,-467.8006632863363,0.294266104304963,0.0,36.0,8.598,0.339,18.396,26.994
AK-15072000,0.010572692041902254,-11.133050836925726,0.7530821359358961,0.0,40.0,0.413,0.043,9.79,10.203
AK-15085100,-0.03883772278362085,83.90027996602478,0.21322814541288748,-0.0,39.0,-1.475,-0.216,7.04,5.565
AK-15129500,0.01613047267680103,-25.239583848342747,0.802761791874143,0.0,30.0,0.468,0.058,6.844,7.312
AK-15239050,0.02192704421679546,-41.16383932840822,0.3331693388353718,0.0,39.0,0.833,0.264,2.252,3.085
