,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,-0.011810432767609468,26.31895427459265,6.4411630893435046e-06,-3.0,41.0,-0.496,-0.172,2.946,2.45
AB-05AA023,0.010068352919428694,-18.164033505066783,0.29137075546475444,0.0,30.0,0.423,0.209,1.761,2.184
AB-05AD003,-0.00043175426801363284,2.575699621239318,0.8995266860835467,-0.0,39.0,-0.018,-0.009,1.721,1.703
AB-05AD005,-0.0056522704573829345,13.025458240248494,0.1311469095420108,-0.0,37.0,-0.238,-0.118,1.84,1.602
AB-05BA002,-0.0022395974580142635,5.921040181095421,0.37584248950750987,-0.0,30.0,-0.094,-0.061,1.489,1.395
AB-05BB001,0.001594235429295569,-1.0543751669559378,0.3383365439326329,0.0,40.0,0.067,0.031,2.101,2.168
AB-05BL022,-0.00466244082551377,10.384677766840895,0.0013615912929090257,-3.0,39.0,-0.196,-0.164,1.158,0.962
AB-05CA009,-0.0016584380675879443,5.319002287523556,0.24662886525848293,-0.0,39.0,-0.07,-0.032,2.037,1.967
AB-05DA007,0.004149894755032994,-7.26533891048367,1.147266309908801e-05,3.0,39.0,0.175,0.174,0.947,1.122
AB-05DA009,0.0030798674039625032,-5.243491466345433,2.3303559912868366e-06,3.0,40.0,0.129,0.139,0.852,0.981
AB-05DA010,-0.008172611935977871,17.512406344334163,0.005064556162325706,-3.0,40.0,-0.343,-0.309,1.339,0.996
AB-06AD006,-0.01292746115872825,27.584348708771916,1.619812964359646e-05,-3.0,42.0,-0.543,-0.272,2.001,1.458
AB-07AA001,0.006698909703706396,-12.473806451893518,1.2191269470607224e-05,3.0,39.0,0.282,0.298,0.783,1.065
AB-07AA002,3.511124413828799e-05,1.2193686584164038,0.936027350468329,0.0,41.0,0.001,0.001,1.289,1.29
AB-07AG003,-0.002835560628474824,6.948184574226502,0.6939641693277374,-0.0,35.0,-0.119,-0.086,1.337,1.218
AB-07BB002,0.0003360884461957259,0.539350639216806,1.0,0.0,39.0,0.015,0.012,1.204,1.219
AB-07BJ001,0.006256722904477434,-12.083466983678985,0.0006880570241956097,3.0,39.0,0.262,0.445,0.299,0.561
AB-07CD001,-0.011735197281276281,27.513963358572024,0.00071176321014077,-3.0,42.0,-0.493,-0.115,4.29,3.797
AB-07GG001,0.001528163002607128,-2.1682174201945386,0.6147836197911023,0.0,38.0,0.064,0.068,0.856,0.92
AK-15024800,-0.001124092606346145,3.722736528731485,0.725667692192633,-0.0,42.0,-0.047,-0.028,1.498,1.451
AK-15052500,0.004098040194869311,-7.361057596235315,0.29299374558172886,0.0,40.0,0.172,0.167,0.749,0.921
AK-15072000,0.05048365055757258,-92.00688600626972,0.001250961802095052,3.0,43.0,2.121,0.242,7.9,10.021
AK-15085100,0.04876953863806291,-85.23901894618304,0.33897732354738674,0.0,39.0,2.048,0.167,11.276,13.324
AK-15129500,0.0980583357811709,-189.41338996882595,8.221147453912891e-07,3.0,31.0,4.119,0.485,4.644,8.763
AK-15239050,0.0004907347248376302,-0.13118166066167625,0.7588396704123341,0.0,40.0,0.021,0.021,0.84,0.861
AK-15258000,-0.00032593834642902805,3.2569894191237636,0.974116177871567,-0.0,43.0,-0.014,-0.005,2.612,2.598
AK-15266300,-0.0022270365323083154,6.926529550417898,0.49673929351774637,-0.0,42.0,-0.093,-0.033,2.519,2.426
AK-15290000,0.006203447141247953,-11.005882940228172,0.03834071591142396,2.0,42.0,0.26,0.18,1.271,1.531
AK-15292000,0.0005796006415563456,0.33266602024724,0.38215455504753626,0.0,36.0,0.024,0.016,1.48,1.504
AK-15292700,0.0012653660842021827,-1.0811921077889388,0.5925794401385018,0.0,42.0,0.053,0.037,1.423,1.476
AK-15302000,0.02973510953444242,-55.85485933149194,2.4381740182377598e-08,3.0,31.0,1.249,0.328,2.991,4.24
AK-15304000,0.0008677664797413199,0.9472855080946398,0.5938344368178721,0.0,39.0,0.036,0.013,2.665,2.701
AK-15356000,0.009299378830404706,-16.208004095378662,2.4719666313899324e-09,3.0,42.0,0.391,0.163,2.195,2.586
AK-15484000,0.008274041037318991,-14.884133739410053,0.0040206140660512535,3.0,43.0,0.348,0.2,1.49,1.838
AK-15493000,0.008944802253382204,-16.15519725496159,9.671393685906082e-09,3.0,40.0,0.375,0.205,1.547,1.922
AK-15511000,0.010391918774557038,-18.644953710339184,0.07020149584481428,1.0,40.0,0.436,0.188,1.921,2.357
AK-15514000,0.011597297815973712,-20.88642304176449,5.6116213249080005e-05,3.0,42.0,0.487,0.189,2.065,2.552
AK-15515500,-0.00016285116800433355,2.7636459576429937,0.8790923666040316,-0.0,42.0,-0.006,-0.002,2.441,2.435
AK-15565447,0.00973873832763397,-17.04256978741759,0.0024654592957691346,3.0,36.0,0.409,0.176,2.23,2.639
AK-15744500,0.009780376380219644,-18.05300584492523,0.0006720179223071998,3.0,32.0,0.411,0.273,1.302,1.713
AK-15896000,0.0,0.0,0.004970648253177279,0.0,42.0,0.0,0.0,0.0,0.0
AK-15908000,0.021065889583027686,-41.869589455722846,0.0,3.0,36.0,0.885,2.199,-0.18,0.705
AL-02342500,0.04870203629344455,-86.17327158250852,0.3925080884881975,0.0,43.0,2.046,0.154,10.208,12.254
AL-02342933,0.05531714882448947,-99.0410055089243,0.17771296165993866,0.0,32.0,2.323,0.19,10.432,12.755
AL-02361000,0.02035164029623262,-28.658272424180204,0.6500894486911448,0.0,43.0,0.854,0.067,11.618,12.472
AL-02363000,-0.012861818765656324,38.62474947356172,0.8339765466134375,-0.0,32.0,-0.54,-0.039,13.171,12.631
AL-02369800,0.0013884159465344936,7.698115723002772,0.9597499317784932,0.0,43.0,0.058,0.005,10.446,10.504
AL-02371500,0.04117193973796285,-72.1099664013844,0.1921665464046327,0.0,43.0,1.73,0.131,9.369,11.099
AL-02372250,0.007558580234775205,-4.73158330960179,0.8131302472456383,0.0,40.0,0.317,0.025,10.227,10.544
AL-02374500,0.07575052234599422,-141.38591138526743,0.00014877860752648964,3.0,43.0,3.182,0.274,8.524,11.706
AL-02408540,0.09469213177182922,-177.3113722445217,3.068303720810128e-05,3.0,39.0,3.977,0.313,10.084,14.061
AL-02414500,0.06206985739781757,-112.62702168035796,0.0025517469953955096,3.0,43.0,2.607,0.217,10.209,12.816
AL-02415000,0.13595848037936586,-259.67534844730574,5.8099356116780854e-05,3.0,33.0,5.711,0.439,9.386,15.097
AL-02422500,0.09875150408110522,-185.49513369526133,0.006045230722825368,3.0,41.0,4.148,0.328,9.934,14.082
AL-02424000,-0.015929556239416075,43.43818140020589,0.7855661875552753,-0.0,43.0,-0.669,-0.05,11.914,11.245
AL-02427250,-0.09148221425194364,195.38412240372634,0.11220169022919446,-0.0,30.0,-3.842,-0.27,14.341,10.499
AL-02450000,0.13499242721871052,-254.06904872796335,0.0006497160956360215,3.0,36.0,5.67,0.326,13.081,18.751
AL-02450250,0.026780977104157788,-39.821159704633395,0.3577915463980541,0.0,43.0,1.125,0.069,13.178,14.303
AL-02456500,0.0038975423657610295,6.160638505373359,0.8920111646148343,0.0,41.0,0.164,0.011,13.874,14.038
AL-02464000,0.07559698275484193,-135.59819951751598,0.11743874189375236,0.0,41.0,3.175,0.194,14.008,17.183
AL-02464146,0.010995782014654523,-8.252773163711627,0.9130576158866226,0.0,33.0,0.462,0.03,13.508,13.97
AL-02464360,0.016764872335585598,-18.496511631548515,0.6979883577867874,0.0,31.0,0.704,0.046,14.681,15.385
AL-02465493,0.038154606364410384,-64.77120736915329,0.3424649479050028,0.0,41.0,1.602,0.133,10.737,12.339
AL-02467000,0.04142355271393019,-68.7436572245698,0.1392734643324336,0.0,43.0,1.739,0.119,13.234,14.973
AL-02467500,0.051386148252717145,-92.04083822528072,0.07295132355570133,1.0,43.0,2.159,0.16,9.652,11.811
AL-02469800,-0.021661761544240474,54.101436902163094,0.4883393935998863,-0.0,41.0,-0.91,-0.065,11.233,10.323
AL-03574500,0.02693489779493693,-38.55358667651066,0.6179563099129142,0.0,43.0,1.131,0.068,14.751,15.882
AL-03586500,-0.03271117446413038,80.00251856432399,0.48128784638502653,-0.0,35.0,-1.374,-0.081,15.267,13.893
AR-07056000,0.048526884574614904,-89.12557997725241,0.15289262539547765,0.0,42.0,2.038,0.199,6.909,8.947
AR-07060710,0.00473216197578834,-3.54370465479826,0.7864618806169261,0.0,43.0,0.199,0.024,5.821,6.02
AR-07069500,-0.021456390014385374,52.142340371675544,0.41737949055027856,-0.0,34.0,-0.901,-0.095,9.68,8.779
AR-07072000,-0.028616935335088512,65.29495930419455,0.10801335088671671,-0.0,37.0,-1.202,-0.14,8.662,7.46
AR-07075300,0.11115868136426577,-212.69498643956442,0.028324938494113105,2.0,36.0,4.669,0.41,7.288,11.957
AR-07077380,-0.011986332308079013,35.34883477877336,0.7762639213986569,-0.0,43.0,-0.504,-0.041,11.628,11.124
AR-07195800,-0.0394672721235112,84.92514819621252,0.10339087091088084,-0.0,41.0,-1.657,-0.164,6.819,5.162
AR-07196900,-0.02364208356039168,52.92659126387969,0.38202384847031556,-0.0,41.0,-0.993,-0.1,6.139,5.146
AR-07247000,0.06675479412376398,-124.60444079227992,0.16168228606834645,0.0,43.0,2.804,0.233,7.503,10.307
AR-07252000,0.09444791103588128,-179.8451758191287,0.008746065661385805,3.0,39.0,3.967,0.382,7.067,11.034
AR-07261000,0.05413009911813793,-96.26062171011175,0.3454713270731493,0.0,43.0,2.273,0.169,10.863,13.136
AR-07261500,0.09334524729765142,-177.00804886710068,0.06111370577666819,1.0,37.0,3.921,0.358,7.722,11.643
AR-07263295,-0.3188625586636632,650.9868385645118,2.8156963975956018e-06,-3.0,30.0,-13.392,-0.905,19.958,6.566
AR-07340000,0.08786462567268989,-166.19174127636816,0.0024100874046359966,3.0,43.0,3.691,0.321,7.692,11.383
AR-07340300,0.06729378847649581,-126.64449481017499,0.05673623114289672,1.0,43.0,2.826,0.273,6.53,9.356
AR-07359610,-0.10155685793914661,212.44185193254344,0.015534086018187399,-2.0,31.0,-4.266,-0.365,11.461,7.195
AR-07361500,0.11047395333780727,-210.98948204105676,0.007044283106264704,3.0,43.0,4.64,0.384,7.638,12.278
AR-07362100,0.015295909297113813,-20.181618673316287,0.7687743215145837,0.0,41.0,0.642,0.048,10.089,10.731
AR-07362587,-0.12233248079037927,256.12505331356164,0.04638868829553533,-2.0,30.0,-5.138,-0.369,14.029,8.891
AR-07363500,0.04833382896984478,-85.087331939771,0.046951630548836665,2.0,43.0,2.03,0.156,10.565,12.595
