,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,-0.03949982909866422,87.28593448064622,0.002679255115398682,-3.0,40.0,-1.541,-0.18,9.116,7.575
AB-05AA023,0.01840676938847687,-30.798522900554065,0.42257265291223467,0.0,30.0,0.534,0.091,5.628,6.162
AB-05AD003,-0.007036614333462483,20.07999374156687,0.725241537811713,-0.0,37.0,-0.254,-0.041,6.155,5.901
AB-05AD005,-0.029317800914244102,64.55458377426672,0.0494004015652465,-2.0,37.0,-1.056,-0.171,6.535,5.479
AB-05BA002,0.002860510016582829,-1.1832466104064965,0.7089941990045068,0.0,30.0,0.083,0.017,4.495,4.578
AB-05BB001,0.013524918598984385,-20.39004205301563,0.0003605275679956499,3.0,39.0,0.527,0.083,6.376,6.903
AB-05BL022,-0.016800206083767234,37.046712532569856,0.011104071077204791,-2.0,37.0,-0.605,-0.164,3.799,3.194
AB-05DA007,0.017475166568702426,-31.752922118965845,3.108624468950438e-14,3.0,37.0,0.63,0.201,2.83,3.46
AB-05DA009,0.006955132397291742,-11.087150988027027,5.689730556923678e-06,3.0,38.0,0.257,0.089,2.677,2.934
AB-05DA010,-0.02138360176979995,45.87366800391458,0.0004598648104727765,-3.0,38.0,-0.792,-0.259,3.556,2.764
AB-07AA001,0.007014968997349486,-11.081396353619802,0.032656565287687345,2.0,37.0,0.253,0.085,2.801,3.054
AB-07AA002,0.0042329802529549165,-4.472214299751098,0.2397375371675563,0.0,39.0,0.165,0.041,3.905,4.07
AB-07CD001,-0.009821169313640049,32.684863825861335,0.022568869620407828,-2.0,40.0,-0.383,-0.03,13.249,12.866
AB-07GG001,0.002529363861096382,-2.320684910065961,0.8721977467289335,0.0,36.0,0.088,0.031,2.685,2.773
AK-15072000,0.015659164975345752,-8.322738857987762,0.6530660383840148,0.0,40.0,0.61,0.025,22.667,23.277
AK-15085100,-0.01848102229396301,68.82701043690182,0.8090865293851475,-0.0,39.0,-0.702,-0.021,32.253,31.551
AK-15129500,0.15065430193682647,-277.90668201809694,0.0009643885795178608,3.0,30.0,4.369,0.175,21.745,26.114
AK-15239050,0.005453876422568241,-8.060668733204112,0.23513574268903392,0.0,39.0,0.207,0.065,2.738,2.945
AK-15266300,-0.022959755464341265,53.72877889892296,0.07706332202561894,-1.0,40.0,-0.895,-0.106,8.291,7.396
AK-15290000,0.029178124948701242,-53.905516880463956,0.017481485313724177,2.0,34.0,1.138,0.257,3.838,4.976
AK-15292700,0.0026478462523106946,-0.9563933887850844,0.6416078034034236,0.0,40.0,0.103,0.024,4.284,4.387
