,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,-0.03595654889687583,94.89107300167137,0.5332113383894128,-0.0,41.0,-1.51,-0.064,23.733,22.223
AB-05AA023,-0.1845329882836864,394.4892552560495,0.00220518097207556,-3.0,30.0,-7.75,-0.306,29.298,21.548
AB-05AD003,-0.09434116133397907,212.6847851346909,0.040278922109950877,-2.0,39.0,-3.963,-0.161,25.984,22.021
AB-05AD005,-0.13240698787966773,286.9528495381226,0.0001550571700157377,-3.0,37.0,-5.561,-0.255,24.919,19.358
AB-05BA002,-0.1487566474317017,309.0808265031039,4.847056089829493e-10,-3.0,30.0,-6.247,-0.468,14.691,8.444
AB-05BB001,-0.005312568127734027,20.923361858663547,0.9756630868889566,-0.0,40.0,-0.223,-0.02,10.41,10.187
AB-05BL022,-0.14407622800471934,313.9502008873458,0.00023905134441104536,-3.0,39.0,-6.051,-0.24,28.823,22.772
AB-05CA009,-0.05828145071837044,127.27250673928509,0.013104942191802804,-2.0,39.0,-2.448,-0.211,11.934,9.486
AB-05DA007,0.00874689628413648,-9.795016984176932,0.6463642850050486,0.0,39.0,0.367,0.044,7.515,7.882
AB-05DA009,0.01961288021301683,-31.855375871428144,0.21226921777831342,0.0,40.0,0.823,0.107,6.959,7.782
AB-05DA010,-0.005548500010803201,20.24060050431327,0.8726442426613359,-0.0,40.0,-0.233,-0.023,9.26,9.027
AB-06AD006,0.02192987923386121,-29.832199446030046,0.7774432493510377,0.0,42.0,0.921,0.054,13.567,14.488
AB-07AA001,0.05242309604752687,-88.50319401182205,0.4089803506707872,0.0,39.0,2.202,0.129,15.242,17.444
AB-07AA002,0.02885945883353256,-49.075873763983935,0.32983435050208154,0.0,41.0,1.212,0.132,8.037,9.249
AB-07AG003,0.23090662820902022,-444.2795773100009,0.010882293506501606,2.0,35.0,9.698,0.509,12.685,22.383
AB-07BB002,0.1880853036056353,-359.1007208077716,7.450998109659324e-05,3.0,39.0,7.9,0.432,13.12,21.02
AB-07BJ001,0.24043702815550347,-456.45560581147777,0.0035952220582518013,3.0,39.0,10.099,0.398,19.369,29.468
AB-07CD001,-0.03401584198839461,82.67308660759437,0.16468261278811847,-0.0,42.0,-1.429,-0.093,15.356,13.927
AB-07GG001,0.18227955106786706,-341.4161512424046,0.06838896336082012,1.0,38.0,7.656,0.303,19.315,26.971
AK-15024800,0.10342648037409514,-195.8883617525388,4.832451145908578e-07,3.0,42.0,4.344,0.391,8.793,13.137
AK-15052500,0.06493224647737725,-123.9928080880149,7.033319104898794e-08,3.0,40.0,2.727,0.486,4.508,7.235
AK-15072000,-0.007109003852075632,24.01919840805333,0.5733444070223874,-0.0,43.0,-0.298,-0.031,9.95,9.652
AK-15085100,-0.03883772278362082,83.90027996602473,0.01262587385102476,-2.0,39.0,-1.631,-0.239,7.04,5.409
AK-15129500,0.0065131753478595055,-5.994608412834645,0.7489811805123705,0.0,31.0,0.274,0.034,6.895,7.169
AK-15239050,0.02561565602640723,-48.45194141317174,0.004058338512643811,3.0,40.0,1.076,0.337,2.241,3.317
AK-15258000,0.03238512356010926,-58.16791872549349,1.1960077419992388e-05,3.0,43.0,1.36,0.206,5.922,7.282
AK-15266300,0.005164268837462732,-5.634153845499708,0.22448217878091303,0.0,42.0,0.217,0.044,4.586,4.803
AK-15290000,0.08807582750727393,-165.60768915571285,8.610432110311983e-05,3.0,42.0,3.7,0.318,8.694,12.394
AK-15292000,0.11205479541495188,-211.1455613194274,2.0023880331621058e-09,3.0,36.0,4.706,0.356,10.611,15.317
AK-15292700,0.0798796705469092,-149.07288431727073,1.286930115806939e-07,3.0,42.0,3.355,0.291,9.009,12.364
AK-15302000,0.15576414609360975,-303.50755802128475,3.3295404808786344e-06,3.0,31.0,6.542,0.854,4.75,11.292
AK-15304000,-0.020813509268377217,58.45752771516346,0.45103647044307404,-0.0,39.0,-0.875,-0.054,17.268,16.393
AK-15356000,-0.014165846264237085,41.771761864517615,0.08854556397641478,-1.0,42.0,-0.595,-0.044,13.738,13.143
AK-15484000,0.030264872896885012,-41.639334991413236,0.04650270815217916,2.0,43.0,1.271,0.066,18.255,19.526
AK-15493000,-0.02073342439706831,60.48700739700321,0.5672645247580053,-0.0,40.0,-0.871,-0.044,19.456,18.585
AK-15511000,-0.06372293964509962,147.0583716434869,0.013818668452393768,-2.0,40.0,-2.677,-0.14,20.951,18.274
AK-15514000,-0.06784832122532825,153.3836135833688,0.004104114789637681,-3.0,42.0,-2.85,-0.16,19.112,16.262
