,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,0.005280092592592603,-9.285876157407428,6.490231379752132e-05,3.0,40.0,0.206,0.146,1.163,1.369
AB-05AA023,0.025805555555555526,-49.095208333333275,0.0006487413939728626,3.0,30.0,0.748,0.303,1.974,2.722
AB-05AD003,0.013294847020933937,-23.33525394524952,0.013469832586199493,2.0,37.0,0.479,0.14,2.975,3.454
AB-05AD005,0.0018768518518519016,-2.0121842592593575,0.5898370357042151,0.0,37.0,0.068,0.036,1.702,1.77
AB-05BA002,-0.0018095238095237848,4.533365079365029,0.07059397948336721,-1.0,30.0,-0.052,-0.058,0.941,0.889
AB-05BB001,0.021528528528528587,-34.89466666666678,9.00497543199208e-08,3.0,39.0,0.84,0.101,7.71,8.55
AB-05BL022,0.0006498316498316486,-1.0881582491582467,0.18218343135257253,0.0,37.0,0.023,0.102,0.198,0.221
AB-05DA007,0.0025251322751322688,-4.40757804232803,0.0027127962643080927,3.0,37.0,0.091,0.139,0.59,0.681
AB-05DA009,0.009658730158730311,-14.067646825397127,3.0807915167851974e-06,3.0,38.0,0.357,0.068,5.047,5.404
AB-05DA010,-0.00044444444444443135,0.9272777777777517,5.870320090317627e-05,-3.0,38.0,-0.017,-0.45,0.048,0.031
AB-07AA001,0.006871492704826036,-12.811259820426484,6.801883882578963e-06,3.0,37.0,0.248,0.262,0.787,1.035
AB-07AA002,0.02623958333333304,-41.46402083333275,1.1849246801975966e-05,3.0,39.0,1.023,0.09,10.464,11.487
AB-07CD001,0.17083122895622804,-289.5473221801329,0.0014391368035289176,3.0,40.0,6.662,0.132,48.528,55.19
AB-07GG001,-0.0027083333333333317,5.835187499999996,0.07216953825556915,-1.0,36.0,-0.094,-0.205,0.475,0.381
AK-15072000,-0.655039682539682,1537.7029166666657,0.0064288158011609475,-3.0,40.0,-25.546,-0.11,241.379,215.833
AK-15085100,0.09050000000000027,-168.90011111111167,0.031108654431066807,2.0,39.0,3.439,0.26,10.199,13.638
AK-15129500,-1.105000000000001,2375.8719444444464,0.021960456549916962,-2.0,30.0,-32.045,-0.2,178.027,145.982
AK-15239050,0.012952380952380922,-22.438476190476127,0.015781478055072684,2.0,39.0,0.492,0.128,3.207,3.699
AK-15266300,-4.7813725490196095,10946.517483660135,0.10212314229296093,-0.0,40.0,-186.473,-0.123,1484.181,1297.708
AK-15290000,0.03142857142857144,-38.40460317460319,0.2443633988907732,0.0,34.0,1.225,0.049,23.793,25.018
AK-15292700,-0.5823412698412673,1713.3645833333283,0.4311369600182817,-0.0,40.0,-22.711,-0.041,560.911,538.2
AK-15484000,1.8525883838383828,-3471.87010732323,0.00434755499021211,3.0,40.0,72.251,0.291,194.402,266.653
AK-15493000,1.597150997150997,-3078.406267806268,8.934559290119104e-05,3.0,40.0,62.288,0.515,82.356,144.644
AK-15511000,0.3581286549707601,-681.970116959064,0.004450239630290342,3.0,40.0,13.968,0.326,26.766,40.734
AK-15896000,0.0,0.0,1.0,0.0,40.0,0.0,,0.0,0.0
AK-15908000,2.8727858293075683,-5726.685829307568,1.8416910219087868e-09,3.0,36.0,100.548,1.968,-29.952,70.596
AL-02342933,-0.07133516081871358,150.36008936403533,0.04243259627746787,-2.0,32.0,-2.212,-0.174,9.188,6.976
AL-02361000,-0.010491698595147182,266.96765964240166,1.0,-0.0,40.0,-0.41,-0.001,246.205,245.795
AL-02363000,-0.8975308641975311,1874.5598765432103,0.09654109988607473,-1.0,31.0,-26.926,-0.243,90.269,63.343
AL-02369800,0.17400793650793694,-295.01319444444533,0.1843053281767162,0.0,40.0,6.786,0.113,49.349,56.135
AL-02371500,-0.1530034722222191,395.2229947916604,0.7111772085192609,-0.0,40.0,-5.967,-0.05,92.429,86.462
AL-02372250,-0.41134259259259187,918.8226157407393,0.41281198053655843,-0.0,40.0,-16.043,-0.13,104.776,88.733
AL-02374500,-1.052976190476191,2224.549027777779,2.2281119797629145e-05,-3.0,40.0,-41.066,-0.31,140.709,99.643
AL-02408540,-0.6950617283950614,1471.1442592592584,0.00030024851893717397,-3.0,38.0,-25.717,-0.28,94.227,68.51
AL-02415000,-0.9762333333333322,2006.9093499999976,0.00011937996814914698,-3.0,32.0,-30.263,-0.43,68.11,37.847
AL-02422500,-0.5913541666666655,1275.537413194442,0.0019502520541738733,-3.0,40.0,-23.063,-0.25,105.248,82.185
AL-02450250,0.013673202614378929,-16.44822875816962,0.39394674450960987,0.0,40.0,0.533,0.032,10.611,11.144
