,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,0.2761904761904762,-463.96666666666675,0.03306672351867057,2.0,40.0,10.772,0.118,82.614,93.386
AB-05AA023,0.3333333333333333,-582.5,0.007506963544055223,3.0,30.0,9.666,0.106,77.167,86.833
AB-05AD003,0.16666666666666666,-245.83333333333331,0.05783927838026637,1.0,37.0,6.0,0.066,84.0,90.0
AB-05AD005,0.12310606060606061,-157.84280303030303,0.5083705278292108,0.0,37.0,4.432,0.049,85.784,90.216
AB-05BA002,-0.1,291.45,0.4932436208525881,-0.0,30.0,-2.9,-0.032,92.95,90.05
AB-05BB001,-0.16666666666666666,424.0,0.2152058238894603,-0.0,39.0,-6.5,-0.071,94.167,87.667
AB-05BL022,0.4,-719.8000000000001,2.130001164335482e-05,3.0,37.0,14.4,0.158,71.8,86.2
AB-05DA007,0.0,89.0,0.6949055103616026,0.0,37.0,0.0,0.0,89.0,89.0
AB-05DA009,0.10526315789473684,-118.76315789473682,0.09664905681902036,1.0,38.0,3.894,0.043,89.553,93.447
AB-05DA010,-0.1111111111111111,310.94444444444446,0.2607407149169578,-0.0,38.0,-4.112,-0.045,91.056,86.944
AB-07AA001,-0.07179487179487179,235.37435897435898,0.3827046508062355,-0.0,37.0,-2.584,-0.028,93.292,90.708
AB-07AA002,0.11428571428571428,-139.34285714285716,0.10761190043027202,0.0,39.0,4.457,0.049,86.829,91.286
AB-07CD001,1.2379032258064515,-2389.949596774193,5.356011301138608e-08,3.0,40.0,48.278,0.531,59.861,108.139
AB-07GG001,-0.943932411674347,1975.5610599078339,5.808849401489624e-09,-3.0,36.0,-33.038,-0.363,107.519,74.481
AK-15072000,0.10263157894736842,-109.60921052631578,0.35785337692506625,0.0,40.0,4.002,0.044,93.499,97.501
AK-15085100,0.3,-509.3999999999999,0.009327726733741493,3.0,39.0,11.4,0.126,84.3,95.7
AK-15129500,0.2727272727272727,-452.4090909090908,0.42409636083273305,0.0,30.0,7.91,0.087,90.045,97.955
AK-15239050,0.0,94.0,0.9810138770808645,0.0,39.0,0.0,0.0,94.0,94.0
AK-15266300,0.2899159663865546,-488.39705882352933,0.0032628308703268605,3.0,40.0,11.306,0.126,85.347,96.653
AK-15290000,-0.6666666666666666,1421.3333333333333,0.02821235311438497,-2.0,34.0,-26.0,-0.285,102.0,76.0
AK-15292700,-0.09109730848861283,269.55797101449275,0.2600313279896336,-0.0,40.0,-3.552,-0.039,89.276,85.724
AK-15484000,0.5238095238095238,-956.3333333333335,0.1378440829173031,0.0,40.0,20.428,0.224,80.286,100.714
AK-15493000,0.37083333333333335,-658.1104166666668,0.30941444153738873,0.0,40.0,14.462,0.159,75.769,90.231
AK-15511000,0.09520239880059969,-100.26199400299849,0.7914908220500165,0.0,40.0,3.712,0.041,88.144,91.856
AK-15896000,0.8403361344537814,-1582.4117647058822,6.940618467510262e-06,3.0,40.0,32.774,0.359,80.613,113.387
AK-15908000,0.7228260869565217,-1351.5135869565215,0.0006628777024106913,3.0,36.0,25.298,0.277,81.851,107.149
AL-02342933,0.0,96.5,1.0,0.0,32.0,0.0,0.0,96.5,96.5
AL-02361000,-0.45225563909774436,1001.3328947368421,0.01964572195209513,-2.0,40.0,-17.638,-0.193,106.319,88.681
AL-02363000,-1.0869565217391304,2278.173913043478,0.0002666014038124054,-3.0,31.0,-32.608,-0.358,117.304,84.696
AL-02369800,-0.09966914805624483,295.6887923904053,0.6795892764377589,-0.0,40.0,-3.888,-0.043,98.444,94.556
AL-02371500,-0.575187969924812,1247.5131578947369,0.004940311877457804,-3.0,40.0,-22.432,-0.246,109.216,86.784
AL-02372250,-0.4772256728778468,1048.7355072463768,0.008218118173123568,-3.0,40.0,-18.612,-0.204,104.306,85.694
AL-02374500,-1.0427272727272727,2174.3904545454548,4.7683091535244415e-06,-3.0,40.0,-40.666,-0.449,110.833,70.167
AL-02408540,-0.41379310344827586,917.3793103448276,0.04677868162060217,-2.0,38.0,-15.31,-0.168,97.655,82.345
AL-02415000,-0.225,547.3375,0.5648240600123504,-0.0,32.0,-6.975,-0.077,100.487,93.512
AL-02422500,-0.7697368421052632,1627.3190789473686,0.01048970764218815,-2.0,40.0,-30.02,-0.33,104.01,73.99
AL-02450250,-0.3333333333333333,756.1666666666666,0.10376196806481142,-0.0,40.0,-13.0,-0.143,96.5,83.5
AL-02464000,-1.0,2090.5,0.0005681580373513295,-3.0,40.0,-39.0,-0.429,111.5,72.5
AL-02464146,-0.51,1114.98,0.022368102814694035,-2.0,33.0,-17.85,-0.196,104.16,86.31
AL-02464360,-1.0952380952380953,2285.666666666667,0.00010627368898652456,-3.0,31.0,-32.858,-0.36,109.429,76.571
AL-02465493,-0.8495475113122172,1792.820701357466,0.00011139805911852818,-3.0,40.0,-33.132,-0.364,111.566,78.434
AL-02469800,-0.43666666666666665,969.1783333333333,0.020687247143559073,-2.0,40.0,-17.03,-0.187,105.015,87.985
AL-03574500,-0.4861111111111111,1071.4930555555557,0.0021337957597640234,-3.0,40.0,-18.958,-0.208,109.479,90.521
AR-07056000,0.2727272727272727,-457.9090909090908,0.14691371117505225,0.0,39.0,10.637,0.117,81.818,92.455
AR-07060710,-0.015151515151515152,112.28030303030303,0.8999927807590351,-0.0,40.0,-0.59,-0.006,82.295,81.705
AR-07195800,-1.2,2479.2,0.00634639414939242,-3.0,40.0,-46.8,-0.514,104.4,57.6
AR-07196900,-0.8568181818181818,1800.8511363636364,0.09132126370769988,-1.0,40.0,-33.416,-0.368,105.208,71.792
AR-07261000,-0.26969696969696966,628.9893939393938,0.16739224354952276,-0.0,40.0,-10.518,-0.116,95.259,84.741
AR-07340300,-0.75,1591.375,7.870662324105382e-07,-3.0,40.0,-29.25,-0.321,107.125,77.875
AR-07359610,-0.625,1336.6875,0.0002530790623638257,-3.0,30.0,-18.124,-0.199,93.562,75.438
AR-07362100,-1.2361111111111112,2563.8680555555557,2.8111308836287208e-09,-3.0,40.0,-48.208,-0.528,117.604,69.396
AZ-09447800,-4.480769230769231,9020.538461538461,3.1757846286062374e-07,-3.0,37.0,-161.308,-1.768,139.654,-21.654
AZ-09480000,-3.375,6794.5,2.5414692572667263e-10,-3.0,35.0,-114.75,-1.301,115.375,0.625
AZ-09484000,-2.230769230769231,4561.846153846154,2.7722046880285234e-11,-3.0,30.0,-64.692,-0.711,124.846,60.154
AZ-09492400,-2.3333333333333335,4757.666666666667,8.815170815523743e-13,-3.0,40.0,-91.0,-1.007,140.0,49.0
AZ-09494000,-3.3070588235294114,6698.657058823528,0.0,-3.0,40.0,-128.976,-1.413,153.988,25.012
AZ-09497800,-3.257142857142857,6580.142857142857,0.0,-3.0,38.0,-127.028,-1.392,134.257,7.229
AZ-09497980,-3.1,6281.9,8.659739592076221e-15,-3.0,39.0,-117.8,-1.326,143.9,26.1
AZ-09505200,-0.72,1531.7599999999998,0.022691371508408942,-2.0,34.0,-28.08,-0.308,106.88,78.8
AZ-09505350,-1.2,2490.7,1.3815654819282486e-05,-3.0,40.0,-46.8,-0.514,115.9,69.1
AZ-09505800,-2.6948275862068964,5469.612931034482,7.42128136721476e-10,-3.0,40.0,-105.098,-1.152,136.549,31.451
AZ-09508300,-1.6547619047619047,3399.0416666666665,4.205524817280093e-12,-3.0,40.0,-64.536,-0.712,124.268,59.732
AZ-09510200,-2.7178060413354532,5515.035373608904,6.279421427279885e-13,-3.0,40.0,-105.994,-1.162,136.497,30.503
AZ-09512280,-4.1,8266.949999999999,3.4861002973229915e-14,-3.0,38.0,-151.7,-1.665,144.85,-6.85
AZ-09513780,-2.4530791788856305,4979.478739002932,3.978417595362771e-11,-3.0,40.0,-95.67,-1.05,124.835,29.165
AZ-09535100,-0.06458333333333333,154.97291666666666,0.21247772669733278,-0.0,37.0,-2.325,-0.081,27.163,24.838
BC-07EC002,0.15151515151515152,-214.15151515151518,0.053869645317341064,1.0,38.0,5.606,0.061,85.697,91.303
BC-07EE009,0.0,88.0,0.8994369417434,0.0,35.0,0.0,0.0,88.0,88.0
BC-07FB001,0.0,91.0,0.8941218198657883,0.0,38.0,0.0,0.0,91.0,91.0
BC-07FC003,0.038461538461538464,7.25,0.8097065615881982,0.0,34.0,1.308,0.014,83.365,84.673
BC-08CD001,0.25,-408.5,0.3253927352071333,0.0,39.0,9.75,0.107,86.25,96.0
BC-08CG001,0.06896551724137931,-46.79310344827586,0.15944990600357567,0.0,39.0,2.62,0.029,89.69,92.31
BC-08DA005,0.625,-1154.9375,1.0746958878371515e-13,3.0,38.0,23.124,0.254,81.938,105.062
BC-08ED001,-0.3,691.4,0.0006429502727469671,-3.0,39.0,-11.7,-0.128,97.7,86.0
BC-08FB006,-0.6043478260869566,1296.371739130435,0.0018765738588049086,-3.0,32.0,-21.152,-0.232,100.367,79.215
BC-08GA010,0.2712418300653595,-456.076797385621,0.00014482430080375863,3.0,40.0,10.578,0.116,80.711,91.289
BC-08GA061,0.1182983682983683,-144.2418414918415,0.49932565530265194,0.0,37.0,4.495,0.051,89.871,94.366
BC-08HA001,-0.2,488.70000000000005,0.09881830017511839,-1.0,40.0,-7.8,-0.086,92.9,85.1
BC-08HA003,0.13043478260869565,-172.6086956521739,0.2597066759515614,0.0,39.0,5.087,0.056,85.522,90.609
BC-08HB002,-0.037037037037037035,167.03703703703704,0.7367464950954639,-0.0,39.0,-1.408,-0.016,93.704,92.296
BC-08HB008,0.1388888888888889,-184.9305555555556,0.4915435807574542,0.0,38.0,5.277,0.058,89.931,95.208
BC-08HB025,0.2222222222222222,-359.1111111111111,0.4782015873428427,0.0,31.0,6.666,0.073,82.667,89.333
BC-08HF004,0.4472222222222222,-807.1027777777776,0.0005308914794270869,3.0,37.0,16.994,0.186,77.95,94.944
BC-08JB002,0.6,-1108.4999999999998,5.225772327799305e-05,3.0,38.0,22.8,0.25,78.9,101.7
BC-08JE001,0.5857142857142856,-1078.3785714285714,0.0009984454754849992,3.0,36.0,20.5,0.226,80.75,101.25
BC-08KA009,-0.12771739130434784,348.9877717391305,0.17838652979499736,-0.0,36.0,-4.598,-0.05,96.235,91.637
BC-08LA001,-0.2647058823529412,620.8823529411765,0.0171797581877422,-2.0,39.0,-10.058,-0.11,97.029,86.971
BC-08LD001,-0.4226190476190476,934.9702380952381,1.716329177781084e-05,-3.0,37.0,-16.059,-0.176,98.607,82.548
BC-08LG016,-0.2857142857142857,659.5714285714286,0.20812271080644829,-0.0,37.0,-10.286,-0.113,94.143,83.857
BC-08MA002,0.5625,-1034.875,6.94999613415348e-13,3.0,39.0,21.938,0.24,78.312,100.25
BC-08MB006,-0.5370879120879121,1166.5645604395604,0.0012019592706902227,-3.0,37.0,-19.336,-0.212,103.668,84.332
BC-08MG005,0.22064777327935223,-352.6336032388664,0.09596040567074504,1.0,37.0,8.385,0.092,84.028,92.413
BC-08MH006,0.16,-230.09999999999997,0.03630239403856761,2.0,38.0,5.92,0.065,86.54,92.46
BC-08MH016,0.3684210526315789,-652.1052631578947,0.0004300948340651978,3.0,39.0,14.0,0.154,77.0,91.0
BC-08NB005,-0.1644144144144144,420.5822072072072,0.08446946067148375,-1.0,40.0,-6.412,-0.07,95.206,88.794
BC-08NC004,0.35,-608.6,6.537246186177903e-05,3.0,35.0,12.95,0.142,84.05,97.0
BC-08ND013,-0.16666666666666666,425.0,0.0010786649990464081,-3.0,39.0,-6.334,-0.069,95.167,88.833
BC-08NE006,-0.271889400921659,633.963133640553,0.026099404711388274,-2.0,37.0,-9.788,-0.108,95.894,86.106
BC-08NE077,-0.1455026455026455,380.99603174603175,0.16065183195420785,-0.0,36.0,-5.092,-0.056,93.046,87.954
BC-08NF001,-0.4583333333333333,1008.75,0.0016406702388507277,-3.0,39.0,-17.416,-0.191,101.708,84.292
BC-08NH005,-0.14285714285714285,374.42857142857144,0.018912716114092065,-2.0,39.0,-5.428,-0.059,91.714,86.286
BC-08NH016,0.058823529411764705,-30.058823529411768,0.5648507324296506,0.0,38.0,2.176,0.024,86.412,88.588
BC-08NH084,0.5,-909.0,1.3336355386694976e-06,3.0,39.0,19.0,0.208,80.5,99.5
BC-08NH130,0.08,-69.3,0.294117901766344,0.0,38.0,2.96,0.032,89.02,91.98
BC-08NJ130,0.5,-907.0,2.263382569300809e-05,3.0,39.0,19.0,0.214,82.5,101.5
BC-08NL007,0.0,88.0,0.972912021818604,0.0,37.0,0.0,0.0,88.0,88.0
BC-08NL070,0.11764705882352941,-147.8235294117647,0.5874386194291945,0.0,35.0,4.235,0.046,85.0,89.235
BC-08NM174,-0.09090909090909091,268.4090909090909,0.48314706037019106,-0.0,34.0,-3.182,-0.035,88.5,85.318
BC-08NN015,-0.2264957264957265,541.3119658119658,0.006189004428420297,-3.0,37.0,-8.154,-0.089,93.077,84.923
BC-08OA002,0.0,94.0,0.8714929756659087,0.0,37.0,0.0,0.0,94.0,94.0
BC-09AA006,0.5172413793103449,-938.4137931034483,0.0027447312274153646,3.0,35.0,19.655,0.217,85.207,104.862
BC-09AE003,0.2967032967032967,-513.5164835164836,0.0707249832354877,1.0,37.0,11.275,0.124,73.659,84.934
BC-10BE004,0.0,90.5,0.9313988648001419,0.0,38.0,0.0,0.0,90.5,90.5
BC-10BE007,-0.9411764705882353,1965.4705882352941,8.978364718359444e-10,-3.0,39.0,-35.764,-0.392,102.882,67.118
BC-10CB001,-0.4460227272727273,977.4843750000001,0.02694938145852621,-2.0,36.0,-15.61,-0.171,94.805,79.195
BC-10CD001,-0.16515426497277677,420.7304900181488,0.3522820814296219,-0.0,36.0,-5.78,-0.064,93.89,88.11
CA-09423350,-1.0,2052.0,6.337057802530133e-05,-3.0,38.0,-39.0,-0.663,73.0,34.0
CA-10258000,-2.0,4081.0,1.6839417724678896e-06,-3.0,38.0,-78.0,-0.858,123.0,45.0
CA-10258500,-3.6666666666666665,7383.333333333333,2.5432293162541697e-06,-3.0,40.0,-143.0,-1.589,127.0,-16.0
CA-10259000,-3.8878787878787877,7829.425757575757,1.8225319560194464e-06,-3.0,40.0,-151.628,-1.668,135.314,-16.314
CA-10259200,-4.277472527472527,8612.028846153846,3.6218968091361603e-07,-3.0,40.0,-166.822,-1.83,146.911,-19.911
CA-10263500,-1.3611111111111112,2766.6805555555557,2.412785665484307e-06,-3.0,40.0,-53.084,-0.611,73.042,19.958
CA-10308200,-0.7029411764705882,1489.3279411764704,0.00852503871221666,-3.0,40.0,-27.414,-0.3,98.207,70.793
CA-10336645,-0.5384615384615384,1158.1538461538462,0.10020284103333577,-0.0,38.0,-19.924,-0.221,91.462,71.538
CA-10336660,-0.5652173913043478,1215.586956521739,0.0009973826998075364,-3.0,40.0,-22.044,-0.242,97.022,74.978
CA-10336676,-0.6107994389901823,1307.682678821879,0.012640907864391204,-2.0,40.0,-23.822,-0.261,98.911,75.089
CA-10343500,-1.0,2082.0,0.008502007442462656,-3.0,40.0,-39.0,-0.433,103.0,64.0
CA-11015000,-2.343137254901961,4764.259803921569,1.3720905780445491e-06,-3.0,40.0,-91.382,-1.002,127.191,35.809
CA-11098000,-1.7633053221288515,3594.9656862745096,2.278335298200318e-10,-3.0,40.0,-68.768,-0.754,105.384,36.616
CA-11124500,-1.0,2087.0,0.00662135079743531,-3.0,40.0,-39.0,-0.429,108.0,69.0
CA-11141280,-1.3397435897435899,2758.4775641025644,0.0005202044399363892,-3.0,40.0,-52.25,-0.573,107.125,54.875
CA-11143000,-0.7875939849624061,1663.5065789473686,0.14892568558980135,-0.0,40.0,-30.716,-0.337,104.858,74.142
CA-11148900,-1.049043062200957,2182.0125598086124,0.010361887059728403,-2.0,40.0,-40.912,-0.45,105.956,65.044
CA-11151300,-2.230769230769231,4547.961538461538,1.2948325209816147e-06,-3.0,38.0,-87.0,-0.966,133.269,46.269
CA-11162500,-1.0,2090.5,0.03761591724362878,-2.0,40.0,-39.0,-0.43,111.5,72.5
CA-11176400,-1.0435185185185185,2159.971759259259,0.005128238987931244,-3.0,40.0,-40.698,-0.447,94.849,54.151
CA-11180500,-0.5714285714285714,1213.0,0.1622357110495387,-0.0,40.0,-22.286,-0.244,82.143,59.857
CA-11180960,-0.4568452380952381,1007.0052083333333,0.22689089285593123,-0.0,40.0,-17.816,-0.195,102.908,85.092
CA-11224500,-1.3035714285714286,2660.1875,0.0010408463381579303,-3.0,40.0,-50.84,-0.563,80.42,29.58
CA-11230500,-0.575187969924812,1240.5131578947369,0.0009402783997365383,-3.0,40.0,-22.432,-0.247,102.216,79.784
CA-11237500,-0.6386946386946387,1356.4312354312356,0.0030963150471856604,-3.0,40.0,-24.91,-0.275,92.455,67.545
