,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,-0.03949982909866422,87.28593448064622,0.09993379657133428,-1.0,40.0,-1.541,-0.18,9.116,7.575
AB-05AA023,0.01840676938847687,-30.798522900554065,0.8659362154363435,0.0,30.0,0.534,0.091,5.628,6.162
AB-05AD003,-0.007036614333462483,20.07999374156687,0.6728442148625922,-0.0,37.0,-0.254,-0.041,6.155,5.901
AB-05AD005,-0.029317800914244102,64.55458377426672,0.33350230153390603,-0.0,37.0,-1.056,-0.171,6.535,5.479
AB-05BA002,0.002860510016582829,-1.1832466104064965,0.7498121637483277,0.0,30.0,0.083,0.017,4.495,4.578
AB-05BB001,0.013524918598984385,-20.39004205301563,0.07422718306426046,1.0,39.0,0.527,0.083,6.376,6.903
AB-05BL022,-0.016800206083767234,37.046712532569856,0.6928385117296678,-0.0,37.0,-0.605,-0.164,3.799,3.194
AB-05DA007,0.017475166568702426,-31.752922118965845,0.01004289158506766,2.0,37.0,0.63,0.201,2.83,3.46
AB-05DA009,0.006955132397291742,-11.087150988027027,0.1259600310567377,0.0,38.0,0.257,0.089,2.677,2.934
AB-05DA010,-0.02138360176979995,45.87366800391458,0.0270822041875316,-2.0,38.0,-0.792,-0.259,3.556,2.764
AB-07AA001,0.007014968997349486,-11.081396353619802,0.774848422162878,0.0,37.0,0.253,0.085,2.801,3.054
AB-07AA002,0.0042329802529549165,-4.472214299751098,0.706056827224919,0.0,39.0,0.165,0.041,3.905,4.07
AB-07CD001,-0.009821169313640049,32.684863825861335,0.5778990721352786,-0.0,40.0,-0.383,-0.03,13.249,12.866
AB-07GG001,0.002529363861096382,-2.320684910065961,0.8870686942118249,0.0,36.0,0.088,0.031,2.685,2.773
AK-15072000,0.015659164975345752,-8.322738857987762,0.7901381702817245,0.0,40.0,0.61,0.025,22.667,23.277
AK-15085100,-0.01848102229396301,68.82701043690182,0.959893189819583,-0.0,39.0,-0.702,-0.021,32.253,31.551
AK-15129500,0.15065430193682647,-277.90668201809694,0.12866108508859364,0.0,30.0,4.369,0.175,21.745,26.114
AK-15239050,0.005453876422568241,-8.060668733204112,0.9198876540782883,0.0,39.0,0.207,0.065,2.738,2.945
AK-15266300,-0.022959755464341265,53.72877889892296,0.357906094864779,-0.0,40.0,-0.895,-0.106,8.291,7.396
AK-15290000,0.029178124948701242,-53.905516880463956,0.10375550597046113,0.0,34.0,1.138,0.257,3.838,4.976
AK-15292700,0.0026478462523106946,-0.9563933887850844,1.0,0.0,40.0,0.103,0.024,4.284,4.387
AK-15484000,0.012558114917199666,-19.685405944998916,0.3453965562420982,0.0,40.0,0.49,0.093,5.167,5.657
AK-15493000,0.026413766995239164,-47.52660876850181,0.024447784188570187,2.0,40.0,1.03,0.181,4.746,5.776
AK-15511000,0.010875569461246633,-15.132441555218207,0.6114052024347298,0.0,40.0,0.424,0.058,6.39,6.814
AK-15896000,0.0005945321027685618,-1.177287567788257,0.0016598077803320344,3.0,40.0,0.023,1.378,-0.001,0.022
AK-15908000,0.06518112294739807,-129.1703305719817,4.287929253887768e-07,3.0,36.0,2.281,1.67,0.084,2.365
AL-02342933,0.1669894601493853,-294.85045056004606,0.8650383150743488,0.0,32.0,5.176,0.139,35.622,40.798
AL-02361000,0.16797784511224112,-299.1964558970761,0.2455200156805981,0.0,40.0,6.551,0.177,33.232,39.783
AL-02363000,0.4157050647725275,-793.5823642974929,0.1083414261755784,0.0,31.0,12.471,0.316,32.839,45.31
AL-02369800,0.049132359559300585,-67.6758091320474,0.5614764462408652,0.0,40.0,1.916,0.059,29.557,31.473
AL-02371500,0.07178072749566997,-103.41802553873961,0.7348263750767032,0.0,40.0,2.799,0.073,38.636,41.435
AL-02372250,0.10244011187775692,-166.60430144838602,0.5614764462408652,0.0,40.0,3.995,0.107,36.125,40.12
AL-02374500,0.22322712422630955,-411.8268734813941,0.07339972979721177,1.0,40.0,8.705,0.262,29.94,38.645
AL-02408540,0.031096853025420756,-23.681805547600867,0.7436890405792607,0.0,38.0,1.151,0.031,37.921,39.072
AL-02415000,0.15447512031621144,-272.926339896046,0.43431144285625,0.0,32.0,4.789,0.132,33.861,38.65
AL-02422500,0.13699386294221433,-237.12025125759104,0.8276288084144703,0.0,40.0,5.342,0.15,33.991,39.333
AL-02450250,0.30601602117327265,-565.8646455070927,0.2657461083422321,0.0,40.0,11.935,0.262,39.741,51.676
AL-02464000,0.11482684463138619,-183.8215528564178,0.8276288084144703,0.0,40.0,4.478,0.101,43.421,47.899
AL-02464146,-0.237167078789831,514.0875855959985,0.7334457521953335,-0.0,33.0,-8.3,-0.21,44.022,35.722
AL-02464360,0.01018605999056711,18.950040152268283,0.35354576844992414,0.0,31.0,0.305,0.008,39.19,39.495
AL-02465493,0.08585063713823451,-136.94669312585756,1.0,0.0,40.0,3.348,0.097,32.952,36.3
AL-02469800,0.021580317810600484,-3.909297363766747,0.8276288084144703,0.0,40.0,0.842,0.021,38.798,39.64
AL-03574500,0.3102040999128115,-574.0808818707694,0.1274572747761462,0.0,40.0,12.098,0.264,39.813,51.911
AR-07056000,0.0035577027400774145,24.542831113799828,0.563056451033163,0.0,39.0,0.138,0.004,31.584,31.722
AR-07060710,-0.12504588214671924,275.8697024912932,0.28709103347587495,-0.0,40.0,-4.877,-0.171,28.404,23.527
AR-07195800,-0.07265893850154925,169.60180804880756,0.5136072924876847,-0.0,40.0,-2.834,-0.099,25.81,22.976
