,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,-0.012545714001351594,27.329884030256846,0.21724725095772923,-0.0,40.0,-0.489,-0.204,2.502,2.013
AB-05AA023,0.002958832211500099,-4.305811752830715,0.7498121637483277,0.0,30.0,0.086,0.053,1.55,1.636
AB-05AD003,-0.0083479911423193,18.089206314306182,0.09386166319420308,-1.0,37.0,-0.301,-0.184,1.569,1.268
AB-05AD005,-0.014080087033965922,29.458664273774005,0.05831741573896787,-1.0,37.0,-0.507,-0.303,1.594,1.087
AB-05BA002,-0.006511530733913933,14.201558814338764,0.5864526254323217,-0.0,30.0,-0.189,-0.155,1.276,1.087
AB-05BB001,0.001522196472202369,-1.3600097567790257,0.4506605258238301,0.0,39.0,0.06,0.034,1.652,1.712
AB-05BL022,-0.00404237886092311,8.934449119203606,0.6335534753768335,-0.0,37.0,-0.146,-0.152,0.935,0.789
AB-05DA007,0.004342341145327063,-7.90967003752732,0.039709797346107356,2.0,37.0,0.156,0.204,0.684,0.84
AB-05DA009,0.0013657159141114848,-2.0021118600656083,0.326634122741402,0.0,38.0,0.05,0.067,0.701,0.751
AB-05DA010,-0.0069172599756686754,14.603183602590557,0.11961612760211926,-0.0,38.0,-0.256,-0.335,0.914,0.658
AB-07AA001,0.004866800489622408,-9.064950743398246,0.13762928522835538,0.0,37.0,0.176,0.253,0.566,0.742
AB-07AA002,0.0034388199313077294,-5.871058949351851,0.0664319208094235,1.0,39.0,0.134,0.132,0.934,1.068
AB-07CD001,-0.011505761811331602,26.3961500344064,0.29818612881587514,-0.0,40.0,-0.448,-0.123,3.626,3.178
AB-07GG001,0.009535030772405546,-18.252706789038996,0.4264505315507925,0.0,36.0,0.334,0.412,0.617,0.951
AK-15072000,0.014412691151497774,-22.95483995302599,1.0,0.0,40.0,0.562,0.087,5.568,6.13
AK-15085100,-0.000605840369063119,9.044280046429268,0.6508450294523307,-0.0,39.0,-0.023,-0.003,7.845,7.822
AK-15129500,0.04640365826516182,-86.3224387531416,0.8073432738589212,0.0,30.0,1.346,0.204,5.974,7.32
AK-15239050,-0.0015478186658209186,3.7364256254203903,0.3788412517838009,-0.0,39.0,-0.059,-0.08,0.672,0.613
AK-15266300,-0.009225570077932298,20.194426383872695,0.1466059857808104,-0.0,40.0,-0.36,-0.167,1.937,1.577
AK-15290000,0.00483123827426359,-8.587030999984739,0.5664461417662239,0.0,34.0,0.188,0.177,0.974,1.162
AK-15292700,0.0004382625288166559,0.22248746581004808,0.961407429045934,0.0,40.0,0.017,0.015,1.09,1.107
AK-15484000,0.004517936471400861,-7.833790096364561,0.20836472630402936,0.0,40.0,0.176,0.143,1.107,1.283
AK-15493000,0.008769418637360488,-16.319320697376597,0.09034851458293014,1.0,40.0,0.342,0.257,1.035,1.377
AK-15511000,0.011307271733043554,-21.214985569616243,0.20836472630402936,0.0,40.0,0.441,0.273,1.162,1.603
AK-15896000,0.0,0.0,1.0,0.0,40.0,0.0,,0.0,0.0
AK-15908000,0.0141228086982115,-28.10428994955499,0.00015835905640337877,3.0,36.0,0.495,1.884,-0.099,0.396
AL-02342933,-0.10906241572354788,232.9925862007364,0.8918439412522505,-0.0,32.0,-3.381,-0.207,17.158,13.777
AL-02361000,-0.07298455263203772,160.43037577975332,0.6808572133380828,-0.0,40.0,-2.846,-0.198,15.994,13.148
AL-02363000,0.0884958720354081,-162.01124711628879,0.45366236627030876,0.0,31.0,2.654,0.183,13.919,16.573
AL-02369800,-0.07727996611056866,166.18190042652063,0.6632086746173176,-0.0,40.0,-3.014,-0.246,13.245,10.231
AL-02371500,-0.09763231489560806,210.80653914693767,0.5136072924876847,-0.0,40.0,-3.807,-0.248,17.592,13.785
AL-02372250,-0.12764054048576512,270.0557066807032,0.3971171572571701,-0.0,40.0,-4.978,-0.332,17.455,12.477
AL-02374500,-0.05786191536376354,127.04092777850708,0.5293245899568817,-0.0,40.0,-2.256,-0.187,12.532,10.276
AL-02408540,-0.049542537946976675,113.18349285253625,0.326634122741402,-0.0,38.0,-1.833,-0.123,15.04,13.207
AL-02415000,-0.010812309747710991,35.22716000076477,0.29198463590975887,-0.0,32.0,-0.335,-0.024,13.754,13.419
AL-02422500,0.001829303597306387,10.320591001336075,0.8276288084144703,0.0,40.0,0.071,0.005,13.941,14.012
AL-02450250,-0.049076164425498454,112.38128895463323,0.6632086746173176,-0.0,40.0,-1.914,-0.12,15.26,13.346
AL-02464000,-0.009165453314370171,34.67782224473289,0.5136072924876847,-0.0,40.0,-0.357,-0.021,16.539,16.182
AL-02464146,-0.030301223924999166,74.07454709022454,0.7091645038629479,-0.0,33.0,-1.061,-0.076,14.018,12.957
AL-02464360,-0.01645608147493344,46.26266192105498,0.8584007529637274,-0.0,31.0,-0.493,-0.035,13.564,13.071
AL-02465493,0.0411158336080999,-69.38272363045245,0.8276288084144703,0.0,40.0,1.603,0.124,11.986,13.589
AL-02469800,-0.07463920686514838,163.638025601459,0.6284746536839203,-0.0,40.0,-2.911,-0.18,15.927,13.016
AL-03574500,-0.014604803791292071,42.904367426213724,0.7715676600867172,-0.0,40.0,-0.569,-0.038,14.001,13.432
AR-07056000,-0.0013143189573003866,12.644231780061585,0.9398714539943918,-0.0,39.0,-0.051,-0.004,10.043,9.992
AR-07060710,-0.11965180950057354,247.52647333061256,0.18330223399258028,-0.0,40.0,-4.667,-0.462,10.736,6.069
AR-07195800,-0.07806366376006776,162.5445066462644,0.2554939683022921,-0.0,40.0,-3.045,-0.369,8.057,5.012
AR-07196900,-0.06514125321746686,138.81263915050613,0.8276288084144703,-0.0,40.0,-2.54,-0.254,9.898,7.358
AR-07261000,-0.10153051973828461,215.12611340333103,0.3706969845683532,-0.0,40.0,-3.959,-0.283,14.197,10.238
AR-07340300,-0.04112844430976324,91.59754034713247,0.7166749729859458,-0.0,40.0,-1.604,-0.146,10.204,8.6
AR-07359610,-0.03460388556860504,78.71478313309463,0.9551233832161916,-0.0,30.0,-1.004,-0.093,9.888,8.884
AR-07362100,-0.023024499186359244,59.69166288092633,0.7531271266832609,-0.0,40.0,-0.898,-0.06,14.126,13.228
AZ-09447800,-0.05485636881750562,119.50787410515247,0.4872648904642325,-0.0,37.0,-1.975,-0.151,10.783,8.808
AZ-09480000,0.012133419618120487,-18.06287163653593,0.5142234581271419,0.0,35.0,0.413,0.053,5.949,6.362
AZ-09484000,0.12068462890110127,-232.44336825613627,0.8365263661204168,0.0,30.0,3.5,0.251,7.598,11.098
AZ-09492400,0.03773568596716971,-70.75609901244998,0.28709103347587495,0.0,40.0,1.472,0.278,3.923,5.395
AZ-09494000,0.038564185923067075,-71.11475892235646,0.3453965562420982,0.0,40.0,1.504,0.193,5.204,6.708
AZ-09497800,-0.09073106226159103,190.36006170481255,0.14656951458927425,-0.0,38.0,-3.538,-0.287,10.803,7.265
AZ-09497980,-0.21676123902147704,445.4348219489954,0.24742959333188796,-0.0,39.0,-8.237,-0.517,16.248,8.011
AZ-09505200,-0.03001238870226846,70.77387003398854,0.7684569726000503,-0.0,34.0,-1.17,-0.073,11.379,10.209
AZ-09505350,0.0,13.622416925185266,0.6632086746173176,0.0,40.0,0.0,0.0,13.622,13.622
AZ-09505800,-0.1004505184799041,212.49423115267362,0.383767900437737,-0.0,40.0,-3.918,-0.252,13.703,9.785
AZ-09508300,-0.06697969165579004,145.19759327239584,0.45325103254848376,-0.0,40.0,-2.612,-0.151,12.645,10.033
AZ-09510200,-0.23351995708875714,481.11372943307794,0.1534557123832827,-0.0,40.0,-9.108,-0.478,18.978,9.87
AZ-09512280,-0.09186925061294124,195.3835092010607,0.5917967492239535,-0.0,38.0,-3.4,-0.186,13.391,9.991
AZ-09513780,-0.16018127024569878,332.9813521995817,0.3971171572571701,-0.0,40.0,-6.247,-0.334,15.983,9.736
AZ-09535100,0.0,0.0,0.26578120954460727,0.0,37.0,0.0,0.0,0.0,0.0
BC-07EC002,0.0020408470264859924,-2.773252841744628,0.5216102816326904,0.0,38.0,0.075,0.058,1.266,1.341
BC-07EE009,0.00613439470103887,-10.41328952899252,0.9763470765264379,0.0,35.0,0.221,0.111,1.727,1.948
BC-07FB001,0.006726871580794494,-12.249639533079808,0.7239911390149285,0.0,38.0,0.249,0.183,1.063,1.312
BC-07FC003,0.0006340312605866401,-1.1909201585612244,0.5252517359771474,0.0,34.0,0.021,0.212,0.064,0.085
BC-08CD001,-0.004965565406356509,11.408062785657567,0.30258950281847774,-0.0,39.0,-0.193,-0.132,1.581,1.388
BC-08CG001,0.006756963400038618,-12.387640213070595,0.279615358042137,0.0,39.0,0.257,0.209,0.984,1.241
BC-08DA005,0.0013617738797432333,-2.157367192702791,0.7436890405792607,0.0,38.0,0.05,0.085,0.538,0.588
BC-08ED001,0.005804035123394457,-9.903213802655864,0.546208417913761,0.0,39.0,0.226,0.118,1.583,1.809
BC-08FB006,-0.004919271165513019,12.36753863691737,0.45455525621868187,-0.0,32.0,-0.172,-0.062,2.632,2.46
BC-08GA010,-0.13121963235838294,268.73467985272373,0.0202006761638156,-2.0,40.0,-5.118,-0.667,9.051,3.933
BC-08GA061,-0.16908031428727371,348.94666567199806,0.05831741573896787,-1.0,37.0,-6.425,-0.589,14.337,7.912
BC-08HA001,-0.12720733242841734,265.66314660235446,0.027691398345963902,-2.0,40.0,-4.961,-0.415,13.92,8.959
BC-08HA003,-0.22265950553307085,458.9168571749518,0.016909855667478935,-2.0,39.0,-8.684,-0.607,18.274,9.59
BC-08HB002,-0.18731871657312876,385.2992742856907,0.019367840358964994,-2.0,39.0,-7.118,-0.601,14.408,7.29
BC-08HB008,-0.08811099788378966,186.26603335192053,0.06144494404678191,-1.0,38.0,-3.348,-0.297,11.894,8.546
BC-08HB025,-0.003766236671425934,13.21295610203483,1.0,-0.0,31.0,-0.113,-0.016,5.726,5.613
BC-08HF004,-0.10924153337728695,225.41813579973189,0.01714159544079563,-2.0,37.0,-4.151,-0.51,9.229,5.078
BC-08JB002,-0.009198232670446935,21.006064065203002,0.326634122741402,-0.0,38.0,-0.35,-0.124,2.803,2.453
BC-08JE001,0.0024737008017607217,-1.7285580734456234,0.9773408399028476,0.0,36.0,0.086,0.026,3.167,3.253
BC-08KA009,0.0012552181469724939,-1.4644089743758097,0.8870686942118249,0.0,36.0,0.045,0.039,1.02,1.065
BC-08LA001,-0.0008012544597255846,3.059952541110478,0.7437665722846407,-0.0,39.0,-0.03,-0.019,1.474,1.444
BC-08LD001,0.0015086160281769876,-1.0539025508194617,0.5580781774416292,0.0,37.0,0.057,0.027,1.932,1.989
BC-08LG016,0.005391637403612391,-9.506979980376906,0.26990019525158404,0.0,37.0,0.194,0.133,1.163,1.357
BC-08MA002,-0.006211422474448364,14.094897191739214,0.22746955681557246,-0.0,39.0,-0.242,-0.123,1.802,1.56
BC-08MB006,0.008652855262354013,-16.41055256893817,0.20524714408164568,0.0,37.0,0.312,0.335,0.713,1.025
BC-08MG005,0.005222603061406278,-8.696805992472605,0.83810858978553,0.0,37.0,0.198,0.099,1.639,1.837
BC-08MH006,-0.1547960164642855,318.279816751776,0.03092663482068203,-2.0,38.0,-5.728,-0.622,11.939,6.211
BC-08MH016,-0.021001378218046856,46.290548505296854,0.36537154850862086,-0.0,39.0,-0.798,-0.152,4.729,3.931
BC-08NB005,0.006456690558662595,-11.413708794928278,0.059145247463196604,1.0,40.0,0.252,0.165,1.364,1.616
BC-08NC004,-0.006337156811599442,13.471141723125754,0.013860537013784313,-2.0,35.0,-0.235,-0.265,0.93,0.695
BC-08ND013,0.0001932758374364136,0.7254829901598944,0.7437665722846407,0.0,39.0,0.007,0.006,1.108,1.115
BC-08NE006,0.0008850476397733982,-0.5094622123240689,0.5045014597713458,0.0,37.0,0.032,0.021,1.242,1.274
BC-08NE077,-0.008357701513887632,18.03197473179941,0.19137178961561352,-0.0,36.0,-0.292,-0.207,1.492,1.2
BC-08NF001,0.0016515373303553666,-2.8972096716827864,0.546208417913761,0.0,39.0,0.063,0.145,0.371,0.434
