,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.013521111111111114,-26.210516666666674,0.317483551310608,0.0,42.0,0.568,0.116,0.548,1.116
01-02,0.020269875,-39.6381650625,0.1603211528324091,0.0,42.0,0.851,0.208,0.476,1.327
01-03,0.02572727272727272,-50.412976818181804,0.11326125914478813,0.0,42.0,1.081,0.26,0.501,1.582
01-04,0.020571923076923078,-40.2350351923077,0.08570790881071688,1.0,42.0,0.864,0.16,0.477,1.341
01-05,0.015362857142857147,-29.835072857142865,0.16711655519767832,0.0,42.0,0.645,0.096,0.568,1.213
01-06,0.012626153846153846,-24.354544615384615,0.12944056809503612,0.0,42.0,0.53,0.105,0.633,1.163
01-07,0.01167375,-22.542188125000003,0.16711655519767832,0.0,42.0,0.49,0.117,0.56,1.05
01-08,0.0106125,-20.54332375,0.2043665291857466,0.0,42.0,0.446,0.118,0.459,0.905
01-09,0.006804863636363636,-12.828074840909089,0.36293485816471427,0.0,42.0,0.286,0.09,0.639,0.925
01-10,0.011054687499999999,-21.202492656249998,0.41225516799167616,0.0,42.0,0.464,0.158,0.675,1.139
01-11,0.020438888888888895,-39.932243333333346,0.18135303115367463,0.0,42.0,0.859,0.222,0.516,1.375
01-12,0.023170625,-45.2401146875,0.33972197352938505,0.0,42.0,0.973,0.272,0.615,1.588
01-13,0.020667575757575763,-40.30601772727274,0.08570790881071688,1.0,42.0,0.868,0.157,0.595,1.463
01-14,0.01981,-38.718645,0.21249096477133422,0.0,42.0,0.832,0.123,0.485,1.317
01-15,0.018748749999999998,-36.682990624999995,0.153736718174466,0.0,42.0,0.787,0.177,0.421,1.208
01-16,0.018311764705882354,-35.87857352941177,0.18880018541004562,0.0,42.0,0.77,0.239,0.36,1.13
01-17,0.015238461538461543,-29.549553846153852,0.37490496599151024,0.0,42.0,0.64,0.182,0.607,1.247
01-18,0.0010041935483870964,-1.0315349999999992,0.9373320419227238,0.0,42.0,0.042,0.01,0.956,0.998
01-19,-0.005765114285714286,12.421626014285714,0.919481045938793,-0.0,42.0,-0.242,-0.051,1.012,0.77
01-20,-0.008997041666666664,18.948954812499995,0.8135330043961142,-0.0,42.0,-0.378,-0.076,1.144,0.766
01-21,-0.006339199999999996,13.500175399999993,0.7108952874500365,-0.0,42.0,-0.266,-0.068,0.955,0.689
01-22,-0.0038912500000000036,8.639459375000008,0.9731197167307599,-0.0,42.0,-0.164,-0.049,0.939,0.775
01-23,-0.005660000000000017,12.232675000000032,0.9552145926892925,-0.0,42.0,-0.238,-0.083,1.032,0.794
01-24,-0.0027356666666666658,6.262365499999999,0.9731197167307599,-0.0,42.0,-0.114,-0.052,0.848,0.734
01-25,0.006702631578947374,-12.134071842105275,0.38711605416916584,0.0,42.0,0.282,0.086,1.13,1.412
