,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.0729269230769231,-141.50163269230774,0.05200102143353713,1.0,42.0,3.063,0.624,2.821,5.884
01-02,0.060642857142857144,-117.22264285714286,0.026918900421698533,2.0,42.0,2.547,0.508,2.79,5.337
01-03,0.06367500000000004,-123.35616250000008,0.009470720241393726,3.0,42.0,2.674,0.559,2.657,5.331
01-04,0.06791999999999998,-132.12703999999997,0.002709317876322448,3.0,42.0,2.852,0.655,2.287,5.139
01-05,0.05172068965517239,-99.1422189655172,0.05477440655616661,1.0,42.0,2.172,0.468,3.213,5.385
01-06,0.052557142857142844,-101.04110714285711,0.08988158946826497,1.0,42.0,2.208,0.424,2.969,5.177
01-07,0.04290645161290323,-82.11245000000001,0.03017664282469723,2.0,42.0,1.802,0.362,2.799,4.601
01-08,0.04323611111111111,-82.99800416666665,0.02260274026296072,2.0,42.0,1.816,0.338,2.566,4.382
01-09,0.04042857142857142,-77.59657857142854,0.02540712957631497,2.0,42.0,1.698,0.283,2.412,4.11
01-10,0.03840714285714285,-73.69623214285713,0.028507710335136993,2.0,42.0,1.613,0.317,2.312,3.925
01-11,0.04353846153846154,-83.87140384615385,0.005161904401369322,3.0,42.0,1.829,0.366,2.291,4.12
01-12,0.06398260869565217,-124.79192608695652,0.0014796851319323068,3.0,42.0,2.687,0.401,1.83,4.517
01-13,0.07277142857142856,-142.4359214285714,0.005156269534372981,3.0,42.0,3.056,0.485,1.579,4.635
01-14,0.07292692307692308,-142.71853269230772,0.02007136179278879,2.0,42.0,3.063,0.532,1.604,4.667
01-15,0.06288888888888892,-122.77483333333342,0.03017664282469723,2.0,42.0,2.642,0.436,1.682,4.324
01-16,0.05531363636363637,-107.68471590909093,0.0021671189372394206,3.0,42.0,2.323,0.441,1.781,4.104
01-17,0.04905333333333332,-95.27194999999996,0.0036250339447727598,3.0,42.0,2.06,0.43,1.805,3.865
01-18,0.04447142857142858,-86.09062142857144,0.00776849553745107,3.0,42.0,1.868,0.4,1.918,3.786
01-19,0.05094,-98.62833,0.05200102143353713,1.0,42.0,2.139,0.406,2.182,4.321
01-20,0.04447142857142859,-85.85007142857147,0.033767571415649345,2.0,42.0,1.868,0.37,2.159,4.027
01-21,0.038726315789473685,-74.50421842105264,0.0638436989206157,1.0,42.0,1.627,0.345,2.135,3.762
01-22,0.03557714285714286,-68.20744714285715,0.042054462810222626,2.0,42.0,1.494,0.345,2.2,3.694
01-23,0.03395999999999999,-65.00226999999998,0.021304326357000303,2.0,42.0,1.426,0.364,2.205,3.631
01-24,0.04864062499999999,-94.31372968749999,0.0033729043411709903,3.0,42.0,2.043,0.503,1.946,3.989
01-25,0.061594117647058834,-119.98783823529413,0.0015985313321713601,3.0,42.0,2.587,0.543,1.907,4.494
01-26,0.059097058823529426,-115.06571911764709,0.0005191637638464197,3.0,42.0,2.482,0.538,1.887,4.369
01-27,0.05836875,-113.70851562499999,0.0010812147236840541,3.0,42.0,2.452,0.561,1.803,4.255
01-28,0.0541742857142857,-105.42073428571426,0.0025161591880287215,3.0,42.0,2.275,0.534,1.79,4.065
01-29,0.04716666666666658,-91.45144999999982,0.0018629912656953351,3.0,42.0,1.981,0.523,1.891,3.872
01-30,0.04339333333333333,-83.86422,0.0029159369291458237,3.0,42.0,1.823,0.519,2.011,3.834
01-31,0.0474025,-91.96120375,0.00066582679333127,3.0,42.0,1.991,0.581,1.848,3.839
02-01,0.04929677419354839,-95.7672,0.0007227161133733784,3.0,42.0,2.071,0.61,1.791,3.862
02-02,0.04060434782608696,-78.39659847826088,0.009470720241393726,3.0,42.0,1.706,0.492,1.959,3.665
02-03,0.031130000000000012,-59.44273500000002,0.41225516799167616,0.0,42.0,1.307,0.349,2.164,3.471
02-04,0.02315454545454547,-43.34016363636367,0.37490496599151024,0.0,42.0,0.972,0.241,2.483,3.455
02-05,0.016508333333333337,-30.25057750000001,0.33972197352938505,0.0,42.0,0.694,0.171,2.419,3.113
02-06,0.014385833333333329,-25.92598374999999,0.28595642810117994,0.0,42.0,0.604,0.155,2.544,3.148
02-07,0.013583999999999995,-24.42035299999999,0.1603211528324091,0.0,42.0,0.571,0.166,2.462,3.033
02-08,0.016487826086956526,-30.448708260869576,0.11326125914478813,0.0,42.0,0.692,0.222,2.181,2.873
02-09,0.017294444444444453,-31.98796166666668,0.153736718174466,0.0,42.0,0.726,0.241,2.238,2.964
02-10,0.01768749999999998,-32.854531249999965,0.28595642810117994,0.0,42.0,0.743,0.253,2.149,2.892
02-11,0.017519047619047604,-32.42998071428568,0.12385910748901896,0.0,42.0,0.736,0.241,2.24,2.976
02-12,0.014150000000000012,-25.641215000000024,0.25661600271303886,0.0,42.0,0.594,0.174,2.362,2.956
02-13,0.010780952380952377,-19.059039285714277,0.36293485816471427,0.0,42.0,0.453,0.141,2.276,2.729
02-14,0.007401538461538442,-12.392461153846115,0.6132517855744677,0.0,42.0,0.311,0.104,2.255,2.566
02-15,0.005783043478260873,-9.125150434782615,0.6942324524938992,0.0,42.0,0.243,0.081,2.319,2.562
02-16,0.014149999999999996,-25.76856499999999,0.33972197352938505,0.0,42.0,0.595,0.201,2.234,2.829
02-17,0.022639999999999993,-42.83204999999999,0.153736718174466,0.0,42.0,0.95,0.3,1.973,2.923
02-18,0.02330588235294117,-44.21725176470587,0.16711655519767832,0.0,42.0,0.979,0.303,1.905,2.884
02-19,0.023946153846153857,-45.473419615384636,0.21249096477133422,0.0,42.0,1.006,0.302,1.916,2.922
02-20,0.018009090909090922,-33.6546172727273,0.4517264720866896,0.0,42.0,0.757,0.2,1.985,2.742
02-21,0.017873684210526333,-33.276331578947406,0.661353237644444,0.0,42.0,0.75,0.16,2.096,2.846
02-22,0.02051750000000001,-38.50462625000002,0.46534374401080925,0.0,42.0,0.861,0.173,2.1,2.961
02-23,0.020680769230769232,-38.63439807692308,0.41225516799167616,0.0,42.0,0.868,0.185,2.293,3.161
02-24,0.01762318181818182,-32.435852045454546,0.2808846928695412,0.0,42.0,0.741,0.146,2.44,3.181
02-25,0.022993750000000007,-43.10921312500002,0.19647045178774425,0.0,42.0,0.966,0.147,2.395,3.361
02-26,0.026635294117647052,-50.41312058823528,0.6291146665070553,0.0,42.0,1.119,0.176,2.298,3.417
02-27,0.03419583333333332,-65.53041874999998,0.4932503912028541,0.0,42.0,1.436,0.265,2.143,3.579
02-28,0.034830769230769255,-66.94430307692313,0.08169227155835213,1.0,42.0,1.463,0.269,1.986,3.449
03-01,0.030476923076923068,-58.38170269230768,0.18135303115367463,0.0,42.0,1.28,0.264,1.932,3.212
