,mean,slp,chg,pvalue
01-01,1.413,0.047,1.96,0.001
01-02,1.413,0.046,1.938,0.002
01-03,1.413,0.046,1.938,0.001
01-04,1.382,0.045,1.885,0.002
01-05,1.382,0.045,1.881,0.003
01-06,1.382,0.045,1.873,0.002
01-07,1.367,0.044,1.86,0.002
01-08,1.382,0.044,1.833,0.002
01-09,1.382,0.044,1.833,0.001
01-10,1.351,0.043,1.806,0.001
01-11,1.352,0.043,1.807,0.001
01-12,1.352,0.043,1.815,0.001
01-13,1.352,0.044,1.833,0.001
01-14,1.366,0.043,1.813,0.001
01-15,1.382,0.043,1.795,0.001
01-16,1.351,0.042,1.776,0.0
01-17,1.321,0.041,1.736,0.0
01-18,1.321,0.041,1.722,0.0
01-19,1.32,0.041,1.733,0.0
01-20,1.305,0.041,1.708,0.001
01-21,1.291,0.041,1.742,0.001
01-22,1.291,0.042,1.756,0.001
01-23,1.292,0.043,1.795,0.001
01-24,1.292,0.042,1.785,0.001
01-25,1.292,0.043,1.789,0.0
01-26,1.292,0.042,1.785,0.0
01-27,1.282,0.043,1.789,0.0
01-28,1.277,0.044,1.848,0.0
01-29,1.272,0.044,1.865,0.0
01-30,1.272,0.044,1.848,0.0
01-31,1.267,0.045,1.871,0.0
02-01,1.267,0.044,1.862,0.0
02-02,1.267,0.044,1.864,0.0
02-03,1.252,0.044,1.833,0.0
02-04,1.252,0.044,1.865,0.0
02-05,1.252,0.043,1.816,0.0
02-06,1.252,0.044,1.842,0.0
02-07,1.242,0.045,1.877,0.0
02-08,1.243,0.046,1.916,0.001
02-09,1.243,0.046,1.916,0.001
02-10,1.258,0.045,1.903,0.001
02-11,1.258,0.046,1.918,0.001
02-12,1.258,0.045,1.873,0.001
02-13,1.256,0.044,1.835,0.001
02-14,1.273,0.045,1.871,0.001
02-15,1.282,0.044,1.844,0.002
02-16,1.281,0.044,1.833,0.003
02-17,1.297,0.044,1.848,0.003
02-18,1.312,0.044,1.833,0.003
02-19,1.328,0.046,1.942,0.002
02-20,1.412,0.043,1.795,0.003
02-21,1.412,0.042,1.785,0.002
02-22,1.422,0.043,1.789,0.002
02-23,1.382,0.043,1.785,0.001
02-24,1.327,0.044,1.842,0.001
02-25,1.336,0.041,1.736,0.001
02-26,1.41,0.039,1.633,0.002
02-27,1.452,0.034,1.44,0.004
02-28,1.448,0.035,1.47,0.005
03-01,1.518,0.035,1.463,0.009
03-02,1.508,0.036,1.491,0.016
03-03,1.572,0.034,1.413,0.03
03-04,1.578,0.034,1.433,0.038
03-05,1.636,0.032,1.35,0.047
03-06,1.664,0.029,1.237,0.108
03-07,1.68,0.031,1.307,0.154
03-08,1.774,0.03,1.245,0.181
03-09,1.882,0.034,1.435,0.181
03-10,1.903,0.035,1.47,0.286
03-11,2.168,0.036,1.512,0.438
03-12,2.5,0.039,1.637,0.387
03-13,2.698,0.045,1.881,0.307
03-14,3.115,0.041,1.71,0.276
03-15,3.757,0.044,1.848,0.247
03-16,3.82,0.049,2.072,0.328
03-17,4.098,0.046,1.911,0.387
03-18,4.257,0.034,1.428,0.884
03-19,5.114,0.04,1.659,0.711
03-20,6.12,0.04,1.68,0.973
03-21,5.733,0.035,1.47,1.0
03-22,5.717,0.035,1.457,0.849
03-23,6.242,0.032,1.365,0.779
03-24,7.432,0.033,1.392,0.955
03-25,7.954,0.028,1.163,0.955
03-26,7.898,0.028,1.155,0.955
03-27,7.848,0.017,0.731,0.955
03-28,8.322,0.023,0.98,0.991
03-29,8.36,0.019,0.793,0.831
03-30,9.078,0.045,1.899,0.973
03-31,10.42,0.071,2.975,0.902
04-01,12.606,0.083,3.491,0.661
04-02,13.576,0.093,3.892,0.711
04-03,16.233,0.065,2.746,0.919
04-04,17.162,0.025,1.069,0.814
04-05,19.003,0.076,3.192,0.866
04-06,15.984,0.107,4.493,0.814
04-07,15.911,0.132,5.53,0.728
04-08,15.782,0.183,7.675,0.387
04-09,14.38,0.211,8.842,0.181
04-10,12.754,0.178,7.461,0.181
04-11,11.778,0.175,7.357,0.221
04-12,11.403,0.196,8.22,0.204
04-13,11.823,0.186,7.798,0.181
04-14,12.2,0.21,8.82,0.212
04-15,12.215,0.181,7.602,0.141
04-16,11.67,0.16,6.72,0.086
04-17,11.004,0.188,7.904,0.052
04-18,10.87,0.209,8.787,0.042
04-19,11.33,0.251,10.528,0.009
04-20,11.568,0.267,11.223,0.002
04-21,11.103,0.296,12.442,0.0
04-22,10.735,0.309,12.998,0.0
04-23,10.31,0.299,12.555,0.0
04-24,9.864,0.289,12.131,0.0
04-25,9.567,0.284,11.948,0.0
04-26,9.255,0.28,11.76,0.0
04-27,9.687,0.273,11.48,0.0
04-28,9.021,0.271,11.4,0.0
04-29,8.712,0.274,11.504,0.001
04-30,8.158,0.267,11.225,0.001
05-01,7.715,0.26,10.92,0.002
05-02,7.936,0.252,10.576,0.006
05-03,8.053,0.226,9.492,0.01
05-04,7.405,0.209,8.799,0.009
05-05,6.768,0.207,8.674,0.013
05-06,6.446,0.212,8.908,0.011
