,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.007375151515151513,-13.505103030303026,0.09949985377978687,1.0,43.0,0.31,0.097,1.09,1.4
01-02,0.00693806451612903,-12.63092903225806,0.09090696836106038,1.0,43.0,0.291,0.092,1.1,1.391
01-03,0.006928620689655166,-12.612041379310332,0.09090696836106038,1.0,43.0,0.291,0.091,1.1,1.391
01-04,0.007850967741935489,-14.470885483870978,0.1291625104524312,0.0,43.0,0.33,0.106,1.066,1.396
01-05,0.006670714285714284,-12.067928571428569,0.158876387923079,0.0,43.0,0.281,0.09,1.133,1.414
01-06,0.007681428571428569,-14.123317142857138,0.12647241055652225,0.0,43.0,0.323,0.105,1.078,1.401
01-07,0.007075000000000003,-12.910460000000006,0.1238264440291208,0.0,43.0,0.297,0.098,1.091,1.388
01-08,0.008707692307692305,-16.175844615384612,0.08484402966843696,1.0,43.0,0.365,0.123,1.057,1.422
01-09,0.007324705882352933,-13.418361764705866,0.11111762009317694,0.0,43.0,0.308,0.105,1.077,1.385
01-10,0.007990588235294116,-14.758616470588231,0.11111762009317694,0.0,43.0,0.335,0.116,1.055,1.39
01-11,0.009055999999999998,-16.866799999999998,0.10633975002418805,0.0,43.0,0.38,0.132,1.055,1.435
01-12,0.008085714285714283,-14.926228571428565,0.1934342049120681,0.0,43.0,0.34,0.117,1.075,1.415
01-13,0.008763870967741933,-16.28254193548387,0.09090696836106038,1.0,43.0,0.368,0.128,1.061,1.429
01-14,0.008707692307692288,-16.170184615384574,0.08684001256551266,1.0,43.0,0.366,0.125,1.062,1.428
01-15,0.009747777777777779,-18.278655555555556,0.051089163163599904,1.0,43.0,0.41,0.131,1.012,1.422
01-16,0.008666875000000004,-16.116850000000007,0.07201763206645251,1.0,43.0,0.364,0.117,1.035,1.399
01-17,0.008642972972972974,-16.08319594594595,0.08684001256551266,1.0,43.0,0.363,0.118,1.021,1.384
01-18,0.008409142857142848,-15.618365714285698,0.10172622454848224,0.0,43.0,0.354,0.114,1.023,1.377
01-19,0.007843142857142858,-14.412785714285716,0.08684001256551266,1.0,43.0,0.329,0.102,1.109,1.438
01-20,0.009056000000000005,-16.91208000000001,0.051089163163599904,1.0,43.0,0.38,0.119,1.01,1.39
01-21,0.007183846153846152,-13.122492307692303,0.11606336487598146,0.0,43.0,0.302,0.096,1.094,1.396
01-22,0.007782499999999988,-14.319799999999978,0.08099842022548409,1.0,43.0,0.327,0.106,1.082,1.409
01-23,0.008401562500000001,-15.557925000000001,0.07030349320355422,1.0,43.0,0.353,0.115,1.069,1.422
01-24,0.007158235294117652,-13.071270588235304,0.0638390254604686,1.0,43.0,0.301,0.097,1.095,1.396
01-25,0.007485806451612901,-13.726412903225803,0.11862192122260584,0.0,43.0,0.314,0.098,1.088,1.402
01-26,0.0070749999999999424,-12.904799999999884,0.13476842433139025,0.0,43.0,0.297,0.092,1.097,1.394
01-27,0.008085714285714283,-14.892268571428565,0.08684001256551266,1.0,43.0,0.34,0.108,1.109,1.449
01-28,0.007782499999999998,-14.291499999999996,0.0791469808907781,1.0,43.0,0.327,0.105,1.11,1.437
01-29,0.00814696969696969,-15.04873939393938,0.09949985377978687,1.0,43.0,0.342,0.11,1.074,1.416
01-30,0.0070749999999999424,-12.865179999999885,0.1861143787191537,0.0,43.0,0.297,0.094,1.136,1.433
01-31,0.0075466666666666555,-13.825493333333311,0.21665846771152952,0.0,43.0,0.317,0.102,1.109,1.426
02-01,0.00772513513513513,-14.14847027027026,0.30319196763606815,0.0,43.0,0.324,0.106,1.14,1.464
02-02,0.0067717857142857085,-12.241771428571417,0.30833848049191515,0.0,43.0,0.284,0.094,1.16,1.444
02-03,0.007189729729729728,-13.077659459459456,0.34024045120657065,0.0,43.0,0.302,0.101,1.151,1.453
02-04,0.007074999999999998,-12.848199999999995,0.3187451826272518,0.0,43.0,0.297,0.098,1.153,1.45
02-05,0.00870769230769231,-16.11358461538462,0.17900133567214382,0.0,43.0,0.366,0.115,1.119,1.485
02-06,0.007782499999999998,-14.291499999999996,0.1934342049120681,0.0,43.0,0.327,0.101,1.11,1.437
02-07,0.00827230769230769,-15.27394538461538,0.20096328781426642,0.0,43.0,0.347,0.107,1.097,1.444
02-08,0.007850967741935482,-14.428435483870965,0.172092480590194,0.0,43.0,0.329,0.103,1.109,1.438
02-09,0.007600571428571426,-13.984242857142853,0.07201763206645251,1.0,43.0,0.32,0.104,1.057,1.377
02-10,0.007782499999999998,-14.348099999999995,0.09090696836106038,1.0,43.0,0.327,0.11,1.053,1.38
02-11,0.009228260869565219,-17.18302173913044,0.07201763206645251,1.0,43.0,0.387,0.131,1.08,1.467
02-12,0.008692142857142855,-16.167385714285707,0.07551365619029937,1.0,43.0,0.365,0.124,1.034,1.399
