,mean,slp,chg,pvalue
01-01,3.34,0.003,0.124,0.948
01-02,3.2,0.009,0.362,0.474
01-03,3.45,0.0,0.0,0.68
01-04,3.2,0.01,0.42,0.448
01-05,3.2,-0.005,-0.21,0.812
01-06,2.89,-0.003,-0.118,0.983
01-07,3.28,-0.02,-0.84,0.729
01-08,3.11,-0.029,-1.21,0.53
01-09,3.23,-0.025,-1.05,0.696
01-10,3.51,-0.018,-0.768,0.795
01-11,3.31,-0.014,-0.592,0.983
01-12,3.42,0.003,0.126,0.618
01-13,3.4,0.02,0.826,0.398
01-14,3.17,0.021,0.868,0.573
01-15,3.51,0.017,0.716,0.474
01-16,3.48,0.023,0.96,0.544
01-17,3.14,0.028,1.17,0.329
01-18,3.2,0.03,1.244,0.53
01-19,3.14,0.013,0.528,0.696
01-20,3.4,0.01,0.42,0.795
01-21,3.4,-0.011,-0.466,0.931
01-22,3.17,-0.025,-1.038,0.948
01-23,3.57,-0.023,-0.972,0.845
01-24,3.68,-0.019,-0.794,0.862
01-25,3.76,-0.012,-0.518,0.435
01-26,4.36,0.015,0.65,0.544
01-27,3.93,0.009,0.38,0.588
01-28,3.54,0.012,0.492,0.516
01-29,3.23,0.019,0.784,0.298
01-30,3.2,0.03,1.244,0.278
01-31,3.08,0.028,1.184,0.201
02-01,2.97,0.016,0.686,0.618
02-02,3.14,0.013,0.55,0.713
02-03,3.17,-0.008,-0.336,0.862
02-04,3.28,-0.027,-1.12,0.448
02-05,3.54,-0.012,-0.5,0.633
02-06,3.68,0.01,0.42,0.778
02-07,3.45,0.02,0.856,0.435
02-08,3.25,0.023,0.974,0.386
02-09,3.08,0.023,0.984,0.435
02-10,2.94,0.029,1.208,0.398
02-11,3.42,0.02,0.84,0.488
02-12,3.54,0.019,0.78,0.68
02-13,3.08,0.022,0.91,0.423
02-14,3.28,0.023,0.952,0.713
02-15,3.28,0.016,0.652,0.845
02-16,4.08,-0.005,-0.196,0.914
02-17,4.44,-0.029,-1.21,0.603
02-18,4.33,-0.029,-1.228,0.696
02-19,4.53,-0.034,-1.412,0.53
02-20,4.24,-0.031,-1.286,0.435
02-21,4.81,-0.013,-0.54,0.914
02-22,5.15,-0.023,-0.952,0.931
02-23,5.29,-0.009,-0.396,0.713
02-24,5.74,-0.051,-2.142,0.68
02-25,5.04,-0.028,-1.156,0.696
02-26,4.67,-0.031,-1.312,0.603
02-27,4.41,-0.022,-0.918,0.845
02-28,4.1,-0.017,-0.732,0.795
03-01,3.88,0.0,0.0,0.828
03-02,4.47,0.024,1.012,0.502
03-03,5.04,0.021,0.878,0.398
03-04,4.64,0.005,0.224,0.633
03-05,4.87,-0.003,-0.14,0.745
03-06,5.21,-0.015,-0.63,0.983
03-07,5.35,-0.034,-1.435,0.713
03-08,5.55,-0.049,-2.04,0.618
03-09,5.63,-0.048,-2.037,0.696
03-10,5.18,-0.036,-1.504,0.68
03-11,4.7,-0.039,-1.65,0.588
03-12,4.61,-0.018,-0.74,0.795
03-13,4.47,-0.006,-0.266,0.965
03-14,4.81,-0.025,-1.062,0.603
03-15,5.41,-0.009,-0.362,0.914
03-16,5.07,-0.011,-0.45,0.762
03-17,4.95,-0.019,-0.814,0.298
03-18,4.7,-0.058,-2.426,0.114
03-19,5.43,-0.058,-2.422,0.159
03-20,5.94,-0.039,-1.64,0.386
03-21,6.14,-0.101,-4.244,0.095
03-22,5.38,-0.067,-2.8,0.091
03-23,5.12,-0.086,-3.62,0.016
03-24,5.97,-0.096,-4.052,0.065
03-25,5.52,-0.081,-3.422,0.129
03-26,5.41,-0.065,-2.714,0.129
03-27,4.81,-0.062,-2.592,0.298
03-28,4.24,-0.042,-1.75,0.448
03-29,4.02,-0.037,-1.566,0.242
03-30,4.95,-0.036,-1.532,0.278
03-31,4.84,-0.028,-1.186,0.351
04-01,4.67,-0.009,-0.392,0.68
04-02,4.44,-0.001,-0.042,0.862
04-03,4.19,-0.007,-0.284,0.713
04-04,4.87,0.002,0.09,0.897
04-05,5.26,-0.006,-0.252,0.778
04-06,4.84,0.008,0.33,1.0
04-07,4.67,-0.005,-0.23,0.762
04-08,4.98,0.004,0.16,0.762
04-09,4.7,0.008,0.336,0.665
04-10,4.19,0.0,0.0,0.914
04-11,4.13,0.018,0.752,0.696
04-12,4.53,0.025,1.062,0.461
04-13,4.33,0.043,1.784,0.729
04-14,4.05,0.034,1.428,0.398
04-15,4.53,0.034,1.428,0.488
04-16,4.41,0.025,1.05,0.461
04-17,4.22,0.02,0.84,0.633
04-18,4.53,0.006,0.232,0.812
04-19,4.02,0.02,0.822,0.544
04-20,4.22,0.036,1.508,0.109
04-21,4.44,0.024,1.02,0.435
04-22,4.67,0.02,0.84,0.762
04-23,4.67,0.017,0.73,0.665
04-24,4.9,0.026,1.102,0.588
04-25,4.47,0.041,1.712,0.41
04-26,4.41,0.025,1.058,0.488
04-27,4.22,0.004,0.172,0.618
04-28,4.61,0.014,0.578,0.474
04-29,5.09,0.014,0.572,0.435
04-30,4.75,0.018,0.766,0.217
05-01,4.87,0.032,1.358,0.159
05-02,4.5,0.045,1.89,0.186
05-03,4.56,0.055,2.31,0.104
05-04,4.27,0.049,2.044,0.135
05-05,4.3,0.047,1.995,0.288
05-06,4.95,0.075,3.162,0.119
05-07,4.44,0.066,2.782,0.114
05-08,4.19,0.054,2.26,0.233
05-09,3.99,0.058,2.436,0.076
05-10,3.68,0.045,1.89,0.124
05-11,3.45,0.042,1.746,0.114
05-12,3.23,0.044,1.852,0.091
05-13,2.94,0.038,1.586,0.172
05-14,3.08,0.035,1.49,0.109
05-15,3.34,0.033,1.396,0.109
05-16,3.65,0.03,1.26,0.099
05-17,4.05,0.03,1.26,0.114
05-18,3.68,0.047,1.96,0.056
05-19,3.57,0.056,2.372,0.012
05-20,3.74,0.038,1.606,0.032
05-21,3.51,0.026,1.082,0.079
05-22,3.45,0.014,0.588,0.193
05-23,3.25,0.003,0.12,0.386
05-24,3.11,-0.013,-0.542,0.649
