,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.007446428511904762,-14.67041059529762,0.0012494839330503549,3.0,41.0,0.313,1.047,0.066,0.379
01-02,0.007145833687499999,-14.079521541312497,0.0023585647255830455,3.0,41.0,0.3,1.039,0.062,0.362
01-03,0.006641124054916986,-13.063606985779055,0.0025476987274066776,3.0,41.0,0.279,1.017,0.079,0.358
01-04,0.006198051769480519,-12.198905487191556,0.00431041611784333,3.0,41.0,0.26,1.014,0.067,0.327
01-05,0.006026315736842107,-11.860605157947374,0.015875547141379176,2.0,41.0,0.254,1.006,0.065,0.319
01-06,0.005000000071428573,-9.781000142785718,0.026057912231692626,2.0,41.0,0.21,0.823,0.114,0.324
01-07,0.00422527510989011,-8.22332494467033,0.029350731060459267,2.0,41.0,0.178,0.696,0.138,0.316
01-08,0.0052403840384615385,-10.261527692884615,0.03918554717058398,2.0,41.0,0.22,0.875,0.109,0.329
01-09,0.005249999558823529,-10.285749108088236,0.04895023859965297,2.0,41.0,0.221,0.918,0.104,0.325
01-10,0.005129166822916666,-10.049204479010417,0.06395197805243646,1.0,41.0,0.216,0.902,0.101,0.317
01-11,0.005083915571678322,-9.956747227784968,0.03299539466933643,2.0,41.0,0.214,0.848,0.104,0.318
01-12,0.004984373333333327,-9.753762303333323,0.02041912985816552,2.0,41.0,0.21,0.544,0.11,0.32
01-13,0.0045470085427350435,-8.889470076927353,0.041456909675791964,2.0,41.0,0.191,0.445,0.109,0.3
01-14,0.0046666665,-9.1286663335,0.11044599236405395,0.0,41.0,0.196,0.642,0.107,0.303
01-15,0.0047430216559934315,-9.281300290330869,0.07465008977427945,1.0,41.0,0.199,0.679,0.105,0.304
01-16,0.00564583306875,-11.08402029443125,0.023089425384412054,2.0,41.0,0.237,0.869,0.089,0.326
01-17,0.005861003940154441,-11.513146886368729,0.00937191589417119,3.0,41.0,0.246,0.913,0.086,0.332
01-18,0.005641071571428572,-11.072502071285715,0.0032013542484932156,3.0,41.0,0.237,0.912,0.091,0.328
01-19,0.005778378345045045,-11.337978311745045,0.0029681843036870603,3.0,41.0,0.243,0.952,0.097,0.34
01-20,0.005920062387147335,-11.636204711907522,0.03702074766590524,2.0,41.0,0.248,0.955,0.08,0.328
01-21,0.0057809530952380945,-11.356125237380951,0.010723675801034949,2.0,41.0,0.243,0.904,0.084,0.327
01-22,0.005673333073333333,-11.138992803593332,0.005757261374496947,3.0,41.0,0.238,0.947,0.089,0.327
01-23,0.005284614692307694,-10.356944769923079,0.007628452120383988,3.0,41.0,0.222,0.931,0.101,0.323
01-24,0.005746428678571428,-11.282110928464284,0.04895023859965297,2.0,41.0,0.241,0.897,0.09,0.331
01-25,0.005999998922413793,-11.790997855905173,0.031127310111324746,2.0,41.0,0.252,0.73,0.083,0.335
