,mean,slp,chg,pvalue
01-01,6.467,0.024,1.026,0.168
01-02,6.316,0.024,0.995,0.09
01-03,6.338,0.025,1.066,0.122
01-04,6.332,0.025,1.046,0.116
01-05,6.36,0.027,1.129,0.033
01-06,6.206,0.027,1.133,0.053
01-07,6.016,0.027,1.15,0.066
01-08,5.932,0.022,0.909,0.11
01-09,6.023,0.022,0.916,0.122
01-10,6.128,0.018,0.763,0.086
01-11,6.107,0.024,1.019,0.047
01-12,6.038,0.026,1.083,0.017
01-13,5.932,0.021,0.879,0.028
01-14,5.886,0.014,0.603,0.147
01-15,5.937,0.015,0.62,0.191
01-16,5.834,0.023,0.95,0.059
01-17,5.819,0.029,1.234,0.027
01-18,5.809,0.029,1.238,0.018
01-19,5.742,0.028,1.174,0.028
01-20,5.724,0.029,1.225,0.017
01-21,5.748,0.032,1.337,0.008
01-22,5.765,0.033,1.4,0.012
01-23,5.746,0.034,1.436,0.014
01-24,5.746,0.031,1.303,0.008
01-25,5.499,0.026,1.105,0.037
01-26,5.379,0.023,0.95,0.09
01-27,5.334,0.022,0.943,0.071
01-28,5.48,0.026,1.101,0.028
01-29,5.509,0.026,1.09,0.024
01-30,5.641,0.024,1.004,0.037
01-31,5.533,0.022,0.926,0.11
02-01,5.61,0.023,0.984,0.095
02-02,5.437,0.024,1.015,0.168
02-03,5.334,0.023,0.964,0.168
02-04,5.354,0.02,0.826,0.298
02-05,5.424,0.016,0.668,0.425
02-06,5.418,0.012,0.493,0.529
02-07,5.368,0.012,0.506,0.384
02-08,5.418,0.012,0.5,0.453
02-09,5.416,0.011,0.445,0.646
02-10,5.317,0.011,0.47,0.439
02-11,5.215,0.01,0.42,0.646
02-12,5.226,0.017,0.724,0.31
02-13,5.236,0.021,0.866,0.226
02-14,5.231,0.024,1.0,0.105
02-15,5.201,0.021,0.87,0.059
02-16,5.126,0.018,0.741,0.122
02-17,5.095,0.017,0.7,0.116
02-18,5.076,0.017,0.717,0.086
02-19,5.083,0.015,0.646,0.09
02-20,5.075,0.01,0.42,0.168
02-21,5.03,0.007,0.291,0.498
02-22,4.96,0.006,0.271,0.595
02-23,4.9,0.0,0.0,0.753
02-24,4.9,0.0,0.0,0.904
02-25,4.845,-0.01,-0.403,0.266
02-26,4.892,-0.005,-0.223,0.439
02-27,4.962,-0.009,-0.374,0.411
02-28,4.99,-0.007,-0.293,0.411
03-01,5.067,-0.005,-0.222,0.425
03-02,5.026,-0.002,-0.101,0.828
03-03,4.994,-0.004,-0.149,0.828
03-04,4.986,-0.003,-0.125,0.699
03-05,4.996,-0.002,-0.103,0.818
03-06,4.968,0.002,0.086,0.981
03-07,4.943,-0.001,-0.056,1.0
03-08,4.995,0.0,0.0,0.885
03-09,4.97,-0.004,-0.148,0.904
03-10,4.996,-0.003,-0.127,0.942
03-11,4.976,-0.006,-0.233,0.847
03-12,5.01,-0.003,-0.142,0.981
03-13,5.04,0.001,0.021,0.595
03-14,5.129,0.003,0.116,0.561
03-15,5.018,0.009,0.376,0.266
03-16,5.01,0.01,0.42,0.266
03-17,4.916,0.011,0.461,0.298
03-18,4.868,0.009,0.374,0.371
03-19,4.964,0.007,0.275,0.411
03-20,4.998,0.005,0.213,0.663
03-21,5.15,0.003,0.146,0.529
03-22,5.098,0.005,0.207,0.321
03-23,5.127,0.005,0.209,0.371
03-24,5.109,0.002,0.1,0.611
03-25,5.13,0.004,0.155,0.545
03-26,5.114,-0.0,-0.017,0.866
03-27,5.202,0.001,0.062,0.628
03-28,5.201,0.004,0.17,0.411
03-29,5.2,0.0,0.0,0.681
03-30,5.297,-0.002,-0.073,0.885
03-31,5.547,0.008,0.328,0.358
04-01,5.408,0.002,0.09,0.681
04-02,5.431,-0.003,-0.108,0.866
04-03,5.534,-0.004,-0.183,0.681
04-04,5.564,-0.011,-0.455,0.735
04-05,5.655,-0.01,-0.429,0.663
04-06,5.684,-0.007,-0.313,0.681
04-07,5.754,-0.007,-0.307,0.735
04-08,5.937,0.001,0.05,0.923
04-09,6.17,0.023,0.959,0.468
04-10,6.308,0.029,1.202,0.345
04-11,6.47,0.033,1.385,0.298
04-12,6.504,0.029,1.232,0.236
