,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.0768142857142857,-145.66616428571427,0.37490496599151024,0.0,42.0,3.227,0.328,6.349,9.576
01-02,0.07664583333333336,-144.90484375000003,0.3067305590248952,0.0,42.0,3.219,0.326,6.777,9.996
01-03,0.07900416666666665,-149.47883124999996,0.25661600271303886,0.0,42.0,3.319,0.337,6.87,10.189
01-04,0.08085714285714288,-153.38195714285717,0.27593433728642713,0.0,42.0,3.396,0.345,6.634,10.03
01-05,0.0771818181818182,-146.0897454545455,0.22943429057595655,0.0,42.0,3.242,0.331,6.653,9.895
01-06,0.07546666666666664,-142.58954999999995,0.22943429057595655,0.0,42.0,3.17,0.324,6.759,9.929
01-07,0.06825294117647056,-128.16570588235288,0.22943429057595655,0.0,42.0,2.866,0.296,6.907,9.773
01-08,0.06431818181818186,-120.38305454545463,0.21249096477133422,0.0,42.0,2.701,0.282,6.903,9.604
01-09,0.05943000000000005,-110.9345850000001,0.24731745742367428,0.0,42.0,2.496,0.263,6.677,9.173
01-10,0.05660000000000004,-105.43165000000008,0.27593433728642713,0.0,42.0,2.377,0.253,6.58,8.957
01-11,0.05659999999999996,-105.44579999999992,0.3067305590248952,0.0,42.0,2.377,0.257,6.566,8.943
01-12,0.05235500000000002,-97.07112250000004,0.28595642810117994,0.0,42.0,2.199,0.241,6.539,8.738
01-13,0.050939999999999985,-94.15692999999997,0.3067305590248952,0.0,42.0,2.14,0.237,6.653,8.793
01-14,0.050939999999999944,-94.05787999999988,0.317483551310608,0.0,42.0,2.14,0.239,6.752,8.892
01-15,0.049525,-91.2285875,0.33972197352938505,0.0,42.0,2.08,0.235,6.781,8.861
01-16,0.05040937499999999,-93.02519531249999,0.317483551310608,0.0,42.0,2.117,0.242,6.735,8.852
01-17,0.04716666666666658,-86.64044999999983,0.3067305590248952,0.0,42.0,1.981,0.229,6.702,8.683
01-18,0.04766315789473685,-87.80298421052633,0.28595642810117994,0.0,42.0,2.002,0.234,6.522,8.524
01-19,0.04447142857142855,-81.57677142857139,0.266154543300259,0.0,42.0,1.868,0.22,6.432,8.3
01-20,0.047166666666666676,-87.12155000000001,0.266154543300259,0.0,42.0,1.981,0.236,6.221,8.202
01-21,0.0485142857142857,-89.85856428571425,0.266154543300259,0.0,42.0,2.038,0.244,6.151,8.189
01-22,0.049524999999999986,-92.09173749999997,0.266154543300259,0.0,42.0,2.08,0.251,5.918,7.998
01-23,0.0550277777777778,-102.9247416666667,0.21249096477133422,0.0,42.0,2.311,0.28,5.975,8.286
01-24,0.0547133333333333,-102.18280999999993,0.21249096477133422,0.0,42.0,2.298,0.279,6.095,8.393
01-25,0.05483125,-102.432734375,0.19647045178774425,0.0,42.0,2.303,0.279,6.078,8.381
01-26,0.05660000000000002,-106.12500000000004,0.19647045178774425,0.0,42.0,2.378,0.289,5.886,8.264
01-27,0.054423076923076914,-101.87129230769229,0.22084614564234606,0.0,42.0,2.286,0.279,5.832,8.118
01-28,0.05768846153846153,-108.40042884615382,0.22084614564234606,0.0,42.0,2.423,0.297,5.765,8.188
01-29,0.06131666666666661,-115.6267249999999,0.23825744188756026,0.0,42.0,2.575,0.317,5.719,8.294
01-30,0.06438250000000001,-121.77100875000002,0.22084614564234606,0.0,42.0,2.704,0.335,5.642,8.346
01-31,0.06367500000000008,-120.28561250000017,0.21249096477133422,0.0,42.0,2.675,0.332,5.727,8.402
02-01,0.06421923076923079,-121.17570192307696,0.19647045178774425,0.0,42.0,2.697,0.335,5.914,8.611
02-02,0.06839166666666663,-129.47603749999993,0.18880018541004562,0.0,42.0,2.873,0.358,5.871,8.744
02-03,0.06553684210526309,-123.90931578947354,0.18880018541004562,0.0,42.0,2.753,0.343,5.788,8.541
02-04,0.05917272727272725,-111.05691818181813,0.22084614564234606,0.0,42.0,2.485,0.309,6.046,8.531
02-05,0.060030303030302996,-112.71504090909083,0.23825744188756026,0.0,42.0,2.521,0.314,6.085,8.606
02-06,0.05836875,-109.392765625,0.25661600271303886,0.0,42.0,2.451,0.307,6.119,8.57
02-07,0.0589583333333333,-110.64238749999994,0.266154543300259,0.0,42.0,2.476,0.309,6.036,8.512
02-08,0.05836875,-109.52011562499999,0.29622163753056174,0.0,42.0,2.451,0.306,5.992,8.443
02-09,0.05917272727272727,-111.01446818181817,0.3512068945263751,0.0,42.0,2.486,0.311,6.088,8.574
02-10,0.06064285714285716,-114.0247428571429,0.29622163753056174,0.0,42.0,2.547,0.319,5.987,8.534
02-11,0.05659999999999992,-106.04009999999984,0.28595642810117994,0.0,42.0,2.378,0.298,5.971,8.349
02-12,0.061021874999999975,-114.81088906249995,0.36293485816471427,0.0,42.0,2.563,0.32,5.951,8.514
02-13,0.06508999999999997,-123.00170499999993,0.28595642810117994,0.0,42.0,2.734,0.34,5.811,8.545
