,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.10323068181818176,-200.13213295454537,0.10534105856467724,0.0,41.0,4.336,0.486,4.161,8.497
01-02,0.08367748161764707,-160.9320857536765,0.06068047266543353,1.0,41.0,3.514,0.358,4.666,8.18
01-03,0.08060057692307693,-154.7247532692308,0.05754887969139322,1.0,41.0,3.385,0.411,4.784,8.169
01-04,0.09738866396761135,-187.2653392712551,0.023089425384412054,2.0,41.0,4.09,0.439,5.467,9.557
01-05,0.07330612903225805,-139.83185193548385,0.06068047266543353,1.0,41.0,3.079,0.328,5.241,8.32
01-06,0.10529805194805195,-203.27430584415583,0.06068047266543353,1.0,41.0,4.422,0.455,5.111,9.533
01-07,0.08372083333333331,-160.6791458333333,0.05168804975531471,1.0,41.0,3.517,0.398,5.004,8.521
01-08,0.0849,-164.0268,0.054552842674162605,1.0,41.0,3.566,0.356,3.99,7.556
01-09,0.08490000000000009,-164.33810000000017,0.03918554717058398,2.0,41.0,3.566,0.385,3.679,7.245
01-10,0.09379365203761757,-182.3995104231975,0.014889064489253423,2.0,41.0,3.939,0.496,3.218,7.157
01-11,0.10094508928571425,-196.49713348214277,0.00937191589417119,3.0,41.0,4.24,0.528,3.273,7.513
01-12,0.20061679841897231,-394.7786800395256,0.031127310111324746,2.0,41.0,8.426,0.868,2.242,10.668
01-13,0.24133611111111114,-476.77088611111117,0.06395197805243646,1.0,41.0,10.136,0.95,0.833,10.969
01-14,0.15869769230769232,-311.661586923077,0.04633520099984567,2.0,41.0,6.665,0.578,2.401,9.066
01-15,0.1310041208791209,-256.50023763736266,0.17282861084833234,0.0,41.0,5.502,0.548,2.757,8.259
01-16,0.11635278514588862,-227.49521750663135,0.09569390835163927,1.0,41.0,4.887,0.575,2.767,7.654
01-17,0.10849629120879117,-212.24288612637358,0.1452877890952673,0.0,41.0,4.557,0.605,2.471,7.028
01-18,0.10884615384615387,-212.48946153846157,0.06068047266543353,1.0,41.0,4.572,0.513,2.917,7.489
01-19,0.0841552631578947,-162.3116710526315,0.026057912231692626,2.0,41.0,3.534,0.329,4.232,7.766
01-20,0.05008355263157896,-94.88152171052634,0.16560248483061546,0.0,41.0,2.103,0.21,4.234,6.337
01-21,0.0407073891625616,-76.61967093596063,0.23929351176558455,0.0,41.0,1.71,0.213,3.94,5.65
01-22,0.02897380952380952,-53.58874523809523,0.1452877890952673,0.0,41.0,1.217,0.176,3.75,4.967
01-23,0.043066333938294024,-80.99560154264975,0.3107545604252415,0.0,41.0,1.808,0.252,4.233,6.041
01-24,0.06108229813664595,-117.00951397515526,0.06911232715343285,1.0,41.0,2.566,0.256,3.872,6.438
01-25,0.06386118421052628,-122.56450723684203,0.034958631617794333,2.0,41.0,2.682,0.25,3.817,6.499
01-26,0.05218654761904763,-99.50990869047621,0.06736779165897167,1.0,41.0,2.192,0.25,3.767,5.959
01-27,0.05082828947368421,-97.13435065789473,0.031127310111324746,2.0,41.0,2.135,0.27,3.455,5.59
01-28,0.05249353146853147,-100.5480694055944,0.015875547141379176,2.0,41.0,2.204,0.309,3.337,5.541
01-29,0.0566,-108.8984,0.016919053992785038,2.0,41.0,2.377,0.39,3.113,5.49
01-30,0.06406805555555556,-123.68554305555556,0.013956996067475913,2.0,41.0,2.691,0.397,3.105,5.796
01-31,0.05462482837528604,-104.8651319221968,0.10534105856467724,0.0,41.0,2.295,0.29,3.237,5.532
02-01,0.04255856777493605,-80.97107698209717,0.13895829457075304,0.0,41.0,1.788,0.235,3.252,5.04
