,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.516782608695652,-991.3982173913039,0.20096328781426642,0.0,43.0,21.704,0.388,31.315,53.019
01-02,0.2361586206896552,-436.3762413793104,0.27848056798213805,0.0,43.0,9.918,0.191,30.982,40.9
01-03,0.1772911764705883,-316.66035294117665,0.22482884061570196,0.0,43.0,7.446,0.112,34.199,41.645
01-04,0.22404166666666678,-411.85933333333355,0.172092480590194,0.0,43.0,9.41,0.132,31.519,40.929
01-05,0.2117259259259259,-385.24685185185183,0.233217008256964,0.0,43.0,8.892,0.117,33.759,42.651
01-06,0.11834545454545455,-196.78790909090907,0.46115733267686343,0.0,43.0,4.97,0.074,37.418,42.388
01-07,0.03773333333333303,-37.82766666666605,0.5296315348267777,0.0,43.0,1.584,0.027,36.847,38.431
01-08,-0.1006222222222222,238.03444444444438,0.7125218881022106,-0.0,43.0,-4.226,-0.068,38.903,34.677
01-09,-0.05660000000000025,148.5750000000005,0.8965279189482995,-0.0,43.0,-2.378,-0.034,36.564,34.186
01-10,-0.014894736842105329,71.10747368421066,0.6804707785321866,-0.0,43.0,-0.626,-0.01,41.631,41.005
01-11,-0.009433333333332664,58.76966666666533,0.8115533673850392,-0.0,43.0,-0.396,-0.007,40.101,39.705
01-12,0.05094000000000006,-66.50500000000014,0.9481546239300995,0.0,43.0,2.14,0.04,34.305,36.445
01-13,0.19102500000000022,-350.0710000000005,0.4101432374855567,0.0,43.0,8.024,0.138,27.967,35.991
01-14,0.1468062499999998,-252.01149999999961,0.5155350369501335,0.0,43.0,6.166,0.096,38.518,44.684
01-15,0.1561379310344827,-273.22186206896544,0.448081548716583,0.0,43.0,6.558,0.11,35.775,42.333
01-16,0.14857500000000012,-261.7750000000002,0.5584004547635599,0.0,43.0,6.24,0.115,32.255,38.495
01-17,0.11319999999999979,-193.00599999999957,0.6804707785321866,0.0,43.0,4.754,0.085,31.017,35.771
01-18,-0.04888181818181816,137.1006363636363,0.6334724060856933,-0.0,43.0,-2.054,-0.035,40.364,38.31
01-19,-0.31837499999999985,678.3509999999998,0.5584004547635599,-0.0,43.0,-13.372,-0.222,48.287,34.915
01-20,-0.40926153846153857,862.6710769230772,0.48793753671895557,-0.0,43.0,-17.188,-0.257,52.742,35.554
01-21,-0.6571888888888887,1359.3747777777776,0.32937921868675035,-0.0,43.0,-27.602,-0.361,58.798,31.196
01-22,-0.5471333333333334,1138.697666666667,0.48793753671895557,-0.0,43.0,-22.98,-0.318,55.921,32.941
01-23,-0.39619999999999983,839.6609999999996,0.5730643403857183,-0.0,43.0,-16.64,-0.244,55.581,38.941
01-24,-0.20581818181818176,461.1613636363635,0.7947886866284579,-0.0,43.0,-8.644,-0.117,53.847,45.203
01-25,-0.12511578947368432,302.0205789473687,0.9654228872862332,-0.0,43.0,-5.254,-0.065,54.416,49.162
01-26,0.05235500000000002,-60.56200000000004,0.5584004547635599,0.0,43.0,2.198,0.026,43.049,45.247
01-27,0.06174545454545469,-81.04090909090937,0.7125218881022106,0.0,43.0,2.594,0.036,41.153,43.747
01-28,-0.04716666666666688,142.44333333333375,0.648986688212116,-0.0,43.0,-1.981,-0.033,49.101,47.12
01-29,-0.12341944444444447,289.28888888888895,0.7450889812709389,-0.0,43.0,-5.184,-0.093,45.042,39.858
01-30,-0.08085714285714271,205.57928571428545,0.828404904759906,-0.0,43.0,-3.396,-0.059,45.563,42.167
01-31,-0.14385833333333334,329.88366666666667,0.6334724060856933,-0.0,43.0,-6.042,-0.112,45.188,39.146
02-01,-0.3537499999999998,749.6669999999996,0.233217008256964,-0.0,43.0,-14.858,-0.283,49.596,34.738
02-02,-0.3537500000000004,747.1200000000008,0.07201763206645251,-1.0,43.0,-14.858,-0.29,47.049,32.191
02-03,-0.28300000000000125,608.4500000000025,0.13476842433139025,-0.0,43.0,-11.886,-0.221,48.393,36.507
02-04,-0.31991304347826105,685.955086956522,0.20096328781426642,-0.0,43.0,-13.436,-0.225,52.847,39.411
02-05,-0.15093333333333328,344.31666666666655,0.5879084322109032,-0.0,43.0,-6.34,-0.098,45.62,39.28
