,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.202142857142857,-349.2826428571426,0.4932503912028541,0.0,42.0,8.49,0.14,50.758,59.248
01-02,0.14150000000000063,-227.31975000000128,0.5975679869340738,0.0,42.0,5.943,0.098,52.709,58.652
01-03,0.13265625000000014,-209.63667187500027,0.6053643761665761,0.0,42.0,5.572,0.093,52.89,58.462
01-04,0.15564999999999998,-257.45217499999995,0.5220292746208863,0.0,42.0,6.537,0.109,50.579,57.116
01-05,0.17415384615384638,-294.45061538461584,0.5220292746208863,0.0,42.0,7.314,0.123,50.2,57.514
01-06,0.16508333333333366,-278.4366250000007,0.5516478210183582,0.0,42.0,6.934,0.118,48.263,55.197
01-07,0.14674074074074087,-241.7606111111114,0.6451505807102356,0.0,42.0,6.163,0.105,48.639,54.802
01-08,0.13002702702702684,-209.04904054054015,0.5897716003469715,0.0,42.0,5.462,0.094,48.274,53.736
01-09,0.11005555555555525,-169.1160833333327,0.7276974359007813,0.0,42.0,4.622,0.08,48.684,53.306
01-10,0.1021944444444445,-155.52029166666676,0.7276974359007813,0.0,42.0,4.292,0.075,46.723,51.015
01-11,0.09681578947368426,-144.7656710526317,0.7276974359007813,0.0,42.0,4.066,0.072,46.833,50.899
01-12,0.03396000000000015,-19.793020000000304,0.8310096580691151,0.0,42.0,1.426,0.025,47.414,48.84
01-13,0.0,48.11,0.9552145926892925,0.0,42.0,0.0,0.0,48.11,48.11
01-14,0.0,49.525,0.8662064065863087,0.0,42.0,0.0,0.0,49.525,49.525
01-15,0.0,49.525,0.9283975353875022,0.0,42.0,0.0,0.0,49.525,49.525
01-16,0.0,49.525,0.7361324289540021,0.0,42.0,0.0,0.0,49.525,49.525
01-17,0.0,50.373999999999995,0.702528132152425,0.0,42.0,0.0,0.0,50.374,50.374
01-18,0.0,50.94,0.7446315154396081,0.0,42.0,0.0,0.0,50.94,50.94
01-19,0.0,50.94,0.6777161122500928,0.0,42.0,0.0,0.0,50.94,50.94
01-20,0.0,50.94,0.6291146665070553,0.0,42.0,0.0,0.0,50.94,50.94
01-21,0.008843750000000039,33.25692187499992,0.6291146665070553,0.0,42.0,0.371,0.006,50.759,51.13
01-22,0.0,50.94,0.8310096580691151,0.0,42.0,0.0,0.0,50.94,50.94
01-23,0.01179166666666672,27.362562499999896,0.8662064065863087,0.0,42.0,0.496,0.008,50.698,51.194
01-24,0.016647058823529067,17.65420588235363,0.919481045938793,0.0,42.0,0.699,0.012,50.599,51.298
01-25,0.033294117647058974,-15.631588235294423,0.9731197167307599,0.0,42.0,1.399,0.023,50.257,51.656
01-26,0.03144444444444458,-11.933166666666935,0.883909392651155,0.0,42.0,1.321,0.022,50.295,51.616
01-27,0.007447368421052664,34.0679868421052,0.8310096580691151,0.0,42.0,0.313,0.005,48.806,49.119
01-28,0.008085714285714321,32.93311428571421,0.7961487032320338,0.0,42.0,0.339,0.006,48.935,49.274
01-29,0.017687499999999967,13.734343750000058,0.8310096580691151,0.0,42.0,0.743,0.013,48.738,49.481
01-30,0.0,48.959,0.7276974359007813,0.0,42.0,0.0,0.0,48.959,48.959
01-31,0.0,48.393,0.7108952874500365,0.0,42.0,0.0,0.0,48.393,48.393
02-01,-0.033294117647058974,114.68158823529441,0.7788649901956481,-0.0,42.0,-1.399,-0.025,48.793,47.394
02-02,-0.07619230769230748,200.45651923076878,0.7961487032320338,-0.0,42.0,-3.2,-0.057,49.672,46.472
02-03,-0.04994117647058804,147.96738235294077,0.761689952058004,-0.0,42.0,-2.098,-0.038,49.134,47.036
02-04,-0.02572727272727284,96.72168181818205,0.761689952058004,-0.0,42.0,-1.08,-0.02,45.807,44.727
02-05,-0.03859090909090926,122.44252272727306,0.661353237644444,-0.0,42.0,-1.621,-0.03,46.071,44.45
02-06,-0.03234285714285708,109.94954285714273,0.7108952874500365,-0.0,42.0,-1.358,-0.025,45.943,44.585
02-07,-0.04716666666666688,139.5897500000004,0.7108952874500365,-0.0,42.0,-1.981,-0.037,46.247,44.266
02-08,-0.07075000000000031,186.74462500000064,0.6777161122500928,-0.0,42.0,-2.971,-0.056,46.73,43.759
02-09,-0.09433333333333328,233.8994999999999,0.661353237644444,-0.0,42.0,-3.962,-0.075,47.214,43.252
02-10,-0.0686060606060607,182.17481818181838,0.7788649901956481,-0.0,42.0,-2.881,-0.055,46.403,43.522
02-11,-0.06288888888888916,170.60183333333387,0.6291146665070553,-0.0,42.0,-2.642,-0.051,46.145,43.503
02-12,-0.06288888888888916,170.17733333333388,0.5975679869340738,-0.0,42.0,-2.641,-0.051,45.72,43.079
02-13,-0.05957894736842094,163.13460526315765,0.6132517855744677,-0.0,42.0,-2.502,-0.049,45.228,42.726
02-14,-0.06738095238095235,178.1687142857142,0.5516478210183582,-0.0,42.0,-2.83,-0.056,44.822,41.992
02-15,-0.07447368421052628,191.64313157894728,0.5516478210183582,-0.0,42.0,-3.128,-0.063,44.26,41.132
02-16,-0.07074999999999942,183.91462499999886,0.5516478210183582,-0.0,42.0,-2.971,-0.06,43.9,40.929
02-17,-0.07075000000000006,183.20712500000013,0.5667605869699317,-0.0,42.0,-2.972,-0.061,43.193,40.221
02-18,-0.05855172413793105,158.95817241379314,0.5820690716517367,-0.0,42.0,-2.459,-0.052,43.084,40.625
02-19,-0.009758620689655216,60.971862068965606,0.5516478210183582,-0.0,42.0,-0.41,-0.009,41.66,41.25
02-20,0.0,41.035,0.5441410137967475,0.0,42.0,0.0,0.0,41.035,41.035
