,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,-0.1132000000000005,251.728500000001,0.9654228872862332,-0.0,43.0,-4.755,-0.126,27.706,22.951
01-02,0.031332142857142795,-34.98688571428559,0.5296315348267777,0.0,43.0,1.316,0.036,27.019,28.335
01-03,0.20888095238095228,-383.2359047619046,0.24182473164655205,0.0,43.0,8.772,0.224,30.14,38.912
01-04,0.08085714285714288,-128.03728571428576,0.5879084322109032,0.0,43.0,3.396,0.07,31.979,35.375
01-05,-0.02096296296296279,71.35792592592558,0.8623384168158528,-0.0,43.0,-0.88,-0.021,29.872,28.992
01-06,0.06689090909090888,-104.63281818181775,0.7450889812709389,0.0,43.0,2.81,0.073,27.744,30.554
01-07,0.0,29.998,0.8965279189482995,0.0,43.0,0.0,0.0,29.998,29.998
01-08,-0.12064736842105268,271.57573684210536,0.9654228872862332,-0.0,43.0,-5.068,-0.112,32.815,27.747
01-09,-0.02921290322580656,88.14080645161312,0.8453357931297272,-0.0,43.0,-1.226,-0.033,30.328,29.102
01-10,0.007075000000000091,15.281999999999819,0.8623384168158528,0.0,43.0,0.298,0.008,29.283,29.581
01-11,-0.009433333333333453,49.43066666666691,0.8115533673850392,-0.0,43.0,-0.396,-0.011,30.762,30.366
01-12,0.05659999999999997,-80.08899999999994,1.0,0.0,43.0,2.378,0.056,31.922,34.3
01-13,0.06468571428571437,-97.95842857142875,0.6181176400135011,0.0,43.0,2.716,0.072,30.055,32.771
01-14,0.08490000000000002,-138.38700000000003,0.6964285776954346,0.0,43.0,3.566,0.102,29.63,33.196
01-15,0.18866666666666662,-345.07133333333326,0.3859468605971168,0.0,43.0,7.924,0.222,28.3,36.224
01-16,0.15238461538461523,-273.92223076923045,0.5155350369501335,0.0,43.0,6.4,0.17,27.647,34.047
01-17,0.06966153846153844,-110.17407692307688,0.6964285776954346,0.0,43.0,2.926,0.083,27.686,30.612
01-18,-0.07959375000000002,189.46850000000003,0.7125218881022106,-0.0,43.0,-3.342,-0.085,31.952,28.61
01-19,-0.13625925925925933,301.3845185185187,0.4352190017892559,-0.0,43.0,-5.722,-0.133,31.727,26.005
01-20,-0.1839499999999994,398.1809999999988,0.6181176400135011,-0.0,43.0,-7.726,-0.161,34.144,26.418
01-21,-0.29400555555555563,623.3861111111113,0.3187451826272518,-0.0,43.0,-12.348,-0.273,41.549,29.201
01-22,-0.1741538461538461,383.39969230769225,0.5879084322109032,-0.0,43.0,-7.314,-0.173,38.749,31.435
01-23,-0.1957416666666667,430.82033333333345,0.6804707785321866,-0.0,43.0,-8.222,-0.196,43.448,35.226
01-24,-0.009433333333333323,57.92066666666665,0.828404904759906,-0.0,43.0,-0.396,-0.009,39.252,38.856
01-25,-0.052072,144.32999999999998,1.0,-0.0,43.0,-2.188,-0.041,41.28,39.092
01-26,-0.058551724137930805,155.0254482758616,0.5296315348267777,-0.0,43.0,-2.46,-0.054,39.152,36.692
01-27,-0.016647058823529275,67.25411764705855,0.8623384168158528,-0.0,43.0,-0.7,-0.015,34.31,33.61
01-28,-0.013804878048780375,64.68275609756076,0.9136991092503179,-0.0,43.0,-0.58,-0.013,37.363,36.783
01-29,-0.053062500000000234,138.95300000000046,0.9136991092503179,-0.0,43.0,-2.228,-0.06,33.942,31.714
01-30,0.02572727272727284,-17.49454545454568,0.8453357931297272,0.0,43.0,1.08,0.03,33.42,34.5
01-31,-0.05660000000000025,146.8770000000005,0.828404904759906,-0.0,43.0,-2.378,-0.058,34.866,32.488
02-01,-0.16171428571428642,355.9735714285729,0.30833848049191515,-0.0,43.0,-6.792,-0.17,35.941,29.149
02-02,-0.010884615384615434,58.559230769230865,0.7287442378062505,-0.0,43.0,-0.458,-0.01,37.019,36.561
02-03,-0.16979999999999995,374.4089999999999,0.42257215707244233,-0.0,43.0,-7.132,-0.121,38.375,31.243
02-04,-0.08490000000000002,204.89200000000002,0.5730643403857183,-0.0,43.0,-3.566,-0.059,36.875,33.309
02-05,0.023583333333333338,-13.20666666666667,0.8453357931297272,0.0,43.0,0.99,0.019,33.465,34.455
02-06,0.04287878787878785,-51.2315757575757,0.930910680164664,0.0,43.0,1.8,0.037,33.626,35.426
02-07,0.02572727272727284,-15.513545454545685,0.648986688212116,0.0,43.0,1.08,0.02,35.401,36.481
02-08,0.07447368421052628,-114.98736842105254,0.5584004547635599,0.0,43.0,3.128,0.071,32.396,35.524
02-09,0.008575757575757398,15.676484848485206,0.8623384168158528,0.0,43.0,0.36,0.009,32.648,33.008
02-10,-0.07782500000000006,186.21400000000014,0.648986688212116,-0.0,43.0,-3.268,-0.08,32.198,28.93
02-11,-0.18091785714285713,395.2297142857143,0.5879084322109032,-0.0,43.0,-7.598,-0.149,37.193,29.595
