,mean,slp,chg,pvalue
01-01,1.228,0.017,0.709,0.266
01-02,1.118,0.015,0.623,0.229
01-03,1.202,0.013,0.525,0.181
01-04,1.386,0.002,0.082,0.711
01-05,1.507,0.004,0.152,0.919
01-06,1.258,0.005,0.217,0.849
01-07,1.213,0.006,0.264,0.661
01-08,1.235,0.01,0.42,0.247
01-09,1.146,0.013,0.565,0.124
01-10,1.211,0.022,0.92,0.03
01-11,1.323,0.027,1.12,0.03
01-12,1.324,0.029,1.215,0.04
01-13,1.258,0.027,1.12,0.212
01-14,1.148,0.027,1.155,0.118
01-15,1.162,0.024,1.002,0.015
01-16,1.218,0.027,1.134,0.058
01-17,1.218,0.016,0.667,0.221
01-18,1.091,0.012,0.49,0.266
01-19,1.06,0.01,0.42,0.34
01-20,1.024,0.008,0.326,0.493
01-21,0.963,0.006,0.266,0.465
01-22,0.949,0.007,0.308,0.552
01-23,1.0,0.01,0.408,0.479
01-24,1.001,0.012,0.5,0.34
01-25,1.122,0.015,0.616,0.34
01-26,1.104,0.018,0.742,0.181
01-27,1.054,0.018,0.762,0.154
01-28,1.008,0.015,0.621,0.154
01-29,0.997,0.014,0.584,0.204
01-30,1.018,0.016,0.68,0.006
01-31,0.942,0.014,0.6,0.018
02-01,0.872,0.014,0.578,0.212
02-02,0.834,0.009,0.371,0.124
02-03,0.8,0.01,0.42,0.086
02-04,0.896,0.011,0.463,0.064
02-05,0.871,0.013,0.531,0.024
02-06,0.956,0.012,0.521,0.017
02-07,0.881,0.012,0.508,0.012
02-08,0.887,0.013,0.56,0.113
02-09,0.88,0.01,0.42,0.154
02-10,0.805,0.01,0.408,0.124
02-11,0.854,0.009,0.373,0.074
02-12,0.828,0.007,0.28,0.2
02-13,0.798,0.006,0.24,0.77
02-14,0.768,0.005,0.191,0.866
02-15,0.737,0.003,0.146,0.866
02-16,0.728,0.004,0.177,0.831
02-17,0.776,0.003,0.131,0.849
02-18,0.747,0.004,0.172,0.991
02-19,0.732,0.005,0.211,0.884
02-20,0.959,0.008,0.342,0.598
02-21,1.092,0.005,0.223,0.678
02-22,1.0,0.009,0.378,0.613
02-23,1.045,0.01,0.42,0.4
02-24,1.03,0.01,0.42,0.412
02-25,1.127,0.014,0.604,0.276
02-26,1.036,0.014,0.573,0.363
02-27,1.107,0.014,0.588,0.317
02-28,1.045,0.01,0.42,0.508
03-01,1.114,0.007,0.3,0.537
03-02,1.02,0.001,0.025,0.866
03-03,1.067,0.003,0.144,0.902
03-04,1.076,0.003,0.131,0.779
03-05,1.009,-0.002,-0.076,0.425
03-06,1.0,0.0,0.018,0.582
03-07,0.959,-0.002,-0.084,0.919
03-08,1.278,-0.004,-0.178,0.678
03-09,1.346,0.002,0.105,0.991
03-10,1.456,0.011,0.459,0.552
03-11,1.602,0.013,0.56,0.154
03-12,1.994,0.007,0.3,0.582
03-13,2.165,0.008,0.355,0.522
03-14,1.939,0.008,0.34,0.552
03-15,2.184,-0.002,-0.07,0.884
03-16,2.043,-0.004,-0.168,0.919
03-17,2.169,-0.002,-0.086,0.902
03-18,2.188,-0.005,-0.217,0.973
03-19,1.95,-0.02,-0.84,0.425
03-20,2.029,-0.033,-1.38,0.296
03-21,1.918,-0.035,-1.457,0.196
03-22,1.8,-0.038,-1.615,0.067
03-23,1.942,-0.046,-1.938,0.015
03-24,1.772,-0.057,-2.38,0.007
03-25,2.1,-0.061,-2.567,0.012
03-26,2.294,-0.061,-2.551,0.167
03-27,2.246,-0.058,-2.442,0.16
03-28,2.056,-0.047,-1.983,0.086
03-29,2.739,-0.053,-2.226,0.103
03-30,3.212,-0.067,-2.835,0.135
03-31,2.915,-0.07,-2.94,0.049
04-01,3.048,-0.046,-1.915,0.124
04-02,3.099,-0.032,-1.346,0.375
04-03,3.145,-0.021,-0.876,0.598
04-04,3.162,-0.017,-0.709,0.711
04-05,3.785,-0.031,-1.29,0.181
04-06,3.182,-0.016,-0.66,0.4
04-07,3.142,-0.007,-0.28,0.902
04-08,2.748,0.006,0.252,0.438
04-09,2.51,-0.01,-0.406,0.762
04-10,2.566,-0.006,-0.273,0.678
04-11,2.212,0.014,0.6,0.796
04-12,2.49,0.02,0.84,0.537
04-13,2.53,0.012,0.485,0.582
04-14,2.16,0.0,0.0,0.582
04-15,2.291,-0.018,-0.756,0.745
04-16,2.303,-0.004,-0.162,0.762
04-17,2.172,-0.005,-0.221,0.991
04-18,1.856,0.002,0.094,0.711
04-19,1.62,0.001,0.025,0.728
04-20,1.463,0.006,0.262,0.552
04-21,1.453,0.014,0.593,0.438
04-22,1.318,0.015,0.63,0.363
