,mean,slp,chg,pvalue
01-01,3.005,0.04,1.68,0.07
01-02,2.924,0.038,1.583,0.091
01-03,2.86,0.037,1.54,0.141
01-04,2.785,0.034,1.446,0.118
01-05,2.672,0.03,1.275,0.159
01-06,2.593,0.028,1.155,0.221
01-07,2.593,0.026,1.102,0.271
01-08,2.57,0.025,1.031,0.258
01-09,2.561,0.024,0.99,0.271
01-10,2.498,0.024,1.013,0.245
01-11,2.408,0.022,0.909,0.258
01-12,2.323,0.021,0.868,0.258
01-13,2.295,0.02,0.84,0.345
01-14,2.195,0.018,0.75,0.394
01-15,2.109,0.019,0.78,0.466
01-16,2.052,0.017,0.725,0.448
01-17,2.032,0.017,0.72,0.412
01-18,2.0,0.017,0.693,0.448
01-19,1.962,0.017,0.713,0.546
01-20,1.914,0.016,0.687,0.588
01-21,1.872,0.015,0.619,0.588
01-22,1.83,0.013,0.56,0.676
01-23,1.821,0.011,0.48,0.698
01-24,1.8,0.01,0.42,0.816
01-25,1.754,0.008,0.323,0.816
01-26,1.708,0.007,0.307,0.816
01-27,1.654,0.006,0.272,0.745
01-28,1.622,0.006,0.259,0.768
01-29,1.582,0.005,0.199,0.865
01-30,1.556,0.004,0.155,0.889
01-31,1.532,0.004,0.161,0.889
02-01,1.518,0.004,0.175,0.816
02-02,1.508,0.004,0.172,0.901
02-03,1.498,0.004,0.171,0.938
02-04,1.48,0.005,0.193,0.938
02-05,1.463,0.004,0.172,0.889
02-06,1.465,0.004,0.184,0.963
02-07,1.454,0.004,0.18,0.988
02-08,1.448,0.003,0.125,1.0
02-09,1.414,0.002,0.079,0.988
02-10,1.38,0.0,0.0,0.84
02-11,1.355,0.0,0.0,0.722
02-12,1.328,0.001,0.028,0.722
02-13,1.33,0.0,0.0,0.768
02-14,1.34,0.001,0.045,0.816
02-15,1.33,0.0,0.0,0.865
02-16,1.325,0.0,0.0,0.84
02-17,1.285,0.0,0.0,0.698
02-18,1.275,0.0,0.0,0.698
02-19,1.27,0.0,0.0,0.768
02-20,1.225,0.0,0.0,0.84
02-21,1.165,-0.001,-0.046,0.676
02-22,1.15,0.0,0.0,0.676
02-23,1.125,0.0,0.0,0.588
02-24,1.125,0.0,0.0,0.768
02-25,1.158,-0.001,-0.025,0.566
02-26,1.146,-0.001,-0.04,0.525
02-27,1.151,-0.002,-0.084,0.566
02-28,1.147,-0.002,-0.076,0.631
03-01,1.112,-0.003,-0.12,0.546
03-02,1.072,-0.003,-0.129,0.466
03-03,1.033,-0.004,-0.16,0.466
03-04,1.03,-0.002,-0.09,0.505
03-05,1.008,-0.004,-0.161,0.377
03-06,0.992,-0.004,-0.175,0.448
03-07,0.982,-0.005,-0.211,0.361
03-08,0.972,-0.005,-0.211,0.314
03-09,0.96,-0.006,-0.231,0.258
03-10,0.948,-0.005,-0.211,0.271
03-11,0.917,-0.005,-0.21,0.258
03-12,0.904,-0.005,-0.194,0.245
03-13,0.896,-0.004,-0.174,0.245
03-14,0.887,-0.004,-0.175,0.233
03-15,0.874,-0.003,-0.145,0.245
03-16,0.857,-0.003,-0.124,0.314
03-17,0.865,-0.003,-0.14,0.258
03-18,0.861,-0.003,-0.132,0.233
03-19,0.871,-0.002,-0.084,0.258
03-20,0.847,-0.002,-0.07,0.271
03-21,0.841,-0.002,-0.084,0.299
03-22,0.825,-0.002,-0.094,0.345
03-23,0.816,-0.002,-0.084,0.314
03-24,0.814,-0.001,-0.056,0.377
03-25,0.83,-0.001,-0.053,0.412
03-26,0.824,-0.001,-0.053,0.486
03-27,0.818,-0.002,-0.07,0.466
03-28,0.807,-0.002,-0.07,0.394
03-29,0.815,-0.001,-0.046,0.505
03-30,0.826,-0.001,-0.035,0.609
03-31,0.825,0.0,0.0,0.722
04-01,0.845,0.0,0.0,0.792
04-02,0.848,0.001,0.033,0.816
04-03,0.853,0.003,0.12,0.938
04-04,0.844,0.002,0.084,0.938
04-05,0.887,0.004,0.151,0.816
04-06,0.893,0.006,0.262,0.631
04-07,0.892,0.006,0.245,0.653
04-08,0.881,0.007,0.288,0.566
04-09,0.882,0.007,0.298,0.609
04-10,0.878,0.006,0.266,0.653
04-11,0.89,0.006,0.236,0.588
04-12,0.909,0.006,0.272,0.609
04-13,0.928,0.007,0.308,0.546
04-14,0.958,0.007,0.305,0.525
04-15,0.958,0.007,0.305,0.329
04-16,0.996,0.014,0.575,0.466
04-17,0.992,0.014,0.578,0.525
04-18,0.998,0.014,0.588,0.505
04-19,1.002,0.014,0.581,0.329
04-20,1.041,0.018,0.756,0.412
04-21,1.194,0.024,1.02,0.486
04-22,1.298,0.031,1.295,0.486
04-23,1.367,0.042,1.75,0.466
04-24,1.478,0.053,2.224,0.588
04-25,1.565,0.06,2.52,0.566
04-26,1.7,0.06,2.52,0.546
04-27,2.173,0.081,3.388,0.676
04-28,2.585,0.078,3.266,0.914
04-29,3.76,0.086,3.594,0.963
04-30,4.545,0.087,3.64,0.914
05-01,9.841,0.131,5.52,0.84
05-02,11.06,0.124,5.226,0.914
05-03,12.08,0.152,6.394,0.722
05-04,13.71,0.221,9.284,0.609
05-05,14.268,0.259,10.895,0.505
05-06,14.912,0.336,14.112,0.486
05-07,17.406,0.368,15.456,0.505
05-08,17.156,0.424,17.788,0.466
05-09,19.022,0.494,20.738,0.329
05-10,19.696,0.488,20.496,0.329
05-11,23.157,0.368,15.464,0.448
05-12,27.75,0.233,9.8,0.525
05-13,33.05,0.1,4.2,0.914
05-14,35.268,-0.018,-0.764,0.889
05-15,36.15,-0.011,-0.466,0.792
05-16,38.784,0.052,2.184,0.676
05-17,36.175,-0.139,-5.834,0.546
05-18,34.738,-0.492,-20.649,0.566
05-19,37.925,-0.45,-18.9,0.429
05-20,42.643,-0.457,-19.2,0.466
05-21,40.688,-0.425,-17.849,0.466
05-22,41.524,-0.506,-21.247,0.429
05-23,39.691,-0.591,-24.818,0.505
05-24,42.259,-0.776,-32.582,0.466
05-25,43.284,-0.648,-27.209,0.429
05-26,41.203,-0.844,-35.438,0.394
05-27,42.188,-0.936,-39.312,0.299
05-28,39.357,-0.976,-41.0,0.209
05-29,39.25,-0.9,-37.8,0.159
05-30,38.128,-1.161,-48.745,0.053
05-31,36.675,-1.15,-48.3,0.039
06-01,34.738,-1.169,-49.107,0.031
06-02,35.579,-1.138,-47.793,0.034
06-03,34.2,-1.1,-46.2,0.027
06-04,31.525,-1.05,-44.1,0.031
06-05,29.375,-0.95,-39.9,0.036
06-06,26.994,-0.913,-38.325,0.039
06-07,26.46,-0.92,-38.64,0.021
06-08,24.968,-0.962,-40.425,0.036
06-09,24.55,-0.933,-39.2,0.125
06-10,23.836,-0.914,-38.4,0.209
06-11,23.34,-0.847,-35.56,0.159
06-12,22.92,-0.84,-35.28,0.08
06-13,26.375,-0.85,-35.7,0.097
06-14,28.7,-0.9,-37.8,0.07
06-15,27.213,-0.875,-36.75,0.031
06-16,27.578,-0.894,-37.538,0.015
06-17,28.4,-0.867,-36.4,0.018
06-18,27.254,-0.855,-35.891,0.031
06-19,27.425,-0.85,-35.7,0.015
06-20,26.674,-0.839,-35.244,0.019
06-21,26.05,-0.8,-33.6,0.011
06-22,24.689,-0.747,-31.366,0.018
06-23,24.89,-0.68,-28.56,0.013
06-24,23.825,-0.65,-27.3,0.013
06-25,22.075,-0.717,-30.1,0.006
06-26,19.487,-0.925,-38.85,0.003
06-27,19.917,-0.952,-39.976,0.012
06-28,19.74,-0.902,-37.89,0.039
06-29,21.82,-0.74,-31.08,0.049
06-30,20.878,-0.694,-29.138,0.061
07-01,20.25,-0.633,-26.6,0.111
07-02,21.325,-0.45,-18.9,0.125
07-03,20.859,-0.387,-16.246,0.125
07-04,21.112,-0.353,-14.824,0.141
07-05,20.82,-0.318,-13.341,0.159
07-06,20.582,-0.293,-12.3,0.233
07-07,20.039,-0.258,-10.836,0.314
07-08,19.89,-0.235,-9.885,0.271
07-09,18.88,-0.26,-10.92,0.233
07-10,17.782,-0.248,-10.433,0.168
07-11,17.44,-0.202,-8.499,0.345
07-12,16.475,-0.183,-7.7,0.505
07-13,16.214,-0.152,-6.405,0.566
07-14,15.482,-0.137,-5.775,0.698
07-15,14.78,-0.127,-5.32,0.816
07-16,14.228,-0.127,-5.345,0.745
07-17,13.966,-0.096,-4.052,0.889
07-18,13.41,-0.087,-3.64,0.84
07-19,13.022,-0.084,-3.533,0.84
07-20,12.384,-0.07,-2.955,0.889
07-21,12.0,-0.089,-3.734,0.938
07-22,11.674,-0.084,-3.515,0.963
07-23,11.35,-0.1,-4.2,0.938
07-24,10.776,-0.139,-5.827,0.609
07-25,11.144,-0.168,-7.051,0.865
07-26,11.525,-0.217,-9.1,0.988
07-27,11.798,-0.222,-9.345,0.792
07-28,11.81,-0.22,-9.24,0.816
07-29,11.21,-0.22,-9.24,0.938
07-30,10.948,-0.223,-9.352,0.889
07-31,11.7,-0.2,-8.4,0.525
08-01,11.346,-0.245,-10.309,0.466
08-02,13.239,-0.236,-9.9,0.412
08-03,12.572,-0.206,-8.665,0.486
08-04,12.077,-0.216,-9.082,0.486
08-05,11.782,-0.193,-8.1,0.505
08-06,12.143,-0.19,-8.0,0.525
08-07,11.673,-0.184,-7.718,0.505
08-08,11.52,-0.173,-7.28,0.486
08-09,11.425,-0.15,-6.3,0.588
08-10,11.185,-0.17,-7.14,0.412
08-11,10.965,-0.219,-9.194,0.271
08-12,9.868,-0.274,-11.505,0.233
08-13,9.612,-0.275,-11.551,0.15
08-14,9.029,-0.271,-11.4,0.159
08-15,9.065,-0.197,-8.26,0.168
08-16,8.727,-0.225,-9.45,0.15
08-17,10.476,-0.272,-11.424,0.053
08-18,10.927,-0.283,-11.875,0.046
08-19,11.162,-0.242,-10.161,0.07
08-20,10.986,-0.214,-9.0,0.065
08-21,10.3,-0.2,-8.4,0.061
08-22,10.154,-0.155,-6.501,0.07
08-23,10.16,-0.12,-5.04,0.07
08-24,10.119,-0.163,-6.825,0.034
08-25,9.787,-0.168,-7.072,0.027
08-26,10.053,-0.133,-5.572,0.042
08-27,11.16,-0.12,-5.04,0.085
08-28,11.849,-0.056,-2.34,0.168
08-29,12.755,-0.066,-2.756,0.209
08-30,13.617,-0.063,-2.64,0.299
08-31,14.436,-0.059,-2.46,0.329
09-01,14.712,-0.031,-1.29,0.466
09-02,14.672,-0.028,-1.196,0.676
09-03,15.845,0.032,1.354,0.938
09-04,15.626,0.095,3.979,0.792
09-05,15.092,0.076,3.192,0.914
09-06,14.637,0.064,2.673,0.963
09-07,14.236,0.064,2.673,0.988
09-08,14.264,0.058,2.457,0.84
09-09,14.816,0.126,5.28,0.722
09-10,18.34,0.153,6.44,0.653
09-11,18.885,0.13,5.46,0.84
09-12,19.253,0.134,5.628,0.792
09-13,21.137,0.153,6.41,0.816
09-14,21.489,0.097,4.095,0.816
09-15,20.58,0.107,4.48,0.792
09-16,19.8,0.1,4.2,0.865
09-17,18.555,0.09,3.78,0.914
09-18,17.75,0.078,3.266,0.816
09-19,17.225,0.083,3.5,0.631
09-20,17.188,0.075,3.15,0.546
09-21,18.063,0.058,2.45,0.505
09-22,17.193,0.054,2.261,0.429
09-23,16.592,0.054,2.261,0.466
09-24,16.592,0.054,2.261,0.505
09-25,16.94,0.02,0.84,0.505
09-26,17.156,0.024,0.988,0.505
09-27,17.043,0.032,1.336,0.505
09-28,17.95,0.1,4.2,0.394
09-29,18.216,0.104,4.355,0.345
09-30,17.85,0.1,4.2,0.394
10-01,18.543,0.043,1.8,0.588
10-02,17.84,0.02,0.84,0.631
10-03,17.143,0.01,0.4,0.722
10-04,16.716,-0.007,-0.311,0.768
10-05,16.031,-0.015,-0.646,0.768
10-06,15.344,-0.035,-1.456,0.745
10-07,15.546,0.055,2.291,0.653
10-08,15.362,0.025,1.051,0.631
10-09,15.462,0.003,0.112,0.698
10-10,16.672,0.027,1.131,0.546
10-11,16.966,0.092,3.885,0.412
10-12,18.404,0.112,4.704,0.505
10-13,19.993,0.143,6.0,0.448
10-14,21.297,0.244,10.238,0.314
10-15,20.248,0.177,7.445,0.466
10-16,19.747,0.188,7.906,0.412
10-17,18.687,0.175,7.35,0.429
10-18,18.0,0.2,8.4,0.505
10-19,17.596,0.188,7.889,0.377
10-20,16.763,0.225,9.45,0.412
10-21,15.34,0.187,7.84,0.271
10-22,16.254,0.245,10.309,0.233
10-23,15.993,0.243,10.2,0.271
10-24,16.178,0.217,9.124,0.245
10-25,15.8,0.233,9.8,0.299
10-26,15.855,0.29,12.18,0.271
10-27,15.309,0.313,13.148,0.104
10-28,15.187,0.33,13.878,0.118
10-29,14.756,0.335,14.061,0.091
10-30,14.358,0.313,13.146,0.111
10-31,14.052,0.312,13.084,0.085
11-01,13.742,0.31,12.999,0.091
11-02,13.028,0.328,13.79,0.042
11-03,11.506,0.314,13.173,0.08
11-04,11.343,0.316,13.289,0.075
11-05,11.204,0.325,13.659,0.057
11-06,10.865,0.32,13.44,0.061
11-07,10.648,0.316,13.282,0.042
11-08,10.492,0.316,13.272,0.039
11-09,10.402,0.322,13.545,0.031
11-10,10.21,0.304,12.783,0.021
11-11,9.972,0.294,12.331,0.014
11-12,9.762,0.289,12.145,0.006
11-13,9.865,0.276,11.574,0.006
11-14,9.668,0.273,11.46,0.006
11-15,9.357,0.266,11.172,0.006
11-16,9.189,0.256,10.772,0.005
11-17,9.06,0.253,10.64,0.004
11-18,8.868,0.238,9.975,0.006
11-19,8.64,0.218,9.146,0.006
11-20,8.508,0.21,8.8,0.007
11-21,8.397,0.205,8.61,0.011
11-22,8.302,0.205,8.604,0.009
11-23,8.268,0.204,8.565,0.012
11-24,8.081,0.196,8.224,0.018
11-25,7.876,0.189,7.942,0.019
11-26,7.678,0.184,7.728,0.023
11-27,7.5,0.183,7.705,0.021
11-28,7.306,0.179,7.52,0.021
11-29,7.009,0.168,7.077,0.027
11-30,6.783,0.163,6.842,0.029
12-01,6.627,0.154,6.46,0.034
12-02,6.488,0.146,6.14,0.036
12-03,6.384,0.141,5.92,0.036
12-04,6.289,0.135,5.68,0.046
12-05,6.19,0.133,5.595,0.046
12-06,5.943,0.126,5.302,0.049
12-07,5.796,0.124,5.229,0.07
12-08,5.732,0.123,5.145,0.07
12-09,5.512,0.117,4.92,0.091
12-10,5.322,0.112,4.691,0.085
12-11,5.172,0.11,4.635,0.085
12-12,5.041,0.106,4.446,0.091
12-13,4.937,0.099,4.171,0.104
12-14,4.836,0.089,3.747,0.091
12-15,4.734,0.085,3.586,0.118
12-16,4.591,0.078,3.276,0.118
12-17,4.44,0.073,3.08,0.133
12-18,4.3,0.07,2.94,0.118
12-19,4.168,0.074,3.111,0.125
12-20,4.022,0.071,2.967,0.15
12-21,3.888,0.064,2.695,0.141
12-22,3.747,0.059,2.493,0.159
12-23,3.578,0.058,2.415,0.159
12-24,3.448,0.055,2.31,0.15
12-25,3.309,0.052,2.184,0.159
12-26,3.215,0.05,2.1,0.159
12-27,3.132,0.048,2.022,0.178
12-28,3.032,0.045,1.889,0.198
12-29,2.932,0.044,1.835,0.209
12-30,2.838,0.039,1.655,0.245
12-31,2.762,0.037,1.563,0.299
