,mean,slp,chg,pvalue
01-01,0.51,0.0,0.0,0.584
01-02,0.45,-0.0,-0.015,0.944
01-03,0.5,0.0,0.0,0.382
01-04,0.42,0.001,0.021,0.204
01-05,0.4,0.0,0.0,0.268
01-06,0.401,0.001,0.061,0.311
01-07,0.443,0.003,0.14,0.345
01-08,0.442,0.002,0.099,0.633
01-09,0.493,0.002,0.099,0.357
01-10,0.472,0.001,0.061,0.616
01-11,0.47,0.0,0.0,0.701
01-12,0.41,0.001,0.023,0.616
01-13,0.466,0.006,0.262,0.771
01-14,0.416,0.006,0.254,0.568
01-15,0.465,0.005,0.227,0.718
01-16,0.502,0.002,0.065,0.88
01-17,0.462,0.001,0.057,1.0
01-18,0.5,0.001,0.035,0.735
01-19,0.43,-0.0,-0.021,0.584
01-20,0.4,0.0,0.0,0.991
01-21,0.492,0.002,0.092,0.843
01-22,0.441,0.001,0.048,1.0
01-23,0.4,0.0,0.0,0.935
01-24,0.4,0.0,0.008,0.666
01-25,0.41,0.0,0.0,0.65
01-26,0.42,-0.001,-0.021,0.789
01-27,0.54,0.0,0.0,0.753
01-28,0.609,-0.001,-0.05,0.807
01-29,0.616,-0.003,-0.137,0.666
01-30,0.57,0.0,0.0,1.0
01-31,0.504,0.004,0.171,0.382
02-01,0.483,0.002,0.103,0.221
02-02,0.452,0.002,0.069,0.279
02-03,0.432,0.003,0.107,0.322
02-04,0.393,0.003,0.136,0.188
02-05,0.394,0.004,0.152,0.127
02-06,0.404,0.004,0.174,0.701
02-07,0.384,0.004,0.166,0.666
02-08,0.344,0.004,0.166,0.666
02-09,0.344,0.004,0.153,0.552
02-10,0.334,0.004,0.148,0.204
02-11,0.334,0.004,0.16,0.249
02-12,0.344,0.003,0.143,0.421
02-13,0.323,0.003,0.14,0.477
02-14,0.343,0.003,0.14,0.258
02-15,0.381,0.001,0.061,0.339
02-16,0.372,0.002,0.095,0.56
02-17,0.345,0.005,0.198,0.249
02-18,0.366,0.006,0.231,0.145
