,mean,slp,chg,pvalue
01-01,15.054,0.054,2.28,0.576
01-02,15.154,0.055,2.293,0.421
01-03,14.759,0.059,2.474,0.435
01-04,14.76,0.059,2.495,0.435
01-05,15.164,0.064,2.709,0.492
01-06,14.96,0.061,2.557,0.507
01-07,14.95,0.049,2.069,0.633
01-08,14.842,0.042,1.749,0.584
01-09,14.649,0.049,2.068,0.65
01-10,14.238,0.038,1.613,0.88
01-11,14.622,0.023,0.961,1.0
01-12,14.427,0.027,1.116,0.744
01-13,13.734,0.034,1.432,0.898
01-14,13.738,0.039,1.627,0.718
01-15,13.442,0.042,1.744,0.666
01-16,12.839,0.039,1.646,0.771
01-17,12.845,0.045,1.9,0.771
01-18,12.94,0.04,1.699,0.666
01-19,12.84,0.04,1.661,0.771
01-20,12.642,0.042,1.781,0.666
01-21,12.544,0.043,1.819,0.65
01-22,12.45,0.05,2.1,0.753
01-23,12.262,0.062,2.583,0.584
01-24,12.251,0.051,2.134,0.675
01-25,12.049,0.049,2.064,0.701
01-26,11.933,0.033,1.4,0.843
01-27,11.727,0.027,1.115,0.825
01-28,11.234,0.034,1.437,0.843
01-29,11.633,0.033,1.4,0.843
01-30,11.538,0.039,1.619,0.771
01-31,11.336,0.036,1.522,0.861
02-01,11.225,0.025,1.05,0.935
02-02,11.124,0.024,0.989,0.991
02-03,10.814,0.015,0.623,0.954
02-04,10.918,0.018,0.77,0.916
02-05,10.822,0.022,0.934,0.916
02-06,10.818,0.018,0.767,0.954
02-07,10.725,0.025,1.05,0.991
02-08,10.424,0.023,0.983,0.991
02-09,10.318,0.018,0.771,0.991
02-10,10.107,0.007,0.292,0.861
02-11,10.401,0.001,0.045,0.771
02-12,10.506,0.006,0.252,0.843
02-13,10.206,0.006,0.237,0.861
02-14,10.008,0.008,0.334,0.771
02-15,10.194,-0.007,-0.285,0.616
02-16,9.854,-0.006,-0.25,0.771
02-17,9.8,-0.001,-0.037,0.718
02-18,9.904,-0.015,-0.641,0.492
02-19,9.954,-0.026,-1.078,0.463
02-20,10.076,-0.023,-0.987,0.552
02-21,10.075,-0.025,-1.05,0.463
02-22,9.604,-0.026,-1.092,0.537
02-23,9.22,-0.03,-1.269,0.463
02-24,9.468,-0.032,-1.34,0.408
02-25,9.234,-0.036,-1.507,0.345
02-26,9.087,-0.043,-1.812,0.3
02-27,9.05,-0.049,-2.067,0.3
02-28,9.122,-0.038,-1.608,0.345
03-01,8.907,-0.034,-1.425,0.345
03-02,8.869,-0.032,-1.327,0.382
03-03,8.91,-0.03,-1.245,0.463
03-04,8.948,-0.042,-1.779,0.492
03-05,8.945,-0.045,-1.892,0.395
03-06,9.0,-0.05,-2.09,0.357
03-07,8.954,-0.046,-1.925,0.322
03-08,8.668,-0.052,-2.192,0.268
03-09,8.876,-0.044,-1.846,0.311
03-10,8.866,-0.044,-1.857,0.311
03-11,8.944,-0.036,-1.505,0.37
03-12,8.844,-0.036,-1.503,0.37
03-13,8.915,-0.025,-1.054,0.552
03-14,8.952,-0.018,-0.756,0.65
03-15,8.913,-0.017,-0.726,0.735
03-16,8.733,-0.017,-0.72,0.666
03-17,8.51,-0.02,-0.84,0.633
03-18,8.805,-0.025,-1.056,0.492
03-19,8.764,-0.016,-0.682,0.584
03-20,8.724,-0.016,-0.669,0.568
03-21,8.802,-0.018,-0.754,0.537
03-22,8.681,-0.019,-0.794,0.584
03-23,8.51,-0.02,-0.844,0.537
03-24,8.398,-0.022,-0.913,0.449
03-25,8.633,-0.027,-1.146,0.334
03-26,8.383,-0.017,-0.728,0.633
03-27,8.296,-0.024,-1.0,0.492
03-28,8.17,-0.02,-0.84,0.522
03-29,8.368,-0.022,-0.93,0.584
