,mean,slp,chg,pvalue
01-01,124.8,1.507,63.287,0.089
01-02,105.72,1.28,53.76,0.099
01-03,111.548,0.863,36.225,0.196
01-04,89.856,0.425,17.864,0.391
01-05,96.791,0.097,4.076,0.733
01-06,100.116,0.262,11.004,0.693
01-07,109.885,-0.255,-10.71,0.902
01-08,102.923,-1.066,-44.765,0.796
01-09,107.184,-1.062,-44.606,0.733
01-10,85.12,-1.153,-48.433,0.796
01-11,94.367,-0.808,-33.924,0.733
01-12,118.161,0.334,14.01,0.558
01-13,127.691,0.114,4.776,0.693
01-14,131.639,0.013,0.544,0.924
01-15,120.072,-0.069,-2.908,0.924
01-16,121.78,0.123,5.185,0.54
01-17,102.956,0.169,7.093,0.595
01-18,110.057,-0.011,-0.466,0.634
01-19,93.464,-0.352,-14.779,0.924
01-20,102.057,-0.131,-5.502,0.577
01-21,79.098,0.329,13.829,0.376
01-22,114.976,0.309,12.971,0.406
01-23,110.09,0.283,11.896,0.454
01-24,112.481,0.137,5.754,0.775
01-25,124.184,-0.395,-16.598,0.967
01-26,125.661,0.474,19.896,0.406
01-27,119.212,0.967,40.626,0.307
01-28,106.764,1.535,64.454,0.178
01-29,116.191,0.714,29.974,0.376
01-30,115.506,0.959,40.266,0.196
01-31,112.764,1.268,53.261,0.138
02-01,135.814,1.218,51.167,0.161
02-02,147.685,1.025,43.048,0.258
02-03,150.168,1.756,73.756,0.066
02-04,145.276,2.392,100.459,0.035
02-05,140.96,1.516,63.689,0.089
02-06,127.234,1.281,53.818,0.178
02-07,140.208,2.493,104.696,0.089
02-08,144.659,2.28,95.746,0.062
02-09,117.46,1.044,43.829,0.161
02-10,105.53,0.463,19.451,0.438
02-11,103.489,0.913,38.349,0.422
02-12,99.1,0.677,28.422,0.673
02-13,98.684,0.348,14.62,0.653
02-14,126.996,-0.308,-12.943,0.775
02-15,136.806,-0.905,-37.996,0.406
02-16,125.052,-1.803,-75.723,0.131
02-17,128.956,-2.768,-116.247,0.074
02-18,121.881,-2.483,-104.291,0.131
02-19,120.043,-2.342,-98.382,0.169
02-20,122.225,-2.652,-111.37,0.161
02-21,135.23,-2.467,-103.595,0.27
02-22,150.472,-0.406,-17.045,0.653
02-23,148.064,-0.359,-15.064,0.754
02-24,143.128,-0.308,-12.917,0.733
02-25,142.335,0.468,19.67,0.391
02-26,141.726,1.209,50.769,0.294
02-27,124.818,0.099,4.159,0.653
02-28,122.696,0.525,22.064,0.391
03-01,123.594,0.728,30.58,0.334
03-02,113.682,0.067,2.831,0.713
03-03,124.748,1.773,74.45,0.153
03-04,135.661,2.394,100.528,0.084
03-05,136.557,0.806,33.838,0.32
03-06,150.844,-0.565,-23.735,0.733
03-07,141.026,-0.441,-18.539,0.989
03-08,150.39,-1.187,-49.835,0.713
03-09,158.762,0.471,19.764,0.577
03-10,152.066,0.882,37.035,0.653
03-11,141.805,1.045,43.888,0.32
03-12,143.971,0.73,30.68,0.361
03-13,123.595,0.635,26.672,0.32
03-14,120.092,1.07,44.957,0.186
03-15,112.432,1.347,56.577,0.094
03-16,114.315,0.938,39.408,0.215
03-17,110.453,0.311,13.069,0.595
03-18,138.146,0.295,12.395,0.577
03-19,125.544,1.661,69.767,0.205
03-20,129.196,2.032,85.35,0.347
03-21,137.808,0.939,39.455,0.577
03-22,121.817,0.419,17.598,0.967
03-23,127.375,0.575,24.148,0.902
03-24,117.704,0.182,7.629,0.902
03-25,115.629,0.336,14.126,0.673
03-26,94.377,0.612,25.722,0.54
03-27,97.055,0.372,15.61,0.733
03-28,107.646,0.789,33.124,0.376
03-29,96.048,0.793,33.287,0.454
03-30,81.764,0.651,27.349,0.522
03-31,78.139,0.67,28.13,0.294
04-01,85.642,0.437,18.359,0.391
04-02,98.398,0.253,10.607,0.361
04-03,89.888,0.529,22.238,0.27
04-04,93.077,0.932,39.158,0.145
04-05,102.388,1.303,54.712,0.138
04-06,96.591,0.877,36.834,0.27
04-07,98.977,0.636,26.705,0.247
04-08,97.449,1.353,56.828,0.062
04-09,99.403,2.098,88.104,0.042
04-10,88.696,1.172,49.231,0.105
04-11,69.762,1.367,57.427,0.131
04-12,89.387,1.589,66.74,0.018
04-13,85.512,2.091,87.807,0.004
04-14,109.102,2.501,105.03,0.004
04-15,105.981,2.217,93.116,0.015
04-16,104.96,2.16,90.713,0.01
04-17,96.358,1.839,77.252,0.048
04-18,82.272,1.011,42.45,0.138
04-19,64.212,0.367,15.421,0.307
04-20,69.15,0.6,25.204,0.186
04-21,74.098,0.08,3.343,0.47
04-22,85.794,-0.269,-11.282,0.838
04-23,78.242,-0.616,-25.875,0.505
04-24,55.34,-0.61,-25.617,0.487
04-25,73.153,-0.236,-9.898,0.967
04-26,88.838,-0.101,-4.237,0.838
04-27,65.418,0.11,4.603,0.634
04-28,83.952,0.72,30.259,0.178
04-29,75.908,1.343,56.39,0.161
04-30,69.415,0.972,40.808,0.334
05-01,69.542,0.731,30.688,0.27
05-02,58.45,0.807,33.874,0.32
05-03,66.432,1.014,42.592,0.438
05-04,105.768,2.333,97.972,0.124
05-05,92.366,4.092,171.864,0.03
05-06,113.53,5.11,214.615,0.003
05-07,124.851,3.317,139.315,0.012
05-08,103.518,2.999,125.963,0.055
05-09,102.87,2.31,97.009,0.062
05-10,69.274,1.488,62.5,0.099
05-11,76.58,1.473,61.885,0.042
05-12,46.646,1.399,58.755,0.007
05-13,47.241,1.03,43.265,0.045
05-14,39.754,1.081,45.415,0.062
05-15,41.497,1.476,61.982,0.023
05-16,40.966,0.922,38.717,0.145
05-17,42.623,0.718,30.138,0.225
05-18,38.974,0.445,18.672,0.505
05-19,52.112,0.014,0.595,0.838
05-20,66.679,0.06,2.51,0.902
05-21,52.286,0.072,3.017,0.796
05-22,40.346,0.052,2.184,0.754
05-23,40.951,-0.123,-5.171,0.558
05-24,35.688,-0.177,-7.441,0.361
05-25,32.956,-0.335,-14.067,0.32
05-26,36.012,-0.353,-14.809,0.282
05-27,33.586,-0.502,-21.065,0.196
05-28,35.082,-0.569,-23.914,0.215
05-29,35.793,-0.709,-29.785,0.196
05-30,41.73,-0.807,-33.889,0.205
05-31,30.641,-0.54,-22.668,0.178
06-01,34.698,-0.697,-29.289,0.27
06-02,30.515,-0.581,-24.423,0.376
06-03,27.123,-0.486,-20.398,0.258
06-04,39.322,-1.326,-55.683,0.124
06-05,41.936,-1.305,-54.803,0.02
06-06,47.174,-0.782,-32.853,0.196
06-07,37.218,-0.894,-37.541,0.347
06-08,27.924,-0.879,-36.908,0.196
06-09,22.118,-1.307,-54.906,0.438
06-10,20.401,-1.443,-60.602,0.334
06-11,23.286,-0.878,-36.887,0.522
06-12,26.314,-0.285,-11.98,0.817
06-13,29.47,-0.176,-7.407,0.881
06-14,25.737,-0.328,-13.758,0.924
06-15,21.886,-0.298,-12.521,0.754
06-16,20.096,-0.368,-15.452,0.924
06-17,18.952,-0.352,-14.805,0.924
06-18,21.319,-0.26,-10.931,0.859
06-19,21.844,-0.209,-8.76,0.361
06-20,19.422,-0.196,-8.239,0.334
06-21,20.92,-0.053,-2.24,0.54
06-22,18.694,0.081,3.414,0.967
06-23,21.286,0.059,2.461,0.775
06-24,20.66,0.01,0.407,0.902
06-25,21.807,-0.081,-3.395,0.733
06-26,21.268,-0.041,-1.715,0.54
06-27,19.492,0.074,3.115,0.454
06-28,21.322,0.297,12.49,0.438
06-29,20.302,0.344,14.444,0.282
06-30,17.617,0.232,9.752,0.307
07-01,16.729,0.2,8.384,0.406
07-02,15.454,0.255,10.696,0.32
07-03,16.355,0.178,7.488,0.205
07-04,17.121,0.074,3.103,0.653
07-05,16.658,0.033,1.381,0.614
07-06,20.744,0.171,7.194,0.406
07-07,22.523,0.234,9.846,0.27
07-08,22.708,0.219,9.219,0.558
07-09,19.851,0.117,4.918,0.796
07-10,19.823,0.098,4.1,0.47
07-11,18.086,0.235,9.88,0.258
07-12,17.886,0.169,7.08,0.347
07-13,17.951,0.19,7.998,0.406
07-14,17.646,0.305,12.821,0.186
07-15,20.188,0.249,10.472,0.391
07-16,17.652,0.157,6.611,0.454
07-17,17.663,0.144,6.058,0.422
07-18,15.078,0.176,7.39,0.205
07-19,16.342,0.174,7.308,0.055
07-20,16.507,0.286,12.002,0.003
07-21,16.04,0.28,11.753,0.012
07-22,16.516,0.252,10.579,0.178
07-23,16.723,0.234,9.842,0.111
07-24,17.552,0.211,8.845,0.099
07-25,16.012,0.141,5.906,0.153
07-26,13.41,0.093,3.911,0.334
07-27,14.488,0.019,0.807,0.881
07-28,17.09,0.057,2.376,0.838
07-29,16.718,0.006,0.247,0.775
07-30,14.834,0.031,1.311,0.989
07-31,16.144,0.175,7.345,0.294
08-01,16.077,0.219,9.202,0.138
08-02,17.707,0.159,6.674,0.258
08-03,15.274,0.121,5.098,0.205
08-04,14.753,0.068,2.838,0.391
08-05,12.708,0.096,4.036,0.225
08-06,12.257,-0.008,-0.322,0.522
08-07,13.052,0.031,1.293,0.505
08-08,12.971,0.117,4.919,0.361
08-09,15.163,0.084,3.54,0.595
08-10,14.811,0.21,8.827,0.111
08-11,15.02,0.31,13.019,0.03
08-12,15.29,0.247,10.36,0.105
08-13,15.478,0.236,9.901,0.099
08-14,13.919,0.233,9.781,0.037
08-15,12.788,0.186,7.807,0.099
08-16,13.829,0.146,6.144,0.089
08-17,11.766,0.169,7.084,0.04
08-18,11.912,0.197,8.284,0.02
08-19,11.363,0.174,7.318,0.037
08-20,10.769,0.176,7.41,0.017
08-21,10.91,0.214,8.971,0.012
08-22,10.887,0.166,6.96,0.058
08-23,12.508,0.179,7.539,0.131
08-24,12.132,0.177,7.45,0.161
08-25,11.169,0.14,5.862,0.215
08-26,10.486,0.109,4.563,0.205
08-27,10.037,0.109,4.582,0.153
08-28,10.631,0.111,4.643,0.186
08-29,11.594,0.071,2.999,0.454
08-30,11.348,0.056,2.361,0.111
08-31,10.114,0.061,2.569,0.145
09-01,9.453,0.114,4.798,0.105
09-02,9.862,0.174,7.303,0.094
09-03,10.684,0.195,8.172,0.074
09-04,10.844,0.145,6.081,0.27
09-05,12.162,0.147,6.175,0.205
09-06,11.36,0.117,4.896,0.205
09-07,10.599,0.126,5.309,0.161
09-08,10.184,0.168,7.05,0.089
09-09,10.49,0.166,6.993,0.089
09-10,10.426,0.146,6.115,0.035
09-11,9.979,0.146,6.146,0.04
09-12,9.5,0.177,7.422,0.021
09-13,9.898,0.166,6.968,0.01
09-14,8.533,0.118,4.942,0.055
09-15,8.865,0.068,2.874,0.347
09-16,8.116,0.065,2.749,0.32
09-17,8.056,0.052,2.19,0.577
09-18,7.816,0.069,2.895,0.577
09-19,7.844,0.068,2.852,0.653
09-20,9.366,0.075,3.162,0.859
09-21,8.768,0.129,5.428,0.294
09-22,9.635,0.155,6.51,0.205
09-23,10.473,0.124,5.222,0.247
09-24,10.19,0.097,4.056,0.236
09-25,10.048,0.056,2.345,0.282
09-26,9.19,0.054,2.247,0.438
09-27,10.734,0.021,0.885,0.733
09-28,11.006,-0.001,-0.061,0.989
09-29,11.292,0.011,0.45,0.946
09-30,12.496,0.042,1.77,0.614
10-01,11.728,0.099,4.159,0.47
10-02,11.061,0.094,3.929,0.347
10-03,10.763,0.088,3.678,0.361
10-04,10.736,0.099,4.148,0.307
10-05,10.918,0.026,1.085,0.653
10-06,12.259,-0.007,-0.294,0.775
10-07,13.176,0.098,4.135,0.505
10-08,12.98,0.177,7.424,0.258
10-09,12.464,0.155,6.496,0.391
10-10,13.15,0.157,6.573,0.361
10-11,13.02,0.133,5.607,0.307
10-12,12.346,0.145,6.097,0.225
10-13,11.392,0.147,6.192,0.131
10-14,12.632,0.127,5.349,0.131
10-15,13.019,0.086,3.63,0.47
10-16,13.604,0.081,3.413,0.406
10-17,14.694,-0.025,-1.061,0.881
10-18,15.067,-0.081,-3.395,0.796
10-19,15.02,-0.077,-3.225,0.838
10-20,15.372,-0.063,-2.641,0.946
10-21,15.67,-0.05,-2.093,0.989
10-22,15.484,-0.225,-9.466,0.247
10-23,15.979,-0.494,-20.734,0.099
10-24,22.168,-0.631,-26.486,0.225
10-25,22.544,-0.626,-26.271,0.205
10-26,22.014,-0.539,-22.624,0.145
10-27,18.347,-0.678,-28.462,0.07
10-28,21.39,-0.54,-22.686,0.099
10-29,26.546,-0.548,-23.019,0.169
10-30,25.562,-0.506,-21.256,0.153
10-31,30.282,-0.472,-19.845,0.361
11-01,29.783,-0.542,-22.777,0.47
11-02,30.748,-0.504,-21.157,0.334
11-03,29.811,-0.44,-18.462,0.422
11-04,29.6,-0.51,-21.431,0.32
11-05,28.802,-0.493,-20.701,0.334
11-06,23.874,-0.279,-11.711,0.693
11-07,28.941,-0.353,-14.824,0.522
11-08,27.878,-0.331,-13.888,0.422
11-09,27.0,-0.263,-11.055,0.487
11-10,30.461,-0.316,-13.288,0.577
11-11,30.626,-0.261,-10.974,0.406
