,mean,slp,chg,pvalue
01-01,1.448,-0.042,-1.749,0.061
01-02,1.459,-0.041,-1.741,0.044
01-03,1.566,-0.044,-1.838,0.028
01-04,1.458,-0.043,-1.787,0.022
01-05,1.563,-0.047,-1.99,0.005
01-06,1.684,-0.045,-1.911,0.018
01-07,1.656,-0.044,-1.846,0.01
01-08,1.555,-0.035,-1.462,0.011
01-09,1.623,-0.037,-1.552,0.01
01-10,1.744,-0.036,-1.514,0.016
01-11,1.808,-0.041,-1.733,0.007
01-12,1.843,-0.047,-1.96,0.007
01-13,1.932,-0.048,-2.037,0.005
01-14,1.708,-0.042,-1.785,0.012
01-15,1.843,-0.047,-1.98,0.009
01-16,1.833,-0.047,-1.96,0.013
01-17,1.899,-0.041,-1.726,0.009
01-18,1.823,-0.047,-1.974,0.004
01-19,1.89,-0.049,-2.071,0.005
01-20,1.856,-0.045,-1.873,0.011
01-21,2.031,-0.039,-1.638,0.041
01-22,2.03,-0.04,-1.663,0.039
01-23,1.923,-0.037,-1.546,0.064
01-24,1.866,-0.034,-1.441,0.039
01-25,1.886,-0.034,-1.445,0.11
01-26,1.943,-0.037,-1.566,0.064
01-27,2.13,-0.04,-1.68,0.052
01-28,2.035,-0.035,-1.458,0.11
01-29,2.126,-0.034,-1.438,0.11
01-30,2.124,-0.046,-1.932,0.033
01-31,2.133,-0.047,-1.96,0.041
02-01,2.208,-0.042,-1.777,0.079
02-02,2.012,-0.048,-2.016,0.067
02-03,2.16,-0.051,-2.135,0.166
02-04,2.194,-0.045,-1.905,0.075
02-05,2.451,-0.039,-1.644,0.091
02-06,2.532,-0.038,-1.581,0.083
02-07,2.684,-0.035,-1.491,0.127
02-08,2.869,-0.041,-1.716,0.139
02-09,2.783,-0.047,-1.962,0.1
02-10,2.84,-0.05,-2.1,0.087
02-11,3.159,-0.071,-2.964,0.083
02-12,3.302,-0.069,-2.879,0.166
02-13,3.136,-0.064,-2.682,0.196
02-14,3.29,-0.081,-3.383,0.033
02-15,2.965,-0.065,-2.72,0.071
02-16,2.868,-0.071,-2.995,0.1
02-17,2.838,-0.072,-3.035,0.166
02-18,3.122,-0.078,-3.286,0.096
02-19,3.227,-0.083,-3.488,0.061
02-20,3.12,-0.081,-3.397,0.035
02-21,3.511,-0.08,-3.343,0.046
02-22,3.56,-0.09,-3.772,0.025
02-23,3.36,-0.091,-3.815,0.037
02-24,3.444,-0.096,-4.02,0.049
02-25,3.483,-0.107,-4.5,0.028
02-26,3.845,-0.115,-4.83,0.041
02-27,3.533,-0.117,-4.924,0.046
02-28,3.842,-0.118,-4.97,0.033
03-01,3.498,-0.122,-5.115,0.035
03-02,4.176,-0.094,-3.967,0.087
03-03,4.788,-0.133,-5.577,0.083
03-04,5.131,-0.129,-5.432,0.116
03-05,4.728,-0.112,-4.723,0.152
03-06,5.002,-0.118,-4.943,0.046
03-07,6.249,-0.12,-5.049,0.061
03-08,6.414,-0.096,-4.046,0.116
03-09,6.536,-0.115,-4.811,0.145
03-10,6.906,-0.144,-6.048,0.044
03-11,6.922,-0.178,-7.487,0.023
03-12,6.377,-0.213,-8.944,0.022
03-13,7.743,-0.237,-9.972,0.013
03-14,9.212,-0.239,-10.035,0.014
03-15,9.089,-0.221,-9.272,0.026
03-16,9.494,-0.217,-9.111,0.029
03-17,9.708,-0.222,-9.328,0.049
03-18,10.788,-0.192,-8.081,0.046
03-19,11.133,-0.187,-7.84,0.046
03-20,11.223,-0.177,-7.434,0.091
03-21,11.228,-0.171,-7.193,0.221
03-22,11.262,-0.168,-7.039,0.18
03-23,11.628,-0.141,-5.937,0.279
03-24,12.882,-0.168,-7.035,0.18
03-25,12.318,-0.192,-8.083,0.1
03-26,11.078,-0.161,-6.779,0.18
03-27,10.517,-0.213,-8.942,0.121
03-28,9.846,-0.223,-9.383,0.1
03-29,9.651,-0.229,-9.639,0.18
03-30,8.93,-0.211,-8.853,0.196
03-31,8.73,-0.21,-8.828,0.133
04-01,8.352,-0.197,-8.275,0.091
04-02,8.99,-0.26,-10.912,0.052
04-03,8.878,-0.262,-10.997,0.064
04-04,8.982,-0.268,-11.271,0.052
04-05,8.558,-0.272,-11.42,0.044
04-06,8.104,-0.306,-12.859,0.025
04-07,7.865,-0.345,-14.488,0.029
04-08,8.383,-0.337,-14.16,0.025
04-09,9.63,-0.33,-13.88,0.044
04-10,9.364,-0.347,-14.563,0.061
04-11,8.957,-0.353,-14.822,0.052
04-12,9.336,-0.344,-14.438,0.029
04-13,9.376,-0.364,-15.29,0.039
04-14,9.446,-0.374,-15.701,0.049
04-15,10.022,-0.387,-16.269,0.035
04-16,10.59,-0.419,-17.617,0.029
04-17,10.987,-0.443,-18.608,0.026
04-18,10.663,-0.457,-19.18,0.039
04-19,11.028,-0.492,-20.678,0.046
04-20,10.426,-0.524,-22.006,0.071
04-21,10.414,-0.506,-21.244,0.061
04-22,10.022,-0.479,-20.103,0.083
04-23,10.923,-0.477,-20.022,0.11
04-24,11.104,-0.446,-18.753,0.067
04-25,10.956,-0.394,-16.564,0.039
04-26,10.669,-0.421,-17.7,0.029
04-27,9.98,-0.431,-18.085,0.031
04-28,9.709,-0.451,-18.933,0.028
04-29,9.4,-0.53,-22.249,0.067
04-30,9.418,-0.573,-24.047,0.055
05-01,9.534,-0.596,-25.051,0.028
05-02,9.795,-0.615,-25.843,0.025
05-03,9.718,-0.582,-24.432,0.02
05-04,9.849,-0.54,-22.689,0.02
05-05,10.09,-0.52,-21.84,0.023
05-06,10.284,-0.496,-20.832,0.033
05-07,10.054,-0.476,-19.971,0.035
05-08,9.713,-0.447,-18.774,0.055
05-09,8.689,-0.421,-17.678,0.046
05-10,7.887,-0.404,-16.955,0.044
05-11,7.608,-0.372,-15.626,0.037
05-12,7.378,-0.372,-15.627,0.052
05-13,7.308,-0.361,-15.181,0.039
05-14,7.221,-0.359,-15.09,0.026
05-15,6.794,-0.336,-14.1,0.033
05-16,6.49,-0.359,-15.095,0.035
05-17,6.574,-0.337,-14.145,0.037
05-18,6.151,-0.329,-13.828,0.046
05-19,6.092,-0.327,-13.755,0.052
05-20,5.842,-0.328,-13.789,0.046
05-21,5.476,-0.324,-13.606,0.052
05-22,5.26,-0.29,-12.199,0.058
05-23,5.145,-0.264,-11.103,0.075
05-24,4.788,-0.252,-10.58,0.121
05-25,5.06,-0.26,-10.907,0.127
05-26,4.791,-0.249,-10.454,0.096
