,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,-0.007861111111111097,21.661291666666635,0.5441410137967475,-0.0,42.0,-0.33,-0.055,6.104,5.774
01-02,-0.003144444444444419,11.947316666666616,0.6777161122500928,-0.0,42.0,-0.132,-0.022,5.724,5.592
01-03,0.0,5.872249999999999,0.7961487032320338,0.0,42.0,0.0,0.0,5.872,5.872
01-04,0.006603333333333339,-7.345265000000009,0.8310096580691151,0.0,42.0,0.277,0.045,5.723,6.0
01-05,0.014149999999999996,-22.293324999999992,0.9194709205983489,0.0,42.0,0.594,0.095,5.71,6.304
01-06,0.0,5.78735,0.8310096580691151,0.0,42.0,0.0,0.0,5.787,5.787
01-07,0.006390322580645167,-6.891050000000012,0.883909392651155,0.0,42.0,0.269,0.045,5.755,6.024
01-08,0.006738095238095225,-7.444921428571403,0.9641626367796152,0.0,42.0,0.283,0.046,5.89,6.173
01-09,0.011652941176470599,-17.215555882352962,0.9194709205983489,0.0,42.0,0.489,0.08,5.846,6.335
01-10,0.011791666666666681,-17.63443750000003,0.8662064065863087,0.0,42.0,0.496,0.081,5.701,6.197
01-11,0.008323529411764716,-10.699897058823552,0.8485514151371052,0.0,42.0,0.35,0.057,5.772,6.122
01-12,0.004716666666666629,-3.516274999999923,0.8485514151371052,0.0,42.0,0.198,0.033,5.818,6.016
01-13,0.0,5.9147,0.9373320419227238,0.0,42.0,0.0,0.0,5.915,5.915
01-14,-0.009905000000000008,25.535797500000015,0.5591546310323805,-0.0,42.0,-0.416,-0.07,5.934,5.518
01-15,0.0,5.872249999999999,0.661353237644444,0.0,42.0,0.0,0.0,5.872,5.872
01-16,-0.006738095238095225,19.189421428571404,0.7192624448445413,-0.0,42.0,-0.283,-0.049,5.855,5.572
01-17,0.0,5.6317,0.7702493020814496,0.0,42.0,0.0,0.0,5.632,5.632
01-18,0.011915789473684208,-18.165621052631572,0.4186586389017437,0.0,42.0,0.5,0.088,5.416,5.916
01-19,0.02096296296296299,-36.26959444444449,0.22084614564234606,0.0,42.0,0.881,0.155,5.216,6.097
01-20,0.024608695652173905,-43.75733695652172,0.17412614678904337,0.0,42.0,1.034,0.18,4.943,5.977
01-21,0.014765217391304306,-24.146052173912956,0.317483551310608,0.0,42.0,0.62,0.109,5.074,5.694
01-22,0.0,5.66,0.6132517855744677,0.0,42.0,0.0,0.0,5.66,5.66
01-23,0.004716666666666702,-3.4879750000000724,0.5667605869699317,0.0,42.0,0.198,0.034,5.846,6.044
01-24,0.0,5.8015,0.6777161122500928,0.0,42.0,0.0,0.0,5.802,5.802
01-25,0.007806896551724166,-9.666889655172472,0.4382796731253633,0.0,42.0,0.328,0.057,5.783,6.111
01-26,0.006738095238095225,-7.628871428571403,0.6370901379646674,0.0,42.0,0.283,0.048,5.706,5.989
01-27,0.006152173913043486,-6.4573217391304505,0.7276644431445798,0.0,42.0,0.258,0.044,5.718,5.976
01-28,0.004421874999999992,-3.1107890624999834,0.761689952058004,0.0,42.0,0.186,0.032,5.64,5.826
01-29,0.004716666666666658,-3.686074999999983,0.7108952874500365,0.0,42.0,0.198,0.035,5.648,5.846
