,mean,slp,chg,pvalue
01-01,8.064,0.017,0.729,0.849
01-02,8.325,0.05,2.082,0.537
01-03,8.785,0.031,1.323,0.955
01-04,8.206,0.012,0.485,0.779
01-05,7.679,-0.002,-0.084,0.728
01-06,7.737,0.024,1.014,0.508
01-07,8.657,0.064,2.673,0.221
01-08,8.642,0.083,3.5,0.351
01-09,8.603,0.057,2.38,0.438
01-10,9.185,0.03,1.26,0.613
01-11,9.178,-0.033,-1.4,0.814
01-12,9.242,-0.026,-1.088,0.645
01-13,9.42,-0.03,-1.26,0.831
01-14,8.904,-0.022,-0.934,0.831
01-15,8.55,0.009,0.371,0.937
01-16,7.93,0.0,0.0,0.937
01-17,7.454,0.008,0.315,0.955
01-18,6.957,0.015,0.63,0.991
01-19,7.56,0.019,0.799,0.613
01-20,7.933,-0.005,-0.21,0.902
01-21,7.705,0.01,0.42,0.814
01-22,7.042,0.032,1.359,0.678
01-23,7.23,0.069,2.893,0.479
01-24,6.774,0.048,2.026,0.266
01-25,6.958,0.037,1.534,0.34
01-26,8.017,0.035,1.47,0.452
01-27,7.913,0.026,1.092,0.493
01-28,7.3,0.061,2.567,0.34
01-29,9.604,0.048,2.036,0.266
01-30,9.216,0.031,1.302,0.493
01-31,7.77,0.04,1.68,0.34
02-01,8.012,0.073,3.055,0.108
02-02,7.44,0.081,3.413,0.094
02-03,7.308,0.116,4.853,0.007
02-04,8.104,0.157,6.6,0.003
02-05,9.456,0.133,5.569,0.029
02-06,8.45,0.131,5.497,0.064
02-07,7.905,0.13,5.448,0.154
02-08,7.351,0.132,5.54,0.099
02-09,6.622,0.144,6.04,0.036
02-10,6.284,0.118,4.96,0.147
02-11,6.021,0.092,3.85,0.09
02-12,7.008,0.108,4.521,0.141
02-13,7.414,0.129,5.4,0.064
02-14,6.205,0.13,5.46,0.053
02-15,7.012,0.133,5.575,0.042
02-16,7.344,0.117,4.909,0.047
02-17,7.09,0.129,5.437,0.082
02-18,6.53,0.131,5.495,0.061
02-19,6.608,0.116,4.872,0.09
02-20,6.689,0.128,5.366,0.078
02-21,6.753,0.106,4.44,0.071
02-22,6.156,0.082,3.459,0.103
02-23,6.159,0.079,3.319,0.204
02-24,5.943,0.086,3.62,0.425
02-25,6.565,0.079,3.313,0.412
02-26,7.688,0.057,2.403,0.694
02-27,6.886,0.071,2.998,0.375
02-28,6.328,0.055,2.321,0.493
03-01,7.003,0.005,0.224,0.991
03-02,7.976,-0.009,-0.366,0.884
03-03,9.055,0.02,0.84,0.991
03-04,9.227,0.034,1.414,0.814
03-05,9.024,0.049,2.042,0.694
03-06,8.858,0.056,2.358,0.814
03-07,8.414,0.038,1.615,0.884
03-08,9.08,-0.021,-0.868,0.762
03-09,8.626,-0.077,-3.255,0.328
03-10,8.162,-0.078,-3.261,0.582
03-11,8.047,-0.067,-2.8,0.884
03-12,7.69,-0.05,-2.1,0.728
03-13,8.355,-0.051,-2.122,0.796
03-14,8.289,-0.041,-1.74,0.661
03-15,8.138,-0.023,-0.966,0.831
03-16,8.415,0.0,0.0,0.902
03-17,8.047,0.006,0.247,0.762
03-18,10.543,-0.014,-0.6,0.694
03-19,9.196,-0.059,-2.477,0.629
03-20,8.789,-0.112,-4.696,0.34
03-21,8.14,-0.131,-5.507,0.296
03-22,7.795,-0.119,-5.018,0.181
03-23,9.9,-0.121,-5.062,0.229
03-24,9.906,-0.139,-5.839,0.286
03-25,9.085,-0.1,-4.2,0.438
03-26,8.456,-0.078,-3.294,0.479
03-27,7.791,-0.068,-2.846,0.645
03-28,7.741,-0.068,-2.856,0.425
03-29,7.958,-0.044,-1.867,0.645
03-30,8.808,-0.015,-0.63,0.582
03-31,10.279,-0.011,-0.475,0.412
04-01,10.521,0.001,0.062,0.522
04-02,10.318,0.037,1.54,0.884
04-03,9.694,0.029,1.233,0.779
04-04,10.354,0.008,0.334,0.745
04-05,11.66,0.019,0.787,0.884
04-06,12.863,0.026,1.098,0.849
04-07,12.411,0.023,0.952,0.814
04-08,12.222,0.045,1.877,0.955
04-09,12.908,0.117,4.909,0.363
04-10,13.969,0.138,5.8,0.276
04-11,13.654,0.107,4.5,0.479
04-12,14.7,0.1,4.2,0.645
04-13,15.453,0.106,4.44,0.694
04-14,13.992,0.086,3.593,0.678
04-15,13.789,0.078,3.284,0.645
04-16,12.929,0.059,2.46,0.711
04-17,12.118,0.036,1.5,1.0
04-18,12.461,0.022,0.91,0.582
04-19,12.05,-0.001,-0.041,0.567
04-20,11.953,0.005,0.21,0.479
04-21,12.454,0.007,0.3,0.4
04-22,12.14,-0.02,-0.819,0.412
04-23,12.63,-0.04,-1.68,0.238
04-24,13.003,-0.095,-4.007,0.189
04-25,11.698,-0.104,-4.35,0.135
04-26,10.68,-0.069,-2.887,0.141
04-27,10.478,-0.045,-1.889,0.307
04-28,9.656,0.001,0.047,0.613
04-29,10.17,0.0,0.0,0.711
04-30,10.066,0.032,1.336,0.973
05-01,10.223,0.046,1.938,0.711
05-02,10.407,0.013,0.531,0.991
05-03,10.324,-0.003,-0.105,0.613
05-04,9.88,-0.051,-2.131,0.375
05-05,9.481,-0.058,-2.426,0.286
05-06,10.228,-0.045,-1.907,0.221
05-07,9.503,-0.063,-2.645,0.221
05-08,9.078,-0.074,-3.09,0.181
05-09,8.532,-0.084,-3.537,0.266
05-10,7.769,-0.081,-3.42,0.167
05-11,7.606,-0.107,-4.494,0.147
05-12,7.42,-0.1,-4.2,0.204
05-13,7.801,-0.067,-2.828,0.229
05-14,7.572,-0.065,-2.749,0.247
05-15,7.224,-0.084,-3.509,0.181
05-16,7.015,-0.089,-3.752,0.247
05-17,6.372,-0.095,-4.001,0.266
05-18,6.868,-0.093,-3.92,0.229
05-19,7.094,-0.072,-3.016,0.296
