,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.00380702380952381,-7.117820595238096,0.8067106222830902,0.0,41.0,0.16,0.214,0.416,0.576
01-02,0.0,0.5377,0.7354536181171747,0.0,41.0,0.0,0.0,0.538,0.538
01-03,0.0,0.48959,0.6834306388633604,0.0,41.0,0.0,0.0,0.49,0.49
01-04,-0.0006673987854251008,1.9850301720647763,0.8521081900521628,-0.0,41.0,-0.028,-0.032,0.664,0.636
01-05,0.00042084051724137377,-0.23847019396550606,0.7179633437775998,0.0,41.0,0.018,0.019,0.594,0.612
01-06,0.0009669166666666664,-1.386676416666666,0.600072292463655,0.0,41.0,0.04,0.051,0.527,0.567
01-07,0.0002954122807017517,-0.08112914912280167,0.8248046168337546,0.0,41.0,0.013,0.016,0.503,0.516
01-08,-0.0008743974358974376,2.2290204743589777,0.9349988039705048,-0.0,41.0,-0.037,-0.037,0.499,0.462
01-09,-0.002315454545454547,5.08705363636364,0.700619648328836,-0.0,41.0,-0.097,-0.103,0.505,0.408
01-10,-0.0017805416666666681,3.9894627916666696,0.8796101413969479,-0.0,41.0,-0.075,-0.101,0.466,0.391
01-11,-0.002617750000000003,5.770582250000006,0.700619648328836,-0.0,41.0,-0.11,-0.159,0.59,0.48
01-12,-0.0006615584415584284,1.9167553246752984,0.8796101413969479,-0.0,41.0,-0.028,-0.036,0.608,0.58
01-13,0.0033669924999999976,-6.192918007499995,0.37586613879768005,0.0,41.0,0.142,0.143,0.47,0.612
01-14,0.005977364285714288,-11.413881207142861,0.33352610308834585,0.0,41.0,0.251,0.276,0.415,0.666
01-15,0.004594588235294118,-8.646881882352941,0.632869142286627,0.0,41.0,0.193,0.127,0.446,0.639
01-16,0.00310061875,-5.63496688125,0.5523765052635039,0.0,41.0,0.13,0.08,0.501,0.631
01-17,0.003970843749999999,-7.4311466562499975,0.43502642785483836,0.0,41.0,0.167,0.116,0.427,0.594
01-18,0.0037249874999999992,-6.956660012499998,0.700619648328836,0.0,41.0,0.157,0.137,0.415,0.572
01-19,0.0016313160919540206,-2.8053708678160874,0.6834306388633604,0.0,41.0,0.069,0.038,0.423,0.492
01-20,0.0006099440993788826,-0.7381782546583864,0.8612638836213089,0.0,41.0,0.026,0.017,0.469,0.495
01-21,-0.0016732936507936505,3.854314007936507,0.7354536181171747,-0.0,41.0,-0.07,-0.055,0.543,0.473
01-22,-0.001774814285714286,4.0006537571428575,0.4629394880460813,-0.0,41.0,-0.074,-0.078,0.488,0.414
01-23,0.00021737681159419856,-0.03833624637680294,0.632869142286627,0.0,41.0,0.009,0.011,0.392,0.401
01-24,0.000529553030303031,-0.549176507575759,0.5066205695044608,0.0,41.0,0.022,0.023,0.499,0.521
01-25,0.0,0.5094,0.49182374314403665,0.0,41.0,0.0,0.0,0.509,0.509
01-26,-0.0003892074592074572,1.287425710955707,0.5839675342063331,-0.0,41.0,-0.016,-0.016,0.517,0.501
01-27,5.895833333331134e-06,0.49761422916667103,0.600072292463655,0.0,41.0,0.001,0.001,0.509,0.51
01-28,0.0,0.5094,0.7179633437775998,0.0,41.0,0.0,0.0,0.509,0.509
01-29,0.000199764705882356,0.05347035294117036,0.600072292463655,0.0,41.0,0.008,0.009,0.449,0.457
01-30,0.0014453214285714327,-2.436397535714294,0.49182374314403665,0.0,41.0,0.061,0.088,0.424,0.485
01-31,0.0019111688311688308,-3.339326493506493,0.3696497329509345,0.0,41.0,0.08,0.097,0.443,0.523
02-01,0.0015511070780399262,-2.6195630490018127,0.5680669608513922,0.0,41.0,0.065,0.093,0.45,0.515
02-02,0.0015831663837011906,-2.60723960101868,0.5369017953048782,0.0,41.0,0.066,0.089,0.526,0.592
02-03,0.0018378920454545466,-3.023046198863639,1.0,0.0,41.0,0.077,0.078,0.614,0.691
02-04,-0.0014328089244851254,3.486785040045766,0.7354536181171747,-0.0,41.0,-0.06,-0.054,0.651,0.591
02-05,0.0017866733333333149,-2.9772599933332966,0.5523765052635039,0.0,41.0,0.075,0.081,0.559,0.634
02-06,0.0036672083333333313,-6.76474945833333,0.3696497329509345,0.0,41.0,0.154,0.194,0.493,0.647
02-07,0.005190477272727265,-9.866364068181804,0.19591947802979215,0.0,41.0,0.218,0.291,0.406,0.624
02-08,0.005214470622119815,-9.970926773617512,0.11044599236405395,0.0,41.0,0.219,0.319,0.349,0.568
02-09,0.0043393333333333305,-8.249827333333327,0.4629394880460813,0.0,41.0,0.182,0.26,0.338,0.52
02-10,0.003158482142857144,-5.88930580357143,0.8248046168337546,0.0,41.0,0.133,0.18,0.361,0.494
02-11,-0.0013088750000000058,3.0324511250000117,0.7354536181171747,-0.0,41.0,-0.055,-0.075,0.442,0.387
02-12,-0.002398052631578944,5.232357210526309,0.6834306388633604,-0.0,41.0,-0.101,-0.137,0.487,0.386
02-13,-0.0021169845430107524,4.763892101478493,0.43502642785483836,-0.0,41.0,-0.089,-0.126,0.574,0.485
02-14,8.843749999999997e-05,0.33827343750000005,0.6834306388633604,0.0,41.0,0.004,0.005,0.513,0.517
02-15,0.0,0.5094,0.5523765052635039,0.0,41.0,0.0,0.0,0.509,0.509
02-16,0.0004648309178743942,-0.42828700483091403,0.9535453737590693,0.0,41.0,0.019,0.026,0.492,0.511
02-17,0.0,0.4782699999999999,0.9349988039705048,0.0,41.0,0.0,0.0,0.478,0.478
02-18,-0.0011812173913043488,2.842353565217393,0.4629394880460813,-0.0,41.0,-0.05,-0.05,0.505,0.455
02-19,-0.00046130912162162106,1.4598569341216203,0.5140772383676029,-0.0,41.0,-0.019,-0.023,0.547,0.528
02-20,-0.0037663970588235284,8.095027720588234,0.25841287570987026,-0.0,41.0,-0.158,-0.2,0.641,0.483
02-21,-0.005862816666666668,12.314070516666668,0.4081104204610595,-0.0,41.0,-0.247,-0.276,0.712,0.465
02-22,-0.004716666666666665,10.073856666666662,0.8248046168337546,-0.0,41.0,-0.199,-0.167,0.74,0.541
02-23,-0.009662428571428565,20.022694714285702,0.3220089692456942,-0.0,41.0,-0.406,-0.256,0.901,0.495
02-24,-0.020305250000000004,41.552394750000005,0.1452877890952673,-0.0,41.0,-0.853,-0.508,1.368,0.515
02-25,-0.022565526315789473,46.07634710526315,0.3220089692456942,-0.0,41.0,-0.948,-0.55,1.419,0.471
02-26,-0.016400523809523813,33.71854709523811,0.17282861084833234,-0.0,41.0,-0.689,-0.43,1.262,0.573
02-27,-0.011458130952380956,23.75380377380953,0.20409789310190107,-0.0,41.0,-0.481,-0.406,1.078,0.597
02-28,-0.010339607142857143,21.404674678571432,0.3950329766408669,-0.0,41.0,-0.435,-0.442,0.943,0.508
03-01,-0.005527343750000002,11.838730156250003,0.6664041829849279,-0.0,41.0,-0.232,-0.221,0.9,0.668
03-02,-0.004017725868725867,8.787044011583008,0.9164874459935288,-0.0,41.0,-0.169,-0.128,0.836,0.667
03-03,-0.0020447527472527466,4.85156074175824,0.7887194899032053,-0.0,41.0,-0.086,-0.072,0.805,0.719
