,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.13378181818181806,-241.37584545454519,0.32932240818128555,0.0,42.0,5.619,0.179,23.378,28.997
01-02,0.09383684210526323,-160.99646578947383,0.4743398161712249,0.0,42.0,3.941,0.129,24.707,28.648
01-03,0.05862142857142848,-90.68229642857123,0.6104808374481898,0.0,42.0,2.462,0.08,25.33,27.792
01-04,0.07870937500000008,-130.67834531250014,0.4946345901676952,0.0,42.0,3.305,0.108,25.088,28.393
01-05,0.07452333333333337,-122.35080500000008,0.48608554122535064,0.0,42.0,3.13,0.102,25.131,28.261
01-06,0.0667880000000001,-106.9689060000002,0.39449163525053943,0.0,42.0,2.805,0.093,25.205,28.01
01-07,0.05231212121212127,-78.01023636363648,0.4103263076209722,0.0,42.0,2.198,0.074,25.515,27.713
01-08,0.075171875,-123.63341406249998,0.6542085142867151,0.0,42.0,3.157,0.105,25.132,28.289
01-09,0.10219444444444441,-177.4527916666666,0.49521254012187277,0.0,42.0,4.292,0.144,24.79,29.082
01-10,0.07075000000000031,-115.00412500000064,0.4479748897072744,0.0,42.0,2.972,0.101,25.01,27.982
01-11,0.09433333333333341,-160.34780000000015,0.43509312247580145,0.0,42.0,3.962,0.134,26.338,30.3
01-12,0.12128571428571415,-214.32398571428544,0.3186883379868122,0.0,42.0,5.094,0.17,25.7,30.794
01-13,0.12330714285714274,-219.2006821428569,0.23316211083709426,0.0,42.0,5.179,0.172,24.824,30.003
01-14,0.12577777777777754,-223.7586666666662,0.2595184632994396,0.0,42.0,5.282,0.175,25.156,30.438
01-15,0.11110370370370372,-194.2197555555556,0.3797661367467522,0.0,42.0,4.667,0.158,25.654,30.321
01-16,0.06530769230769205,-103.06098076923027,0.44785037737015143,0.0,42.0,2.743,0.096,26.183,28.926
01-17,0.10612500000000002,-185.35438750000006,0.428787131022351,0.0,42.0,4.457,0.158,24.667,29.124
01-18,0.10612500000000002,-184.37803750000006,0.39177365947984377,0.0,42.0,4.458,0.159,25.643,30.101
01-19,0.10041935483870966,-173.15354999999997,0.3401837295103265,0.0,42.0,4.218,0.152,25.576,29.794
01-20,0.10290909090909105,-178.16007727272753,0.39169944691861147,0.0,42.0,4.322,0.157,25.497,29.819
01-21,0.09905000000000008,-170.86832500000017,0.3975089224120554,0.0,42.0,4.16,0.153,25.152,29.312
01-22,0.11320000000000008,-200.50550000000015,0.37984083008344216,0.0,42.0,4.755,0.173,23.517,28.272
01-23,0.14150000000000018,-256.1291500000003,0.22891355939065017,0.0,42.0,5.943,0.213,23.899,29.842
01-24,0.17345161290322578,-319.9314999999999,0.13210682975650667,0.0,42.0,7.285,0.256,23.329,30.614
01-25,0.202142857142857,-376.8326928571426,0.09588382363369363,1.0,42.0,8.49,0.296,23.208,31.698
01-26,0.1787368421052632,-329.79181578947373,0.07672317780048177,1.0,42.0,7.507,0.262,23.928,31.435
01-27,0.202142857142857,-376.6628928571426,0.09083107266148605,1.0,42.0,8.49,0.3,23.378,31.868
01-28,0.18678000000000025,-346.1571100000005,0.054565490473704736,1.0,42.0,7.844,0.279,23.481,31.325
01-29,0.2001214285714286,-372.62104642857145,0.07726076491057032,1.0,42.0,8.405,0.299,23.419,31.824
01-30,0.21868181818181817,-409.83159545454544,0.05369587465664427,1.0,42.0,9.184,0.316,22.94,32.124
01-31,0.1929545454545455,-358.5314136363637,0.1160205205549778,0.0,42.0,8.104,0.27,23.326,31.43
02-01,0.20651351351351346,-385.34542027027015,0.11344912451555755,0.0,42.0,8.673,0.281,23.345,32.018
02-02,0.19244000000000028,-357.23373000000055,0.11597767356716582,0.0,42.0,8.083,0.265,23.605,31.688
02-03,0.15564999999999984,-283.5730749999997,0.17534400969624597,0.0,42.0,6.538,0.218,24.458,30.996
02-04,0.11926428571428589,-211.88108928571464,0.25927568685362123,0.0,42.0,5.009,0.173,24.143,29.152
02-05,0.17751818181818171,-327.68055454545436,0.06355842608724749,1.0,42.0,7.456,0.26,23.628,31.084
02-06,0.22074000000000016,-414.0035300000003,0.03638858733973516,2.0,42.0,9.271,0.33,22.841,32.112
02-07,0.22993749999999968,-432.42223124999936,0.021501693001729993,2.0,42.0,9.657,0.343,22.624,32.281
02-08,0.22639999999999985,-425.2923999999997,0.023416642704161994,2.0,42.0,9.509,0.34,22.753,32.262
02-09,0.22342105263157883,-419.3076947368418,0.03180156057986405,2.0,42.0,9.383,0.337,22.843,32.226
02-10,0.21319333333333337,-398.7300200000001,0.029328659650286637,2.0,42.0,8.954,0.322,23.18,32.134
02-11,0.19102499999999994,-354.9704374999999,0.03452280947585029,2.0,42.0,8.023,0.291,23.068,31.091
02-12,0.18132962962962954,-335.6835944444442,0.06380784133916517,1.0,42.0,7.616,0.267,23.168,30.784
02-13,0.13265625000000003,-238.50267187500003,0.1263832907087905,0.0,42.0,5.572,0.196,24.024,29.596
02-14,0.11496874999999984,-203.13651562499967,0.06281031705187634,1.0,42.0,4.828,0.173,24.387,29.215
02-15,0.13076551724137922,-235.28815172413772,0.1263832907087905,0.0,42.0,5.492,0.198,23.497,28.989
02-16,0.12451999999999998,-222.47478999999996,0.014892275232273988,2.0,42.0,5.23,0.188,23.95,29.18
02-17,0.11993809523809536,-213.00197142857166,1.1526093324221165e-07,3.0,42.0,5.037,0.181,24.356,29.393
02-18,0.1317413793103448,-236.8573379310344,0.02841933569725197,2.0,42.0,5.533,0.197,23.859,29.392
02-19,0.14150000000000004,-255.94520000000006,0.05943282915435599,1.0,42.0,5.943,0.205,24.083,30.026
02-20,0.19809999999999958,-367.6594499999992,0.14928018292755318,0.0,42.0,8.321,0.264,24.38,32.701
02-21,0.1536285714285714,-277.7483285714285,0.27361775923836196,0.0,42.0,6.452,0.188,26.283,32.735
02-22,0.12299615384615387,-215.36680961538465,0.39780487756476246,0.0,42.0,5.165,0.144,28.043,33.208
02-23,0.13155675675675685,-232.7667351351353,0.3799528211804377,0.0,42.0,5.525,0.152,27.584,33.109
02-24,0.143676923076923,-257.4255076923075,0.3347530676955732,0.0,42.0,6.035,0.165,26.911,32.946
