,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.05836875000000001,-112.88781562500002,0.016172235045048833,2.0,42.0,2.451,0.541,2.624,5.075
01-02,0.05836875000000001,-112.88781562500002,0.010536318667389244,2.0,42.0,2.451,0.548,2.624,5.075
01-03,0.06226000000000001,-120.75327000000001,0.022277932415734503,2.0,42.0,2.615,0.586,2.459,5.074
01-04,0.056599999999999984,-109.32289999999996,0.017433595485616626,2.0,42.0,2.377,0.522,2.689,5.066
01-05,0.051454545454545454,-99.20436363636362,0.051551780460515007,1.0,42.0,2.161,0.474,2.624,4.785
01-06,0.04468421052631578,-85.6670789473684,0.060210595168689096,1.0,42.0,1.877,0.434,2.763,4.64
01-07,0.04143928571428573,-79.26375178571432,0.050819929931133156,1.0,42.0,1.74,0.351,2.745,4.485
01-08,0.03977297297297298,-75.88950945945948,0.020366155677544073,2.0,42.0,1.671,0.363,2.821,4.492
01-09,0.04287878787878786,-82.31183636363633,0.018540311258491204,2.0,42.0,1.801,0.411,2.545,4.346
01-10,0.05306250000000001,-102.67416875000004,0.012591697932107015,2.0,42.0,2.228,0.518,2.337,4.565
01-11,0.056599999999999984,-109.49269999999997,0.008734413859199597,3.0,42.0,2.377,0.549,2.519,4.896
01-12,0.058958333333333335,-114.20818750000001,0.015619640487831266,2.0,42.0,2.477,0.577,2.47,4.947
01-13,0.05059696969696969,-97.5037909090909,0.04636192800499139,2.0,42.0,2.125,0.493,2.628,4.753
01-14,0.049941176470588246,-96.3057323529412,0.08933651385364594,1.0,42.0,2.097,0.509,2.528,4.625
01-15,0.04873888888888889,-93.81685833333333,0.07243511212582043,1.0,42.0,2.047,0.499,2.637,4.684
01-16,0.04042857142857142,-77.42677857142854,0.16984975864713103,0.0,42.0,1.698,0.339,2.581,4.279
01-17,0.023583333333333338,-43.47587500000001,0.31969399504563745,0.0,42.0,0.99,0.195,3.196,4.186
01-18,0.023583333333333338,-43.47587500000001,0.3225040269156376,0.0,42.0,0.99,0.203,3.196,4.186
01-19,0.031444444444444435,-59.194166666666646,0.17419215827935375,0.0,42.0,1.321,0.3,3.034,4.355
01-20,0.023583333333333362,-43.390975000000054,0.3395107044026364,0.0,42.0,0.991,0.191,3.28,4.271
01-21,0.03032142857142858,-56.90624642857145,0.37606658824416384,0.0,42.0,1.273,0.273,3.1,4.373
01-22,0.04287878787878786,-81.77413636363633,0.15880602041258385,0.0,42.0,1.801,0.337,3.083,4.884
01-23,0.04245000000000001,-81.05827500000001,0.15521780091121973,0.0,42.0,1.783,0.294,2.95,4.733
01-24,0.047166666666666655,-90.48924999999998,0.08240328173347278,1.0,42.0,1.981,0.353,2.854,4.835
01-25,0.0525248,-101.0613376,0.008514594307875267,3.0,42.0,2.206,0.404,2.885,5.091
01-26,0.052407407407407396,-101.19451111111108,0.0645247559690818,1.0,42.0,2.201,0.45,2.52,4.721
01-27,0.056599999999999984,-109.62004999999996,0.040146512797859746,2.0,42.0,2.378,0.525,2.391,4.769
01-28,0.047166666666666676,-90.63075,0.005035415093457285,3.0,42.0,1.981,0.439,2.712,4.693
01-29,0.06872857142857138,-133.60227857142846,0.006026700728603451,3.0,42.0,2.886,0.549,2.412,5.298
01-30,0.06603333333333332,-128.07164999999998,0.014613891442506688,2.0,42.0,2.774,0.559,2.608,5.382
01-31,0.06190624999999998,-119.81954687499997,0.02469688363079392,2.0,42.0,2.6,0.505,2.693,5.293
02-01,0.056599999999999956,-109.49269999999991,0.026790373937706002,2.0,42.0,2.377,0.481,2.519,4.896
02-02,0.047166666666666676,-90.48925000000001,0.1159830997542386,0.0,42.0,1.981,0.443,2.854,4.835
02-03,0.045987500000000014,-88.13150625000003,0.03804476704454962,2.0,42.0,1.931,0.422,2.878,4.809
02-04,0.04564516129032257,-87.58849999999997,0.14087436785007057,0.0,42.0,1.917,0.389,2.743,4.66
02-05,0.04245000000000001,-81.19977500000002,0.1573248993056402,0.0,42.0,1.783,0.388,2.809,4.592
02-06,0.04042857142857142,-77.15792857142854,0.07799693619244419,1.0,42.0,1.698,0.364,2.85,4.548
02-07,0.04244999999999999,-81.19977499999997,0.0558211767216068,1.0,42.0,1.783,0.355,2.809,4.592
02-08,0.041361538461538463,-79.02339615384616,0.08906550776614841,1.0,42.0,1.737,0.343,2.831,4.568
02-09,0.04353846153846154,-83.23465384615386,0.0718779171906756,1.0,42.0,1.829,0.369,2.928,4.757
02-10,0.0566,-109.35119999999999,0.01853547539560485,2.0,42.0,2.377,0.445,2.66,5.037
02-11,0.056599999999999984,-109.49269999999997,0.06980276850375011,1.0,42.0,2.377,0.41,2.519,4.896
02-12,0.06288888888888887,-121.9258333333333,0.026868110550096524,2.0,42.0,2.642,0.499,2.531,5.173
