,mean,slp,chg,pvalue
01-01,35.425,0.025,1.05,0.818
01-02,36.232,0.032,1.329,0.8
01-03,36.061,0.061,2.579,0.525
01-04,34.887,0.087,3.646,0.276
01-05,36.118,0.118,4.952,0.157
01-06,37.94,0.14,5.87,0.164
01-07,37.305,0.205,8.597,0.065
01-08,37.573,0.173,7.262,0.002
01-09,35.673,0.173,7.262,0.107
01-10,36.578,0.178,7.486,0.098
01-11,35.943,0.143,6.0,0.212
01-12,36.117,0.117,4.92,0.3
01-13,35.823,0.123,5.181,0.367
01-14,36.003,0.103,4.328,0.412
01-15,36.116,0.115,4.851,0.107
01-16,34.53,0.13,5.475,0.002
01-17,35.558,0.158,6.625,0.0
01-18,34.364,0.163,6.859,0.0
01-19,34.249,0.149,6.264,0.0
01-20,34.54,0.14,5.88,0.001
01-21,34.11,0.11,4.631,0.002
01-22,33.521,0.121,5.1,0.001
01-23,34.037,0.137,5.751,0.0
01-24,33.844,0.144,6.033,0.001
01-25,33.85,0.15,6.3,0.0
01-26,33.648,0.149,6.239,0.005
01-27,33.546,0.146,6.113,0.013
01-28,32.666,0.166,6.97,0.006
01-29,32.656,0.157,6.585,0.002
01-30,33.357,0.157,6.576,0.002
01-31,33.247,0.147,6.176,0.002
02-01,31.87,0.17,7.14,0.002
02-02,31.686,0.186,7.799,0.021
02-03,32.07,0.17,7.152,0.018
02-04,31.358,0.158,6.655,0.043
02-05,32.251,0.151,6.334,0.04
02-06,32.175,0.174,7.315,0.042
02-07,31.665,0.165,6.95,0.04
02-08,32.158,0.158,6.644,0.0
02-09,32.268,0.168,7.056,0.001
02-10,31.87,0.17,7.154,0.001
02-11,31.087,0.187,7.852,0.0
02-12,31.887,0.187,7.864,0.0
02-13,31.589,0.189,7.944,0.002
02-14,31.88,0.179,7.533,0.101
02-15,31.66,0.16,6.708,0.056
02-16,31.932,0.132,5.531,0.106
02-17,31.812,0.112,4.702,0.216
02-18,32.106,0.106,4.431,0.261
02-19,32.093,0.093,3.922,0.198
02-20,30.896,0.096,4.016,0.436
02-21,31.295,0.095,3.984,0.471
02-22,31.286,0.086,3.6,0.485
02-23,31.675,0.074,3.127,0.479
02-24,32.238,0.038,1.6,0.476
02-25,32.428,0.027,1.143,0.57
02-26,33.029,0.029,1.22,0.779
02-27,32.547,0.047,1.976,0.629
02-28,32.852,0.052,2.201,0.405
03-01,33.133,0.033,1.4,0.426
03-02,32.318,0.018,0.752,0.796
03-03,31.739,0.038,1.615,0.597
03-04,32.023,0.023,0.962,0.671
03-05,33.524,0.024,0.991,0.787
03-06,33.516,0.016,0.67,0.919
03-07,34.212,0.012,0.52,0.919
03-08,34.3,0.0,0.0,0.982
03-09,33.992,-0.008,-0.34,0.928
03-10,34.775,-0.025,-1.046,0.796
03-11,35.378,-0.022,-0.922,0.748
03-12,35.994,-0.007,-0.273,0.916
03-13,36.522,0.023,0.951,0.803
03-14,37.539,0.039,1.628,0.528
03-15,36.757,0.057,2.4,0.507
03-16,38.054,0.054,2.289,0.629
03-17,38.642,0.042,1.785,0.736
03-18,38.231,0.031,1.293,0.849
03-19,37.975,-0.025,-1.036,0.884
03-20,37.987,-0.013,-0.542,0.857
03-21,38.884,-0.016,-0.682,0.736
03-22,39.595,-0.005,-0.216,0.919
03-23,40.074,-0.026,-1.085,0.816
03-24,40.214,0.014,0.6,0.864
03-25,40.662,0.062,2.604,0.637
03-26,40.284,0.084,3.518,0.393
03-27,39.894,0.094,3.927,0.312
03-28,39.778,0.077,3.249,0.452
03-29,39.7,0.1,4.2,0.357
03-30,40.606,0.105,4.427,0.256
03-31,40.933,0.133,5.6,0.181
04-01,41.49,0.191,8.011,0.164
04-02,42.655,0.255,10.698,0.084
04-03,43.864,0.263,11.063,0.088
04-04,43.516,0.216,9.074,0.193
04-05,44.08,0.18,7.562,0.328
04-06,44.874,0.174,7.315,0.357
04-07,43.748,0.148,6.204,0.356
04-08,44.444,0.144,6.046,0.329
04-09,44.99,0.191,8.001,0.115
04-10,45.594,0.194,8.146,0.085
04-11,45.508,0.208,8.736,0.067
04-12,45.003,0.203,8.524,0.208
04-13,46.499,0.199,8.364,0.181
04-14,46.114,0.213,8.967,0.189
04-15,50.514,0.214,8.973,0.132
04-16,50.632,0.131,5.517,0.445
04-17,54.853,0.053,2.22,0.785
04-18,54.604,0.004,0.178,0.991
04-19,56.561,-0.039,-1.65,0.866
04-20,58.472,-0.029,-1.203,0.884
04-21,61.852,-0.047,-1.985,0.866
04-22,69.124,0.025,1.031,0.958
04-23,77.292,-0.008,-0.338,0.975
04-24,80.407,-0.093,-3.91,0.908
04-25,86.327,-0.073,-3.076,0.928
04-26,86.668,-0.031,-1.323,0.982
04-27,85.619,-0.081,-3.402,0.928
04-28,89.218,-0.082,-3.452,0.893
04-29,96.363,-0.038,-1.575,0.973
04-30,108.002,0.002,0.065,0.982
05-01,109.905,-0.095,-4.009,0.893
05-02,111.896,-0.104,-4.38,0.838
05-03,114.923,-0.077,-3.223,0.877
05-04,115.896,-0.105,-4.391,0.694
05-05,116.924,-0.075,-3.165,0.8
05-06,116.962,-0.039,-1.627,0.9
05-07,120.875,-0.125,-5.25,0.831
05-08,123.742,-0.258,-10.85,0.84
05-09,120.837,-0.163,-6.852,0.928
05-10,126.898,-0.102,-4.272,0.964
05-11,135.221,0.22,9.261,0.84
05-12,157.38,0.38,15.952,0.728
05-13,175.558,0.558,23.425,0.694
05-14,175.719,0.719,30.205,0.72
05-15,182.977,0.977,41.03,0.566
05-16,190.158,1.157,48.597,0.453
05-17,217.738,1.739,73.023,0.468
05-18,241.643,1.643,69.004,0.307
05-19,260.61,1.61,67.614,0.363
05-20,260.804,1.804,75.762,0.312
05-21,273.886,1.885,79.191,0.291
05-22,282.272,2.272,95.433,0.178
05-23,285.471,2.471,103.8,0.167
05-24,289.183,2.183,91.7,0.15
05-25,319.821,1.821,76.5,0.266
05-26,337.97,0.971,40.765,0.529
05-27,348.775,-0.225,-9.441,0.88
05-28,360.753,-0.247,-10.376,0.933
05-29,374.983,-0.017,-0.7,0.993
05-30,386.481,0.481,20.192,0.879
05-31,382.418,0.418,17.545,0.857
06-01,409.262,0.262,11.0,0.893
06-02,440.128,0.128,5.357,0.924
06-03,440.287,0.287,12.056,0.812
06-04,443.423,0.423,17.75,0.779
06-05,443.48,0.479,20.125,0.762
06-06,457.725,0.725,30.439,0.612
06-07,465.92,0.921,38.665,0.268
06-08,470.119,1.119,47.0,0.424
06-09,457.097,1.097,46.083,0.457
06-10,469.317,1.317,55.3,0.368
06-11,466.07,1.07,44.934,0.437
06-12,467.618,0.618,25.964,0.728
06-13,479.894,-0.106,-4.433,0.928
06-14,474.148,0.148,6.21,0.99
06-15,473.821,-0.179,-7.524,0.84
06-16,493.46,-0.539,-22.651,0.529
06-17,500.022,-0.978,-41.087,0.544
06-18,504.167,-0.833,-35.0,0.613
06-19,511.178,-0.822,-34.529,0.629
06-20,516.388,-0.612,-25.725,0.605
06-21,536.219,0.22,9.227,0.937
06-22,537.44,0.441,18.511,0.711
06-23,523.648,0.648,27.195,0.629
06-24,503.41,0.411,17.243,0.801
06-25,495.564,0.564,23.701,0.645
06-26,495.047,1.047,43.963,0.559
06-27,506.286,0.286,12.02,0.866
06-28,508.24,0.241,10.103,0.875
06-29,507.321,0.321,13.461,0.805
