,mean,slp,chg,pvalue
01-01,0.096,0.001,0.038,0.182
01-02,0.091,0.001,0.032,0.268
01-03,0.091,0.001,0.038,0.259
01-04,0.096,0.001,0.021,0.377
01-05,0.091,0.001,0.028,0.26
01-06,0.091,0.001,0.028,0.258
01-07,0.096,0.001,0.024,0.349
01-08,0.091,0.001,0.028,0.206
01-09,0.096,0.001,0.022,0.419
01-10,0.09,0.0,0.011,0.474
01-11,0.09,0.0,0.0,0.606
01-12,0.09,0.0,0.012,0.527
01-13,0.09,0.0,0.017,0.497
01-14,0.09,0.0,0.0,0.622
01-15,0.09,0.0,0.006,0.542
01-16,0.091,0.0,0.02,0.406
01-17,0.091,0.001,0.024,0.355
01-18,0.091,0.001,0.026,0.32
01-19,0.092,0.001,0.033,0.271
01-20,0.091,0.001,0.024,0.319
01-21,0.086,0.001,0.031,0.228
01-22,0.086,0.001,0.035,0.163
01-23,0.081,0.001,0.036,0.146
01-24,0.082,0.001,0.031,0.174
01-25,0.081,0.001,0.028,0.21
01-26,0.076,0.001,0.028,0.152
01-27,0.076,0.001,0.028,0.139
01-28,0.081,0.001,0.028,0.162
01-29,0.081,0.001,0.026,0.188
01-30,0.08,0.0,0.015,0.397
01-31,0.08,0.0,0.015,0.36
02-01,0.086,0.0,0.016,0.256
02-02,0.081,0.001,0.022,0.174
02-03,0.081,0.001,0.028,0.112
02-04,0.082,0.001,0.033,0.096
02-05,0.081,0.001,0.026,0.119
02-06,0.081,0.001,0.026,0.108
02-07,0.081,0.001,0.026,0.02
02-08,0.081,0.001,0.024,0.024
02-09,0.076,0.001,0.025,0.021
02-10,0.076,0.001,0.028,0.081
02-11,0.071,0.001,0.028,0.086
02-12,0.071,0.001,0.03,0.053
02-13,0.071,0.001,0.026,0.084
02-14,0.071,0.001,0.026,0.084
02-15,0.071,0.001,0.024,0.08
02-16,0.071,0.001,0.022,0.093
02-17,0.071,0.001,0.024,0.106
02-18,0.071,0.001,0.022,0.104
02-19,0.071,0.001,0.026,0.095
02-20,0.071,0.001,0.024,0.112
02-21,0.07,0.001,0.023,0.12
02-22,0.07,0.001,0.023,0.126
02-23,0.076,0.001,0.024,0.123
02-24,0.081,0.001,0.024,0.154
02-25,0.08,0.001,0.023,0.084
02-26,0.08,0.0,0.017,0.112
02-27,0.076,0.0,0.013,0.211
02-28,0.076,0.0,0.015,0.174
03-01,0.07,0.0,0.015,0.179
03-02,0.076,0.0,0.011,0.182
03-03,0.076,0.0,0.011,0.22
03-04,0.076,0.0,0.013,0.234
03-05,0.08,0.0,0.015,0.301
03-06,0.08,0.0,0.0,0.496
03-07,0.075,0.0,0.0,0.614
03-08,0.07,0.0,0.0,0.534
03-09,0.07,0.0,0.0,0.518
03-10,0.07,0.0,0.0,0.503
03-11,0.07,0.0,0.006,0.459
