,mean,slp,chg,pvalue
01-01,4.058,0.062,2.591,0.23
01-02,3.38,0.037,1.542,0.428
01-03,4.278,0.059,2.464,0.339
01-04,4.065,0.06,2.52,0.3
01-05,3.682,0.051,2.162,0.334
01-06,4.25,0.043,1.817,0.545
01-07,4.038,0.022,0.943,0.641
01-08,3.323,0.019,0.786,0.542
01-09,2.73,0.027,1.141,0.484
01-10,2.644,0.043,1.786,0.112
01-11,4.008,0.182,7.659,0.003
01-12,3.943,0.175,7.364,0.002
01-13,3.554,0.17,7.129,0.0
01-14,3.439,0.106,4.433,0.029
01-15,3.057,0.105,4.394,0.027
01-16,3.308,0.082,3.436,0.046
01-17,3.463,0.082,3.448,0.034
01-18,3.835,0.073,3.086,0.05
01-19,3.978,0.069,2.903,0.089
01-20,3.623,0.065,2.746,0.159
01-21,3.429,0.049,2.078,0.284
01-22,3.31,0.007,0.295,0.954
01-23,2.938,0.019,0.798,0.735
01-24,2.97,0.036,1.531,0.507
01-25,2.884,0.02,0.827,0.687
01-26,3.432,0.051,2.145,0.208
01-27,3.338,0.055,2.322,0.152
01-28,3.061,0.061,2.544,0.01
01-29,2.976,0.058,2.417,0.035
01-30,3.24,0.057,2.395,0.044
01-31,3.151,0.027,1.148,0.442
02-01,3.641,-0.009,-0.394,0.876
02-02,4.706,-0.022,-0.937,0.674
02-03,5.094,-0.038,-1.587,0.473
02-04,4.682,-0.028,-1.197,0.208
02-05,4.64,0.057,2.401,0.138
02-06,4.71,0.093,3.908,0.096
02-07,4.89,0.126,5.311,0.01
02-08,4.7,0.143,6.025,0.01
02-09,4.705,0.107,4.48,0.002
02-10,4.181,0.077,3.25,0.027
02-11,3.641,0.051,2.122,0.316
02-12,3.687,0.045,1.874,0.345
02-13,3.987,0.044,1.853,0.465
02-14,3.95,0.01,0.42,0.845
02-15,4.327,-0.049,-2.046,0.322
02-16,5.002,-0.109,-4.564,0.136
02-17,5.29,-0.076,-3.195,0.031
02-18,5.066,-0.066,-2.776,0.049
02-19,4.108,-0.034,-1.443,0.133
