,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.057861082500000036,-112.33430401750007,0.018316678391129493,2.0,41.0,2.43,0.684,2.173,4.603
01-02,0.04355041659663866,-83.96728287668067,0.10813332748372173,0.0,41.0,1.829,0.517,2.219,4.048
01-03,0.045590292881944466,-87.98499537100699,0.0777931489565602,1.0,41.0,1.915,0.372,2.238,4.153
01-04,0.06039999922222221,-117.7195984452222,0.019455550686168888,2.0,41.0,2.537,0.58,1.812,4.349
01-05,0.05864764106699752,-114.33663439292803,0.0671295173343105,1.0,41.0,2.463,0.55,1.727,4.19
01-06,0.053484869696969736,-104.1962545242425,0.09867667112416756,1.0,41.0,2.247,0.49,1.65,3.897
01-07,0.06267647852941177,-122.33028058029413,0.05064441614133064,1.0,41.0,2.633,0.507,1.706,4.339
01-08,0.047747370421052635,-92.44699347168421,0.1441723871792957,0.0,41.0,2.005,0.369,2.045,4.05
01-09,0.04837663506493508,-93.60489359480523,0.17056740874257015,0.0,41.0,2.032,0.371,2.132,4.164
01-10,0.04378788530303031,-84.73198272075759,0.20028598954714738,0.0,41.0,1.839,0.346,1.924,3.763
01-11,0.058031746031746045,-113.35546021746035,0.010394092497485241,2.0,41.0,2.438,0.545,1.489,3.927
01-12,0.06114074114074074,-119.17034154034073,0.27771782454437366,0.0,41.0,2.568,0.358,1.827,4.395
01-13,0.07139423918269233,-139.85708422620198,0.04437650685196037,2.0,41.0,2.999,0.438,1.432,4.431
01-14,0.08535714973214287,-167.4289423145536,0.021936827264827485,2.0,41.0,3.585,0.747,1.493,5.078
01-15,0.07999998888888887,-156.84997788888887,0.049346085963436925,2.0,41.0,3.36,0.531,1.47,4.83
01-16,0.06671875000000002,-130.42078125000006,0.04553661991762792,2.0,41.0,2.802,0.507,1.616,4.418
01-17,0.050199998399999994,-97.64979680159999,0.08165376970532057,1.0,41.0,2.108,0.449,1.696,3.804
01-18,0.05358975217948719,-104.52591470679491,0.0777931489565602,1.0,41.0,2.251,0.59,1.528,3.779
01-19,0.06957219402852048,-135.98481596301244,0.04556389094376678,2.0,41.0,2.922,0.662,1.699,4.621
01-20,0.0726136340909091,-142.2546544477273,0.033767571415649345,2.0,41.0,3.05,0.625,1.448,4.498
01-21,0.07491070303571429,-146.86649526839287,0.050979440458215786,1.0,41.0,3.146,0.717,1.382,4.528
01-22,0.06677777305555554,-131.06876823805553,0.05401038477941178,1.0,41.0,2.805,0.767,1.084,3.889
01-23,0.05972222222222222,-117.08472222222221,0.07475474264679516,1.0,41.0,2.508,0.755,1.106,3.614
01-24,0.06188425800925925,-120.95663176050924,0.2033241245448849,0.0,41.0,2.599,0.48,1.512,4.111
01-25,0.08461841105263157,-166.1722036942105,0.1510959733107442,0.0,41.0,3.554,0.407,1.288,4.842
01-26,0.08030018060035843,-157.6200609201165,0.10036230547933256,0.0,41.0,3.373,0.679,1.294,4.667
01-27,0.08299019460784314,-162.91739902107844,0.027947639805454116,2.0,41.0,3.486,0.775,1.32,4.806
01-28,0.06999997045454531,-136.72994093863608,0.1555478494644389,0.0,41.0,2.94,0.683,1.8,4.74
01-29,0.06045455714285717,-118.03865982857148,0.12833920749020322,0.0,41.0,2.539,0.668,1.601,4.14
01-30,0.052097904248251746,-101.44371059225523,0.11613632995557222,0.0,41.0,2.188,0.642,1.658,3.846
01-31,0.04955882236842105,-96.6580858144737,0.10113774247105423,0.0,41.0,2.081,0.591,1.419,3.5
02-01,0.05045456439393942,-98.71867412348492,0.04908392501942305,2.0,41.0,2.119,0.681,1.131,3.25
02-02,0.0427922077922078,-83.4916233766234,0.062147072230951395,1.0,41.0,1.797,0.646,1.194,2.991
02-03,0.037386359090909135,-72.53533182272737,0.16914583346982526,0.0,41.0,1.57,0.575,1.452,3.022
02-04,0.03353246441558441,-64.83139636675324,0.16026840520091667,0.0,41.0,1.409,0.433,1.529,2.938
02-05,0.030975936056149733,-58.92089617624332,0.4765928389699723,0.0,41.0,1.301,0.304,2.38,3.681
02-06,0.03669565000000001,-70.37460435000001,0.30177688039522077,0.0,41.0,1.541,0.438,2.246,3.787
02-07,0.03362319078674948,-64.61275848271221,0.333377735392848,0.0,41.0,1.412,0.469,1.928,3.34
02-08,0.02756490872210953,-52.722252435496955,0.4138663375555369,0.0,41.0,1.157,0.43,1.829,2.986
02-09,0.024533329261904754,-46.992125194547604,0.47260334665183557,0.0,41.0,1.031,0.422,1.559,2.59
02-10,0.017632183908045967,-33.456735632183886,0.4382796731253633,0.0,41.0,0.741,0.277,1.437,2.178
02-11,0.02077777516666666,-39.53477255816665,0.2808846928695412,0.0,41.0,0.873,0.314,1.584,2.457
02-12,0.024198411587301596,-46.31262486301589,0.21237556406998248,0.0,41.0,1.016,0.366,1.576,2.592
02-13,0.02176923038461539,-41.61669153884616,0.2003617104029749,0.0,41.0,0.914,0.277,1.465,2.379
02-14,0.025471431553571434,-48.937391675589296,0.1925230624539238,0.0,41.0,1.069,0.324,1.471,2.54
02-15,0.027500012500000004,-52.7525249875,0.24725781456732898,0.0,41.0,1.155,0.345,1.67,2.825
02-16,0.048517080745341626,-94.7856444099379,0.06065935179743409,1.0,41.0,2.037,0.556,1.23,3.267
02-17,0.049999998333333316,-97.7699965683333,0.07590083568665285,1.0,41.0,2.1,0.568,1.18,3.28
02-18,0.04362319078674948,-84.8827584827122,0.07408250091669877,1.0,41.0,1.832,0.506,1.448,3.28
02-19,0.04003333111904761,-77.95662900697617,0.06709503179026965,1.0,41.0,1.682,0.451,1.269,2.951
02-20,0.03563333416666667,-69.33103499916668,0.07588850607321285,1.0,41.0,1.497,0.49,1.187,2.684
02-21,0.02963513333333334,-57.28063153333335,0.12106932120360958,0.0,41.0,1.245,0.434,1.367,2.612
02-22,0.013983870483870967,-26.113757097258063,0.4791861756075628,0.0,41.0,0.588,0.143,1.56,2.148
02-23,0.01250000277777776,-23.247505552777742,0.5147279668508307,0.0,41.0,0.525,0.139,1.49,2.015
02-24,0.021041667291666667,-40.022292916041664,0.3511461202521873,0.0,41.0,0.884,0.235,1.619,2.503
02-25,0.02176470529411765,-41.60764588294118,0.4383374552726653,0.0,41.0,0.914,0.188,1.465,2.379
02-26,0.028012818814102565,-54.11762480939103,0.1963386954969648,0.0,41.0,1.176,0.25,1.32,2.496
02-27,0.03999994749999987,-78.05989505249974,0.11581829474650318,0.0,41.0,1.68,0.447,1.1,2.78
02-28,0.025573122094861664,-49.28067106762847,0.32292109642586486,0.0,41.0,1.074,0.236,1.329,2.403
03-01,0.030499999090909086,-59.219498182727264,0.21237556406998248,0.0,41.0,1.281,0.331,1.14,2.421
03-02,0.028501975820158107,-55.37544966449605,0.2218497199183811,0.0,41.0,1.197,0.286,1.03,2.227
03-03,0.0243208391904048,-46.387357541619195,0.3228396800570206,0.0,41.0,1.021,0.189,1.744,2.765
03-04,0.038649998500000005,-74.24134700150002,0.15368480374442117,0.0,41.0,1.623,0.285,2.247,3.87
03-05,0.027813045452173918,-52.81827785889566,0.2043665291857466,0.0,41.0,1.168,0.256,2.224,3.392
03-06,0.011922196796338672,-21.132471395881005,0.5975679869340738,0.0,41.0,0.5,0.121,2.462,2.962
03-07,0.012142856904761905,-21.663571052619048,0.5147279668508307,0.0,41.0,0.51,0.108,2.367,2.877
03-08,0.014642848124999986,-26.691053501874972,0.4251795087510768,0.0,41.0,0.615,0.128,2.287,2.902
03-09,0.010134647134646964,-17.679159722159284,0.6211391975666176,0.0,41.0,0.426,0.062,2.377,2.803
03-10,0.012733335000000002,-22.953936665000004,0.5292786184852569,0.0,41.0,0.535,0.063,2.245,2.78
03-11,0.010027276727272725,-17.544526177818177,0.765391167119502,0.0,41.0,0.422,0.064,2.299,2.721
03-12,0.0050227289204545535,-7.040435111988652,0.8750422653899088,0.0,41.0,0.211,0.035,2.9,3.111
03-13,0.01689903846153847,-30.181177984615395,0.6370901379646674,0.0,41.0,0.71,0.112,3.262,3.972
03-14,0.0055203636199095026,-7.715206976199097,0.8222198716006062,0.0,41.0,0.231,0.038,3.21,3.441
03-15,-0.0071527894444444705,18.018426099444497,0.910564557126583,-0.0,41.0,-0.3,-0.047,3.863,3.563
03-16,-0.024999984999999957,54.92496981499991,0.5293305852506016,-0.0,41.0,-1.05,-0.128,5.45,4.4
03-17,-0.026525202785145884,57.52388036750662,0.3107769551363715,-0.0,41.0,-1.115,-0.177,5.031,3.916
03-18,-0.06057272500000001,125.03487727500001,0.03091460436367144,-2.0,41.0,-2.544,-0.402,5.161,2.617
03-19,-0.057899999999999986,119.27209999999998,0.08165376970532057,-1.0,41.0,-2.432,-0.414,4.688,2.256
03-20,-0.06737557239819003,138.20376922398188,0.10096912401379199,-0.0,41.0,-2.83,-0.528,4.868,2.038
03-21,-0.03888544891640867,81.42201248390093,0.3120460087639092,-0.0,41.0,-1.633,-0.294,4.468,2.835
