,mean,slp,chg,pvalue
01-01,1.076,0.011,0.467,0.288
01-02,1.147,0.013,0.564,0.075
01-03,1.005,0.015,0.63,0.066
01-04,1.096,0.015,0.638,0.077
01-05,1.08,0.012,0.509,0.117
01-06,0.958,0.022,0.913,0.01
01-07,1.038,0.022,0.903,0.005
01-08,0.904,0.023,0.963,0.004
01-09,0.804,0.025,1.044,0.001
01-10,0.825,0.025,1.05,0.0
01-11,0.788,0.021,0.901,0.002
01-12,0.77,0.024,1.005,0.0
01-13,0.75,0.02,0.84,0.001
01-14,0.747,0.013,0.56,0.004
01-15,0.714,0.017,0.709,0.001
01-16,0.71,0.016,0.675,0.003
01-17,0.69,0.014,0.583,
01-18,0.815,0.021,0.884,0.002
01-19,0.86,0.02,0.84,0.044
01-20,0.804,0.013,0.538,0.177
01-21,0.81,0.01,0.42,0.314
01-22,0.778,0.008,0.315,0.515
01-23,0.776,0.009,0.383,0.36
01-24,0.889,0.008,0.326,0.476
01-25,0.918,0.014,0.574,0.271
01-26,0.794,0.011,0.455,0.215
01-27,0.742,0.012,0.517,0.154
01-28,0.681,0.012,0.512,0.114
01-29,0.721,0.014,0.6,0.047
01-30,0.734,0.017,0.707,0.08
01-31,0.686,0.013,0.555,0.103
02-01,0.712,0.012,0.522,0.163
02-02,0.725,0.009,0.376,0.271
02-03,0.934,0.005,0.2,0.675
02-04,0.915,0.001,0.039,0.877
02-05,0.957,0.005,0.228,0.642
02-06,0.977,0.013,0.563,0.157
02-07,0.945,0.015,0.63,0.11
02-08,0.934,0.017,0.709,0.0
02-09,0.832,0.014,0.606,0.0
02-10,0.874,0.017,0.709,0.013
02-11,0.81,0.01,0.42,0.133
02-12,0.79,0.01,0.42,0.018
02-13,0.762,0.01,0.437,
02-14,0.764,0.011,0.457,
02-15,0.77,0.012,0.501,
02-16,0.726,0.009,0.383,0.036
02-17,0.694,0.009,0.375,0.011
02-18,0.751,0.014,0.598,0.016
02-19,0.939,0.006,0.246,0.475
