,mean,slp,chg,pvalue
01-01,0.852,0.012,0.517,0.088
01-02,0.823,0.013,0.55,0.004
01-03,0.812,0.012,0.485,0.007
01-04,0.801,0.011,0.464,0.004
01-05,0.78,0.009,0.397,0.008
01-06,0.768,0.009,0.369,0.092
01-07,0.768,0.009,0.357,0.111
01-08,0.758,0.008,0.315,0.132
01-09,0.746,0.007,0.275,0.15
01-10,0.716,0.006,0.236,0.192
01-11,0.706,0.006,0.25,0.164
01-12,0.706,0.006,0.267,0.167
01-13,0.706,0.006,0.238,0.17
01-14,0.695,0.005,0.23,0.026
01-15,0.684,0.005,0.197,0.047
01-16,0.674,0.005,0.189,0.147
01-17,0.654,0.004,0.176,0.177
01-18,0.643,0.003,0.144,0.252
01-19,0.622,0.003,0.109,0.225
01-20,0.612,0.003,0.107,0.311
01-21,0.603,0.003,0.132,0.322
01-22,0.584,0.004,0.17,0.229
01-23,0.584,0.004,0.172,0.203
01-24,0.575,0.005,0.21,0.003
01-25,0.574,0.004,0.181,0.001
01-26,0.564,0.004,0.172,0.003
01-27,0.554,0.004,0.161,0.003
01-28,0.524,0.003,0.137,0.003
01-29,0.503,0.003,0.14,0.014
01-30,0.493,0.003,0.14,0.024
01-31,0.493,0.003,0.14,0.15
02-01,0.483,0.003,0.134,0.128
02-02,0.473,0.003,0.119,0.14
02-03,0.503,0.003,0.116,0.146
02-04,0.493,0.003,0.13,0.018
02-05,0.493,0.003,0.132,0.013
02-06,0.483,0.003,0.14,0.019
02-07,0.493,0.003,0.138,0.089
02-08,0.483,0.003,0.13,0.096
02-09,0.463,0.003,0.132,0.107
02-10,0.474,0.004,0.149,0.0
02-11,0.484,0.004,0.15,0.0
02-12,0.474,0.004,0.15,0.0
02-13,0.464,0.004,0.15,0.0
02-14,0.453,0.003,0.12,0.0
02-15,0.443,0.003,0.126,0.0
02-16,0.443,0.003,0.112,
02-17,0.503,0.003,0.119,
02-18,0.493,0.003,0.13,0.037
02-19,0.493,0.003,0.134,0.074
02-20,0.522,0.003,0.105,0.351
02-21,0.532,0.002,0.095,0.261
02-22,0.522,0.002,0.105,0.271
02-23,0.512,0.002,0.086,0.38
02-24,0.512,0.002,0.07,0.522
02-25,0.501,0.001,0.05,0.536
02-26,0.511,0.001,0.042,0.684
02-27,0.521,0.001,0.042,0.641
