,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,-0.04500010000000003,174.32769845000007,0.9308944861508908,-0.0,42.0,-1.891,-0.021,85.273,83.382
01-02,0.16249987499999996,-243.46849906249992,0.6411119780101844,0.0,42.0,6.825,0.074,78.119,84.944
01-03,0.20714300000000005,-334.4824275000001,0.49468529961579577,0.0,42.0,8.7,0.097,75.454,84.154
01-04,0.13333347619047636,-186.6502846428575,0.5952884599231139,0.0,42.0,5.6,0.063,77.217,82.817
01-05,0.18181818181818182,-283.94545604545453,0.5224855870899312,0.0,42.0,7.636,0.085,75.873,83.509
01-06,0.2037037037037037,-331.55555555555554,0.36258648248487413,0.0,42.0,8.556,0.09,71.574,80.13
01-07,0.3125,-546.4937515,0.3512719469085064,0.0,42.0,13.125,0.141,71.944,85.069
01-08,0.2857142857142857,-492.28571428571433,0.27348620833183723,0.0,42.0,12.0,0.135,73.143,85.143
01-09,0.2,-321.850001,0.4160655673056204,0.0,42.0,8.4,0.096,73.95,82.35
01-10,0.14285714285714285,-208.04285864285714,0.5401242338178749,0.0,42.0,6.0,0.07,74.671,80.671
01-11,0.09333343333333347,-110.47019845000025,0.7722726596161027,0.0,42.0,3.92,0.047,74.237,78.157
01-12,0.08333333333333333,-90.42499899999999,0.6417476527473347,0.0,42.0,3.5,0.043,74.492,77.992
01-13,0.08333333333333333,-90.07500099999999,0.7590010241746479,0.0,42.0,3.5,0.043,74.842,78.342
01-14,0.2318180909090909,-387.6202752727272,0.5510673757159255,0.0,42.0,9.736,0.116,71.148,80.884
01-15,0.2903225806451613,-505.29999950000007,0.428787131022351,0.0,42.0,12.194,0.134,69.248,81.442
01-16,0.2692307692307692,-461.276924076923,0.27719490914088096,0.0,42.0,11.307,0.132,71.531,82.838
01-17,0.1916665833333333,-307.9373343749999,0.39629240667196264,0.0,42.0,8.05,0.095,71.371,79.421
01-18,0.1599998499999998,-244.8697010749996,0.600149330352385,0.0,42.0,6.72,0.079,71.77,78.49
