,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,-0.0009056,1.831859,0.0970950199111531,-1.0,43.0,-0.038,-0.006,0.04,0.002
01-02,-0.0007074999999999999,1.4393379999999998,0.056680637872765116,-1.0,43.0,-0.03,-0.005,0.039,0.009
01-03,-0.0007546666666666667,1.5243323333333334,0.08632413497710534,-1.0,43.0,-0.032,-0.004,0.031,-0.001
01-04,-0.0004373636363636364,0.8840662727272728,0.014621905808795743,-2.0,43.0,-0.019,-0.003,0.019,0.0
01-05,-0.0009055999999999999,1.8253499999999998,0.010174329482872668,-2.0,43.0,-0.038,-0.009,0.033,-0.005
01-06,-0.0023701250000000124,4.768550000000024,0.0017701193189907372,-3.0,43.0,-0.099,-0.031,0.078,-0.021
01-07,-0.0010187999999999998,2.0579759999999996,0.005529646747484351,-3.0,43.0,-0.043,-0.012,0.042,-0.001
01-08,-0.0006603333333333334,1.3376466666666669,0.01111661068020453,-2.0,43.0,-0.028,-0.004,0.031,0.003
01-09,-0.00020214285714285714,0.4161717142857143,0.016835395679265952,-2.0,43.0,-0.008,-0.002,0.016,0.008
01-10,-0.000283,0.586659,0.07156313055062347,-1.0,43.0,-0.012,-0.002,0.027,0.015
01-11,-0.000566,1.1738840000000001,0.1485388695548937,-0.0,43.0,-0.024,-0.003,0.054,0.03
01-12,-0.0026885,5.45907,0.08625455435019935,-1.0,43.0,-0.113,-0.009,0.139,0.026
01-13,-0.003773333333333336,7.660432666666671,0.039242446838337,-2.0,43.0,-0.158,-0.013,0.193,0.035
01-14,-0.0035905625,7.294325,0.03821901527585103,-2.0,43.0,-0.151,-0.017,0.189,0.038
01-15,-0.0023583333333333334,4.8581666666666665,0.09441753751441762,-1.0,43.0,-0.099,-0.018,0.191,0.092
01-16,-0.0031534285714285713,6.4766571428571424,0.06516628839148653,-1.0,43.0,-0.132,-0.035,0.236,0.104
01-17,-0.0033959999999999,6.9221799999998,0.04525313429509881,-2.0,43.0,-0.142,-0.047,0.201,0.059
01-18,-0.003563703703703704,7.2292874074074085,0.01076333168582666,-2.0,43.0,-0.15,-0.055,0.177,0.027
01-19,-0.0033959999999999997,6.88256,0.006979358796430857,-3.0,43.0,-0.143,-0.052,0.162,0.019
01-20,-0.004150666666666666,8.380573333333333,0.0019445348780022798,-3.0,43.0,-0.174,-0.046,0.166,-0.008
01-21,-0.0037497500000000126,7.619492000000025,0.005731426753746494,-3.0,43.0,-0.158,-0.028,0.199,0.041
01-22,-0.0032673636363636364,6.633777272727273,0.009773140552216564,-3.0,43.0,-0.138,-0.013,0.168,0.03
