,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.047166666666666655,-89.19216666666665,0.3282161631625722,0.0,41.0,1.981,0.272,4.151,6.132
01-02,0.010870019157088129,-16.77666829501917,0.7665777810868124,0.0,41.0,0.457,0.059,4.735,5.192
01-03,0.013298160535117058,-22.111622909699,0.13260287345266386,0.0,41.0,0.559,0.074,4.205,4.764
01-04,0.023347499999999993,-42.31345249999999,0.4580988046997776,0.0,41.0,0.981,0.124,3.891,4.872
01-05,0.03963607954545455,-74.13852301136363,0.507407727890363,0.0,41.0,1.665,0.209,4.301,5.966
01-06,0.0343110902255639,-63.493869360902245,0.34403514514179667,0.0,41.0,1.441,0.201,4.408,5.849
01-07,0.018959558573853983,-32.523157589134115,0.611702017431357,0.0,41.0,0.796,0.097,4.998,5.794
01-08,0.008468286445012789,-12.202004603580564,0.839770035257255,0.0,41.0,0.355,0.042,4.557,4.912
01-09,0.01918573529411765,-33.14508485294118,0.6370901379646674,0.0,41.0,0.806,0.111,4.823,5.629
01-10,0.03490333333333333,-64.62116333333331,0.3688595061962405,0.0,41.0,1.465,0.242,4.453,5.918
01-11,0.09851937499999999,-191.28023062499997,0.0003895666849387247,3.0,41.0,4.137,0.604,3.69,7.827
01-12,0.18601354166666662,-366.3508697916666,0.0038173234101979148,3.0,41.0,7.812,0.914,1.77,9.582
01-13,0.19011794871794868,-374.3857794871794,0.013454976265561358,2.0,41.0,7.985,0.915,1.858,9.843
01-14,0.1307967948717949,-255.18019294871803,0.06069186057338816,1.0,41.0,5.493,0.707,3.667,9.16
01-15,0.07304707792207794,-141.0403087662338,0.1411371523446212,0.0,41.0,3.068,0.401,3.52,6.588
01-16,0.0728542025862069,-140.5415509698276,0.16366570288159843,0.0,41.0,3.06,0.412,3.637,6.697
01-17,0.07631602809706257,-147.91454016602808,0.10819267830051538,0.0,41.0,3.205,0.458,3.115,6.32
01-18,0.05764814814814814,-110.42764814814814,0.2758737515323779,0.0,41.0,2.421,0.325,3.658,6.079
01-19,0.03511772727272729,-65.10633681818184,0.5975217528684635,0.0,41.0,1.475,0.145,4.392,5.867
01-20,0.04963219696969699,-94.79996174242429,0.3932020719760032,0.0,41.0,2.085,0.228,3.422,5.507
01-21,0.037733333333333285,-71.18393333333323,0.4517264720866896,0.0,41.0,1.585,0.2,3.49,5.075
01-22,0.03811066666666667,-72.19292266666666,0.3748447068875218,0.0,41.0,1.601,0.246,3.228,4.829
01-23,0.011102307692307698,-17.354213076923088,0.7360576101449354,0.0,41.0,0.467,0.064,4.617,5.084
