,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,-0.018900357142857108,48.32821321428564,0.7603098179222483,-0.0,37.0,-0.793,-0.069,10.924,10.131
01-02,-0.012048007246376866,34.587470471014605,0.7575791260670586,-0.0,37.0,-0.506,-0.044,10.744,10.238
01-03,0.0,10.5276,0.8864681079889876,0.0,37.0,0.0,0.0,10.528,10.528
01-04,-0.002021428571428555,14.564392857142824,0.8267229111693499,-0.0,37.0,-0.085,-0.007,10.564,10.479
01-05,-0.011005555555555558,32.166094444444454,0.8030538674654029,-0.0,37.0,-0.462,-0.041,10.386,9.924
01-06,-0.020438888888888854,51.23086111111104,0.6702892618882039,-0.0,37.0,-0.858,-0.076,10.782,9.924
01-07,-0.019914814814814785,50.184285185185125,0.6275735805635831,-0.0,37.0,-0.837,-0.074,10.773,9.936
01-08,-0.019540476190476202,49.49333095238097,0.6318107347262336,-0.0,37.0,-0.821,-0.073,10.823,10.002
01-09,-0.02203310023310023,54.44280116550116,0.6326727885137451,-0.0,37.0,-0.925,-0.083,10.839,9.914
01-10,-0.014621666666666666,39.64216833333333,0.7151693513764446,-0.0,37.0,-0.614,-0.055,10.706,10.092
01-11,-0.025048358585858604,60.46427209595963,0.6438097238576448,-0.0,37.0,-1.052,-0.094,10.894,9.842
01-12,-0.0235833333333334,57.538616666666805,0.6263034222716279,-0.0,37.0,-0.99,-0.089,10.867,9.877
01-13,-0.018857157258064562,48.10044304435493,0.6327184799232142,-0.0,37.0,-0.792,-0.071,10.782,9.99
01-14,-0.02031794871794871,51.04594358974357,0.6177734491022722,-0.0,37.0,-0.854,-0.077,10.837,9.983
01-15,-0.010748557692307606,31.935869711538288,0.7603662025424152,-0.0,37.0,-0.451,-0.041,10.664,10.213
01-16,-0.011136574074074052,32.71073842592588,0.8493695111794324,-0.0,37.0,-0.467,-0.042,10.671,10.204
01-17,0.0,10.471,1.0,0.0,37.0,0.0,0.0,10.471,10.471
01-18,0.007075000000000011,-3.657775000000022,0.9384910963130666,0.0,37.0,0.297,0.027,10.344,10.641
01-19,0.013169913419913477,-15.829317099567213,0.8610820142534725,0.0,37.0,0.553,0.05,10.234,10.787
01-20,0.021730357142857103,-32.924523214285635,0.826951446975992,0.0,37.0,0.913,0.083,10.08,10.993
01-21,0.0,10.471,1.0,0.0,37.0,0.0,0.0,10.471,10.471
01-22,-0.010900740740740747,32.23977925925927,0.9076996086366786,-0.0,37.0,-0.458,-0.042,10.667,10.209
01-23,0.0,10.471,0.9692630760168672,0.0,37.0,0.0,0.0,10.471,10.471
01-24,0.0,10.471,0.9537295030779298,0.0,37.0,0.0,0.0,10.471,10.471
01-25,0.0012774305555555698,7.919971180555528,0.8465146835823683,0.0,37.0,0.054,0.005,10.448,10.502
01-26,0.005895833333333408,-1.5859791666668155,0.7921837189990013,0.0,37.0,0.248,0.023,10.082,10.33
01-27,0.01886666666666664,-27.488733333333276,0.6983432275411674,0.0,37.0,0.793,0.073,9.848,10.641
01-28,0.014185463659147898,-18.14037092731835,0.7600942701977209,0.0,37.0,0.595,0.055,9.933,10.528
01-29,0.018697610513739516,-27.151128195937815,0.7372095247118666,0.0,37.0,0.786,0.073,9.851,10.637
01-30,0.016845238095238108,-23.4519404761905,0.7921843819249352,0.0,37.0,0.707,0.065,9.885,10.592
01-31,0.015867127496159726,-21.498653609830974,0.7750362379789795,0.0,37.0,0.667,0.062,9.902,10.569
02-01,0.0,10.1031,0.9718121689868844,0.0,37.0,0.0,0.0,10.103,10.103
02-02,0.0,10.3012,0.9435949607986884,0.0,37.0,0.0,0.0,10.301,10.301
02-03,0.0,10.5276,1.0,0.0,37.0,0.0,0.0,10.528,10.528
02-04,0.0,10.754,0.9268413980533023,0.0,37.0,0.0,0.0,10.754,10.754
02-05,0.019540476190476185,-28.551330952380937,0.6416361924924954,0.0,37.0,0.821,0.076,10.119,10.94
02-06,0.017818518518518497,-25.112581481481442,0.7238551890776739,0.0,37.0,0.749,0.069,10.15,10.899
