,mean,slp,chg,pvalue
01-01,0.832,0.014,0.573,0.34
01-02,0.905,0.021,0.866,0.156
01-03,1.043,0.027,1.12,0.126
01-04,0.91,0.021,0.873,0.182
01-05,0.888,0.015,0.637,0.283
01-06,0.897,0.013,0.549,0.308
01-07,0.806,0.012,0.486,0.392
01-08,0.68,0.01,0.436,0.392
01-09,0.784,0.007,0.285,0.61
01-10,0.91,0.01,0.42,0.386
01-11,0.945,0.02,0.84,0.149
01-12,1.102,0.023,0.98,0.102
01-13,1.03,0.021,0.871,0.169
01-14,0.9,0.02,0.84,0.143
01-15,0.814,0.019,0.782,0.12
01-16,0.749,0.018,0.77,0.091
01-17,0.923,0.015,0.63,0.436
01-18,0.976,0.001,0.054,0.945
01-19,0.888,-0.006,-0.245,0.718
01-20,0.955,-0.009,-0.38,0.555
01-21,0.822,-0.006,-0.269,0.537
01-22,0.858,-0.004,-0.158,0.76
01-23,0.912,-0.006,-0.252,0.722
01-24,0.788,-0.003,-0.115,0.794
01-25,1.268,0.007,0.287,0.758
01-26,1.203,-0.005,-0.223,0.726
01-27,1.205,-0.011,-0.45,0.423
01-28,1.344,-0.013,-0.535,0.385
01-29,1.28,-0.009,-0.365,0.611
01-30,1.466,-0.008,-0.35,0.522
01-31,1.472,-0.005,-0.193,0.762
02-01,1.346,-0.008,-0.324,0.495
02-02,1.291,-0.008,-0.35,0.502
02-03,1.37,-0.03,-1.239,0.175
02-04,1.345,-0.03,-1.26,0.132
02-05,1.468,-0.022,-0.935,0.222
02-06,1.418,-0.016,-0.665,0.53
02-07,1.624,-0.002,-0.084,0.845
02-08,1.518,-0.024,-1.02,0.416
02-09,1.404,-0.023,-0.945,0.278
02-10,1.32,-0.02,-0.84,0.229
02-11,1.816,-0.028,-1.17,0.217
02-12,2.221,-0.029,-1.204,0.251
02-13,2.245,-0.03,-1.246,0.36
02-14,2.198,-0.025,-1.036,0.351
02-15,2.172,-0.017,-0.723,0.37
02-16,1.91,-0.02,-0.84,0.306
02-17,1.571,-0.018,-0.738,0.358
02-18,1.384,-0.022,-0.912,0.138
02-19,1.32,-0.021,-0.889,0.169
02-20,1.353,-0.014,-0.57,0.392
02-21,2.052,-0.005,-0.197,0.854
02-22,2.252,-0.006,-0.269,0.803
02-23,2.593,-0.005,-0.217,0.871
02-24,2.375,0.0,0.0,1.0
02-25,2.219,-0.001,-0.06,0.957
02-26,1.995,-0.01,-0.42,0.657
02-27,2.338,-0.024,-1.02,0.351
02-28,2.27,-0.058,-2.453,0.089
03-01,2.178,-0.046,-1.925,0.021
03-02,2.335,-0.041,-1.733,0.26
03-03,2.445,-0.04,-1.68,0.269
03-04,3.157,-0.117,-4.907,0.052
03-05,2.854,-0.093,-3.9,0.079
03-06,2.598,-0.065,-2.751,0.143
03-07,2.56,-0.059,-2.477,0.109
03-08,2.617,-0.055,-2.326,0.135
03-09,2.377,-0.026,-1.09,0.435
03-10,2.32,-0.0,-0.02,0.974
03-11,2.189,-0.001,-0.058,0.963
03-12,2.096,-0.018,-0.764,0.537
03-13,1.995,-0.02,-0.824,0.474
03-14,2.187,-0.016,-0.67,0.551
03-15,2.045,0.0,0.0,1.0
03-16,1.87,-0.001,-0.022,0.993
03-17,1.902,-0.017,-0.695,0.687
03-18,2.277,-0.015,-0.64,0.53
03-19,2.362,-0.026,-1.086,0.374
03-20,3.435,-0.04,-1.68,0.335
03-21,3.587,-0.015,-0.636,0.672
03-22,2.825,-0.01,-0.42,0.82
03-23,2.208,-0.005,-0.196,0.871
03-24,2.513,-0.013,-0.56,0.618
03-25,2.472,-0.005,-0.229,0.845
03-26,2.516,-0.007,-0.307,0.837
03-27,2.451,0.022,0.916,0.449
03-28,2.247,0.003,0.14,0.94
03-29,2.89,-0.02,-0.84,0.5
03-30,2.658,-0.052,-2.197,0.113
03-31,2.882,-0.017,-0.725,0.68
04-01,2.422,0.003,0.14,0.965
04-02,2.273,-0.025,-1.04,0.416
04-03,1.958,-0.014,-0.584,0.573
04-04,2.396,-0.018,-0.746,0.58
04-05,2.723,-0.014,-0.602,0.495
04-06,2.7,-0.01,-0.402,0.745
04-07,2.287,0.003,0.14,0.862
04-08,1.86,-0.001,-0.03,0.965
04-09,1.61,0.0,0.0,1.0
04-10,1.534,0.006,0.273,0.871
04-11,2.257,0.004,0.15,0.957
04-12,2.255,0.01,0.42,0.762
04-13,2.342,0.013,0.56,0.742
04-14,3.772,0.044,1.857,0.272
04-15,3.444,0.069,2.88,0.274
04-16,2.802,0.054,2.25,0.098
04-17,2.577,0.024,1.005,0.308
04-18,2.483,0.057,2.38,0.097
04-19,2.233,0.025,1.05,0.335
04-20,1.8,0.01,0.42,0.597
04-21,2.08,0.01,0.42,0.655
04-22,2.351,0.011,0.441,0.77
04-23,2.1,-0.02,-0.84,0.573
04-24,2.453,-0.005,-0.21,0.905
04-25,2.656,0.023,0.963,0.53
04-26,2.112,0.014,0.578,0.721
04-27,2.78,0.029,1.224,0.319
04-28,2.065,0.04,1.68,0.233
04-29,2.576,0.092,3.864,0.091
04-30,2.512,0.064,2.678,0.093
05-01,3.023,0.076,3.192,0.099
05-02,2.973,0.036,1.516,0.374
05-03,2.965,0.03,1.26,0.461
05-04,2.4,0.031,1.285,0.368
05-05,2.106,0.021,0.867,0.537
05-06,1.648,0.016,0.686,0.481
05-07,1.654,0.017,0.714,0.455
05-08,1.943,0.036,1.532,0.078
05-09,2.398,0.036,1.522,0.146
05-10,1.934,0.017,0.72,0.339
05-11,2.432,0.004,0.174,0.897
05-12,2.986,0.001,0.056,0.957
05-13,2.626,0.002,0.089,0.94
05-14,2.809,-0.003,-0.126,0.953
05-15,2.046,-0.02,-0.827,0.296
05-16,2.031,-0.028,-1.176,0.357
05-17,1.871,-0.019,-0.778,0.316
05-18,1.695,-0.011,-0.467,0.204
05-19,1.405,-0.0,-0.02,0.922
05-20,1.344,0.009,0.385,0.729
05-21,1.555,0.01,0.42,0.567
05-22,2.128,-0.002,-0.101,0.841
05-23,1.685,-0.001,-0.04,0.948
05-24,1.776,-0.008,-0.342,0.657
05-25,1.454,-0.002,-0.072,0.914
05-26,1.934,-0.011,-0.453,0.595
05-27,1.797,-0.016,-0.69,0.404
05-28,1.858,-0.034,-1.415,0.233
05-29,1.597,-0.047,-1.974,0.126
05-30,1.477,-0.047,-1.96,0.109
05-31,1.367,-0.026,-1.102,0.278
06-01,1.219,-0.013,-0.549,0.416
06-02,1.06,-0.009,-0.373,0.573
06-03,2.742,-0.005,-0.211,0.762
06-04,2.234,-0.011,-0.48,0.626
06-05,1.665,-0.01,-0.42,0.566
06-06,1.396,-0.018,-0.756,0.313
06-07,1.338,-0.015,-0.649,0.264
06-08,1.134,-0.011,-0.443,0.435
06-09,1.005,-0.01,-0.402,0.368
06-10,1.013,-0.014,-0.582,0.38
06-11,1.04,-0.019,-0.801,0.246
06-12,0.907,-0.018,-0.735,0.283
06-13,0.82,-0.009,-0.367,0.448
06-14,0.646,-0.008,-0.35,0.351
06-15,0.788,-0.004,-0.175,0.418
