,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,-0.06658823529411766,142.6569705882353,0.09678146852964065,-1.0,43.0,-2.797,-0.2,10.879,8.082
01-02,-0.06890434782608694,147.03449565217386,0.1022645986407491,-0.0,43.0,-2.894,-0.187,10.673,7.779
01-03,-0.08332777777777789,176.1643555555558,0.0034286296379368864,-3.0,43.0,-3.5,-0.198,11.259,7.759
01-04,-0.08699629629629631,183.61459259259263,4.361235837802013e-06,-3.0,43.0,-3.654,-0.184,11.449,7.795
01-05,-0.08961666666666668,188.57233333333335,0.014734340306209903,-2.0,43.0,-3.764,-0.189,11.221,7.457
01-06,-0.08318484848484853,175.85019696969704,0.0031178703895415882,-3.0,43.0,-3.493,-0.193,11.227,7.734
01-07,-0.08404242424242425,177.5087484848485,0.024244355455832922,-2.0,43.0,-3.53,-0.223,11.189,7.659
01-08,-0.07611724137931034,161.63008275862066,0.008394960596909806,-3.0,43.0,-3.197,-0.215,10.994,7.797
01-09,-0.07836923076923084,166.4170615384617,0.014022208401338165,-2.0,43.0,-3.291,-0.227,11.324,8.033
01-10,-0.07861111111111116,167.0423222222223,0.012366040481137874,-2.0,43.0,-3.302,-0.23,11.471,8.169
01-11,-0.10107142857142862,212.44405714285722,0.0021580182599834075,-3.0,43.0,-4.245,-0.297,12.424,8.179
01-12,-0.11468947368421058,239.84994736842117,0.005308746079796034,-3.0,43.0,-4.816,-0.341,12.879,8.063
01-13,-0.11320000000000004,236.84270000000006,0.002034246178888255,-3.0,43.0,-4.755,-0.333,12.82,8.065
01-14,-0.13947857142857142,289.42814285714286,0.008607750846002515,-3.0,43.0,-5.858,-0.408,13.4,7.542
01-15,-0.13061538461538463,272.12626923076925,0.011658874509691719,-2.0,43.0,-5.485,-0.377,13.638,8.153
01-16,-0.11697333333333333,245.35156666666668,0.03272087586793959,-2.0,43.0,-4.913,-0.322,13.861,8.948
01-17,-0.10074799999999996,212.41979999999992,0.06538935815959812,-1.0,43.0,-4.232,-0.253,13.04,8.808
01-18,-0.08906176470588235,188.5945294117647,0.10927231463132703,-0.0,43.0,-3.74,-0.219,12.341,8.601
01-19,-0.06603333333333333,142.53766666666667,0.2762590594456986,-0.0,43.0,-2.774,-0.168,11.858,9.084
01-20,-0.05801499999999997,126.95379999999994,0.42026026200089084,-0.0,43.0,-2.437,-0.148,12.142,9.705
01-21,-0.02476250000000002,61.18460000000004,0.6526832370013438,-0.0,43.0,-1.04,-0.062,12.18,11.14
01-22,-0.020214285714285678,51.60707142857136,0.8097737999835746,-0.0,43.0,-0.849,-0.053,11.603,10.754
01-23,-0.010290909090909088,31.335818181818176,0.7935914140262741,-0.0,43.0,-0.432,-0.029,10.97,10.538
01-24,-0.021909677419354803,54.46015483870961,0.7376777842621929,-0.0,43.0,-0.92,-0.066,11.101,10.181
01-25,-0.026348275862068966,63.110951724137934,0.28477800503127515,-0.0,43.0,-1.107,-0.083,10.968,9.861
01-26,-0.02264000000000017,56.17550000000034,0.5155201572523371,-0.0,43.0,-0.951,-0.071,11.371,10.42
01-27,-0.01929545454545455,49.1468090909091,0.622788834678109,-0.0,43.0,-0.81,-0.059,10.961,10.151
01-28,-0.011320000000000085,34.27130000000017,0.8097737999835746,-0.0,43.0,-0.475,-0.034,11.869,11.394
01-29,-0.009433333333333257,30.356466666666513,0.8423372744621924,-0.0,43.0,-0.396,-0.027,11.688,11.292
01-30,-0.025727272727272762,62.774545454545525,0.6526832370013438,-0.0,43.0,-1.08,-0.071,11.86,10.78
01-31,-0.025469999999999972,62.40149999999994,0.5599847558033493,-0.0,43.0,-1.069,-0.07,11.996,10.927
02-01,-0.028300000000000016,67.97660000000003,0.441413975081677,-0.0,43.0,-1.189,-0.077,11.971,10.782
02-02,-0.028299999999999992,67.63699999999999,0.4719896815638953,-0.0,43.0,-1.188,-0.078,11.631,10.443
02-03,-0.02080882352941175,52.3716470588235,0.6962432175496902,-0.0,43.0,-0.874,-0.058,11.191,10.317
