,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.514285857142857,-987.7859996428568,0.0012247671467253696,3.0,38.0,21.6,0.501,29.986,51.586
01-02,0.681250125,-1316.5471246875,0.0009915843058689866,3.0,38.0,28.612,0.613,31.647,60.259
01-03,0.6590909090909091,-1271.234091909091,0.06275320728402245,1.0,38.0,27.682,0.546,33.107,60.789
01-04,0.6499994999999998,-1253.0739997499995,0.10213167010548152,0.0,38.0,27.3,0.502,33.275,60.575
01-05,0.8652173478260871,-1678.071653782609,0.061018432693750624,1.0,38.0,36.34,0.58,34.193,70.533
01-06,0.9249996249999999,-1798.1367519374999,9.927334330139814e-05,3.0,38.0,38.849,0.643,32.438,71.287
01-07,0.8076923076923077,-1564.6653836153846,0.008163370753007326,3.0,38.0,33.923,0.502,33.758,67.681
01-08,0.7615384615384614,-1473.8230764230766,0.092058968036413,1.0,38.0,31.984,0.451,33.262,65.246
01-09,0.9666666190476191,-1881.416571547619,0.06356071281608222,1.0,38.0,40.6,0.642,31.617,72.217
01-10,0.841176705882353,-1630.9504685000002,0.05601363814589577,1.0,38.0,35.33,0.539,33.738,69.068
01-11,0.8,-1549.3999995000001,0.06279476272993412,1.0,38.0,33.6,0.541,33.8,67.4
01-12,0.55,-1046.625,0.08079730823927789,1.0,38.0,23.1,0.374,41.825,64.925
01-13,0.6750000714285714,-1294.1126416785714,0.03630463000617068,2.0,38.0,28.351,0.468,41.712,70.063
01-14,0.6777775555555555,-1300.910666222222,0.1250856595446186,0.0,38.0,28.467,0.471,40.411,68.878
01-15,0.6210525789473684,-1190.0525264473686,0.1745380369906271,0.0,38.0,26.084,0.431,39.011,65.095
01-16,0.6000000833333333,-1150.0001664583333,0.14128324371813106,0.0,38.0,25.2,0.414,37.4,62.6
01-17,0.625,-1194.987499,0.11031963971553482,0.0,38.0,26.25,0.426,41.888,68.138
01-18,0.9700000333333333,-1878.975066083333,0.0003722610261658321,3.0,38.0,40.74,0.587,40.655,81.395
01-19,0.9588237647058824,-1860.200471,0.00031601575797068904,3.0,38.0,40.27,0.588,37.312,77.582
01-20,0.7833331666666664,-1513.3579999166661,0.0007636003291688898,3.0,38.0,32.9,0.544,36.858,69.758
01-21,0.787499875,-1521.6310008125001,0.001147437722608169,3.0,38.0,33.075,0.581,36.831,69.906
01-22,0.7899996999999999,-1527.6244012499997,2.3327767980863e-05,3.0,38.0,33.18,0.576,35.785,68.965
01-23,0.82187496875,-1592.1452510781248,,0.0,38.0,34.519,0.594,34.345,68.864
01-24,0.64,-1229.1499999999999,0.09701680612834318,1.0,38.0,26.88,0.427,37.41,64.29
01-25,0.6185185555555556,-1182.4908147222222,0.01698404171434964,2.0,38.0,25.978,0.416,41.557,67.535
01-26,0.6137930689655172,-1174.4016557586206,0.011351241675903845,2.0,38.0,25.779,0.43,40.295,66.074
01-27,0.5068965862068966,-962.775930948276,0.017417388386888222,2.0,38.0,21.29,0.377,40.372,61.662
01-28,0.4538461153846154,-859.8076154807692,0.1518015055811619,0.0,38.0,19.061,0.322,38.354,57.415
01-29,0.6761905238095238,-1304.240570309524,0.07834934258935577,1.0,38.0,28.4,0.485,33.94,62.34
