,mean,slp,chg,pvalue
01-01,0.864,0.018,0.747,0.099
01-02,0.836,0.012,0.525,0.283
01-03,0.829,0.011,0.48,0.323
01-04,0.891,0.016,0.679,0.072
01-05,0.87,0.016,0.683,0.099
01-06,0.864,0.012,0.49,0.247
01-07,0.821,0.008,0.35,0.263
01-08,0.884,0.002,0.07,0.86
01-09,0.934,0.002,0.07,0.89
01-10,0.922,0.007,0.288,0.379
01-11,0.882,0.011,0.462,0.167
01-12,0.912,0.019,0.805,0.038
01-13,0.91,0.022,0.933,0.012
01-14,0.898,0.023,0.98,0.004
01-15,0.901,0.016,0.688,0.072
01-16,0.951,0.014,0.6,0.078
01-17,0.855,0.014,0.588,0.103
01-18,0.915,0.016,0.672,0.004
01-19,0.92,0.02,0.853,0.008
01-20,0.919,0.016,0.656,0.032
01-21,0.88,0.014,0.577,0.034
01-22,0.814,0.009,0.398,0.152
01-23,0.827,0.009,0.368,0.174
01-24,0.926,0.011,0.444,0.08
01-25,0.988,0.021,0.897,0.027
01-26,0.966,0.014,0.593,0.028
01-27,0.899,0.009,0.398,0.218
01-28,0.888,0.009,0.382,0.204
01-29,0.863,0.009,0.382,0.148
01-30,0.84,0.01,0.42,0.061
01-31,0.795,0.01,0.42,0.051
02-01,0.785,0.008,0.34,0.059
02-02,0.753,0.007,0.306,0.131
02-03,0.808,0.005,0.21,0.291
02-04,0.807,0.005,0.196,0.53
02-05,0.76,0.004,0.168,0.392
02-06,0.729,0.006,0.236,0.327
02-07,0.704,0.005,0.229,0.252
02-08,0.677,0.005,0.202,0.247
02-09,0.691,0.004,0.186,0.365
02-10,0.678,0.003,0.14,0.615
02-11,0.662,0.005,0.195,0.333
02-12,0.656,0.006,0.263,0.213
02-13,0.68,0.006,0.247,0.252
02-14,0.671,0.006,0.268,0.209
02-15,0.655,0.006,0.246,0.106
02-16,0.651,0.008,0.354,0.015
02-17,0.682,0.009,0.377,0.083
02-18,0.688,0.01,0.401,0.107
02-19,0.669,0.009,0.398,0.093
02-20,0.678,0.007,0.295,0.099
02-21,0.683,0.005,0.21,0.264
02-22,0.679,0.004,0.148,0.432
02-23,0.65,0.004,0.168,0.424
02-24,0.709,0.006,0.24,0.382
02-25,0.767,0.009,0.364,0.074
02-26,0.766,0.011,0.449,0.099
02-27,0.682,0.007,0.28,0.252
02-28,0.759,0.01,0.406,0.097
03-01,0.688,0.009,0.373,0.099
03-02,0.662,0.011,0.445,0.017
03-03,0.796,0.007,0.274,0.291
03-04,0.774,0.006,0.234,0.406
03-05,0.748,0.005,0.21,0.546
03-06,0.719,0.004,0.15,0.443
03-07,0.708,0.003,0.14,0.385
03-08,0.83,0.01,0.42,
03-09,0.857,0.013,0.546,0.087
03-10,0.851,0.018,0.774,0.019
03-11,0.958,0.013,0.551,0.105
03-12,0.966,0.009,0.365,0.333
03-13,0.902,0.007,0.293,0.421
03-14,0.855,0.0,0.0,1.0
