,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.005941179411764716,-9.776417744117666,0.5589727262145217,0.0,41.0,0.25,0.107,1.981,2.231
01-02,0.009116878571428564,-16.294640364285698,0.5819738131383814,0.0,41.0,0.383,0.168,1.748,2.131
01-03,0.011622809649122802,-21.27399648859648,0.3174224912850785,0.0,41.0,0.488,0.21,1.728,2.216
01-04,0.010270272903672897,-18.55027553444212,0.29088608896931234,0.0,41.0,0.431,0.17,1.775,2.206
01-05,0.006775211554621852,-11.593647897689081,0.5665483795292625,0.0,41.0,0.285,0.105,1.814,2.099
01-06,0.008090904545454547,-14.243718286363642,0.3627935493041803,0.0,41.0,0.34,0.121,1.768,2.108
01-07,0.008062501250000003,-14.176939898750007,0.37206265312276576,0.0,41.0,0.338,0.146,1.779,2.117
01-08,0.010000000000000009,-18.070000000000018,0.2980093108225774,0.0,41.0,0.42,0.163,1.72,2.14
01-09,0.007917956656346745,-14.027995356037144,0.40885525275293855,0.0,41.0,0.332,0.124,1.642,1.974
01-10,0.010166666666666671,-18.573166666666676,0.3382950357386849,0.0,41.0,0.427,0.189,1.547,1.974
01-11,0.015729166041666666,-29.592602917291668,0.08766136352353171,1.0,41.0,0.661,0.275,1.535,2.196
01-12,0.032250002499999986,-62.567754997499975,0.013454976265561358,2.0,41.0,1.355,0.566,1.255,2.61
01-13,0.03452083354166666,-67.13714624979166,0.0041718421635548175,3.0,41.0,1.449,0.59,1.18,2.629
01-14,0.020000027272727296,-38.18005451818187,0.023063224143027083,2.0,41.0,0.84,0.352,1.4,2.24
01-15,0.017321428571428564,-32.8655357142857,0.02004000405064499,2.0,41.0,0.727,0.307,1.414,2.141
01-16,0.012981478981481488,-24.229976483981492,0.01044817724325453,2.0,41.0,0.546,0.265,1.46,2.006
01-17,0.010972222222222229,-20.213472222222236,0.0026587608524231143,3.0,41.0,0.46,0.244,1.501,1.961
01-18,0.011498318013468017,-21.235137708922565,0.0033292934451418787,3.0,41.0,0.483,0.234,1.52,2.003
01-19,0.0053901996370235945,-9.005009074410166,0.27059041658277416,0.0,41.0,0.227,0.108,1.662,1.889
01-20,0.0036749999999999986,-5.686324999999997,0.4709708241324724,0.0,41.0,0.155,0.061,1.586,1.741
01-21,0.0020000000000000018,-2.3380000000000036,0.7003944629619523,0.0,41.0,0.084,0.034,1.62,1.704
01-22,0.0037619009523809535,-5.8400401038095255,0.4222116727462697,0.0,41.0,0.158,0.07,1.605,1.763
01-23,0.003989896717171719,-6.275803537626267,0.6612730909544973,0.0,41.0,0.168,0.073,1.62,1.788
01-24,0.002321428571428562,-3.0405357142856957,0.7024923825334197,0.0,41.0,0.097,0.042,1.554,1.651
01-25,0.00013158157894736715,1.4369684236842128,0.9462417105465077,0.0,41.0,0.006,0.003,1.697,1.703
01-26,0.0,1.58,0.9820692553642558,0.0,41.0,0.0,0.0,1.58,1.58
01-27,0.0035647029411764787,-5.50584117941178,0.7276314384011748,0.0,41.0,0.149,0.08,1.549,1.698
01-28,0.0023904741904761913,-3.0985580067619063,0.7702211235381853,0.0,41.0,0.101,0.055,1.632,1.733
01-29,0.004166666666666671,-6.669166666666676,0.6370476386704091,0.0,41.0,0.175,0.097,1.577,1.752
01-30,0.00584757834757834,-9.969309116809102,0.5074255918883899,0.0,41.0,0.246,0.124,1.603,1.849
01-31,0.005741175000000005,-9.756608825000008,0.6370901379646674,0.0,41.0,0.241,0.106,1.605,1.846
02-01,0.010540935672514618,-19.29133040935672,0.3119238727786555,0.0,41.0,0.443,0.195,1.569,2.012
