,mean,slp,chg,pvalue
01-01,2.8,0.025,1.058,0.496
01-02,2.54,0.022,0.942,0.464
01-03,2.43,0.044,1.828,0.224
01-04,2.24,0.035,1.454,0.191
01-05,1.99,0.03,1.26,0.119
01-06,1.81,0.025,1.056,0.192
01-07,1.84,0.015,0.63,0.325
01-08,1.91,0.016,0.682,0.379
01-09,1.87,0.018,0.75,0.346
01-10,1.87,0.037,1.554,0.052
01-11,2.1,0.05,2.1,0.004
01-12,2.07,0.072,3.01,0.0
01-13,1.98,0.066,2.754,0.0
01-14,1.9,0.056,2.358,0.003
01-15,1.87,0.049,2.074,0.0
01-16,1.75,0.042,1.756,0.001
01-17,2.15,0.054,2.268,0.017
01-18,2.03,0.071,2.988,0.0
01-19,2.21,0.068,2.84,0.0
01-20,2.52,0.05,2.116,0.072
01-21,2.54,0.024,1.026,0.305
01-22,2.72,0.028,1.182,0.229
01-23,2.41,0.034,1.432,0.209
01-24,2.18,0.028,1.186,0.198
01-25,2.09,0.025,1.05,0.209
01-26,2.09,0.026,1.098,0.09
01-27,2.07,0.025,1.05,0.221
01-28,1.98,0.024,1.018,0.096
01-29,1.95,0.029,1.216,0.046
01-30,2.04,0.024,1.02,0.088
01-31,1.93,0.027,1.12,0.136
02-01,1.95,0.024,1.02,0.146
02-02,2.32,0.015,0.648,0.51
02-03,2.38,-0.006,-0.26,0.834
02-04,2.34,-0.007,-0.31,0.826
02-05,2.38,0.007,0.296,0.777
02-06,2.26,0.012,0.495,0.477
02-07,1.94,0.014,0.6,0.397
02-08,1.97,0.022,0.936,0.17
02-09,1.85,0.025,1.058,0.079
02-10,1.84,0.023,0.98,0.197
02-11,1.86,0.009,0.385,0.579
02-12,1.78,0.005,0.224,0.699
02-13,1.75,0.006,0.244,0.699
02-14,1.68,0.01,0.42,0.352
02-15,1.9,0.004,0.186,0.645
02-16,1.95,-0.004,-0.176,0.845
02-17,2.01,-0.002,-0.094,0.875
02-18,2.4,-0.005,-0.21,0.769
02-19,2.77,-0.022,-0.934,0.523
02-20,2.72,-0.018,-0.738,0.551
02-21,2.94,-0.034,-1.408,0.289
02-22,3.17,-0.065,-2.75,0.047
02-23,2.77,-0.046,-1.924,0.086
02-24,2.6,-0.019,-0.79,0.586
02-25,3.08,0.008,0.322,0.818
02-26,2.86,0.023,0.954,0.258
02-27,2.81,0.035,1.47,0.058
02-28,2.83,0.034,1.407,0.25
03-01,2.75,0.04,1.658,0.119
03-02,2.77,0.05,2.1,0.06
03-03,3.25,0.048,2.02,0.011
03-04,2.8,0.035,1.45,
03-05,2.83,0.008,0.346,0.81
03-06,3.28,-0.017,-0.736,0.493
03-07,3.42,-0.024,-1.0,0.385
03-08,3.03,-0.008,-0.318,0.754
03-09,3.37,0.009,0.374,0.775
03-10,3.62,0.04,1.67,0.373
03-11,4.41,0.033,1.388,0.43
03-12,4.39,0.025,1.068,0.605
03-13,3.96,0.017,0.71,0.689
03-14,3.54,0.023,0.96,0.284
03-15,3.11,0.027,1.12,
03-16,3.17,0.024,1.015,0.501
03-17,3.11,0.018,0.77,0.475
03-18,3.68,0.01,0.402,0.62
03-19,3.57,0.014,0.58,0.411
03-20,3.14,0.01,0.436,0.521
03-21,3.31,-0.001,-0.042,0.967
03-22,2.97,-0.003,-0.126,0.892
03-23,2.69,0.003,0.105,0.894
03-24,2.54,0.005,0.21,0.781
03-25,2.66,0.011,0.452,0.612
03-26,2.72,0.028,1.192,0.359
03-27,3.14,0.046,1.942,0.121
03-28,3.0,0.076,3.19,0.024
03-29,3.23,0.073,3.066,0.053
03-30,3.03,0.063,2.625,0.005
03-31,3.45,0.06,2.52,0.098
04-01,3.23,0.055,2.31,0.18
04-02,3.42,0.03,1.26,0.451
04-03,3.62,0.04,1.692,0.222
04-04,3.48,0.045,1.878,0.194
04-05,3.45,0.038,1.578,0.202
04-06,3.17,0.025,1.05,0.235
04-07,3.06,0.017,0.736,0.445
04-08,2.94,0.026,1.11,0.368
04-09,3.37,0.007,0.28,0.714
04-10,3.14,-0.001,-0.034,0.874
04-11,3.28,0.009,0.374,0.755
04-12,3.17,-0.006,-0.27,0.721
04-13,3.0,0.006,0.255,0.804
04-14,2.94,-0.002,-0.064,0.923
04-15,2.97,0.004,0.178,0.898
04-16,3.14,0.012,0.496,0.389
04-17,3.54,-0.006,-0.234,0.721
04-18,3.11,-0.014,-0.606,0.53
04-19,2.91,-0.004,-0.186,0.802
04-20,2.8,-0.01,-0.44,0.562
04-21,2.8,-0.01,-0.438,0.645
04-22,2.6,-0.008,-0.32,0.714
04-23,2.46,-0.01,-0.438,0.172
04-24,2.26,-0.006,-0.262,0.308
04-25,2.24,-0.001,-0.036,0.881
04-26,2.18,0.007,0.288,0.457
04-27,2.01,0.01,0.42,0.346
04-28,1.95,0.01,0.42,0.108
04-29,1.95,0.027,1.128,0.0
04-30,2.07,0.038,1.586,0.0
05-01,3.14,0.019,0.798,0.31
05-02,2.83,0.024,1.024,0.295
05-03,2.58,0.038,1.584,0.143
05-04,2.63,0.035,1.454,0.137
05-05,2.82,0.032,1.35,0.105
05-06,2.69,0.02,0.84,0.339
05-07,2.51,0.014,0.588,0.327
05-08,2.42,0.015,0.63,0.467
05-09,2.18,0.028,1.156,0.027
05-10,2.19,0.036,1.508,0.012
05-11,2.46,0.047,1.968,0.041
05-12,2.58,0.051,2.13,0.001
05-13,2.32,0.038,1.606,0.015
05-14,2.32,0.03,1.26,0.18
05-15,2.25,0.028,1.176,0.161
05-16,2.05,0.031,1.298,0.116
05-17,2.02,0.025,1.036,0.217
05-18,2.39,0.028,1.176,0.036
05-19,2.56,0.03,1.26,0.025
05-20,2.97,0.027,1.126,0.0
05-21,3.31,0.01,0.42,0.212
05-22,2.72,0.008,0.318,0.541
05-23,2.64,0.006,0.252,0.769
05-24,2.37,0.005,0.21,0.692
05-25,2.27,0.004,0.175,0.778
05-26,2.15,0.0,0.0,1.0
05-27,2.05,0.0,0.0,1.0
05-28,2.04,-0.001,-0.044,0.878
05-29,2.03,-0.001,-0.048,0.897
05-30,1.94,-0.004,-0.162,0.785
05-31,2.11,0.017,0.696,0.171
06-01,2.37,0.018,0.77,0.12
06-02,2.35,0.012,0.5,0.418
06-03,2.26,0.017,0.728,0.0
06-04,2.07,0.025,1.036,0.023
06-05,2.01,0.022,0.938,0.059
06-06,1.87,0.014,0.574,0.33
06-07,1.7,0.001,0.05,0.908
06-08,1.59,-0.006,-0.268,0.668
06-09,1.64,-0.003,-0.13,0.867
06-10,1.54,0.007,0.288,0.834
06-11,1.59,0.017,0.71,0.352
06-12,1.78,0.019,0.788,0.336
06-13,1.84,0.023,0.945,0.051
06-14,2.29,0.03,1.272,0.138
06-15,2.081,0.042,1.755,0.04
06-16,1.87,0.037,1.556,0.096
06-17,1.6,0.032,1.346,0.096
06-18,1.6,0.024,0.988,0.17
06-19,1.65,0.039,1.65,0.024
06-20,1.67,0.05,2.1,0.0
06-21,1.87,0.044,1.866,0.04
06-22,2.12,0.052,2.176,0.061
06-23,1.9,0.073,3.08,0.01
06-24,1.59,0.051,2.135,0.008
06-25,1.45,0.038,1.596,0.0
06-26,1.39,0.037,1.575,
06-27,1.22,0.049,2.068,0.0
06-28,1.38,0.051,2.126,0.001
06-29,1.36,0.035,1.47,0.007
06-30,1.33,0.039,1.636,0.001
07-01,1.27,0.032,1.366,0.0
07-02,1.15,0.026,1.102,0.048
07-03,1.16,0.018,0.744,0.165
07-04,1.27,0.007,0.294,0.492
07-05,1.32,0.001,0.032,0.856
07-06,1.3,0.001,0.052,0.85
07-07,1.08,0.009,0.364,0.273
07-08,0.93,0.009,0.398,0.213
07-09,0.95,0.01,0.42,0.221
07-10,1.08,0.005,0.21,0.518
07-11,0.85,0.007,0.294,0.257
07-12,0.91,0.008,0.354,0.53
07-13,0.87,0.003,0.14,0.794
07-14,0.8,0.004,0.162,0.73
07-15,0.73,0.002,0.066,0.851
07-16,0.76,0.009,0.386,0.29
07-17,0.71,0.013,0.554,0.143
07-18,0.68,0.011,0.448,0.191
07-19,0.76,0.011,0.444,0.201
07-20,1.15,0.0,0.0,0.95
07-21,1.05,-0.002,-0.086,0.777
07-22,1.02,0.003,0.105,0.813
07-23,0.88,0.006,0.258,0.468
07-24,0.76,0.002,0.078,0.794
07-25,0.63,0.0,0.0,0.992
07-26,0.69,-0.003,-0.132,0.638
07-27,0.68,-0.006,-0.272,0.157
07-28,0.62,-0.003,-0.14,0.554
07-29,0.59,-0.001,-0.046,0.818
07-30,0.59,-0.003,-0.14,0.794
07-31,0.6,0.002,0.064,0.753
08-01,0.59,0.001,0.036,0.761
08-02,0.55,0.001,0.02,0.908
08-03,0.48,0.002,0.078,0.706
08-04,0.55,0.002,0.096,0.67
08-05,0.56,0.002,0.078,0.621
08-06,0.59,0.0,0.0,0.97
08-07,0.54,-0.002,-0.084,0.5
08-08,0.51,-0.001,-0.036,0.699
08-09,0.49,0.0,0.0,0.901
08-10,0.55,0.004,0.168,0.069
08-11,0.51,0.0,0.0,0.96
08-12,0.46,0.0,0.02,0.792
08-13,0.44,-0.002,-0.066,0.54
08-14,0.4,-0.001,-0.044,0.618
08-15,0.4,-0.002,-0.078,0.536
08-16,0.38,-0.001,-0.05,0.706
08-17,0.37,-0.001,-0.042,0.737
08-18,0.37,-0.002,-0.088,0.601
08-19,0.37,0.0,0.0,0.883
08-20,0.37,0.0,0.0,0.953
08-21,0.35,0.001,0.032,0.813
08-22,0.36,-0.0,-0.016,0.875
08-23,0.33,-0.0,-0.014,0.859
