,mean,slp,chg,pvalue
01-01,9.516,-0.174,-7.315,0.335
01-02,11.726,-0.192,-8.064,0.406
01-03,10.99,-0.12,-5.04,0.514
01-04,10.044,-0.155,-6.494,0.24
01-05,12.803,-0.045,-1.89,0.813
01-06,10.301,0.006,0.246,0.953
01-07,12.575,-0.08,-3.36,0.657
01-08,15.463,-0.035,-1.47,0.923
01-09,14.47,0.107,4.48,0.604
01-10,14.588,0.063,2.64,0.733
01-11,14.656,-0.058,-2.419,0.836
01-12,12.913,-0.014,-0.578,0.953
01-13,11.31,0.058,2.419,0.767
01-14,10.152,-0.024,-1.008,0.824
01-15,9.342,-0.062,-2.59,0.667
01-16,9.175,-0.03,-1.26,0.767
01-17,12.413,-0.04,-1.698,
01-18,13.95,-0.299,-12.555,0.273
01-19,18.245,-0.097,-4.06,0.824
01-20,16.98,-0.33,-13.86,0.35
01-21,14.382,-0.244,-10.251,0.237
01-22,18.778,-0.037,-1.551,0.825
01-23,22.248,-0.103,-4.315,0.882
01-24,21.791,-0.242,-10.164,0.534
01-25,18.005,-0.203,-8.54,0.635
01-26,14.8,-0.022,-0.934,0.976
01-27,17.455,0.002,0.087,1.0
01-28,20.377,-0.037,-1.57,0.964
01-29,19.678,0.017,0.723,0.953
01-30,24.328,-0.046,-1.932,0.906
01-31,18.596,-0.301,-12.638,0.343
02-01,17.038,-0.216,-9.072,0.39
02-02,16.746,-0.136,-5.727,0.543
02-03,17.323,-0.184,-7.718,0.423
02-04,20.603,-0.119,-5.01,0.573
02-05,20.438,-0.159,-6.692,0.583
02-06,19.388,-0.496,-20.832,0.043
02-07,22.508,-0.322,-13.506,0.264
02-08,19.563,-0.062,-2.59,0.688
02-09,16.044,-0.265,-11.111,0.285
02-10,18.304,-0.422,-17.741,0.236
02-11,17.937,-0.281,-11.79,0.406
02-12,15.942,-0.082,-3.427,0.711
02-13,15.453,0.054,2.272,0.812
02-14,15.15,0.0,0.0,1.0
02-15,16.796,-0.012,-0.509,0.929
02-16,16.816,-0.169,-7.086,0.614
02-17,21.609,-0.167,-7.005,
02-18,19.776,-0.476,-20.005,0.0
02-19,16.309,-0.429,-18.022,0.083
02-20,15.138,-0.189,-7.947,0.084
02-21,16.651,-0.067,-2.794,0.801
02-22,16.199,0.031,1.3,0.929
02-23,21.25,0.04,1.68,0.847
02-24,18.454,0.261,10.953,0.382
02-25,20.996,0.456,19.138,0.197
02-26,23.594,0.375,15.769,0.26
02-27,20.328,-0.033,-1.365,0.902
02-28,18.638,0.092,3.849,0.694
03-01,25.792,-0.044,-1.851,0.922
03-02,20.716,-0.237,-9.934,0.39
03-03,18.728,-0.787,-33.065,0.146
03-04,19.358,-0.922,-38.71,0.097
03-05,25.042,-1.195,-50.19,0.021
03-06,23.182,-0.807,-33.91,0.004
03-07,25.224,-0.319,-13.402,0.204
03-08,23.363,-0.04,-1.7,0.866
03-09,20.332,-0.085,-3.571,0.711
03-10,20.154,0.118,4.943,0.553
03-11,21.475,0.37,15.54,0.213
03-12,23.026,0.375,15.731,0.187
03-13,19.677,0.181,7.582,0.441
03-14,20.684,0.364,15.3,0.115
03-15,14.662,0.179,7.532,0.023
03-16,15.771,0.341,14.34,0.009
03-17,15.074,0.158,6.615,0.102
03-18,14.902,0.145,6.089,0.404
03-19,18.64,0.236,9.933,0.441
03-20,21.269,0.496,20.846,0.236
03-21,18.781,0.117,4.908,0.678
03-22,17.038,-0.198,-8.329,0.477
03-23,16.105,-0.213,-8.96,0.286
03-24,13.96,-0.319,-13.396,0.097
03-25,15.652,-0.481,-20.186,0.004
03-26,13.571,-0.283,-11.888,0.002
03-27,13.622,-0.13,-5.44,0.441
03-28,13.582,-0.104,-4.363,0.495
03-29,13.198,-0.228,-9.581,0.005
03-30,13.472,-0.235,-9.87,0.335
03-31,16.71,-0.438,-18.383,0.146
04-01,14.79,-0.263,-11.065,0.248
04-02,13.311,-0.303,-12.729,0.12
04-03,13.846,-0.449,-18.844,0.075
04-04,14.247,-0.224,-9.408,0.273
04-05,13.183,-0.354,-14.858,0.177
04-06,14.55,-0.317,-13.3,0.066
04-07,12.316,-0.121,-5.075,0.288
04-08,13.392,-0.055,-2.311,0.756
04-09,11.641,-0.104,-4.376,0.303
04-10,10.573,-0.122,-5.104,0.183
04-11,9.92,-0.213,-8.96,0.04
04-12,9.498,-0.348,-14.629,0.066
04-13,9.954,-0.237,-9.948,0.328
04-14,10.398,-0.179,-7.525,0.406
04-15,11.164,-0.179,-7.522,0.406
04-16,10.571,-0.119,-4.984,0.553
04-17,8.396,-0.078,-3.255,0.495
04-18,7.95,-0.101,-4.244,0.415
04-19,7.414,-0.075,-3.131,0.343
04-20,8.316,-0.205,-8.631,0.123
04-21,8.06,-0.23,-9.66,0.08
04-22,7.143,-0.198,-8.33,0.116
04-23,7.145,-0.17,-7.14,0.123
04-24,7.572,-0.148,-6.195,0.182
04-25,6.586,-0.115,-4.846,0.266
04-26,7.538,-0.023,-0.952,0.84
04-27,10.008,-0.003,-0.105,1.0
04-28,9.261,-0.062,-2.604,0.457
04-29,6.159,-0.059,-2.484,0.258
04-30,6.656,-0.015,-0.644,
05-01,7.893,0.009,0.358,0.929
05-02,8.13,-0.11,-4.62,0.292
05-03,7.458,-0.173,-7.245,0.286
05-04,9.938,-0.062,-2.584,0.646
05-05,7.486,-0.053,-2.232,0.7
05-06,6.598,-0.075,-3.141,0.423
05-07,6.46,-0.08,-3.36,0.406
05-08,5.137,-0.082,-3.434,0.358
05-09,5.2,-0.03,-1.26,0.667
05-10,5.073,-0.089,-3.75,0.069
05-11,5.288,-0.108,-4.549,0.197
05-12,5.781,-0.099,-4.14,0.218
05-13,5.534,-0.076,-3.184,0.266
05-14,5.115,-0.083,-3.5,0.075
05-15,6.793,-0.063,-2.63,0.36
05-16,6.174,-0.047,-1.971,0.516
05-17,5.398,-0.046,-1.932,0.25
05-18,4.976,-0.076,-3.212,0.153
05-19,4.948,-0.139,-5.85,0.146
05-20,4.878,-0.11,-4.638,0.142
05-21,5.447,-0.032,-1.334,0.46
05-22,5.565,-0.025,-1.031,0.665
05-23,5.306,-0.054,-2.28,0.388
05-24,4.757,-0.077,-3.248,0.228
05-25,4.7,-0.093,-3.927,0.111
05-26,4.627,-0.128,-5.39,0.123
05-27,5.272,-0.105,-4.41,0.113
05-28,4.963,-0.095,-3.99,0.1
05-29,5.503,-0.019,-0.81,0.836
05-30,4.976,-0.016,-0.692,0.79
05-31,5.785,-0.017,-0.7,0.906
06-01,5.65,-0.002,-0.097,0.929
06-02,4.817,0.005,0.21,0.976
06-03,4.246,-0.006,-0.267,0.906
06-04,5.3,0.009,0.376,0.953
06-05,5.83,-0.016,-0.654,0.824
06-06,5.736,-0.033,-1.394,0.722
06-07,4.889,-0.005,-0.201,0.929
06-08,4.75,0.0,0.0,1.0
06-09,4.26,0.004,0.147,0.988
06-10,4.308,0.007,0.31,0.941
06-11,4.053,-0.008,-0.339,0.917
06-12,4.64,0.022,0.934,0.699
