,mean,slp,chg,pvalue
01-01,0.329,-0.001,-0.038,0.528
01-02,0.308,-0.002,-0.078,0.265
01-03,0.337,-0.003,-0.128,0.072
01-04,0.308,-0.002,-0.1,0.093
01-05,0.308,-0.003,-0.105,0.129
01-06,0.289,-0.001,-0.048,0.316
01-07,0.308,-0.002,-0.078,0.152
01-08,0.278,-0.002,-0.105,0.086
01-09,0.278,-0.002,-0.071,0.248
01-10,0.289,-0.001,-0.06,0.199
01-11,0.278,-0.001,-0.061,0.344
01-12,0.31,-0.0,-0.017,0.585
01-13,0.299,-0.001,-0.044,0.567
01-14,0.308,-0.002,-0.073,0.169
01-15,0.31,-0.001,-0.041,0.409
01-16,0.299,-0.001,-0.042,0.512
01-17,0.29,-0.001,-0.021,0.604
01-18,0.33,0.0,0.019,0.736
01-19,0.339,-0.001,-0.05,0.262
01-20,0.329,-0.001,-0.06,0.362
01-21,0.328,-0.003,-0.109,0.095
01-22,0.308,-0.002,-0.105,0.056
01-23,0.328,-0.001,-0.055,0.425
01-24,0.338,-0.001,-0.049,0.621
01-25,0.35,-0.001,-0.035,0.645
01-26,0.328,-0.002,-0.076,0.237
01-27,0.308,-0.002,-0.071,0.147
01-28,0.329,-0.001,-0.032,0.672
01-29,0.31,0.0,0.0,0.938
01-30,0.31,0.0,0.0,0.942
01-31,0.31,-0.0,-0.018,0.61
02-01,0.31,-0.001,-0.021,0.397
02-02,0.329,-0.001,-0.044,0.357
02-03,0.328,-0.002,-0.072,0.085
02-04,0.34,0.0,0.0,1.0
02-05,0.34,0.001,0.029,0.628
02-06,0.309,-0.001,-0.048,0.543
02-07,0.338,-0.002,-0.09,0.275
02-08,0.34,-0.001,-0.033,0.502
02-09,0.288,-0.002,-0.063,0.339
02-10,0.308,-0.002,-0.065,0.292
02-11,0.336,-0.004,-0.149,0.049
02-12,0.307,-0.003,-0.124,0.072
02-13,0.319,-0.001,-0.038,0.686
02-14,0.308,-0.002,-0.065,0.299
02-15,0.308,-0.002,-0.078,0.38
02-16,0.339,-0.001,-0.028,0.753
02-17,0.339,-0.001,-0.04,0.643
02-18,0.34,0.0,0.0,0.735
02-19,0.338,-0.002,-0.094,0.153
02-20,0.337,-0.003,-0.126,0.051
02-21,0.307,-0.003,-0.13,0.115
02-22,0.308,-0.002,-0.067,0.368
02-23,0.338,-0.002,-0.105,0.26
02-24,0.308,-0.002,-0.086,0.147
02-25,0.308,-0.002,-0.084,0.184
02-26,0.309,-0.001,-0.028,0.612
02-27,0.338,-0.002,-0.071,0.35
02-28,0.338,-0.002,-0.101,0.289
03-01,0.34,0.0,0.0,0.831
03-02,0.34,0.001,0.029,0.77
03-03,0.37,-0.001,-0.023,0.787
03-04,0.359,-0.001,-0.049,0.597
03-05,0.337,-0.003,-0.11,0.132
03-06,0.346,-0.004,-0.168,0.051
03-07,0.357,-0.003,-0.12,0.15
03-08,0.338,-0.002,-0.09,0.27
03-09,0.338,-0.002,-0.078,0.125
03-10,0.328,-0.002,-0.084,0.11
03-11,0.308,-0.002,-0.093,0.104
03-12,0.31,-0.001,-0.033,0.528
03-13,0.307,-0.003,-0.112,0.12
03-14,0.336,-0.004,-0.156,0.087
03-15,0.318,-0.002,-0.093,0.212
03-16,0.34,0.0,0.0,0.964
03-17,0.329,-0.001,-0.044,0.522
03-18,0.308,-0.003,-0.107,0.14
03-19,0.336,-0.004,-0.155,0.01
03-20,0.328,-0.001,-0.053,0.471
03-21,0.339,-0.001,-0.042,0.61
03-22,0.308,-0.002,-0.078,0.084
03-23,0.306,-0.003,-0.147,0.005
03-24,0.287,-0.003,-0.14,0.005
03-25,0.287,-0.003,-0.112,0.012
03-26,0.308,-0.003,-0.117,0.023
03-27,0.308,-0.003,-0.105,0.06
03-28,0.298,-0.002,-0.103,0.11
03-29,0.307,-0.003,-0.13,0.173
03-30,0.308,-0.002,-0.105,0.173
03-31,0.308,-0.002,-0.065,0.306
04-01,0.309,-0.001,-0.05,0.323
04-02,0.279,-0.001,-0.054,0.289
04-03,0.278,-0.002,-0.078,0.203
04-04,0.268,-0.002,-0.078,0.159
04-05,0.27,-0.0,-0.015,0.652
04-06,0.259,-0.001,-0.04,0.373
04-07,0.279,-0.001,-0.044,0.535
04-08,0.279,-0.001,-0.052,0.41
04-09,0.278,-0.002,-0.082,0.228
04-10,0.258,-0.002,-0.084,0.173
04-11,0.258,-0.002,-0.08,0.11
04-12,0.268,-0.002,-0.075,0.035
04-13,0.308,-0.002,-0.097,0.27
04-14,0.278,-0.003,-0.105,0.034
04-15,0.288,-0.002,-0.099,0.183
04-16,0.268,-0.003,-0.105,0.165
04-17,0.268,-0.002,-0.078,0.265
04-18,0.248,-0.002,-0.084,0.118
04-19,0.248,-0.002,-0.097,0.11
