,mean,slp,chg,pvalue
01-01,5.699,-0.001,-0.042,0.955
01-02,5.68,-0.0,-0.009,0.955
01-03,5.652,0.001,0.055,0.866
01-04,5.552,0.002,0.08,0.849
01-05,5.503,0.003,0.136,0.813
01-06,5.503,0.003,0.122,0.787
01-07,5.384,0.004,0.181,0.719
01-08,5.397,0.007,0.28,0.559
01-09,5.388,0.008,0.344,0.694
01-10,5.409,0.009,0.386,0.653
01-11,5.31,0.01,0.412,0.661
01-12,5.255,0.005,0.21,0.779
01-13,5.244,0.004,0.168,0.884
01-14,5.223,0.003,0.14,0.857
01-15,5.225,0.005,0.214,0.822
01-16,5.205,0.005,0.216,0.84
01-17,5.206,0.006,0.233,0.728
01-18,5.157,0.007,0.286,0.637
01-19,5.127,0.007,0.3,0.552
01-20,5.118,0.008,0.321,0.551
01-21,5.106,0.006,0.235,0.694
01-22,5.056,0.006,0.245,0.702
01-23,4.988,0.008,0.343,0.507
01-24,4.996,0.005,0.227,0.605
01-25,5.008,0.008,0.334,0.597
01-26,5.008,0.008,0.347,0.551
01-27,4.962,0.011,0.475,0.412
01-28,4.932,0.012,0.502,0.296
01-29,4.861,0.011,0.479,0.281
01-30,4.861,0.012,0.485,0.221
01-31,4.791,0.011,0.473,0.238
02-01,4.812,0.012,0.508,0.238
02-02,4.791,0.011,0.473,0.317
02-03,4.79,0.01,0.403,0.445
02-04,4.707,0.007,0.3,0.559
02-05,4.677,0.007,0.294,0.445
02-06,4.656,0.007,0.285,0.501
02-07,4.637,0.007,0.296,0.486
02-08,4.618,0.008,0.322,0.495
02-09,4.609,0.009,0.392,0.449
02-10,4.601,0.011,0.454,0.492
02-11,4.633,0.013,0.552,0.434
02-12,4.614,0.014,0.593,0.371
02-13,4.574,0.014,0.601,0.333
02-14,4.616,0.016,0.655,0.285
02-15,4.555,0.015,0.638,0.328
02-16,4.473,0.013,0.56,0.297
02-17,4.452,0.012,0.514,0.351
02-18,4.509,0.009,0.38,0.492
02-19,4.508,0.008,0.328,0.537
02-20,4.406,0.006,0.248,0.642
02-21,4.356,0.006,0.246,0.562
02-22,4.326,0.006,0.245,0.573
02-23,4.406,0.006,0.239,0.513
02-24,4.405,0.005,0.21,0.594
02-25,4.422,0.003,0.115,0.809
02-26,4.422,0.001,0.057,0.932
02-27,4.382,0.003,0.117,0.817
02-28,4.383,0.003,0.13,0.756
03-01,4.224,0.004,0.187,0.631
03-02,4.284,0.005,0.195,0.593
03-03,4.343,0.003,0.12,0.75
03-04,4.303,0.003,0.122,0.848
03-05,4.284,0.004,0.166,0.678
03-06,4.364,0.004,0.168,0.637
03-07,4.302,0.001,0.059,0.831
03-08,4.31,-0.0,-0.013,0.973
03-09,4.278,-0.002,-0.078,0.796
03-10,4.375,-0.005,-0.21,0.59
03-11,4.296,-0.004,-0.155,0.613
03-12,4.398,-0.003,-0.107,0.787
03-13,4.188,-0.001,-0.053,0.813
03-14,4.198,-0.002,-0.09,0.77
03-15,4.217,-0.003,-0.111,0.686
03-16,4.246,-0.004,-0.17,0.559
03-17,4.195,-0.005,-0.21,0.425
03-18,4.194,-0.006,-0.235,0.418
03-19,4.223,-0.007,-0.282,0.369
03-20,4.246,-0.005,-0.201,0.484
03-21,4.256,-0.005,-0.193,0.5
03-22,4.246,-0.004,-0.16,0.529
03-23,4.257,-0.003,-0.133,0.582
03-24,4.308,-0.002,-0.073,0.736
03-25,4.35,-0.0,-0.015,0.955
03-26,4.379,-0.001,-0.042,0.884
03-27,4.4,-0.001,-0.031,0.928
03-28,4.388,-0.002,-0.076,0.919
03-29,4.378,-0.002,-0.102,0.875
03-30,4.38,0.0,0.0,0.991
03-31,4.45,0.0,0.0,0.964
