,mean,slp,chg,pvalue
01-01,1.632,0.002,0.097,0.443
01-02,1.614,0.004,0.149,0.474
01-03,1.604,0.004,0.17,0.294
01-04,1.574,0.004,0.184,0.243
01-05,1.575,0.005,0.208,0.19
01-06,1.556,0.006,0.244,0.006
01-07,1.546,0.006,0.257,0.096
01-08,1.526,0.006,0.246,0.004
01-09,1.506,0.006,0.239,0.17
01-10,1.485,0.005,0.206,0.235
01-11,1.406,0.007,0.281,0.151
01-12,1.406,0.005,0.225,0.168
01-13,1.406,0.006,0.239,0.252
01-14,1.406,0.006,0.231,0.243
01-15,1.377,0.007,0.294,0.238
01-16,1.308,0.007,0.303,0.291
01-17,1.297,0.007,0.299,0.291
01-18,1.338,0.007,0.315,0.291
01-19,1.366,0.007,0.273,0.351
01-20,1.375,0.005,0.226,0.406
01-21,1.356,0.006,0.231,0.375
01-22,1.336,0.006,0.252,0.351
01-23,1.316,0.006,0.271,0.328
01-24,1.297,0.007,0.304,0.296
01-25,1.277,0.007,0.294,0.339
01-26,1.258,0.007,0.307,0.345
01-27,1.238,0.008,0.315,0.328
01-28,1.217,0.007,0.294,0.323
01-29,1.207,0.006,0.271,0.334
01-30,1.218,0.007,0.315,0.296
01-31,1.228,0.008,0.332,0.247
02-01,1.158,0.008,0.338,0.084
02-02,1.149,0.009,0.366,0.07
02-03,1.138,0.008,0.34,0.04
02-04,1.129,0.009,0.374,0.028
02-05,1.11,0.009,0.397,0.03
02-06,1.108,0.008,0.355,0.039
02-07,1.149,0.009,0.376,0.048
02-08,1.207,0.007,0.302,0.217
02-09,1.205,0.005,0.206,0.357
02-10,1.186,0.006,0.239,0.328
02-11,1.187,0.007,0.296,0.344
02-12,1.178,0.008,0.325,0.33
02-13,1.178,0.008,0.336,0.303
02-14,1.158,0.008,0.353,0.229
02-15,1.139,0.009,0.366,0.204
02-16,1.12,0.009,0.395,0.204
02-17,1.09,0.009,0.393,0.208
02-18,1.07,0.009,0.385,0.252
02-19,1.09,0.01,0.42,0.265
02-20,1.09,0.01,0.403,0.235
02-21,1.089,0.009,0.394,0.189
02-22,1.088,0.008,0.333,0.185
02-23,1.078,0.008,0.349,0.138
02-24,1.058,0.008,0.344,0.15
02-25,1.058,0.008,0.345,0.192
02-26,1.057,0.007,0.29,0.281
02-27,1.056,0.006,0.269,0.345
