SID,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
AB-05AA008,40.98053426591303,42.14928023678255,40.64176595004553,28.554070454915674,33.31109425837581,24.941498762097883,30.70897917821681,42.12747749930082,43.41043379093982,33.904803272736835,30.37194989416924,33.966672411816305,39.330791120842434,23.539514362781485,22.457804466848003,46.27526527655913,20.512884665625467,34.04032108423642,38.554863259932674,39.89751897507824,22.228498368445223,35.86934355389444,31.855284053756503,23.80815971485635,39.07318926749099,28.512950570391947,18.30376755675101,37.0064674164791,42.42030576203749,37.9051029232575,25.950134458925355,21.98524523054405,28.119767715048084,34.596797190322334,32.20023810617602,34.727105466339985,36.743823375886336,38.66827724988565,49.40240678798573,52.9388274210535,29.315226232161283,,
AB-05AA023,43.85657946748957,39.37314435413449,42.28694732561892,25.680297154451587,38.22931386402892,26.33731216074863,31.55925998518376,47.60075132958809,45.11146778383818,37.428419493629725,34.637264229512915,40.35886544964286,37.17905843597739,19.51537026780997,18.13688187591206,45.60308759901686,22.210881134561756,32.54797674885906,38.85662600079966,35.67693991386007,25.38207522831641,38.12742908244788,34.88809957560275,23.201365688412334,43.55492318498644,27.225388644764895,13.639337992895184,33.68385398621357,45.568699544400914,38.49748621819721,,,,,,,,,,,,,
AB-05AD003,36.94111406553054,44.61245090906405,41.14687291368961,21.70668936449626,29.5757943824192,25.29352785249977,34.108239470822745,39.38331056901489,48.99758474592221,42.57773799159073,27.2445232297346,28.715064961932278,31.589727167311494,36.32632965528718,33.000694209012856,46.79786246741531,20.36815250651317,26.54463362364703,31.44387264835371,39.99286231421588,20.40222198787895,35.027666716473355,36.61838063352573,19.077688379592107,34.94510105184053,31.55723085970733,24.390255804363072,33.76246018160045,43.15741693189587,31.182622522279768,27.608582296748352,21.628782544781505,21.882748227808424,28.07751859369557,33.946757775726546,25.735969761267903,39.148497902480514,,,47.67922973976405,35.610064744029295,,
AB-05AD005,38.69731179088186,38.08715318802521,40.01264222503161,21.476727313316204,32.304871172127136,27.654805013295576,31.208381049327738,39.89024617546274,41.96177767899232,43.55737713172244,25.243357203636386,31.189531227734,32.725650829305266,28.35518182096843,26.885339178393984,45.31394164126833,20.046377228062624,28.56596040373584,30.80002205712797,35.191870829069906,21.8715621946112,34.015360983102894,34.00647525174647,20.773383394742627,37.38153900488562,31.301350590883526,22.024048479287337,31.867383885270247,40.873174441537046,29.05777201806084,32.54780521792983,20.848855667140285,23.15178287020557,30.626863298485528,31.49616636087157,24.57891061803312,36.55475320244388,,,,,,
AB-05BA002,,,,,,,21.34968769801753,17.52227440822632,25.92606947874329,19.66624310143529,10.77333484154365,15.189573554860509,14.410424759575518,21.838766450392708,23.161065861778997,22.052987347156883,14.055153857489897,10.432106950013482,14.247127206941604,30.466764745218715,10.02680349211212,10.195310800817788,24.033631408315216,9.2156458173672,16.222902557441934,13.646183335212536,21.108054818529254,22.89312825787649,14.16555961126641,15.774941983879188,15.234794917506289,13.785917964465884,11.099636591806322,12.417384127961055,15.445395645876484,13.191844661956424,,,,,,,
AB-05BB001,12.615041337883357,27.00128104561253,17.81516122293828,9.990076856096875,14.2004440714398,8.581560061788846,19.321150622752327,14.695708653786358,23.117616434030584,16.694407239094524,11.74382344611232,13.492141702632232,12.905932437332716,17.71242898961158,20.271385517405715,18.881265121969196,11.26219205671718,10.77494973116396,12.303344989957656,24.134250768393656,9.458446932328608,11.16616932637374,18.14131712475336,8.975190871748701,15.138931670491914,12.39749196977125,17.351217042192168,23.239824759599884,14.374121368599877,14.756611319683532,11.99384794222306,12.589010461703722,11.181519787434183,11.545904929648511,15.81912939399977,13.833789936595098,17.513340806201054,23.647495032015527,,27.07600636069707,12.483132905927665,,
AB-05BL022,30.678900677074623,38.704294420749214,33.93855965464164,19.44924875339632,34.92814750396233,23.759717089388676,32.54310819660114,41.15862251991793,47.11418902942858,38.15658049280935,31.47690544110561,36.92287514926563,32.4146104783814,20.843813343842758,18.936312838178463,41.99502338208229,17.203130694058036,24.569164053590427,32.39028582594255,41.42030670323042,25.217715145231384,32.61467195830184,34.99040105242048,15.166568966555737,39.39243075925492,25.99489955095175,15.985657880231816,31.80782328977363,40.835229773456064,37.45915597944327,21.47621586946624,16.109504628850814,27.693953093340333,25.804856098029703,17.02874549679924,26.469024633015422,40.39108208222883,,,51.07040326305759,18.57263048383508,,
AB-05CA009,18.94817577262953,21.65355383296896,21.07953251330048,12.228465682558337,19.325374479383967,12.7562395440536,16.62123233921718,18.74808812438102,17.07895263763609,16.361077639416315,14.393086983973872,21.057019427335952,13.381926285063134,14.3752205178411,14.320445251894991,18.13353225295473,16.436723570422526,16.14550828989328,16.157942914827565,17.810183949439704,9.875975910023888,14.26450321057662,22.15301633756065,13.357873478868834,29.225093114762277,12.820555191950149,10.533984885864877,17.889622724999725,14.915557442158638,23.928854545980485,13.932269811898212,11.681538325395826,19.76128305145563,13.174237818243558,9.907285772116346,19.79265215543396,15.462122559101664,,,24.930644331289304,15.105820154540906,,
AB-05DA007,7.627285426629031,19.80387690893906,13.912892929588583,6.08208573595669,8.73217531017853,5.404176200157036,12.706164184318322,13.402568501657452,13.59578253835292,10.663371294538786,9.162091857615422,8.127470499508993,10.673150973650388,11.642792624866818,16.7617400876696,11.883615158667784,8.134020938795011,9.0064161151267,8.405422930477883,14.46416318596869,7.099509178290228,7.168964865679678,12.59211058125832,6.142754701087875,10.49854802359159,9.103876901356193,12.475062992814934,14.13256038849523,8.946172707791135,10.011594108680171,6.767937608758726,9.172084775623492,8.705499656793764,10.039824910167592,11.072014683396878,10.295773404322585,13.090858048495983,,,20.4514896311268,10.58536083186473,,
AB-05DA009,6.487076198793075,17.604948000979405,11.910313611312311,5.227732584221015,8.65538299217244,4.726186535893439,12.226697048715572,11.602348990023778,12.682837546501371,10.515112404905713,7.63551959924417,7.829785635710196,9.240091786476103,10.798264869201054,16.379648115558542,11.035649717085704,7.849418349724655,8.131781721188549,7.662141381113084,13.887578962372734,6.488762000703612,6.873563110777608,10.060118447271032,5.352304154426585,8.865628755738209,7.257406715655004,12.732575948169847,12.444250226816704,7.470901990702025,9.87887646458093,5.977627022322189,8.5461942703046,8.428436161134863,8.315567326530013,9.747670148718187,9.028513413932002,12.454547057373148,14.47108790743094,,18.99239255883219,10.12778695726793,,
