SID,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
AB-05AA008,2.1999999,2.9600002000000005,5.3099999,2.5900001,3.41,2.25,2.98,3.76,2.8499998,2.1100000000000003,3.779999800000001,5.4300003,6.0200003,2.9700001,5.459999799999999,2.6799998,4.9400001,5.5600000000000005,3.9299999,3.2200001,4.090000099999999,3.1500001,1.24800009,3.5000001000000003,2.7300000000000004,2.8699998000000004,5.929999799999999,3.8700001,4.3099999,2.8200001,3.6799999,3.5699999,4.069999999999999,7.1899997,4.000000200000001,4.039999999999999,3.0,2.7399999999999998,3.5799999,2.1400001,3.0700000000000003,,
AB-05AA023,5.41,6.84,13.3,5.800000000000001,6.61,3.8,8.0,6.699999999999999,7.999999999999999,4.34,6.880000000000001,14.93,11.63,6.859999999999999,23.91,5.920000000000001,8.8,9.29,7.200000000000001,11.56,7.7,5.029999999999999,3.6000000000000005,6.299999999999999,6.52,9.1,17.73,5.44,7.119999999999999,6.140000000000001,,,,,,,,,,,,,
AB-05AD003,6.980000099999999,10.2400001,20.839999,11.3000001,13.65,9.61,18.1500001,10.3899999,13.409999900000004,7.889999900000001,20.6799991,21.9400002,18.44,9.84,15.5,9.0899999,20.1000011,16.1999991,16.2299999,11.4199999,18.15,12.780000100000002,5.1300002,10.9,12.0599999,14.3600008,11.8499998,15.3499999,12.829999,8.3400001,12.0999999,18.05,19.069999,23.6299989,10.8799998,11.740001,13.6500008,,,8.360000099999999,11.6500008,,
AB-05AD005,5.75,8.5,10.27,5.32,7.180000000000001,5.23,10.66,6.14,7.72,5.79,9.63,11.04,9.0,5.52,10.58,6.51,14.23,8.3,9.8,6.54,8.3,6.19,3.47,6.079999999999999,6.76,9.2,7.16,5.8,5.859999999999999,3.97,8.32,10.1,11.85,11.12,8.620000000000001,8.23,6.23,,,,,,
AB-05BA002,,,,,,,6.1000000000000005,6.5600000000000005,7.300000000000001,7.609999999999999,9.68,6.619999999999999,11.5,5.28,6.89,7.39,8.149999999999999,5.61,7.14,9.65,11.43,6.17,5.76,5.88,5.98,7.64,5.970000000000001,4.630000000000001,6.34,7.04,5.69,6.34,6.59,8.34,8.47,7.399999999999999,,,,,,,
AB-05BB001,40.1099994,54.0600007,60.8200021,45.7799985,41.9699979,40.7100012,37.7700007,45.3500006,44.9799981,44.6100008,54.7800025,50.399998,72.300003,35.8599994,53.160001,41.7500012,51.8300011,38.500001,45.0600007,52.4599977,64.2099977,37.9099987,32.2199979,34.1499989,36.3100007,40.900002,38.900002,28.700001,37.200001,41.6999984,36.3299975,34.1000006,41.049999,45.8900018,52.0600018,53.4200013,40.399998,42.200002,,49.8699985,47.7700007,,
AB-05BL022,1.146,1.35,2.00699999,0.7989999999999999,0.8600000000000001,0.52299997,1.648,0.98599989,1.0630000000000002,0.85200001,1.18,2.3479999900000004,1.14999999,1.52999999,4.0610001,0.92999999,1.408,1.02,1.3600000099999998,2.0699999100000004,1.47499989,0.96199999,0.74299997,0.96,0.955,2.375,3.2899999,0.7899999899999999,0.62200001,0.723,1.97600011,1.995,0.77499999,2.2070001,1.65599999,1.57999999,0.7220000099999999,,,1.1769999999999998,1.98599999,,
AB-05CA009,17.8000009,22.5999999,35.0000012,20.3799989,22.1699989,14.559999799999998,20.5999999,32.4699991,21.7499999,20.9999988,27.8699992,27.9000008,34.900002,17.0999998,42.3200021,23.9000008,31.9799988,16.4,20.2000002,26.6000011,24.8600002,13.669999999999998,16.5900002,18.31,21.799999,29.4999981,33.4000008,16.1500002,20.799999,24.8499998,19.7100001,21.1999991,25.3400001,21.1400011,26.839999,24.6400011,22.0700009,,,25.3499998,24.1300001,,
AB-05DA007,11.90000001,10.00000001,9.93,12.05999999,11.385,8.259999910000001,9.89499999,12.10399997,8.70700031,10.121,8.29200031,9.97299998,12.353,7.995000030000001,11.17999997,7.9600005,11.03999997,8.73299988,11.51000001,12.06100001,7.097,7.299999990000001,8.92999961,9.08600048,12.69999999,9.11800001,9.54100001,11.34399999,8.89499977,10.07200001,9.75300002,7.029999989999999,9.74299997,7.259999800000001,12.81499997,12.18899999,11.87,,,12.27300001,11.09199997,,
AB-05DA009,89.6000018,79.0799971,92.8999982,89.5999999,84.760003,68.1999979,76.4699979,102.02,82.4200029,95.2800002,69.06999689999999,85.0499978,95.5,76.1099982,90.2000022,75.199997,87.400002,67.7000031,101.8400002,113.9200001,71.0,61.949997,72.4999972,73.6599979,107.0999999,72.3999968,86.8999968,104.0500002,86.8200002,80.1200032,89.6999998,56.1099982,86.849998,68.059998,119.4699998,103.9400001,109.3800001,72.5599999,,95.71,106.1199999,,
AB-05DA010,0.528000008,0.579000019,0.495000019,0.5609999999999999,0.4219999909999999,0.412999998,0.533999989,0.438999999,0.43300002,0.529000021,0.509999991,0.5390000189999999,0.710000012,0.313,0.5970000200000001,0.41399999,0.579000009,0.400999988,0.620999969,0.619,0.417999997,0.369000001,0.364000011,0.465999991,0.463999998,0.4280000109999999,0.415000001,0.404000011,0.43999999,0.60500002,0.453999991,0.580999988,0.919999979,0.448,0.574999998,0.495999968,0.4790000089999999,0.4979999799999999,,0.566999992,0.405999986,,
AB-06AD006,31.849998,20.0000012,10.6100001,6.710000400000001,5.680000099999999,9.1700001,14.420001,12.3100001,6.5199995,7.2500002,6.290000200000001,8.2200001,4.659999900000001,1.94000012,6.7799999,14.2,4.410000200000001,40.789999,69.1499982,5.4299995,2.1099999,4.8699999,6.4400003,6.6099999,13.740999980000002,22.3600011,27.0100021,13.7,16.529999,7.4499998,11.66,17.5000001,20.3999989,10.5300001,25.3599989,25.19,7.520000199999999,13.949999900000002,46.3500011,17.470000199999998,22.9200008,48.4699991,
AB-07AA001,7.550000390000001,14.61999999,11.260000000000002,13.99,8.4100003,12.25,7.911999769999999,9.02999978,12.260000000000002,10.18700001,12.0,11.04,24.04,11.02,11.59,10.67,13.22,11.54,18.6,10.28,15.12,9.989999999999998,9.42699997,8.11,6.67999988,12.1400001,14.789999,7.179999899999999,10.5900001,8.35099949,5.60000019,12.60099999,15.759999,14.8,10.3,8.4799998,11.6799999,,,11.2099999,16.299999,,
