SID,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
AB-05AA008,22.321428428571437,16.200000142857142,32.34999971428571,13.814285642857143,13.292857142857144,10.6171429,11.943571457142856,23.98571421428571,13.757142785714285,10.91499992857143,17.128571285714287,28.97142871428571,34.45714242857143,11.377857078571427,17.628571357142853,14.350000071428571,33.978572,28.742857285714283,24.528571142857142,28.235714214285714,16.635714142857143,10.837857157142858,8.821428514285714,38.52857192857143,20.878571500000003,7.672142885714285,29.628571285714283,18.34285707142857,21.728571142857145,26.8785715,10.314999964285713,18.37857107142857,33.44285721428571,20.55000007142857,30.950000428571435,30.39999992857144,19.27142885714286,9.145714407142858,26.057142714285717,25.77857107142857,12.942857142857145,,
AB-05AA023,60.30714285714286,48.76428571428571,120.37142857142858,59.785714285714285,37.45714285714286,31.52142857142857,33.6,99.30714285714284,39.2,32.528571428571425,47.72857142857144,143.29285714285714,104.22857142857144,42.32142857142857,94.45,38.18571428571429,169.34285714285716,89.62857142857142,78.83571428571429,114.87142857142858,44.98571428571428,21.292857142857144,30.257142857142856,124.04285714285712,65.97142857142858,29.042857142857144,154.4857142857143,52.68571428571429,52.3142857142857,88.09999999999998,,,,,,,,,,,,,
AB-05AD003,81.13571428571429,93.47857121428572,112.93571407142856,103.84285678571428,76.95000035714286,62.57857192857142,76.5285707142857,105.0,71.47857135714287,52.585714357142855,88.93571421428571,79.56428635714285,103.82857192857144,39.721428071428576,74.521429,58.15714321428571,163.457143,99.95714300000002,114.88571442857145,76.94285735714287,82.00000007142856,53.04999971428572,72.75714307142856,154.14285714285714,75.1428567857143,54.92142928571429,89.16428557142856,90.43571414285714,72.25714307142856,131.5142855,74.63571385714286,99.37857171428573,97.0357137142857,83.89285828571428,81.42857178571428,129.79285764285714,75.07142742857143,,,91.39285714285714,83.7571427142857,,
AB-05AD005,37.94285714285714,38.21428571428572,45.21428571428572,39.15000000000001,31.207142857142856,23.985714285714284,30.828571428571426,38.60714285714285,26.514285714285712,21.685714285714287,39.76428571428571,30.29285714285714,44.85000000000001,16.02857142857143,27.85,24.77142857142857,71.60714285714286,45.72142857142858,52.842857142857135,48.02142857142858,40.26428571428571,25.24285714285714,29.557142857142857,72.74285714285715,34.314285714285724,27.37142857142857,44.135714285714286,40.56428571428571,25.535714285714285,48.93571428571428,38.23571428571428,49.09285714285715,58.70000000000001,37.77857142857143,33.38571428571428,64.95714285714287,38.57142857142857,,,,,,
AB-05BA002,,,,,,,17.835714285714285,51.38571428571429,20.55,26.52142857142857,26.028571428571432,31.65714285714285,31.0,19.742857142857137,16.614285714285714,19.164285714285715,22.442857142857143,26.292857142857144,35.885714285714286,21.05,29.178571428571438,24.542857142857144,27.07857142857143,34.392857142857146,23.42142857142857,25.407142857142865,21.185714285714287,19.24285714285714,37.07142857142857,25.942857142857147,15.850000000000003,20.57857142857143,27.335714285714285,36.32857142857143,48.62142857142858,27.200000000000006,,,,,,,
AB-05BB001,110.85714285714286,147.0,172.28571428571428,180.64285714285717,121.30000035714286,137.64285714285714,110.0428570714286,249.14285714285717,113.60000014285713,142.84285735714286,165.57142857142858,185.28571428571428,187.57142857142856,114.07142857142856,104.02857092857144,125.042857,184.64285714285717,169.78571428571428,190.5,106.5357142142857,146.0,124.78571428571428,115.81428635714288,196.92857142857144,144.14285714285714,140.42857142857142,132.71428571428572,130.38571378571427,198.57142857142856,135.0,114.0142855,116.5642852142857,154.42857142857142,198.92857142857144,234.8571428571429,157.0,134.21428571428572,83.55714271428572,,162.71428571428572,130.44285692857142,,
AB-05BL022,10.272142821428572,13.799999928571433,21.621428428571427,9.53571432142857,7.949285735714285,6.467142814285714,8.624999964285715,17.554285835714285,6.988571464285715,6.481428642857144,8.15142852142857,24.257142857142856,13.377857192857144,7.569285714285715,11.489999985714284,6.127857192857142,30.328571285714283,14.880000157142858,17.064285857142856,20.992857142857137,7.8649999571428575,4.709285721428572,6.190714314285714,25.23571421428571,9.846428564285716,6.670714278571429,21.928571357142857,9.814999864285712,10.198571514285714,19.32142878571429,7.159285742857144,12.20214285,16.4642855,13.829999849999998,48.89928565714285,17.78428567142857,8.243571378571428,,,11.555000035714285,7.159999907142857,,
AB-05CA009,52.899999571428566,98.42857207142856,138.93571414285714,73.81428607142857,72.99285714285715,53.5,53.29285749999999,122.37857171428573,54.2142855,52.19285692857142,59.6499995,215.07142857142856,112.88571442857142,69.79999914285715,85.36428564285715,58.21428564285714,159.64285714285714,83.49285728571428,76.52857157142856,114.23571392857144,124.40714264285714,44.95714228571429,46.47857107142857,92.24285728571432,108.17857142857144,87.50714307142857,193.12142892857145,50.97857185714285,132.0714279285714,128.2142862857143,45.39285642857143,71.19285678571428,109.95714357142856,148.78571428571428,423.6428571428572,86.43571407142858,40.22142842857143,,,63.442857,68.7285707857143,,
AB-05DA007,24.10000021428571,24.071428571428573,27.47857135714285,27.628571357142853,23.385714357142856,25.8785715,25.11428564285714,31.85000014285714,20.521428499999995,22.68571385714285,23.407142642857146,26.814286,27.392857285714285,25.20714314285714,17.09999992857143,23.107143071428567,22.17857171428572,25.607143214285717,21.38571435714286,25.328571357142856,22.821428500000003,25.892857285714285,20.02857135714286,30.0571425,20.83571392857143,25.5714285,19.49285707142857,21.44999992857143,31.721428714285715,28.200000142857142,21.521428285714286,18.757142785714283,21.535714357142854,32.007142357142854,29.871428571428567,25.74999978571429,22.457142857142856,,,23.928571357142857,18.43571457142857,,
AB-05DA009,204.78571428571428,201.14285714285717,247.07142857142856,228.0,193.0,224.5,204.14285714285717,245.0,188.3571428571429,189.64285714285717,209.07142857142856,225.3571428571429,229.3571428571429,213.07142857142856,150.28571428571428,215.3571428571429,188.14285714285717,205.14285714285717,186.14285714285717,247.3571428571429,207.07142857142856,213.28571428571428,175.92857142857142,237.8571428571429,182.64285714285717,199.42857142857144,164.57142857142858,196.78571428571428,275.5,214.5,194.42857142857144,155.71428571428572,161.35714285714286,258.5,224.92857142857144,212.5,203.57142857142856,178.21428571428572,,177.78571428571428,171.57142857142858,,
