SID,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
AB-05AA008,0.97000003,1.03,1.52,1.1799999,1.17399996,1.094,0.855599974,1.79,1.224,0.896599984,0.95999998,1.5,1.5700001,1.254,1.14,1.26,1.1,1.6799999,1.224,1.02,1.05,1.124,0.81199998,0.876200008,1.17,1.11,1.988,1.76,1.48,1.12,0.98000002,1.04,1.134,1.25,1.3200001,1.352,2.0899999,1.6,1.38,1.15,0.81999999,,
AB-05AA023,1.858,1.66,2.78,1.57,1.78,1.67,1.55,2.46,1.9,1.4,1.394,2.2,2.258,2.164,2.268,2.418,1.864,2.44,2.014,1.434,2.544,1.664,1.1,1.35,2.282,2.008,3.92,2.87,2.476,1.97,,,,,,,,,,,,,
AB-05AD003,2.19400006,2.6099999,2.94400006,2.6600001,2.794,2.954,2.05399996,3.98,1.994,1.888,2.8199999,4.12399998,2.724,2.3299999,2.05199996,2.4400001,4.42399998,3.8639999,2.97400006,2.25,2.732,2.40199994,1.474,2.60599998,2.26,2.3499999,4.8400002,3.484,2.978,2.288,2.3239999,2.5999999,3.0879999,3.01799996,3.19800006,2.6600001,3.6800001,,,2.8199999,2.03,,
AB-05AD005,1.23,1.29,1.7919999999999998,1.04,1.258,1.32,1.09,1.532,1.574,1.074,1.3099999999999998,2.068,1.7999999999999998,1.18,1.228,1.164,2.054,1.32,1.38,1.154,1.5,1.176,0.99,1.654,1.25,1.134,2.2,1.678,1.83,1.04,1.004,1.41,1.304,1.064,1.18,1.654,2.41,,,,,,
AB-05BA002,,,,,,,0.86,0.734,0.86,0.724,0.77,0.9300000000000002,0.94,1.2,0.8979999999999999,0.99,0.724,0.964,1.04,0.8400000000000001,0.56,0.964,0.66,0.65,0.724,0.804,0.854,0.99,0.994,0.8,0.8440000000000001,0.78,0.69,0.8500000000000001,1.0,0.76,,,,,,,
AB-05BB001,6.824000079999999,6.4699998,8.518,8.18600006,7.274000079999999,6.8200002,7.39399998,8.18400002,8.3160002,7.329999900000001,7.89399998,8.6999998,7.84800016,8.34400028,7.3499999,9.05400028,7.5,8.49799996,8.6000004,8.060000079999998,7.75,9.03399982,7.1999998,6.4339998,7.60799986,8.6480001,9.2399998,8.823999780000001,9.05400028,7.774000079999999,7.94000006,7.190000100000001,7.98399992,7.96,7.829999900000001,8.18600006,9.53399982,9.52400018,,7.123999980000001,7.1199999,,
AB-05BL022,0.2249999899999999,0.15899999,0.216199996,0.1213999999999999,0.186799996,0.127400004,0.12,0.368399996,0.24699999,0.1384,0.172400002,0.28,0.22,0.26499999,0.2415999939999999,0.252,0.13,0.1816000059999999,0.1994,0.194400002,0.229,0.2122,0.1064,0.1079999999999999,0.168,0.163,0.32499999,0.28,0.2113999999999999,0.1443999939999999,0.145,0.2,0.213,0.18799999,0.18099999,0.222599996,0.31480001,,,0.1816000059999999,0.1464,,
AB-05CA009,3.63999994,3.75,4.9000001,3.9040001,4.5999999,4.25,3.45,4.8499999,5.1999998,3.31999996,4.476,4.60399998,4.940000059999999,5.58400002,4.940000059999999,6.0,4.7800002,5.278,3.994,4.8080002,5.2159998,4.32600004,3.6500001,3.6840001,4.73199996,4.4000001,4.5,5.41999998,5.8000002,5.17399998,5.1700001,4.71,5.39399998,5.3699999,5.3179999,4.6380001,3.30399996,,,4.96,4.44800006,,
AB-05DA007,0.62,0.415799994,0.524399986,0.57199999,0.651999976,0.643999986,0.6903999919999999,0.59500003,0.523999976,0.449399996,0.55199999,0.60000002,0.58900001,0.763200008,0.554000006,0.63999999,0.57199999,0.720800018,0.718200018,0.656800008,0.68399998,0.588799988,0.43000001,0.5215999840000001,0.59500003,0.69,0.72500002,0.631999996,0.57499999,0.590799986,0.6108000020000001,0.58999997,0.551199994,0.769800006,0.6723999860000001,0.7118000019999999,0.900599994,,,0.7944000259999999,0.582400002,,
AB-05DA009,5.0,4.5780002,5.5999999,4.66999998,4.9499998,4.9499998,4.96999988,4.76200008,5.1999998,3.8699999,5.11999998,5.4000001,5.29400008,6.1079999,4.39199998,4.58400002,4.4000001,5.9000001,5.10399998,5.11199998,4.77000008,5.5999999,4.6999998,4.0,5.0999999,5.13999986,5.6460001,5.1319998600000005,5.5999999,4.583999919999999,4.87399986,4.4899998,4.75,4.79,5.44999988,5.0879999,5.9459998,5.65399998,,5.4379998,4.9699998,,
