SID,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
AB-05AA008,6.134891269565217,5.330543494565218,9.4977174,7.204999995652174,5.716195651086956,5.907173921739131,4.57347827826087,6.935652179347826,4.812934804347826,4.6190217282608685,7.431847810869566,10.001630427173913,12.246086972826086,6.213586933695651,11.66826081413043,5.082065203260869,13.10076100869565,11.629782632608698,8.783913041304348,7.810869542391304,8.511413035869564,5.597173941304347,4.017391313043477,15.662717540217391,6.381195651086958,5.165760869565218,11.531086942391306,7.358586966304346,8.24913043043478,7.280326077173912,6.188369553260869,8.70282602826087,12.951739132608695,11.676521740217392,11.344347901086955,11.388478215217392,6.382608730434782,4.185108701086956,7.406847809782607,4.808913033695652,6.198369578260867,,
AB-05AA023,15.03195652173913,16.3320652173913,29.153260869565216,24.036304347826093,12.280434782608696,14.135869565217394,11.120217391304347,17.995978260869567,11.46195652173913,11.074565217391308,16.639130434782608,31.98760869565217,37.36836956521739,19.2675,53.11086956521739,13.468695652173912,49.79271739130435,33.17978260869565,21.171847826086957,33.9554347826087,19.832391304347823,10.29967391304348,10.322173913043478,43.49652173913044,17.715217391304346,17.198043478260868,50.38380434782609,18.593478260869563,15.88271739130435,22.38413043478261,,,,,,,,,,,,,
AB-05AD003,27.239782853260863,25.542282711956524,34.16771727282608,45.043260836956506,29.69923924021739,29.420108705434785,24.757065146739134,25.686521679347823,22.696739010869564,18.338586893478265,33.27478257282608,39.770217375,51.76869575652174,18.81119561630435,29.39739137717392,18.95695655543478,58.91402175434782,43.45684786739131,46.26423912717392,30.59619576630435,43.45054352391304,23.97456520652174,22.95630432282609,65.18217407065218,26.56836956521739,28.52358722173913,30.707826114130437,31.896195486956525,24.55347823586956,43.70717371630435,30.92336949891304,44.091304467391296,56.5661953847826,42.08478253913043,35.21532615217392,51.54652170108695,21.725869408695647,,,24.80663042173913,26.345760810869567,,
AB-05AD005,12.949130434782608,13.790326086956522,15.78923913043478,18.570543478260863,12.62923913043478,12.135217391304346,11.740978260869566,10.537826086956525,11.93195652173913,7.214782608695652,16.649021739130436,16.812826086956523,22.46152173913043,9.63532608695652,16.61413043478261,9.673043478260867,31.82402173913043,20.61369565217391,23.64673913043478,18.03336956521739,20.706521739130437,10.854347826086954,10.917608695652174,31.19065217391304,12.338152173913045,15.017717391304346,16.097282608695654,14.192826086956522,9.894565217391303,17.82913043478261,14.45836956521739,23.812391304347823,30.300217391304347,21.062065217391304,17.79510869565218,24.7475,11.995434782608696,,,,,,
AB-05BA002,,,,,,,10.611956521739131,18.74369565217392,11.279565217391305,14.14108695652174,15.673913043478258,18.835978260869563,19.897934782608697,11.693369565217392,10.022717391304347,12.55532608695652,14.897065217391305,17.18076086956522,16.327173913043474,12.467934782608692,19.93336956521739,17.87858695652174,10.76858695652174,16.177282608695656,12.724673913043478,15.309021739130433,12.369999999999996,11.132173913043475,17.745652173913044,14.06413043478261,10.241304347826086,11.73163043478261,17.58978260869565,23.15010869565217,19.999130434782607,16.154999999999998,,,,,,,
AB-05BB001,81.29673861956522,78.56956527173914,110.68369556521738,100.8326086847826,85.55108686956521,88.86195668478261,69.9423910326087,118.77608689130436,72.36086952173913,84.56739144565218,95.87173921739132,117.75326096739128,123.17282627173915,77.93586964130434,74.06630423913045,84.31630440217391,110.23369561956522,112.7456523369565,102.00326079347823,74.63913058695654,111.98586942391304,96.81304323913044,68.01630480434783,96.56413044565215,82.72065214130436,86.55652195652173,83.67717356521739,72.47173910869566,108.21739123913044,83.95652152173913,74.8467387826087,70.29673897826088,104.19782594565216,133.14347817391302,107.82173891304345,103.53913059782607,71.57065198913043,63.301087,,82.90869579347826,94.75217380434786,,
AB-05BL022,3.051532612391304,3.3646304306521744,6.209347804347826,3.5556521979347826,2.243891311847826,2.536771719565217,2.158543478695652,3.1437391508695645,1.7695652289130437,2.071108707934783,2.632706518913044,6.038478273913044,5.540967401956522,3.5597717479347826,7.567391280434782,2.099543483152173,8.666489116413043,4.87436957,4.612608713043478,5.436163063695652,3.712391288804348,2.050695659456522,2.0525434735869568,8.002815200326086,2.593554349891305,3.674782597826087,7.112065205326087,3.2535869269565216,2.8784673992391303,4.553228258478261,3.951413035869565,4.475760880978261,5.747945618804348,5.880554343913044,10.637499995652176,5.283565216630435,2.2045652210869564,,,2.850750007717392,4.188913036956522,,
AB-05CA009,33.603260923913034,44.33478272826087,74.10543468478261,45.45434794565217,44.70326071739131,33.7923911847826,28.611956565217397,57.00217374999999,38.86304330434783,36.47608681521739,43.23152186956521,73.88369563043477,68.68804347826087,45.83586961956521,64.78913030434782,39.43913052173913,73.69565242391305,44.40543497826087,41.37391304347826,60.78260861956522,66.45760864130435,32.93260866304348,31.05652161956522,44.625,44.70978258695653,57.38804361956522,80.66521760869566,27.98695667391304,62.30326067391304,58.75108725,38.06739143478261,41.25760877173913,58.33804354347826,68.65978266304346,107.49782595652172,49.3434781847826,31.504347891304352,,,40.55217415217391,46.90108689130435,,
AB-05DA007,18.19000003152174,15.46217395326087,17.68054349347826,18.927282533695653,17.45000004347826,18.4161956826087,15.707934797826088,18.41304342391304,15.24326085543478,16.479456495652173,18.405434815217397,19.87141314021739,20.889130423913045,17.505000023913045,14.52456524347826,16.279130435869565,17.965978360869563,17.976630489130436,17.880652266304345,18.288586943478265,17.857065139130437,15.778260941304348,14.22260869891304,18.97913041630435,17.653260771739127,18.137717361956515,16.052500039130436,16.497717395652174,20.126195739130434,17.65641307391304,15.612717352173911,14.206521699999998,16.63086957282609,20.36304340326087,18.62141309673913,18.8021739673913,16.410326130434786,,,17.316304289130436,16.19271744456522,,
AB-05DA009,154.8652174130435,132.8739128804348,169.67826103260867,153.48478259782607,140.89565218478262,152.2891306847826,133.69021743478262,153.55434782608697,142.99673922826088,147.6543478369565,158.54021748913047,174.2489130652174,170.14565219565216,152.99782614130436,122.02826085869565,144.3163043369565,150.38152164130435,148.851087,157.69891308695654,170.54891313043478,157.45108682608696,133.0750000217391,130.1152173804348,153.32608689130436,149.2391304347826,159.5565217173913,138.7021740652174,148.98804348913043,176.2021738478261,144.9119566304348,135.4391304673913,111.68152164130434,134.48152167391302,177.95000010869563,161.4000000326087,162.59021742391306,158.51739129347823,136.0586959347826,,143.2000000217391,150.39782597826087,,
