SID,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
AB-05AA008,3.72187396339726,3.784994528246575,5.612082184383561,3.720410953698629,3.235912327342468,3.0335315113698664,3.4149041188767115,5.186410957260277,3.4895972583287653,2.766876705123286,4.401682184630134,5.757698628219178,6.8115616375342425,3.2032410841095853,5.479865738520544,3.763364385260272,5.680358937945201,6.13704110191781,5.004219168219184,4.41912328290411,4.496227384575345,3.425904113890416,2.202520548246574,6.350775386273964,3.92112055780822,3.250087670027398,6.8603287630136975,5.01556164383562,5.209123280273976,4.15977534172602,3.177199997671231,4.3564958751780845,5.905317819863017,6.091465754136985,5.908090438630137,6.5393314944657615,4.568767124657538,3.6290410983561663,5.345643828493152,4.178490388219175,3.6075506923561615,,
AB-05AA023,8.940849315068483,10.196575342465753,16.035972602739736,10.045972602739727,6.979726027397256,6.3647397260274,8.247150684931505,12.806520547945206,8.056876712328767,6.234,9.70441095890411,17.557616438356177,17.531890410958876,8.607616438356162,20.557671232876725,9.206958904109582,18.81602739726028,15.134328767123296,11.237589041095893,15.521095890410956,10.619726027397254,6.464191780821917,5.383945205479453,16.43408219178081,10.648246575342457,9.738794520547946,22.064904109589044,10.596109589041106,10.28301369863014,11.520054794520547,,,,,,,,,,,,,
AB-05AD003,13.046383620821926,17.184219198356168,18.600191761369867,17.132904068219176,13.51438359315069,13.608657531232891,16.983643764383554,16.215616433150675,14.484191791232869,11.776493157260276,18.844958948493147,18.69526022767123,21.91071236301368,11.075780799726028,14.83912331835617,12.120328777260273,24.956904161643823,18.53079454164384,20.775178063013684,15.27663021315069,19.44268495369863,12.318794492602745,10.887189024438356,22.73501374794521,12.623479423561657,14.90668501452054,16.71260270465755,18.857451994246567,14.307862976712338,18.874931460821912,13.857315065479456,18.819671278356164,21.248739636164363,19.623753399726024,17.76835619452055,22.544109607397257,14.033534259452075,,,15.811945165205486,15.038383606219176,,
AB-05AD005,6.754000000000008,8.649232876712333,8.711835616438355,7.363561643835622,6.170493150684939,6.037643835616439,8.397287671232874,7.64350684931507,7.1492328767123245,5.441287671232877,9.369506849315073,9.03613698630137,10.196684931506846,5.362794520547943,8.474547945205474,6.265452054794513,13.728986301369856,9.304876712328774,10.930520547945203,8.514575342465752,9.812328767123288,5.796575342465757,5.52578082191781,11.733534246575338,6.516219178082187,7.789589041095889,8.599068493150687,8.694164383561642,6.376356164383556,7.9912602739726,7.07780821917809,10.20035616438356,11.697315068493142,10.33849315068493,8.765232876712327,10.907780821917813,7.098602739726023,,,,,,
AB-05BA002,,,,,,,4.842520547945213,7.023232876712328,4.948000000000005,5.842986301369858,5.812931506849317,6.8235342465753375,7.102164383561639,5.214931506849315,4.756328767123284,5.281178082191778,5.763205479452052,5.992301369863016,6.542246575342466,5.940630136986292,7.155068493150682,6.298356164383558,4.614082191780823,5.576876712328772,5.315671232876714,6.074657534246577,5.62753424657534,5.114054794520548,6.537561643835614,5.53695890410959,4.103260273972603,4.996164383561648,6.2875068493150685,7.834575342465754,7.395917808219174,6.037561643835619,,,,,,,
AB-05BB001,31.778328634246584,38.8610685547945,44.93156160547946,39.26087665068497,34.09443829178082,33.97983564684928,32.16320539205482,45.10682192547944,33.18147947095889,35.53810972767122,37.76931513068492,44.1783287838356,45.28808224931508,32.98635619013699,34.590630047671226,35.745369829315095,41.3922191528767,41.60410960109587,40.95378080082192,34.52627397534244,42.56252051123285,37.03284922602738,28.448191889041127,34.62268496821918,35.317452090410924,36.41213708136989,37.62493138493149,34.44901365424656,41.278520521369856,34.62019170438357,29.748356097260267,30.49126026493148,39.33545204575341,46.632438331780826,41.75783559342463,42.801096010137,35.3227396358904,34.36849314383561,,39.1297260561644,37.440109517808246,,
AB-05BL022,1.409652056931506,1.873290409863015,2.696904100205478,1.327402745287671,1.0870849317808209,1.0241808161917807,1.591246574742467,1.9124739747397268,1.1986849354520537,1.069989041013697,1.416920549041096,2.821260274958904,2.3462191811780837,1.4944547933972594,3.005054787287672,1.2045589040273983,2.829112325282193,1.9144054779178077,2.0304328802739726,2.6330411028219167,1.6264821897808217,1.0493890417534246,0.9532712352739732,2.577731503868493,1.3481972629041092,1.878967119205481,3.177934243397259,1.5532493083835606,1.5144054803835612,2.0684958995068463,1.5246684927397252,1.8958602786301364,2.241753420493152,2.221106849835617,3.5947917775068494,2.463380820739725,1.3435150689863005,,,1.816112331534247,1.6901287655616424,,
AB-05CA009,15.322109596164388,20.447780849863005,30.66065749643836,18.707753441643824,19.097753408219187,14.636082177808218,16.27115072356164,27.04816438575342,18.11041092191781,16.995397219726016,19.84419184054795,29.37906849232875,26.337506832054803,19.33197260438357,26.89956162767123,18.69827402136986,29.058219223287697,18.312739765753417,18.149095893150687,24.164410948767127,24.38767119041096,14.411095882191772,13.917397221643844,18.428410952328758,22.314657498082163,23.190712343013693,31.888438456986307,16.906411026849323,24.72457531123288,26.963835733150688,16.50627400602741,18.422465791506852,24.60643835835616,24.89416437013699,36.81364381232877,23.313342437808217,17.16824659561644,,,19.5735343178082,20.27087670383561,,
AB-05DA007,6.596756178821918,6.252712337945196,6.678224660821922,6.834353410383564,6.1892657678356215,6.228972606657531,5.72758356520548,6.668298627342464,5.827854784493151,6.135534241698636,6.332076720684929,7.004487693506847,7.423928769835622,6.306517812328769,5.763386304301372,6.002854791643839,6.4991699000821885,6.177057545506842,7.01624660326028,7.1014246552054745,6.285095870904119,5.407364403123287,5.250167124575341,6.304520542410961,6.761169836547948,6.568599996027396,6.0577397357260265,6.275104113835618,6.905501395780819,6.236030144904114,5.586534244164383,5.542457530712325,6.158254791671234,7.032841076876714,6.969465768164382,7.15125206427397,6.916339735123285,,,7.025391779424656,6.021575358684923,,
AB-05DA009,54.66928765315069,52.32339722438358,61.710301429041046,54.250712295342495,49.2812328484931,50.14613705013701,46.97983562082196,53.88989038794524,53.48334241671234,54.559178058082246,52.79830140054797,59.49112329534251,59.84789036712328,53.31906849534243,47.9723287857534,52.70465752493154,53.26561638794522,48.37471231150681,59.22912327123292,65.12747950109589,54.2581917112329,45.45189043726024,46.36509589205478,49.97821912164383,54.27857533397257,54.44791775178083,50.60065759342462,54.67189046904112,59.01178078219176,50.50432870383562,48.65219177452056,42.845315060821925,49.53063013452054,59.692630159178094,60.15065757123291,58.88983562109591,61.84328762136989,53.29057542904109,,55.11550686246574,54.3798903413699,,
AB-05DA010,0.5163232861013697,0.3756465763123284,0.4458054813068486,0.4738273976164384,0.3333808226465751,0.3857616422356162,0.3511753438191779,0.466572601249315,0.3708246582986301,0.4081260286410959,0.4451342469780821,0.4779041071232882,0.5771671232739719,0.3824630122410961,0.3863671225452054,0.3655589042301372,0.4258164377643835,0.4186054812739724,0.4577780817205486,0.4006602740191788,0.4810602734821922,0.4778931520602738,0.2980602740739729,0.4754767117397257,0.3917452043479452,0.4091863003657533,0.3770493145506848,0.385298631052055,0.419810959086575,0.4071863002054796,0.3292273980191783,0.4237616441315067,0.5466876716539728,0.5585479453101377,0.465608219210959,0.4290657539123291,0.4028109597950687,0.378975340561644,,0.4789726040739728,0.4330602743589048,,
AB-06AD006,26.339698690958876,14.488684908493152,9.392410918630144,7.016027388493148,6.754301371506845,11.076849263835618,13.853106799452066,10.652630170958902,10.058191795890409,7.476682186876707,6.948958913972605,8.38416439863014,4.172175322054795,2.0190410992876715,6.767328767452052,12.643561630410945,5.548657524109588,26.223599947150664,51.46745206958901,7.217452070410953,3.4180328743013733,5.570638366328766,9.078164396684931,5.595991799534242,9.617227392356158,18.53999988410959,25.06473981616439,11.446630114246569,15.411835620273967,10.592383564657531,10.949227439068492,12.994246585205472,16.445945216164382,9.44197260136987,19.807068507671225,20.68410955534246,9.228328750410965,12.029698604931506,33.49504113780823,21.49799992410957,25.22709587780822,44.56347947561645,
AB-07AA001,8.99188490320547,9.451909612356165,8.82422190846575,11.643816455863009,7.576597264273972,10.38869861841096,8.670613694383567,10.727580840246585,9.822783609150688,8.616610933287669,10.670676717287668,12.22798627967124,14.681810962027418,10.674813707315062,8.876131502054792,10.289112319479452,9.496194550520542,11.475452019232884,14.516857498931502,8.46882463613698,13.064427418137,9.863846585999996,8.783304064493157,10.067742487123285,8.37243287980821,9.731824655698624,10.628523303917817,8.33132054323289,12.614000015232884,8.919468516794511,7.754704107698631,9.863956177150683,11.459279440602751,14.826821857315066,9.714024625041096,9.516731458301376,11.088257503698625,,,9.97514795191781,11.741567152054785,,
AB-07AA002,78.83630130164383,82.83180815890412,84.70342470082188,93.20547947506851,76.13013701260266,85.79654794273974,71.77928763726028,91.104273990137,83.04161638164383,78.66454797945204,86.85271234000004,99.7720273956165,113.56794529041098,87.48712334191777,73.85838358109591,86.78575338246569,81.85890409863015,84.15564388821919,99.73372600602735,84.4065753753425,92.90775338849312,74.58463015726026,73.09199997863011,85.2671780320548,86.92986304054794,84.82736978438354,84.43534246301371,79.23369863287667,90.24986301589044,78.56013691424661,72.59865757589043,76.4356438728767,85.7197808260274,113.9718903983562,93.5060822079452,87.64454792630137,100.2805479643836,83.12958906575336,,84.92446575424661,94.10172599561656,105.17698629589054,
AB-07AG003,3.1046547952054766,7.933317808109584,2.575509593041098,6.275082184399999,2.5653095880821937,3.1158657518904107,3.4957862933972588,9.42910135336987,1.8126136973698648,1.8035671173150687,6.047158892849311,6.326923312246581,4.74905749860274,2.0502520483287667,2.3809698689041108,4.16706299419178,5.418457550356165,3.243090408054792,4.588775324739726,3.3723424809863016,5.387668523232877,4.185621918684932,3.910134249397261,2.481191787424659,3.043619171369864,3.363753419479448,5.682504111205478,2.149704114575341,3.3890712373424634,2.5798000085945225,2.431043839315068,2.8766411080547942,,,,3.5705972681917806,,,,4.464336978520548,9.996690416328772,,
AB-07BB002,15.14287674328768,41.21882192767124,15.713095870958902,29.44142463342471,14.368602783287654,12.961369858630135,18.9918082441096,38.58199987561643,13.07509587178082,11.357041132876716,36.05975344520545,38.2970685260274,24.75465748849315,9.851753415999996,13.774931488493142,20.326164343013684,23.565369852136996,20.54043834301369,22.950958966849345,19.465095861095897,29.210493127123254,21.09230139068494,17.526739685205484,11.546547973150687,12.773545265589052,22.618561666904117,26.19967116493152,9.535863003561646,17.08843834493151,15.549287704931508,11.936958913698623,17.164246522739713,36.87175334821913,24.59599999863011,20.8825753128767,18.981123277808223,14.47342471150685,,,21.957506783013685,43.5857807468493,,
AB-07BJ001,20.29723833720548,10.030462971663017,7.48726298013698,11.212572602438351,17.36111506290412,11.050728777397255,14.580739783479446,16.66431238027398,9.455062992931513,13.761684938219176,15.54210678742466,8.088761668849322,10.65808219693151,9.29207944309589,13.67753968994521,15.889969870191775,7.607276740547947,27.16922471030139,16.731580838410952,3.7213260226301377,4.971194519819179,9.047608220383564,10.884093143334796,5.037758892024653,10.935323306999996,16.69910954473973,11.69915070186301,6.591638364054791,18.02736711350686,13.72550685369863,7.791131498547954,9.047509645616444,25.602816453095905,12.33599182753425,17.68283840630137,10.94771784432877,6.505216432767126,17.095517759424645,,15.852813705863005,,,
AB-07CD001,154.9742464958904,113.409040879452,75.00027406027395,88.18164385753418,99.40219163287674,105.5591780027398,113.3082191917809,108.31561637534249,93.8441095780822,97.2641095534247,112.21890408493157,104.29698631780826,96.04630143561644,80.42794526849312,82.88602750136985,105.36602738904114,103.92958906849314,180.77534249863012,168.32410951232876,81.86849308767118,56.860547947945165,82.4764382657534,93.07342468493152,83.67205481369862,116.23726016438344,115.8805479260274,180.9257533561644,118.7536986657534,111.9336986739726,118.09671234794516,143.7649315013699,110.4268492136986,96.36493144109592,115.90547948219177,177.84684929041094,136.26164379452052,71.13561641643835,121.26301369315068,137.3441095479452,130.2386300328767,119.50410961643831,218.72136984109588,
AB-07GG001,7.488098604575343,5.277720534712333,3.2308109586301352,6.33371233653425,4.728775341178078,5.695295893150686,3.587238364630136,5.120254793342463,3.1545096051506825,2.5512684952054787,7.286345184767127,4.2240246672328805,4.223271233698632,3.192830135260276,2.396287668136986,5.145131503808226,2.925035627589041,7.022827401999997,7.6278739899178065,1.7099917796986297,2.465928770706848,2.890309591452052,4.05403288227397,3.277361653370684,4.20024657489863,6.576043807999994,4.369016440547942,2.1968054740547958,8.3104876619726,3.236454797506853,2.8503452075999998,1.3754876711369877,8.52622466898629,4.300309565863016,7.284364367123288,3.6966246776986313,,,,4.733630139917808,7.772619177780816,,
AK-15024800,1602.0591232876693,1835.375178082192,1942.6670684931505,1429.6462191780818,1365.2617808219172,1334.1550410958912,1414.5510767123287,1588.6612054794537,1605.8032520547958,1752.6461369862998,1802.702246575342,1737.091991780822,1800.3452054794504,1804.4498684931496,1709.575863013699,1573.309424657536,1353.3602739726027,1275.429052054794,1609.1372246575334,1497.3770356164378,1521.6561095890406,1596.4518465753429,1450.3121972602753,1497.5561397260265,1508.1690273972604,1650.3629589041104,1668.4028520547952,1594.5065123287663,1691.091698630135,1413.162438356165,1643.4469041095892,1380.2724109589035,1592.9472986301366,1541.3653150684936,1563.4656767123297,1698.5838328767122,1735.6738904109598,1502.5904383561651,1375.6079506849312,1172.5023397260284,1503.8953397260275,1797.9656794520554,
