SID,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
AB-05AA008,10.411605881985356,9.355616977575266,13.488510525929367,14.42100222202578,15.755544749669696,14.521706628866186,8.770578680295674,8.356928551437978,11.877965317215525,10.195958082220573,11.680465837149452,12.664877452399844,14.268246680831542,23.2307516786442,21.08890777482485,9.52950866180051,15.298087913154554,12.990955527816666,11.047116367432196,11.826557025244083,14.944644593484885,12.90970098062845,11.79097427443402,13.20300440886044,10.242389401636933,12.976678366281991,10.04704442659027,9.259400954836448,10.309625487335696,13.108584567619792,15.710395448869294,12.705951383979633,13.391691024289369,16.063344794456892,11.61119668396525,10.917709245697273,7.818421645532967,8.80039251251671,7.908116182456125,8.64243431411109,14.53876038582697,,
AB-05AA023,9.086507671423458,7.180761738429503,12.24131362194244,14.004385318999232,12.69744072852882,13.539061524753237,6.231458934758706,6.43978452757371,12.74670493341857,8.391454726840438,8.645694233098352,11.022808662829068,15.614598211634714,31.584006518597747,26.980562533734016,8.351336392365518,14.841617099965775,13.497392302358955,8.304077313907337,13.47701758102097,12.629637273618505,11.082337683254003,10.0257488016121,11.044371536599524,8.409642336123262,11.59463914973584,11.839293541221476,8.560908888762473,7.678043321876745,11.045181482203756,,,,,,,,,,,,,
AB-05AD003,12.701362734364116,6.872345466554952,15.387969119371952,19.902422847413145,17.550047985033583,15.169633898784522,7.615385016365471,7.484582714822635,12.85104396312391,8.36888898244347,10.931305363145391,18.08091414358448,19.831420491397516,14.413777096454211,18.83765248270367,10.645762070880735,14.719072068380632,17.82445804580774,13.769065823596588,12.919725113447814,18.08476762800016,14.058038200542647,10.259387504926512,21.504456419031385,12.042573422702796,15.107683643311129,9.540991195574602,8.975921699261786,9.90278360661683,18.09169222117333,16.49096854401415,17.186913141699193,25.637620389530163,18.73184151586765,12.597429655833942,16.497338501016927,7.25873844370507,,,9.859028018513436,9.23372328339124,,
AB-05AD005,13.0682578766109,10.175579748936476,16.268216439924277,20.52312386054989,18.32406104172307,15.152422699592512,8.515796033291899,7.958765251552036,15.48092141316053,7.404572849899549,11.56973803097778,16.844390408072307,18.24122263749433,17.469424037764,19.840230698853315,11.89912938532244,17.014296319356315,17.330726559647598,14.539407064296531,13.631098326157884,17.911489599329894,13.962897317736022,11.070399769945109,21.262089223254275,12.620563231052556,16.51730444569499,10.93205380640146,8.825948439671393,10.883529477478884,19.92896349093703,16.88317720833009,15.908657500543905,22.19453240645321,17.484861734971055,14.37059866033614,16.26110806914254,9.275605077595827,,,,,,
AB-05BA002,,,,,,,19.604304336018803,17.803922792454014,18.346972901739715,18.832085300723516,20.940557660765784,25.47990636756754,26.52481010998,17.82237516089207,18.294874601108276,21.22295253757205,20.35111738615783,30.29457888889397,18.25563670474723,18.897031355928323,27.745443406340957,30.79733785723609,21.59796691486455,25.205348896618112,17.677892197792,22.202728605254247,18.949392663275,17.89374434140671,24.20449164155712,23.85415068852394,20.535624862287914,22.73908751919279,26.34491533547717,29.65079276267476,22.44962974762088,24.266350835636256,,,,,,,
AB-05BB001,23.46908228475255,15.716683693464724,27.147527916433354,22.5565274439277,23.565487236803904,23.22811917802728,19.89084775119684,19.986649696946937,18.477051026361337,19.434278942429977,19.53749514402493,24.274593199289125,27.010644164316503,20.25661088682476,20.29768135497177,21.527455201768635,19.539771837190365,27.475552347904763,19.083992402189885,19.460264208598723,25.947325214266225,27.69847435710173,22.12722194597191,25.53318433696612,17.562817565585842,21.370264111729387,19.46756371586217,17.432950390246287,23.96483360827542,22.812722327414832,21.209874538447345,22.024725816127123,25.29838186219025,28.87930326922912,21.455738552569475,22.17520997612038,15.764612847376508,16.815337378296334,,17.818496319786707,22.63048049622208,,
AB-05BL022,10.272232805895284,7.108581963088069,17.67526431173013,14.433996228496444,13.84373442766537,12.328462893877065,5.66592919868258,7.540974616709671,12.833699025231942,8.580295333347197,8.397141386377447,14.307217200949156,15.85763172703489,29.74649673348794,23.99609788379369,9.12992646492297,17.732460738501334,13.216306471483882,8.919077878534843,12.185503453656043,17.279075966307193,12.21689339672646,11.534327276537203,13.655417522104065,9.25924413750097,12.765684468180364,10.188405315263434,9.177402728690485,7.472890439322846,12.471506684884668,12.332346185921136,12.349907294776596,11.111654364110418,16.75827440942184,6.260960489700674,8.224580522521196,7.012885872344031,,,11.29463659177502,24.6702446665522,,
AB-05CA009,17.93808573756984,13.01812567223896,27.25548957265531,21.381509178296117,24.18845793310418,17.14284638778409,15.03964488588779,20.153799734606046,21.60113749627329,15.09030643644639,15.30967967801889,17.927216898936365,24.371722607536288,24.517549773501685,25.37190592805853,15.730702639023676,21.160165086704268,21.07822242085617,16.00743912432976,23.8457780193253,35.16823003371427,24.440832287397,19.160014561484324,18.55830124488245,14.194245319111364,21.237836343264878,14.282670334797142,12.772977355308212,17.32400898861581,17.226523691413163,19.83471607442191,18.568751679291854,17.254644300266257,21.38917960690649,12.221496236794476,16.866113422266796,15.021359947536457,,,18.270407122977005,22.88863024636935,,
AB-05DA007,27.394119839569548,23.652201530411,28.782975651580102,26.21726897699012,26.864894615906188,28.167093656343468,31.36946512106743,21.615256534618545,26.04402954508092,21.086685920121397,26.856085483474,28.25585795497051,27.62632785087018,24.675493222270475,21.281248441854512,27.288386269479453,27.32909620501053,32.111756170655696,21.92758104148021,26.357821514650425,27.370687730433907,34.63060045596747,28.81056357055772,32.02746468708926,23.356580354143365,27.695065498479,26.113994327445468,26.46684238125455,33.58053209207359,30.66580381151153,27.0954865657116,26.470627358393088,27.14699019791359,31.1610458160706,25.960599428950157,27.534214606248337,21.078930069915025,,,23.53498137168301,24.45998992444836,,
AB-05DA009,27.58153763837441,24.43549181068344,29.38609301105834,28.54327777771633,25.66205147778168,26.701683937349717,33.398181904131555,20.20863445908996,26.67480136063252,22.07330487916826,27.138689585076232,28.71845505762517,27.041156412634155,25.213935644079587,21.343925399623156,27.567941300902977,29.179171869946,33.4036180009392,23.26188108772716,26.981856006619044,25.848000259365623,32.58601295044917,29.096048868985203,32.9771051158904,24.556221384361372,28.877665704155632,26.64430152104166,28.809475575800587,34.36044813425816,29.846892315182703,26.493336861926544,28.918939957372807,25.59368272589782,31.12290770609365,25.40197010597924,27.75556309007045,23.78526369935903,25.741527669266755,,23.74738781150086,24.787567555170167,,
AB-05DA010,35.99741061470735,21.34110305843625,37.5610717160944,26.83134119419201,28.571545933729748,33.81320008626884,26.675196364634253,22.964902867855407,21.3378548222528,18.72239282453737,29.796151954281708,32.369077124041404,33.1472568433717,20.658457431573996,19.993759944536457,27.485029489771023,26.147352937775157,40.56194402828904,23.139165450627694,22.287867408053145,37.57909211801928,49.03371525351045,26.058901270643226,31.62565031086044,20.545224408409,31.386044870226826,28.428387517878303,17.535588848664702,36.00511676881351,30.46231046975555,29.04350578319475,25.02375973374431,30.21434189142108,34.8163045503017,28.01461649610657,35.183801753010854,13.81524351140126,25.56280075160234,,22.50135840435771,27.800236602707457,,
AB-06AD006,13.34929608868386,2.721821673382025,21.45421982054208,12.494289048550964,23.0436616691439,11.535845536345162,5.685485982369182,26.601444068129577,6.439241219474667,30.1870032433384,13.26028931593693,11.820065179950992,24.30715156055924,7.868919194304278,4.124975958019496,26.42094098018652,3.246002998138616,19.750065169884508,24.10088136403565,20.308460806280756,6.5190104023116096,21.39938226533557,33.242493757644695,13.973308696274447,24.382614715272627,14.914808371517548,15.565172084553184,13.755319436998668,16.73504809976516,6.853464097351211,10.311104658576662,17.854055564259305,31.87528427304168,15.323591572361751,23.659742346665155,21.04984290222301,7.846595034308952,11.915715560035114,12.575977331961427,10.512605848164185,23.940338135026103,19.803672398965944,
AB-07AA001,27.33362611351741,14.958780492193297,23.649102759385976,25.407100444082776,21.40332623701071,25.053568619015465,19.539151806822737,21.94062833127798,13.37232196496039,15.00001749098513,19.04592210210876,22.961027058264342,25.109813329992075,11.949263734125894,15.130619635136188,19.49127748445236,21.28610421510739,31.187478287139047,23.36631587333457,20.358310256699266,29.357141587927654,29.978024184453737,28.341442190288817,20.896796097724028,17.638774150545018,19.32650840033062,14.973922719506804,16.90830328303369,27.458075403787703,19.842695930882797,24.99234201184635,20.75357232622448,23.064397052961827,25.37422909245609,16.601050501164526,19.826652742042565,10.243342730138137,,,15.905281361166898,22.099217968140884,,
AB-07AA002,27.363793561527995,20.209296886630625,24.96381410095084,26.75485008157728,23.679712092583912,25.12474557595037,27.817388476430622,23.41739376316431,22.88339335628336,19.07179296313539,23.484885761683504,27.32256192861569,26.758466940808766,20.208061917523068,19.849167097606298,25.23613497539641,25.64720451503887,31.9857432912426,21.69887434978925,23.7110658039842,27.577803653352063,30.9843851104038,27.182856067003065,28.85049155813745,23.78551122198661,25.6088190951219,23.015097878996816,25.17262960532317,29.55569317378709,26.8566616170957,26.2920443300533,24.29835322721281,24.18520748599521,30.024226116271663,22.584422018895907,25.44524490190365,19.67084125254912,21.48156203737576,,22.063119426138904,23.67883430943644,26.791110093712383,
AB-07AG003,24.46084038539111,14.699579937219172,10.86737991910484,55.651293042027326,42.22620471964092,3.939712821262314,5.102032775934483,47.9535520340933,9.499640259686805,21.31164731758279,21.561127031517238,27.91852370390628,20.798935691115727,4.4876540426581215,23.69127803227848,23.170617546719804,17.614576557159165,10.04791640533197,20.919420363656076,38.09392313638973,29.191980061760557,30.474841302939254,47.46990447800621,4.1189883055240095,7.295748309622898,23.923861892061325,11.972823197247614,4.430173273846017,8.539940215632605,9.96148144514848,35.70031954457196,13.835580708255655,,,,7.074523390089091,,,,24.10826013432939,37.32742234329558,,
AB-07BB002,13.753923947166378,18.304578260503657,15.741166832615372,50.54475478077604,39.33424084373192,5.142573302802452,5.432479154035327,50.50122754331148,10.1116627801801,26.2792739945842,18.88038204155791,27.996706344277545,19.976868837037856,6.117539704866232,22.051174945104357,23.143124745421364,20.342131869932,14.378586412771767,19.12117556936468,33.80691248708385,29.63843904422515,33.251111571876706,34.161813041678926,6.284271671281798,10.347799377945782,24.967976972454995,10.979955763567345,5.59560304451364,9.010017194504826,12.15401668411108,34.047358417355625,13.875609520652482,21.38623404014034,20.25499189200245,12.845473835265576,7.183777393237348,10.88419008018124,,,22.103714526427755,31.6139296569776,,
AB-07BJ001,30.63376463280053,12.676452238917882,15.735947617621813,23.23883492394577,48.811649163305056,10.891242253447825,3.022940760020995,33.02554179419751,6.495034380139988,42.37395282239528,17.4084751936379,12.71034595401924,11.512775610085848,9.232786025804035,30.56505808393438,21.346454650563977,23.09612705430917,13.113144772630106,14.639693019511633,35.018449662170866,10.040860002596254,30.50772207309358,52.48529093124402,5.487328070540505,9.968449616380196,25.37892670356096,20.547329388860337,8.708833239504168,8.152749135158931,2.089101168838228,8.101237731325263,25.42469132502673,25.60077933017083,41.25227071306187,9.503835897243269,14.151945501740236,3.692716133199378,13.937803753131847,,15.865642055870255,,,
