,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
AB-07AA001,2.0,5.0,3.0,5.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,8.0,3.0,7.0,6.0,3.0,2.0,2.0,8.0,3.0,2.0,4.0,1.0,5.0,3.0,4.0,7.0,5.0,4.0,2.0,1.0,5.0,5.0,5.0,4.0,2.0,11.0,,,
AB-07AA002,3.0,5.0,7.0,5.0,2.0,6.0,6.0,3.0,7.0,6.0,1.0,3.0,2.0,4.0,6.0,5.0,2.0,2.0,8.0,7.0,3.0,5.0,6.0,5.0,2.0,5.0,6.0,8.0,3.0,4.0,6.0,4.0,7.0,3.0,3.0,3.0,5.0,7.0,,6.0
AB-07CD001,5.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,4.0,5.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0
AB-07GG001,1.0,5.0,3.0,3.0,7.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,5.0,6.0,8.0,4.0,7.0,7.0,2.0,6.0,2.0,8.0,4.0,2.0,4.0,10.0,5.0,4.0,3.0,5.0,2.0,1.0,2.0,6.0,3.0,2.0,,,,
AK-15072000,14.0,15.0,18.0,11.0,14.0,21.0,16.0,17.0,18.0,22.0,11.0,16.0,13.0,17.0,11.0,13.0,11.0,15.0,17.0,11.0,16.0,18.0,15.0,15.0,11.0,13.0,16.0,16.0,16.0,15.0,13.0,10.0,12.0,18.0,15.0,16.0,17.0,15.0,12.0,9.0
AK-15085100,23.0,21.0,29.0,22.0,21.0,28.0,21.0,26.0,29.0,32.0,21.0,23.0,27.0,32.0,18.0,34.0,16.0,25.0,30.0,24.0,38.0,33.0,27.0,26.0,31.0,24.0,23.0,22.0,31.0,28.0,23.0,23.0,28.0,28.0,19.0,21.0,22.0,25.0,25.0,
AK-15129500,,,,,,,,,,,10.0,13.0,20.0,17.0,14.0,14.0,16.0,11.0,15.0,10.0,11.0,12.0,13.0,11.0,11.0,12.0,15.0,9.0,9.0,10.0,11.0,8.0,11.0,13.0,12.0,9.0,19.0,13.0,12.0,13.0
AK-15239050,,7.0,4.0,6.0,3.0,3.0,6.0,7.0,4.0,4.0,5.0,6.0,5.0,3.0,6.0,6.0,8.0,8.0,7.0,5.0,6.0,4.0,4.0,12.0,3.0,7.0,9.0,8.0,7.0,3.0,9.0,6.0,7.0,5.0,8.0,5.0,2.0,2.0,6.0,5.0
AK-15266300,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0
AK-15290000,4.0,2.0,7.0,4.0,3.0,4.0,2.0,11.0,2.0,6.0,6.0,4.0,2.0,6.0,5.0,3.0,7.0,4.0,7.0,5.0,7.0,5.0,6.0,8.0,8.0,3.0,3.0,6.0,6.0,2.0,5.0,7.0,,,,,,,5.0,4.0
AK-15292700,3.0,4.0,4.0,6.0,6.0,7.0,7.0,7.0,4.0,7.0,4.0,6.0,3.0,4.0,5.0,5.0,8.0,8.0,4.0,3.0,5.0,4.0,5.0,11.0,6.0,6.0,2.0,4.0,6.0,6.0,7.0,4.0,7.0,6.0,7.0,14.0,7.0,3.0,6.0,3.0
AK-15484000,5.0,7.0,5.0,6.0,10.0,2.0,4.0,7.0,8.0,9.0,6.0,5.0,6.0,4.0,7.0,7.0,7.0,7.0,8.0,8.0,4.0,6.0,5.0,9.0,6.0,3.0,5.0,4.0,6.0,7.0,6.0,8.0,3.0,5.0,6.0,3.0,5.0,8.0,7.0,2.0
AK-15493000,3.0,10.0,3.0,4.0,8.0,3.0,3.0,9.0,10.0,11.0,9.0,6.0,3.0,4.0,3.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,6.0,10.0,7.0,3.0,4.0,5.0,7.0,9.0,5.0,6.0,3.0,7.0,6.0,4.0,4.0,4.0,6.0,1.0
AK-15511000,9.0,9.0,4.0,5.0,4.0,5.0,2.0,7.0,10.0,7.0,4.0,5.0,5.0,3.0,4.0,4.0,8.0,8.0,2.0,6.0,5.0,4.0,5.0,8.0,5.0,3.0,3.0,5.0,6.0,5.0,3.0,3.0,8.0,7.0,3.0,3.0,2.0,5.0,6.0,2.0
AK-15896000,4.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,5.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0
AK-15908000,,,,,4.0,3.0,7.0,2.0,2.0,5.0,3.0,4.0,7.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,7.0,2.0,1.0,3.0,2.0,5.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,2.0
AL-02342933,22.0,15.0,10.0,19.0,18.0,16.0,15.0,14.0,5.0,12.0,18.0,7.0,21.0,18.0,13.0,16.0,16.0,18.0,19.0,6.0,20.0,8.0,10.0,16.0,23.0,13.0,25.0,14.0,11.0,15.0,17.0,5.0,,,,,,,,
AL-02361000,16.0,7.0,4.0,14.0,16.0,11.0,9.0,9.0,10.0,10.0,17.0,4.0,19.0,7.0,8.0,17.0,11.0,9.0,15.0,8.0,12.0,6.0,7.0,7.0,22.0,12.0,21.0,10.0,9.0,16.0,18.0,4.0,4.0,7.0,17.0,8.0,13.0,5.0,15.0,15.0
AL-02363000,,,,,,,,,,7.0,13.0,7.0,17.0,11.0,9.0,16.0,10.0,6.0,16.0,5.0,13.0,5.0,5.0,9.0,13.0,10.0,19.0,8.0,8.0,12.0,12.0,5.0,3.0,6.0,11.0,11.0,11.0,8.0,20.0,16.0
AL-02369800,18.0,12.0,7.0,14.0,23.0,22.0,21.0,14.0,16.0,15.0,20.0,10.0,20.0,18.0,20.0,25.0,24.0,17.0,19.0,14.0,15.0,8.0,10.0,11.0,19.0,14.0,21.0,11.0,13.0,14.0,23.0,10.0,10.0,16.0,16.0,14.0,12.0,20.0,22.0,19.0
AL-02371500,10.0,7.0,4.0,10.0,9.0,10.0,6.0,6.0,7.0,6.0,9.0,6.0,13.0,8.0,7.0,10.0,11.0,4.0,13.0,3.0,7.0,2.0,8.0,7.0,15.0,9.0,14.0,5.0,5.0,10.0,13.0,3.0,3.0,5.0,9.0,7.0,7.0,6.0,18.0,13.0
AL-02372250,15.0,8.0,5.0,12.0,8.0,13.0,7.0,6.0,12.0,7.0,15.0,3.0,12.0,11.0,11.0,17.0,13.0,8.0,12.0,6.0,12.0,2.0,10.0,11.0,14.0,12.0,15.0,8.0,6.0,11.0,12.0,5.0,5.0,6.0,13.0,11.0,11.0,10.0,21.0,13.0
AL-02374500,19.0,18.0,15.0,19.0,21.0,20.0,16.0,11.0,22.0,18.0,22.0,11.0,21.0,18.0,25.0,26.0,20.0,15.0,21.0,13.0,19.0,3.0,20.0,24.0,23.0,18.0,21.0,12.0,9.0,15.0,16.0,8.0,5.0,13.0,11.0,16.0,11.0,20.0,24.0,24.0
AL-02408540,,,10.0,21.0,15.0,16.0,9.0,7.0,8.0,14.0,27.0,9.0,18.0,19.0,10.0,23.0,14.0,12.0,21.0,6.0,17.0,9.0,13.0,15.0,13.0,19.0,15.0,15.0,7.0,15.0,16.0,10.0,12.0,15.0,26.0,17.0,17.0,10.0,21.0,18.0
AL-02415000,,,,,,,,11.0,10.0,16.0,26.0,7.0,22.0,20.0,10.0,21.0,14.0,14.0,19.0,3.0,12.0,11.0,10.0,16.0,13.0,21.0,16.0,16.0,7.0,12.0,18.0,9.0,12.0,12.0,28.0,10.0,15.0,8.0,22.0,
AL-02422500,15.0,12.0,13.0,19.0,11.0,13.0,14.0,6.0,9.0,21.0,15.0,8.0,20.0,19.0,14.0,19.0,15.0,18.0,23.0,12.0,20.0,8.0,13.0,17.0,20.0,17.0,19.0,14.0,6.0,11.0,20.0,8.0,11.0,16.0,20.0,18.0,18.0,9.0,25.0,22.0
AL-02450250,22.0,15.0,12.0,17.0,14.0,11.0,11.0,13.0,5.0,11.0,16.0,9.0,9.0,12.0,14.0,16.0,17.0,17.0,11.0,14.0,11.0,8.0,15.0,10.0,15.0,11.0,19.0,15.0,5.0,11.0,18.0,11.0,11.0,11.0,21.0,14.0,12.0,9.0,19.0,17.0
AL-02464000,17.0,16.0,8.0,11.0,11.0,12.0,15.0,10.0,7.0,16.0,17.0,15.0,15.0,17.0,15.0,16.0,18.0,20.0,22.0,9.0,12.0,8.0,15.0,18.0,17.0,19.0,19.0,14.0,5.0,16.0,19.0,7.0,15.0,11.0,21.0,14.0,13.0,9.0,12.0,14.0
AL-02464146,,,,21.0,18.0,,,,16.0,18.0,25.0,17.0,17.0,18.0,18.0,31.0,18.0,29.0,24.0,15.0,15.0,15.0,15.0,19.0,20.0,24.0,24.0,19.0,11.0,21.0,27.0,17.0,18.0,18.0,24.0,19.0,16.0,11.0,14.0,
AL-02464360,,,,,,,,,14.0,16.0,24.0,16.0,22.0,23.0,19.0,25.0,23.0,26.0,26.0,20.0,16.0,11.0,18.0,23.0,26.0,21.0,30.0,22.0,7.0,16.0,28.0,15.0,18.0,16.0,24.0,19.0,19.0,18.0,18.0,
AL-02465493,25.0,20.0,15.0,17.0,18.0,23.0,20.0,18.0,13.0,11.0,26.0,14.0,19.0,23.0,22.0,26.0,20.0,22.0,23.0,16.0,17.0,14.0,19.0,19.0,22.0,14.0,26.0,12.0,5.0,10.0,16.0,21.0,15.0,13.0,25.0,16.0,17.0,10.0,13.0,18.0
AL-02469800,18.0,14.0,12.0,13.0,17.0,18.0,15.0,12.0,14.0,22.0,19.0,8.0,18.0,14.0,15.0,17.0,18.0,16.0,24.0,7.0,12.0,4.0,11.0,23.0,26.0,23.0,19.0,15.0,11.0,19.0,17.0,7.0,9.0,18.0,24.0,12.0,15.0,11.0,21.0,26.0
AL-03574500,28.0,12.0,16.0,14.0,18.0,15.0,20.0,11.0,9.0,19.0,18.0,11.0,11.0,17.0,15.0,12.0,13.0,13.0,19.0,11.0,14.0,14.0,20.0,17.0,18.0,19.0,13.0,13.0,5.0,10.0,19.0,11.0,16.0,14.0,22.0,20.0,15.0,11.0,23.0,17.0
AR-07056000,9.0,7.0,12.0,12.0,10.0,12.0,6.0,7.0,7.0,8.0,8.0,14.0,8.0,9.0,9.0,8.0,8.0,8.0,5.0,10.0,11.0,7.0,8.0,11.0,9.0,11.0,3.0,11.0,7.0,10.0,12.0,9.0,14.0,5.0,13.0,12.0,12.0,,7.0,11.0
AR-07060710,11.0,4.0,11.0,13.0,12.0,7.0,9.0,7.0,12.0,10.0,8.0,16.0,11.0,13.0,11.0,12.0,13.0,16.0,5.0,14.0,12.0,10.0,8.0,11.0,15.0,15.0,5.0,17.0,9.0,11.0,10.0,7.0,19.0,6.0,15.0,10.0,14.0,12.0,7.0,11.0
AR-07195800,9.0,3.0,8.0,9.0,6.0,10.0,12.0,11.0,11.0,10.0,8.0,14.0,11.0,9.0,16.0,10.0,5.0,9.0,10.0,9.0,11.0,10.0,10.0,12.0,9.0,10.0,9.0,11.0,8.0,10.0,9.0,10.0,14.0,5.0,12.0,6.0,10.0,6.0,7.0,5.0
AR-07196900,12.0,5.0,8.0,14.0,11.0,11.0,10.0,15.0,15.0,8.0,10.0,12.0,17.0,17.0,13.0,10.0,14.0,14.0,13.0,14.0,10.0,11.0,14.0,11.0,15.0,16.0,9.0,6.0,10.0,17.0,12.0,10.0,12.0,6.0,11.0,9.0,18.0,7.0,10.0,8.0
AR-07261000,15.0,9.0,12.0,13.0,9.0,8.0,12.0,11.0,9.0,13.0,11.0,14.0,12.0,8.0,11.0,11.0,9.0,17.0,5.0,6.0,12.0,11.0,8.0,11.0,12.0,12.0,9.0,9.0,7.0,17.0,17.0,8.0,9.0,5.0,14.0,13.0,11.0,10.0,14.0,11.0
AR-07340300,18.0,10.0,19.0,15.0,17.0,19.0,14.0,18.0,16.0,16.0,11.0,14.0,15.0,20.0,17.0,12.0,13.0,20.0,17.0,19.0,16.0,19.0,14.0,19.0,15.0,14.0,10.0,12.0,18.0,15.0,15.0,10.0,12.0,9.0,19.0,20.0,15.0,18.0,12.0,13.0
AR-07359610,,,,,,,,,,,13.0,19.0,12.0,16.0,17.0,16.0,11.0,24.0,14.0,18.0,16.0,18.0,10.0,16.0,15.0,18.0,9.0,12.0,12.0,19.0,14.0,16.0,12.0,9.0,17.0,20.0,14.0,18.0,13.0,14.0
AR-07362100,14.0,7.0,7.0,11.0,13.0,13.0,13.0,13.0,15.0,13.0,10.0,15.0,9.0,13.0,13.0,11.0,6.0,13.0,14.0,8.0,11.0,10.0,11.0,11.0,13.0,16.0,8.0,5.0,14.0,10.0,12.0,6.0,3.0,6.0,15.0,11.0,16.0,14.0,17.0,14.0
AZ-09447800,,,,13.0,8.0,12.0,10.0,7.0,9.0,16.0,13.0,9.0,10.0,9.0,6.0,11.0,3.0,13.0,8.0,3.0,6.0,4.0,5.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,5.0,3.0,2.0
AZ-09480000,4.0,3.0,11.0,10.0,13.0,2.0,3.0,11.0,7.0,6.0,8.0,5.0,8.0,9.0,13.0,11.0,5.0,5.0,4.0,5.0,13.0,7.0,5.0,1.0,1.0,2.0,1.0,7.0,6.0,8.0,4.0,7.0,3.0,1.0,4.0,,,,,
AZ-09484000,,,,,,,,,,,4.0,8.0,8.0,8.0,9.0,8.0,5.0,12.0,7.0,10.0,5.0,7.0,6.0,5.0,12.0,13.0,9.0,4.0,11.0,10.0,8.0,9.0,7.0,5.0,11.0,8.0,12.0,7.0,3.0,5.0
AZ-09492400,4.0,7.0,4.0,4.0,12.0,8.0,9.0,16.0,4.0,8.0,2.0,6.0,5.0,5.0,5.0,7.0,4.0,1.0,2.0,4.0,7.0,5.0,1.0,2.0,5.0,3.0,7.0,2.0,8.0,9.0,3.0,7.0,4.0,1.0,5.0,6.0,8.0,8.0,4.0,1.0
AZ-09494000,5.0,9.0,2.0,8.0,15.0,10.0,8.0,12.0,8.0,5.0,1.0,4.0,5.0,7.0,3.0,5.0,4.0,1.0,3.0,5.0,4.0,5.0,1.0,1.0,3.0,3.0,6.0,6.0,4.0,6.0,3.0,7.0,0.0,4.0,6.0,5.0,3.0,6.0,8.0,1.0
AZ-09497800,7.0,9.0,21.0,17.0,11.0,16.0,15.0,16.0,8.0,15.0,8.0,11.0,14.0,18.0,13.0,17.0,6.0,11.0,13.0,11.0,13.0,14.0,10.0,10.0,15.0,11.0,8.0,10.0,11.0,14.0,,,9.0,8.0,14.0,17.0,15.0,13.0,10.0,8.0
AZ-09497980,,11.0,15.0,11.0,6.0,10.0,10.0,16.0,10.0,9.0,4.0,6.0,8.0,8.0,7.0,9.0,2.0,3.0,4.0,5.0,14.0,4.0,9.0,0.0,4.0,7.0,9.0,4.0,4.0,9.0,2.0,6.0,5.0,9.0,9.0,6.0,9.0,10.0,6.0,6.0
AZ-09505200,7.0,4.0,6.0,,,,,5.0,,,3.0,5.0,9.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,15.0,9.0,9.0,7.0,7.0,8.0,7.0,2.0,8.0,7.0,2.0,6.0,11.0,9.0,7.0,9.0,14.0,8.0,6.0,15.0
AZ-09505350,1.0,1.0,8.0,5.0,4.0,7.0,8.0,12.0,4.0,6.0,3.0,7.0,5.0,9.0,6.0,6.0,5.0,4.0,4.0,5.0,7.0,8.0,4.0,3.0,7.0,11.0,8.0,6.0,10.0,7.0,5.0,8.0,10.0,11.0,7.0,4.0,11.0,10.0,6.0,6.0
AZ-09505800,3.0,3.0,14.0,12.0,10.0,13.0,7.0,10.0,11.0,5.0,6.0,6.0,7.0,10.0,7.0,7.0,8.0,5.0,7.0,9.0,8.0,8.0,5.0,0.0,9.0,9.0,3.0,5.0,7.0,5.0,6.0,6.0,9.0,6.0,3.0,5.0,5.0,10.0,5.0,6.0
AZ-09508300,2.0,4.0,4.0,6.0,4.0,7.0,10.0,8.0,5.0,5.0,4.0,9.0,3.0,3.0,5.0,9.0,3.0,8.0,6.0,3.0,6.0,2.0,4.0,0.0,2.0,12.0,9.0,6.0,7.0,3.0,5.0,3.0,5.0,3.0,9.0,5.0,5.0,4.0,2.0,4.0
AZ-09510200,2.0,6.0,10.0,7.0,12.0,14.0,5.0,9.0,5.0,7.0,3.0,6.0,3.0,9.0,9.0,7.0,4.0,1.0,7.0,3.0,6.0,5.0,3.0,1.0,1.0,6.0,5.0,8.0,5.0,11.0,3.0,5.0,4.0,8.0,7.0,4.0,4.0,1.0,2.0,3.0
AZ-09512280,,,7.0,8.0,10.0,9.0,4.0,9.0,9.0,9.0,5.0,12.0,8.0,6.0,6.0,4.0,4.0,4.0,8.0,6.0,4.0,2.0,7.0,0.0,2.0,4.0,11.0,8.0,9.0,8.0,6.0,5.0,5.0,4.0,4.0,6.0,5.0,3.0,4.0,7.0
AZ-09513780,5.0,3.0,4.0,6.0,4.0,6.0,3.0,3.0,7.0,6.0,4.0,4.0,4.0,7.0,4.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,2.0,4.0,5.0,9.0,6.0,3.0,4.0,3.0,4.0,2.0,2.0,7.0,7.0,5.0,2.0,1.0
AZ-09535100,8.0,7.0,15.0,9.0,14.0,16.0,11.0,9.0,7.0,7.0,6.0,10.0,7.0,18.0,9.0,8.0,8.0,8.0,9.0,14.0,5.0,8.0,12.0,6.0,12.0,13.0,10.0,11.0,5.0,9.0,7.0,10.0,12.0,14.0,11.0,11.0,9.0,,,
BC-07EC002,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,6.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,1.0,6.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,5.0,5.0,,
BC-07EE009,2.0,9.0,2.0,4.0,5.0,4.0,4.0,2.0,1.0,2.0,6.0,2.0,4.0,5.0,4.0,3.0,5.0,4.0,2.0,3.0,2.0,6.0,7.0,3.0,5.0,4.0,9.0,2.0,4.0,5.0,5.0,5.0,5.0,,,2.0,4.0,,,
BC-07FB001,2.0,5.0,2.0,5.0,2.0,5.0,2.0,2.0,4.0,4.0,5.0,2.0,3.0,5.0,7.0,3.0,2.0,7.0,4.0,3.0,4.0,6.0,4.0,6.0,4.0,6.0,5.0,2.0,6.0,1.0,1.0,4.0,3.0,2.0,3.0,5.0,4.0,5.0,,
BC-07FC003,7.0,6.0,2.0,1.0,5.0,3.0,5.0,4.0,6.0,1.0,3.0,3.0,6.0,6.0,5.0,2.0,7.0,6.0,4.0,3.0,2.0,4.0,4.0,6.0,2.0,6.0,3.0,1.0,2.0,,3.0,6.0,2.0,1.0,3.0,,,,,
BC-08CD001,3.0,9.0,4.0,3.0,6.0,1.0,2.0,,4.0,2.0,2.0,3.0,2.0,4.0,5.0,4.0,4.0,1.0,6.0,2.0,2.0,6.0,4.0,7.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,7.0,4.0,9.0,1.0
BC-08CG001,6.0,5.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,10.0,5.0,14.0,7.0,3.0,5.0,7.0,9.0,7.0,9.0,7.0,6.0,6.0,8.0,12.0,7.0,7.0,10.0,5.0,10.0,8.0,9.0,8.0,7.0,6.0,12.0,12.0,12.0,12.0,
BC-08DA005,11.0,9.0,8.0,4.0,11.0,7.0,8.0,6.0,9.0,9.0,5.0,9.0,12.0,7.0,4.0,6.0,7.0,10.0,5.0,7.0,10.0,9.0,5.0,12.0,9.0,11.0,8.0,7.0,5.0,3.0,8.0,6.0,9.0,6.0,10.0,10.0,12.0,15.0,,
BC-08ED001,1.0,6.0,2.0,2.0,2.0,3.0,,1.0,6.0,4.0,5.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,4.0,2.0,8.0,5.0,7.0,4.0,3.0,3.0,2.0,3.0,5.0,4.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0
BC-08FB006,1.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,6.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,5.0,7.0,2.0,3.0,3.0,2.0,,,,,2.0,,,,
BC-08GA010,23.0,27.0,25.0,17.0,25.0,28.0,11.0,27.0,22.0,27.0,22.0,23.0,18.0,22.0,20.0,24.0,26.0,23.0,22.0,24.0,29.0,23.0,27.0,18.0,23.0,35.0,23.0,24.0,31.0,22.0,21.0,25.0,26.0,28.0,18.0,27.0,19.0,23.0,19.0,22.0
BC-08GA061,14.0,24.0,20.0,16.0,16.0,19.0,8.0,21.0,20.0,25.0,19.0,19.0,14.0,,13.0,21.0,14.0,20.0,25.0,,15.0,26.0,14.0,13.0,18.0,20.0,13.0,12.0,18.0,16.0,15.0,21.0,19.0,22.0,15.0,18.0,10.0,11.0,14.0,
BC-08HA001,7.0,9.0,9.0,8.0,6.0,14.0,11.0,11.0,8.0,19.0,15.0,15.0,10.0,14.0,10.0,15.0,10.0,14.0,16.0,10.0,17.0,16.0,13.0,12.0,11.0,13.0,11.0,10.0,13.0,12.0,14.0,19.0,18.0,15.0,12.0,12.0,11.0,5.0,9.0,9.0
BC-08HA003,7.0,14.0,12.0,7.0,8.0,18.0,7.0,9.0,7.0,11.0,8.0,9.0,12.0,14.0,6.0,12.0,9.0,15.0,16.0,9.0,6.0,11.0,7.0,12.0,8.0,10.0,7.0,6.0,11.0,5.0,13.0,16.0,10.0,,9.0,12.0,9.0,6.0,9.0,8.0
BC-08HB002,,14.0,16.0,17.0,12.0,17.0,12.0,11.0,12.0,19.0,18.0,12.0,10.0,13.0,9.0,16.0,10.0,13.0,16.0,9.0,17.0,15.0,11.0,12.0,11.0,16.0,9.0,14.0,15.0,11.0,9.0,21.0,15.0,20.0,13.0,13.0,13.0,8.0,13.0,11.0
BC-08HB008,5.0,6.0,6.0,5.0,4.0,10.0,3.0,6.0,8.0,9.0,5.0,3.0,6.0,3.0,8.0,9.0,7.0,9.0,12.0,5.0,7.0,3.0,3.0,4.0,6.0,5.0,6.0,4.0,7.0,4.0,4.0,,7.0,10.0,4.0,5.0,9.0,2.0,5.0,
BC-08HB025,,,,,,,,,,15.0,13.0,22.0,16.0,16.0,14.0,16.0,17.0,17.0,23.0,17.0,14.0,15.0,13.0,13.0,18.0,21.0,16.0,14.0,24.0,13.0,14.0,21.0,15.0,12.0,18.0,16.0,17.0,17.0,17.0,20.0
BC-08HF004,17.0,19.0,18.0,20.0,20.0,24.0,14.0,16.0,18.0,26.0,19.0,25.0,8.0,17.0,20.0,15.0,18.0,20.0,23.0,21.0,27.0,19.0,23.0,18.0,21.0,26.0,19.0,21.0,29.0,23.0,20.0,20.0,,,24.0,22.0,19.0,19.0,21.0,
BC-08JB002,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,
BC-08JE001,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
